scope,restart,m_e,backend,latency_ms,effective_tflops
compacted,2,2,torch_grouped_full_mlp,0.10417599976062769,0.4831419114825155
compacted,2,2,torch_mm_down,0.0263039991259574,0.6378199725320016
compacted,2,2,torch_mm_gate_up,0.0302400002256035,1.10960546699721
compacted,2,2,vllm_fused_full_mlp,0.2504639998078346,0.20095887076609226
compacted,2,3,torch_grouped_full_mlp,0.0988480001688003,0.7638157335455964
compacted,2,3,torch_mm_down,0.0264640003442764,0.950945574085998
compacted,2,3,torch_mm_gate_up,0.0307839997112751,1.6349937783284634
compacted,2,3,vllm_fused_full_mlp,0.24867200106382364,0.3036087825829012
compacted,2,4,torch_grouped_full_mlp,0.0997439995408058,1.0092166629018968
compacted,2,4,torch_mm_down,0.0264320001006126,1.2694792110376651
compacted,2,4,torch_mm_gate_up,0.0309119997546076,2.170974126360638
compacted,2,4,vllm_fused_full_mlp,0.24867200106382364,0.40480366604707607
compacted,2,8,torch_grouped_full_mlp,0.1009920015931129,1.9937084425298606
compacted,2,8,torch_mm_down,0.0265440000221133,2.5282204410271367
compacted,2,8,torch_mm_gate_up,0.03025599941611285,4.43607113051689
compacted,2,8,vllm_fused_full_mlp,0.24899199604988095,0.8085665744093067
compacted,2,16,torch_grouped_full_mlp,0.10278399661183354,3.9175440434578395
compacted,2,16,torch_mm_down,0.0276639992371201,4.851790475002481
compacted,2,16,torch_mm_gate_up,0.03091199975460765,8.684091936834612
compacted,2,16,vllm_fused_full_mlp,0.2516320049762726,1.6001702375563793
compacted,2,24,torch_grouped_full_mlp,0.10305600240826604,5.860701708417528
compacted,2,24,torch_mm_down,0.0263839997351169,7.630634780975604
compacted,2,24,torch_mm_gate_up,0.030175999738275998,13.343551122777674
compacted,2,24,vllm_fused_full_mlp,0.2486239969730377,2.429507368782223
compacted,2,32,torch_grouped_full_mlp,0.09876799955964086,8.153516946720305
compacted,2,32,torch_mm_down,0.0275039998814463,9.759899459024162
compacted,2,32,torch_mm_gate_up,0.030176000669598503,17.79134092762386
compacted,2,32,vllm_fused_full_mlp,0.2512959986925125,3.204645253981581
compacted,2,48,torch_grouped_full_mlp,0.1126080006361007,10.728648437822397
compacted,2,48,torch_mm_down,0.0259360000491142,15.524881881454982
compacted,2,48,torch_mm_gate_up,0.0325439982116222,24.745157701993907
compacted,2,48,vllm_fused_full_mlp,0.247248001396656,4.885722213302982
compacted,2,64,torch_grouped_full_mlp,0.0999680012464523,16.11231461454809
compacted,2,64,torch_mm_down,0.0270079998299479,19.878246039155968
compacted,2,64,torch_mm_gate_up,0.03072000015527005,34.95257108100698
compacted,2,64,vllm_fused_full_mlp,0.24963200092315668,6.451972042256886
compacted,2,96,torch_grouped_full_mlp,0.10030400007963175,24.086808722005344
compacted,2,96,torch_mm_down,0.0262879999354481,30.634093686306713
compacted,2,96,torch_mm_gate_up,0.02832000050693745,56.87307945036357
compacted,2,96,vllm_fused_full_mlp,0.2529119998216629,9.55241641304606
compacted,2,128,torch_grouped_full_mlp,0.09865599870681754,32.651116651707646
compacted,2,128,torch_mm_down,0.0264800004661083,40.54917662846917
compacted,2,128,torch_mm_gate_up,0.02891200035810465,74.2767550018265
compacted,2,128,vllm_fused_full_mlp,0.2487839981913566,12.947953788636287
compacted,2,256,torch_grouped_full_mlp,0.1296159997582435,49.70414022718633
compacted,2,256,torch_mm_down,0.0268000001087784,80.13070055294742
compacted,2,256,torch_mm_gate_up,0.0310399997979402,138.36879265331066
compacted,2,256,vllm_fused_full_mlp,0.24894399940967554,25.879122466214163
compacted,3,1,torch_grouped_full_mlp,0.11208000034093854,0.22453458907778778
compacted,3,1,torch_mm_down,0.02718400023877615,0.308587186626315
compacted,3,1,torch_mm_gate_up,0.032031999900937,0.5237689417799152
compacted,3,1,vllm_fused_full_mlp,0.25489600002765656,0.0987318452075446
compacted,3,2,torch_grouped_full_mlp,0.1068000011146068,0.4712701180184693
compacted,3,2,torch_mm_down,0.0265279999002814,0.6324425428531791
compacted,3,2,torch_mm_gate_up,0.03124800045043225,1.0738581132065523
compacted,3,2,vllm_fused_full_mlp,0.2548159956932068,0.197521540447556
compacted,3,3,torch_grouped_full_mlp,0.1093919984996318,0.6901596077534955
compacted,3,3,torch_mm_down,0.0268799997866153,0.9362338863899907
compacted,3,3,torch_mm_gate_up,0.03214399889111515,1.565821365483871
compacted,3,3,vllm_fused_full_mlp,0.2595039904117584,0.2909330144299236
compacted,3,4,torch_grouped_full_mlp,0.10537599772214885,0.9552786849590278
compacted,3,4,torch_mm_down,0.0277120005339384,1.210826766508844
compacted,3,4,torch_mm_gate_up,0.0322879999876022,2.0784459869229464
compacted,3,4,vllm_fused_full_mlp,0.2576320022344589,0.39073019351588
compacted,3,8,torch_grouped_full_mlp,0.10620800033211705,1.8955893703524547
compacted,3,8,torch_mm_down,0.0267679998651146,2.507077994406097
compacted,3,8,torch_mm_gate_up,0.030687999911606298,4.373627291447017
compacted,3,8,vllm_fused_full_mlp,0.24969599395990366,0.8063069742723564
compacted,3,16,torch_grouped_full_mlp,0.1077120006084442,3.7382550055827917
compacted,3,16,torch_mm_down,0.026991999708116,4.972641878374668
compacted,3,16,torch_mm_gate_up,0.0323520004749298,8.29733716800653
compacted,3,16,vllm_fused_full_mlp,0.25673599541187286,1.568355104924663
compacted,3,24,torch_grouped_full_mlp,0.1081600002944469,5.584202915530577
compacted,3,24,torch_mm_down,0.02731200028210875,7.371484165566216
compacted,3,24,torch_mm_gate_up,0.031344000250101,12.84626358185686
compacted,3,24,vllm_fused_full_mlp,0.2521760016679764,2.3950728505839685
compacted,3,32,torch_grouped_full_mlp,0.10592000186443325,7.602974087636703
compacted,3,32,torch_mm_down,0.027615999802947,9.720613732641631
compacted,3,32,torch_mm_gate_up,0.031072000041604,17.278286279645773
compacted,3,32,vllm_fused_full_mlp,0.26262399554252625,3.066409416135693
compacted,3,48,torch_grouped_full_mlp,0.1091200001537799,11.070285678318085
compacted,3,48,torch_mm_down,0.027296000160276848,14.751382437167269
compacted,3,48,torch_mm_gate_up,0.032064000144600854,25.115617714030464
compacted,3,48,vllm_fused_full_mlp,0.25473600625991816,4.742017229143402
compacted,3,64,torch_grouped_full_mlp,0.10800000280141825,14.913085739105487
compacted,3,64,torch_mm_down,0.0272479997947812,19.703192235775802
compacted,3,64,torch_mm_gate_up,0.0318880006670951,33.67229277050818
compacted,3,64,vllm_fused_full_mlp,0.2510079964995384,6.416918230366575
compacted,3,96,torch_grouped_full_mlp,0.1056800000369548,22.860854539436552
compacted,3,96,torch_mm_down,0.027311999350786202,29.48545194488542
compacted,3,96,torch_mm_gate_up,0.0279200002551078,57.68672099657588
compacted,3,96,vllm_fused_full_mlp,0.25211200118064875,9.582723430286851
compacted,3,128,torch_grouped_full_mlp,0.10622400045394895,30.326230029294585
compacted,3,128,torch_mm_down,0.0265279999002814,40.47585156688089
compacted,3,128,torch_mm_gate_up,0.0282239997759461,76.0872458001706
compacted,3,128,vllm_fused_full_mlp,0.2542079985141754,12.67175974825296
compacted,3,256,torch_grouped_full_mlp,0.13199999928474426,48.80655007163003
compacted,3,256,torch_mm_down,0.027280000038444947,78.72335170398702
compacted,3,256,torch_mm_gate_up,0.0316959992051124,135.5050636725659
compacted,3,256,vllm_fused_full_mlp,0.24876800179481506,25.898332873985737
dense,1,1,torch_grouped_full_mlp,0.11096000298857685,0.226820784924573
dense,1,1,torch_mm_down,0.0277279997244477,0.30253293497947525
dense,1,1,torch_mm_gate_up,0.0309439999982714,0.5421822572260595
dense,1,1,vllm_fused_full_mlp,0.26539200544357294,0.09482808308831894
dense,1,2,torch_grouped_full_mlp,0.10788800194859499,0.466517575614808
dense,1,2,torch_mm_down,0.0271519999951124,0.6179017544291288
dense,1,2,torch_mm_gate_up,0.03134400025010105,1.070528660105518
dense,1,2,vllm_fused_full_mlp,0.2566239982843399,0.1961308685589041
dense,1,3,torch_grouped_full_mlp,0.10596799850463864,0.7124639850609551
dense,1,3,torch_mm_down,0.0275199990719556,0.9144558447912629
dense,1,3,torch_mm_gate_up,0.03136000037193295,1.6049782869043838
dense,1,3,vllm_fused_full_mlp,0.25540800392627716,0.2955977051181248
dense,1,4,torch_grouped_full_mlp,0.107328001409769,0.9379247309171013
dense,1,4,torch_mm_down,0.02739199995994565,1.2249870108245373
dense,1,4,torch_mm_gate_up,0.030783999711275052,2.18000112709072
dense,1,4,vllm_fused_full_mlp,0.2523680031299591,0.39889204473815243
dense,1,8,torch_grouped_full_mlp,0.1059840023517608,1.899594333922629
dense,1,8,torch_mm_down,0.0270239999517798,2.4833139370934694
dense,1,8,torch_mm_gate_up,0.0310879992321133,4.317404573614024
dense,1,8,vllm_fused_full_mlp,0.2533919960260391,0.7945266317878726
dense,1,16,torch_grouped_full_mlp,0.10348799824714655,3.8908334958185984
dense,1,16,torch_mm_down,0.02777600008994335,4.832153863106421
dense,1,16,torch_mm_gate_up,0.030960000120103297,8.670583405891476
dense,1,16,vllm_fused_full_mlp,0.258447989821434,1.5579815429388986
dense,1,24,torch_grouped_full_mlp,0.10612799972295756,5.691053451928587
dense,1,24,torch_mm_down,0.027439999394118703,7.337037452405536
dense,1,24,torch_mm_gate_up,0.0316160004585981,12.735858127171149
dense,1,24,vllm_fused_full_mlp,0.2567680031061172,2.3524447758501137
dense,1,32,torch_grouped_full_mlp,0.1080159991979599,7.455483265841806
dense,1,32,torch_mm_down,0.027103999629616703,9.903919489669546
dense,1,32,torch_mm_gate_up,0.03012800030410285,17.819671335583116
dense,1,32,vllm_fused_full_mlp,0.25678400695323944,3.136128906222823
dense,1,48,torch_grouped_full_mlp,0.11049599945545195,10.932164691682967
dense,1,48,torch_mm_down,0.026240000501275,15.345014341003315
dense,1,48,torch_mm_gate_up,0.031072000041604,25.917456908569726
dense,1,48,vllm_fused_full_mlp,0.25620800256729126,4.71476166879283
dense,1,64,torch_grouped_full_mlp,0.10649599879980085,15.123714326474325
dense,1,64,torch_mm_down,0.0270400000736117,19.854721242637254
dense,1,64,torch_mm_gate_up,0.031519999727606746,34.06555393026027
dense,1,64,vllm_fused_full_mlp,0.25515200197696686,6.312368665873571
dense,1,96,torch_grouped_full_mlp,0.10695999860763544,22.58749575611595
dense,1,96,torch_mm_down,0.0276800002902746,29.09343784519196
dense,1,96,torch_mm_gate_up,0.0287200007587671,56.07984656448903
dense,1,96,vllm_fused_full_mlp,0.2553439885377884,9.461903715183084
dense,1,128,torch_grouped_full_mlp,0.1060159988701343,30.38921754498375
dense,1,128,torch_mm_down,0.02671999949961895,40.18639020127555
dense,1,128,torch_mm_gate_up,0.0287680001929402,74.64917782972611
dense,1,128,vllm_fused_full_mlp,0.2535199970006943,12.706123049596613
dense,1,256,torch_grouped_full_mlp,0.13132800161838526,49.056538946111104
dense,1,256,torch_mm_down,0.0273120002821087,78.6280850399479
dense,1,256,torch_mm_gate_up,0.031104000285267802,138.08422719460486
dense,1,256,vllm_fused_full_mlp,0.2582719922065735,24.94448916260896
dense,2,1,torch_grouped_full_mlp,0.11064000055193896,0.22745706492394716
dense,2,1,torch_mm_down,0.0259199999272823,0.3236345688091802
dense,2,1,torch_mm_gate_up,0.03163200058042995,0.5304364383832878
dense,2,1,vllm_fused_full_mlp,0.2528799921274185,0.0995175345351105
dense,2,2,torch_grouped_full_mlp,0.10663999989628789,0.47197720538255383
dense,2,2,torch_mm_down,0.02615999989211555,0.6413599196328243
dense,2,2,torch_mm_gate_up,0.0312159992754459,1.0749116348742045
dense,2,2,vllm_fused_full_mlp,0.25199998915195465,0.19972940175585474
dense,2,3,torch_grouped_full_mlp,0.1036479994654655,0.7284026665809996
dense,2,3,torch_mm_down,0.0257919998839497,0.9757235906472477
dense,2,3,torch_mm_gate_up,0.029232000000774798,1.7218001873238244
dense,2,3,vllm_fused_full_mlp,0.2464800029993057,0.3063029156938077
dense,2,4,torch_grouped_full_mlp,0.1026240028440952,0.9809186825934848
dense,2,4,torch_mm_down,0.02630400005728,1.2756417877439814
dense,2,4,torch_mm_gate_up,0.03073600027710195,2.1834109198265788
dense,2,4,vllm_fused_full_mlp,0.24977599829435343,0.4030142892042094
dense,2,8,torch_grouped_full_mlp,0.10451199859380719,1.9263492573419134
dense,2,8,torch_mm_down,0.02590400073677295,2.590724083012939
dense,2,8,torch_mm_gate_up,0.0308960005640983,4.344179231786439
dense,2,8,vllm_fused_full_mlp,0.2460159957408905,0.8183708439652624
dense,2,16,torch_grouped_full_mlp,0.1053600013256073,3.8217147163710288
dense,2,16,torch_mm_down,0.0263519994914531,5.093282328144536
dense,2,16,torch_mm_gate_up,0.0311519997194409,8.616977905550415
dense,2,16,vllm_fused_full_mlp,0.24345599859952927,1.653906400887239
dense,2,24,torch_grouped_full_mlp,0.1041599996387958,5.798579167582599
dense,2,24,torch_mm_down,0.025375999510288197,7.933752996594379
dense,2,24,torch_mm_gate_up,0.030976000241935198,12.998931421042183
dense,2,24,vllm_fused_full_mlp,0.2461600005626678,2.4537040315901084
dense,2,32,torch_grouped_full_mlp,0.10083200037479395,7.987201454366785
dense,2,32,torch_mm_down,0.026575999334454502,10.1006757985115
dense,2,32,torch_mm_gate_up,0.0305279996246099,17.586257803309394
dense,2,32,vllm_fused_full_mlp,0.2491040006279945,3.2328177431894205
dense,2,48,torch_grouped_full_mlp,0.10286400094628331,11.744395989312329
dense,2,48,torch_mm_down,0.025952000170946052,15.515398820048093
dense,2,48,torch_mm_gate_up,0.030016000382602152,26.830334137020728
dense,2,48,vllm_fused_full_mlp,0.2482400014996528,4.866095511273348
dense,2,64,torch_grouped_full_mlp,0.10332800075411791,15.587761986624887
dense,2,64,torch_mm_down,0.0264800004661083,20.274588314234585
dense,2,64,torch_mm_gate_up,0.030464000068604898,35.24640758038808
dense,2,64,vllm_fused_full_mlp,0.24204800277948374,6.654118702860503
dense,2,96,torch_grouped_full_mlp,0.10132800042629235,23.84260986958803
dense,2,96,torch_mm_down,0.0265279999002814,30.35688867516067
dense,2,96,torch_mm_gate_up,0.0282560000196099,57.001391790240156
dense,2,96,vllm_fused_full_mlp,0.24571199715137476,9.832455944028906
dense,2,128,torch_grouped_full_mlp,0.10488000139594075,30.713444926086474
dense,2,128,torch_mm_down,0.02545600011944765,42.18045398865778
dense,2,128,torch_mm_gate_up,0.027951999567449003,76.82817944952859
dense,2,128,vllm_fused_full_mlp,0.24067199975252146,13.384305300464904
dense,2,256,torch_grouped_full_mlp,0.1302239969372749,49.47209060303568
dense,2,256,torch_mm_down,0.0270720003172755,79.32589492016793
dense,2,256,torch_mm_gate_up,0.03028799965977665,141.8046134260556
dense,2,256,vllm_fused_full_mlp,0.2440159991383552,26.40178184701199
dense,3,1,torch_grouped_full_mlp,0.10150400176644325,0.24793354219800046
dense,3,1,torch_mm_down,0.0263200001791119,0.318717167253702
dense,3,1,torch_mm_gate_up,0.0299680000171065,0.5598378527870873
dense,3,1,vllm_fused_full_mlp,0.2519199997186661,0.0998965877404542
dense,3,2,torch_grouped_full_mlp,0.0999200008809566,0.5037197740253445
dense,3,2,torch_mm_down,0.0259520001709461,0.6464710191695549
dense,3,2,torch_mm_gate_up,0.0299360007047653,1.120872554630587
dense,3,2,vllm_fused_full_mlp,0.25336000323295593,0.19865699350257293
dense,3,3,torch_grouped_full_mlp,0.1010720022022724,0.7470121615608158
dense,3,3,torch_mm_down,0.0259520001709461,0.9697080031222756
dense,3,3,torch_mm_gate_up,0.02944000065326685,1.7096367645951687
dense,3,3,vllm_fused_full_mlp,0.24476800113916392,0.30844831909058873
dense,3,4,torch_grouped_full_mlp,0.1014239974319934,0.9924998131991511
dense,3,4,torch_mm_down,0.026367999613285002,1.2725455822251073
dense,3,4,torch_mm_gate_up,0.029648000374436302,2.263521407766456
dense,3,4,vllm_fused_full_mlp,0.25200000405311584,0.3994598426642144
dense,3,8,torch_grouped_full_mlp,0.09841600060462946,2.045671958715554
dense,3,8,torch_mm_down,0.02667200006544585,2.5160800834297947
dense,3,8,torch_mm_gate_up,0.0297119999304413,4.517354451965986
dense,3,8,vllm_fused_full_mlp,0.2448480054736137,0.8222528533048812
dense,3,16,torch_grouped_full_mlp,0.09975999966263766,4.036236325447806
dense,3,16,torch_mm_down,0.0265599992126226,5.0533784630615886
dense,3,16,torch_mm_gate_up,0.0305279996246099,8.793128901654697
dense,3,16,vllm_fused_full_mlp,0.24804800003767008,1.623293853958537
dense,3,24,torch_grouped_full_mlp,0.10246400162577625,5.894625374920949
dense,3,24,torch_mm_down,0.0265119997784495,7.59392677655849
dense,3,24,torch_mm_gate_up,0.0302719995379447,13.301175678708956
dense,3,24,vllm_fused_full_mlp,0.24660800397396085,2.4491545740845475
dense,3,32,torch_grouped_full_mlp,0.1004959978163242,8.01417607756514
dense,3,32,torch_mm_down,0.0263199992477893,10.198919562023814
dense,3,32,torch_mm_gate_up,0.0300319995731115,17.876633991022402
dense,3,32,vllm_fused_full_mlp,0.2535039931535721,3.1767108402654642
dense,3,48,torch_grouped_full_mlp,0.10041600093245505,12.030091239578379
dense,3,48,torch_mm_down,0.0255360007286071,15.768059700473
dense,3,48,torch_mm_gate_up,0.0302400002256035,26.630769775204747
dense,3,48,vllm_fused_full_mlp,0.24808000028133387,4.869267966082207
dense,3,64,torch_grouped_full_mlp,0.09947199746966359,16.19161993969608
dense,3,64,torch_mm_down,0.0262240003794431,20.47251007049093
dense,3,64,torch_mm_gate_up,0.0301279993727803,35.639826248681416
dense,3,64,vllm_fused_full_mlp,0.2480639964342117,6.492731175666193
dense,3,96,torch_grouped_full_mlp,0.0986239984631538,24.49627026919104
dense,3,96,torch_mm_down,0.0265760002657771,30.30211419773535
dense,3,96,torch_mm_gate_up,0.028111999854445402,57.292731434244985
dense,3,96,vllm_fused_full_mlp,0.24795200675725934,9.743520219631055
dense,3,128,torch_grouped_full_mlp,0.10134400054812431,31.785874589147127
dense,3,128,torch_mm_down,0.026415999978780698,40.64777684170574
dense,3,128,torch_mm_gate_up,0.02769600041210645,77.53791401063918
dense,3,128,vllm_fused_full_mlp,0.2449920028448104,13.14828824857796
dense,3,256,torch_grouped_full_mlp,0.12785600125789637,50.38837304455916
dense,3,256,torch_mm_down,0.026176000013947452,82.04066643912489
dense,3,256,torch_mm_gate_up,0.030928000807762097,138.86990213754413
dense,3,256,vllm_fused_full_mlp,0.24716799706220627,26.065080108512287
