task,wave,normalized_progress,phase,layer,rank,physical_dense_m,fresh_m,assignments,active_experts,inactive_fraction,mean_m_e,median_m_e,p90_m_e,max_m_e,m_e_std,m_e_cv,tiny_le1_active_fraction,tiny_le2_active_fraction,tiny_le4_active_fraction,tiny_le8_active_fraction,large_ge16_active_fraction,large_ge32_active_fraction,heterogeneous_25tiny_10large,heterogeneous_40tiny_05large,dense_measured_expert_ms,compacted_predicted_expert_ms,evidence_scope
gsm8k,9,0.140625,middle,6,2,960,483,980,51,0.203125,19.215686274509803,8.0,46.0,177,32.06813440374838,1.668851892439967,0.11764705882352941,0.3137254901960784,0.4117647058823529,0.5294117647058824,0.29411764705882354,0.17647058823529413,1,1,1.1141120195388794,0.9023000478170655,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,6,3,960,483,591,47,0.265625,12.574468085106384,6.0,39.8,64,16.37946909077916,1.3025973727015576,0.1702127659574468,0.2553191489361702,0.46808510638297873,0.6170212765957447,0.2127659574468085,0.14893617021276595,1,1,0.98198401927948,0.8122896892311969,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,7,-1,960,483,3864,163,0.36328125,23.70552147239264,9.0,50.60000000000002,280,41.094822642772776,1.7335548889161392,0.17177914110429449,0.25153374233128833,0.3558282208588957,0.4785276073619632,0.3803680981595092,0.18404907975460122,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,7,0,960,483,1770,49,0.234375,36.12244897959184,14.0,111.60000000000018,280,58.03856306082848,1.6067172824749127,0.16326530612244897,0.1836734693877551,0.2857142857142857,0.40816326530612246,0.46938775510204084,0.2653061224489796,1,0,1.1478400230407715,0.9329474035687318,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,7,1,960,483,1122,40,0.375,28.05,11.5,69.90000000000009,175,42.69598927299846,1.5221386550088578,0.125,0.25,0.3,0.45,0.45,0.225,1,0,0.9539520144462585,0.8030277796238541,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,7,2,960,483,502,33,0.484375,15.212121212121213,8.0,40.0,100,20.165613660098174,1.3256279896080472,0.18181818181818182,0.30303030303030304,0.42424242424242425,0.5151515151515151,0.30303030303030304,0.15151515151515152,1,1,0.9046080112457275,0.6775782297451282,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,7,3,960,483,470,41,0.359375,11.463414634146341,6.0,30.0,57,13.107617522675945,1.1434304647440718,0.21951219512195122,0.2926829268292683,0.43902439024390244,0.5609756097560976,0.2682926829268293,0.07317073170731707,1,1,0.9657279849052429,0.7523520358724652,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,8,-1,960,483,3864,185,0.27734375,20.886486486486486,6.0,42.0,297,43.122115490916954,2.064594038773198,0.16756756756756758,0.24864864864864866,0.4,0.5675675675675675,0.2972972972972973,0.15135135135135136,1,1,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,8,0,960,483,1023,44,0.3125,23.25,7.0,61.80000000000007,151,36.52155341214779,1.5708195015977544,0.18181818181818182,0.22727272727272727,0.36363636363636365,0.5227272727272727,0.36363636363636365,0.20454545454545456,1,0,1.0104960203170776,0.8315788523577202,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,8,1,960,483,545,42,0.34375,12.976190476190476,5.0,26.0,150,24.517717689981332,1.889438794457277,0.19047619047619047,0.2857142857142857,0.47619047619047616,0.6904761904761905,0.23809523809523808,0.07142857142857142,1,1,0.976639986038208,0.7646024455450764,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,8,2,960,483,1339,51,0.203125,26.254901960784313,12.0,43.0,238,44.71208247339902,1.7029994071272219,0.13725490196078433,0.17647058823529413,0.3137254901960784,0.4117647058823529,0.43137254901960786,0.23529411764705882,1,0,1.026047945022583,0.9329976994338999,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,8,3,960,483,957,48,0.25,19.9375,5.0,22.800000000000026,297,56.59262549499419,2.838501592225414,0.16666666666666666,0.3125,0.4583333333333333,0.6666666666666666,0.14583333333333334,0.08333333333333333,1,1,1.0030399560928345,0.8639204474137884,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,9,-1,960,483,3864,169,0.33984375,22.86390532544379,9.0,62.80000000000007,240,37.690884574585205,1.6484884816524066,0.11242603550295859,0.21301775147928995,0.3609467455621302,0.4970414201183432,0.34911242603550297,0.1893491124260355,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,9,0,960,483,1252,40,0.375,31.3,9.0,103.20000000000003,184,46.55491381154088,1.4873774380683986,0.05,0.15,0.25,0.475,0.35,0.25,1,0,1.0520319938659668,0.831047659053367,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,9,1,960,483,681,41,0.359375,16.609756097560975,9.0,33.0,133,22.561437042084137,1.3583244034147572,0.1951219512195122,0.2682926829268293,0.2926829268292683,0.4634146341463415,0.34146341463414637,0.14634146341463414,1,0,0.9678080081939697,0.7682064329152332,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,9,2,960,483,1252,42,0.34375,29.80952380952381,9.0,97.69999999999999,240,50.514136680093294,1.6945636905462607,0.07142857142857142,0.16666666666666666,0.40476190476190477,0.47619047619047616,0.3333333333333333,0.23809523809523808,1,1,1.0024000406265259,0.8377609856330158,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,9,3,960,483,679,46,0.28125,14.76086956521739,5.0,33.0,103,18.562684380707694,1.257560355688592,0.13043478260869565,0.2608695652173913,0.4782608695652174,0.5652173913043478,0.3695652173913043,0.13043478260869565,1,1,0.9502400159835815,0.8109407523572606,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,10,-1,960,483,3864,176,0.3125,21.954545454545453,9.0,55.5,186,34.08409022713633,1.5524844409875762,0.125,0.25,0.35795454545454547,0.4772727272727273,0.3465909090909091,0.21022727272727273,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,10,0,960,483,1403,45,0.296875,31.177777777777777,18.0,61.60000000000001,186,43.816429637441246,1.405373723225129,0.1111111111111111,0.2222222222222222,0.28888888888888886,0.3333333333333333,0.5111111111111111,0.28888888888888886,1,0,1.1086399555206299,0.8727030277207264,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,10,1,960,483,1067,46,0.28125,23.195652173913043,7.5,76.5,145,38.01408181028469,1.6388451389626013,0.13043478260869565,0.2826086956521739,0.43478260869565216,0.5217391304347826,0.2391304347826087,0.17391304347826086,1,1,1.0182080268859863,0.8759196354349712,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,10,2,960,483,601,41,0.359375,14.658536585365853,8.0,38.0,85,17.353722811529323,1.1838646177582401,0.17073170731707318,0.2926829268292683,0.3902439024390244,0.5121951219512195,0.34146341463414637,0.1951219512195122,1,0,0.9775999784469604,0.7646110778886199,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,10,3,960,483,793,44,0.3125,18.022727272727273,8.0,50.10000000000001,154,27.17241970384646,1.5076752420797532,0.09090909090909091,0.20454545454545456,0.3181818181818182,0.5454545454545454,0.29545454545454547,0.18181818181818182,1,0,0.9655680060386658,0.803542247914363,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,11,-1,960,483,3864,134,0.4765625,28.83582089552239,6.0,88.60000000000002,475,62.18739062450152,2.1566020558186345,0.1865671641791045,0.30597014925373134,0.43283582089552236,0.5746268656716418,0.30597014925373134,0.19402985074626866,1,1,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,11,0,960,483,1354,45,0.296875,30.08888888888889,10.0,81.80000000000001,289,53.64070685681506,1.7827413652560395,0.15555555555555556,0.26666666666666666,0.35555555555555557,0.4666666666666667,0.35555555555555557,0.26666666666666666,1,0,1.0503040552139282,0.8709907690142524,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,11,1,960,483,1810,37,0.421875,48.91891891891892,4.0,185.39999999999998,475,95.87812601151481,1.959939592500579,0.1891891891891892,0.32432432432432434,0.5135135135135135,0.6756756756756757,0.32432432432432434,0.24324324324324326,1,1,0.9984959959983826,0.7985247455092288,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,11,2,960,483,353,28,0.5625,12.607142857142858,6.0,28.3,93,19.038193352375874,1.5101116540128172,0.21428571428571427,0.32142857142857145,0.4642857142857143,0.5714285714285714,0.21428571428571427,0.07142857142857142,1,1,0.7947520017623901,0.5906416327338115,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,11,3,960,483,347,24,0.625,14.458333333333334,6.0,38.399999999999984,95,21.53481515799216,1.489439665106086,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.625,0.2916666666666667,0.125,1,1,0.7338240146636963,0.5463870244289636,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,12,-1,960,483,3864,149,0.41796875,25.93288590604027,8.0,81.60000000000014,286,42.14096899111923,1.6250011334567198,0.12080536912751678,0.21476510067114093,0.3422818791946309,0.5100671140939598,0.3825503355704698,0.2080536912751678,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,12,0,960,483,1344,38,0.40625,35.36842105263158,10.5,103.30000000000001,286,56.93875798315959,1.609875597738143,0.07894736842105263,0.15789473684210525,0.3157894736842105,0.5,0.39473684210526316,0.2631578947368421,1,0,1.0138880014419556,0.8091934792383305,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,12,1,960,483,1499,38,0.40625,39.44736842105263,19.0,97.20000000000002,204,48.839531749350805,1.2380935333391132,0.07894736842105263,0.13157894736842105,0.2894736842105263,0.39473684210526316,0.5526315789473685,0.3684210526315789,1,0,1.0173120498657227,0.8205322480609053,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,12,2,960,483,429,40,0.375,10.725,7.5,23.300000000000004,38,9.378132809893449,0.8744179776124429,0.075,0.2,0.35,0.55,0.275,0.025,1,0,0.8970879912376404,0.7472733852855212,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,12,3,960,483,592,33,0.484375,17.939393939393938,7.0,55.80000000000001,129,27.832768341867908,1.551488775813583,0.2727272727272727,0.3939393939393939,0.42424242424242425,0.6060606060606061,0.30303030303030304,0.18181818181818182,1,1,0.8829759955406189,0.6930151836488768,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,13,-1,960,483,3864,162,0.3671875,23.85185185185185,8.0,69.0,294,40.37283376785915,1.692649862938194,0.14814814814814814,0.24691358024691357,0.35802469135802467,0.5061728395061729,0.3395061728395062,0.20987654320987653,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,13,0,960,483,744,39,0.390625,19.076923076923077,10.0,47.400000000000006,88,20.879857322658978,1.0945086499780916,0.02564102564102564,0.1282051282051282,0.2564102564102564,0.38461538461538464,0.358974358974359,0.20512820512820512,1,0,0.9213759899139404,0.7644129182655183,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,13,1,960,483,998,41,0.359375,24.341463414634145,8.0,70.0,159,35.34610045493863,1.4520943072670178,0.0975609756097561,0.24390243902439024,0.34146341463414637,0.5121951219512195,0.34146341463414637,0.24390243902439024,1,0,0.9998720288276672,0.8003034218086719,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,13,2,960,483,710,40,0.375,17.75,4.0,47.50000000000001,150,32.126896831160025,1.8099660186569029,0.35,0.45,0.525,0.625,0.275,0.15,1,1,0.8963519930839539,0.7628253769978459,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,13,3,960,483,1412,42,0.34375,33.61904761904762,9.0,86.99999999999997,294,59.391338305847576,1.7665978816186956,0.11904761904761904,0.16666666666666666,0.30952380952380953,0.5,0.38095238095238093,0.23809523809523808,1,0,1.0440640449523926,0.8412113060917467,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,14,-1,960,483,3864,162,0.3671875,23.85185185185185,10.0,59.70000000000002,289,39.33634988781459,1.6491947934332205,0.16049382716049382,0.2222222222222222,0.3395061728395062,0.47530864197530864,0.4074074074074074,0.2222222222222222,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,14,0,960,483,1429,40,0.375,35.725,19.0,68.5,289,57.71047890114932,1.6154087865962021,0.1,0.175,0.25,0.325,0.55,0.325,1,0,1.0172799825668335,0.8270897471020765,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,14,1,960,483,785,48,0.25,16.354166666666668,6.0,33.20000000000002,137,25.934604925444475,1.5858102374794072,0.22916666666666666,0.25,0.375,0.5833333333333334,0.3125,0.14583333333333334,1,0,1.033471941947937,0.8468455447801669,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,14,2,960,483,591,35,0.453125,16.885714285714286,5.0,46.00000000000003,110,26.691648162536776,1.5807236644480325,0.2571428571428571,0.37142857142857144,0.45714285714285713,0.5714285714285714,0.34285714285714286,0.14285714285714285,1,1,0.8218560218811035,0.7249869722426183,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,14,3,960,483,1059,39,0.390625,27.153846153846153,11.0,63.80000000000001,177,35.722964287903,1.3155765885063426,0.05128205128205128,0.10256410256410256,0.28205128205128205,0.41025641025641024,0.4358974358974359,0.28205128205128205,1,0,1.000991940498352,0.7874600546146666,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,15,-1,960,483,3864,147,0.42578125,26.285714285714285,11.0,66.80000000000004,409,48.87050777935753,1.8592041003016453,0.14965986394557823,0.25170068027210885,0.35374149659863946,0.47619047619047616,0.40816326530612246,0.2108843537414966,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,15,0,960,483,773,35,0.453125,22.085714285714285,9.0,72.80000000000001,115,29.399097584373404,1.3311363718668423,0.14285714285714285,0.22857142857142856,0.37142857142857144,0.4857142857142857,0.42857142857142855,0.2,1,0,0.9187840223312378,0.7403906466730715,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,15,1,960,483,1072,44,0.3125,24.363636363636363,10.0,52.400000000000006,285,45.51877280513997,1.868307839016939,0.11363636363636363,0.18181818181818182,0.36363636363636365,0.4772727272727273,0.38636363636363635,0.20454545454545456,1,0,1.055616021156311,0.8331736739408856,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,15,2,960,483,584,24,0.625,24.333333333333332,15.0,60.69999999999999,104,27.107297090553967,1.113998510570711,0.20833333333333334,0.2916666666666667,0.3333333333333333,0.375,0.4583333333333333,0.2916666666666667,1,0,0.7789440155029297,0.6017458602356339,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,15,3,960,483,1435,44,0.3125,32.61363636363637,8.0,77.90000000000008,409,68.98590630407809,2.115247301309711,0.1590909090909091,0.3181818181818182,0.3409090909090909,0.5227272727272727,0.38636363636363635,0.18181818181818182,1,0,1.0406399965286255,0.8671279536213122,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,16,-1,960,483,3864,156,0.390625,24.76923076923077,7.0,69.5,277,44.47872527368996,1.795724933409843,0.1858974358974359,0.28846153846153844,0.40384615384615385,0.5256410256410257,0.3333333333333333,0.21794871794871795,1,1,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,16,0,960,483,764,36,0.4375,21.22222222222222,13.5,53.5,127,25.97874249705699,1.2241292276100153,0.1388888888888889,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.3888888888888889,0.25,1,0,0.9244480133056641,0.7482774878753132,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,16,1,960,483,704,39,0.390625,18.05128205128205,6.0,46.2,162,29.03839078499333,1.6086608531459372,0.15384615384615385,0.2564102564102564,0.358974358974359,0.5128205128205128,0.3333333333333333,0.1794871794871795,1,0,0.9218559861183167,0.7610920826204121,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,16,2,960,483,1554,44,0.3125,35.31818181818182,6.0,98.20000000000005,277,64.0918278464128,1.8146978283411601,0.20454545454545456,0.38636363636363635,0.45454545454545453,0.6136363636363636,0.3181818181818182,0.25,1,1,1.0386879444122314,0.8704449046335204,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,16,3,960,483,842,37,0.421875,22.756756756756758,6.0,62.999999999999986,214,41.407928086301204,1.8195882888279626,0.24324324324324326,0.32432432432432434,0.4594594594594595,0.5405405405405406,0.2972972972972973,0.1891891891891892,1,1,0.8941439986228943,0.7577812087147449,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,17,-1,960,483,3864,149,0.41796875,25.93288590604027,8.0,80.00000000000009,220,39.159056900149295,1.5100153928887796,0.1342281879194631,0.22818791946308725,0.3288590604026846,0.5033557046979866,0.3624161073825503,0.2348993288590604,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,17,0,960,483,551,39,0.390625,14.128205128205128,8.0,34.2,100,22.090930366798567,1.5636048716971762,0.1794871794871795,0.358974358974359,0.4358974358974359,0.5897435897435898,0.20512820512820512,0.1282051282051282,1,1,0.9346240162849426,0.7530727947651451,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,17,1,960,483,1325,32,0.5,41.40625,23.5,110.30000000000005,206,47.92824022366667,1.1575122167225158,0.0625,0.125,0.25,0.375,0.53125,0.40625,1,0,0.8969600200653076,0.7500375053567746,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,17,2,960,483,602,37,0.421875,16.27027027027027,5.0,28.79999999999999,118,26.077481897014444,1.602768820912848,0.13513513513513514,0.24324324324324326,0.40540540540540543,0.6216216216216216,0.32432432432432434,0.10810810810810811,1,1,0.8767039775848389,0.738086550573365,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,17,3,960,483,1386,41,0.359375,33.80487804878049,12.0,94.0,220,47.28956957764351,1.3988978013588629,0.14634146341463414,0.17073170731707318,0.21951219512195122,0.4146341463414634,0.4146341463414634,0.3170731707317073,0,0,1.0918079614639282,0.8362762925712596,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,18,-1,960,483,3864,145,0.43359375,26.648275862068967,11.0,67.6,267,41.30985204933193,1.5501885473998782,0.0896551724137931,0.16551724137931034,0.296551724137931,0.4413793103448276,0.4068965517241379,0.2482758620689655,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,18,0,960,483,704,39,0.390625,18.05128205128205,13.0,41.400000000000006,57,15.031503188302036,0.8327111141246867,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.358974358974359,0.4358974358974359,0.1794871794871795,0,0,0.9874240159988403,0.7649837016643749,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,18,1,960,483,1447,37,0.421875,39.108108108108105,13.0,104.19999999999999,267,57.166321489465815,1.4617511369110128,0.02702702702702703,0.13513513513513514,0.32432432432432434,0.4594594594594595,0.4594594594594595,0.35135135135135137,1,0,1.0232640504837036,0.8054638755364074,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,18,2,960,483,465,33,0.484375,14.090909090909092,10.0,31.6,76,16.852953407859797,1.1960160482997275,0.15151515151515152,0.30303030303030304,0.3939393939393939,0.48484848484848486,0.30303030303030304,0.12121212121212122,1,0,0.8284159898757935,0.668287747515993,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,18,3,960,483,1248,36,0.4375,34.666666666666664,9.0,79.0,221,50.60687261188499,1.4598136330351439,0.1388888888888889,0.19444444444444445,0.3333333333333333,0.4722222222222222,0.4166666666666667,0.3333333333333333,1,0,0.9559360146522522,0.7738392576433476,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,19,-1,960,483,3864,143,0.44140625,27.02097902097902,13.0,69.99999999999999,230,36.928293496721174,1.366652683755468,0.0979020979020979,0.15384615384615385,0.22377622377622378,0.4195804195804196,0.4825174825174825,0.2867132867132867,0,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,19,0,960,483,787,29,0.546875,27.137931034482758,10.0,53.999999999999986,230,46.47188555937363,1.712432885923552,0.06896551724137931,0.13793103448275862,0.27586206896551724,0.4482758620689655,0.3448275862068966,0.2413793103448276,1,0,0.9363200068473816,0.6750432305253654,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,19,1,960,483,1497,43,0.328125,34.81395348837209,18.0,84.80000000000004,176,41.960255732229705,1.205271206737393,0.11627906976744186,0.16279069767441862,0.20930232558139536,0.3023255813953488,0.6046511627906976,0.37209302325581395,0,0,1.0571199655532837,0.8585693380712729,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,19,2,960,483,1095,39,0.390625,28.076923076923077,19.0,63.800000000000026,159,31.022229098258755,1.104901310348942,0.05128205128205128,0.10256410256410256,0.1794871794871795,0.358974358974359,0.5897435897435898,0.3333333333333333,0,0,0.950111985206604,0.7901189894518069,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,19,3,960,483,485,32,0.5,15.15625,7.5,39.40000000000001,85,19.347334078303916,1.276525135063351,0.15625,0.21875,0.25,0.625,0.3125,0.15625,1,0,0.791263997554779,0.6541431202352563,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,20,-1,960,483,3864,149,0.41796875,25.93288590604027,9.0,78.20000000000002,332,43.20291818840128,1.6659510378032583,0.1342281879194631,0.2214765100671141,0.35570469798657717,0.4697986577181208,0.40939597315436244,0.2214765100671141,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,20,0,960,483,687,32,0.5,21.46875,5.5,71.20000000000006,125,32.615165543616364,1.5191925726284188,0.21875,0.40625,0.5,0.59375,0.34375,0.21875,1,1,0.8038719892501831,0.6699364271271173,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,20,1,960,483,1577,43,0.328125,36.674418604651166,13.0,97.8000000000001,332,64.51057996164319,1.7590075702921095,0.06976744186046512,0.13953488372093023,0.20930232558139536,0.37209302325581395,0.4418604651162791,0.20930232558139536,0,0,1.0130239725112915,0.8659379709484173,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,20,2,960,483,810,39,0.390625,20.76923076923077,14.0,45.000000000000014,84,22.22202827002803,1.0699495092976459,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.41025641025641024,0.46153846153846156,0.23076923076923078,1,0,0.9365119934082031,0.7689613044764573,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,20,3,960,483,790,35,0.453125,22.571428571428573,7.0,67.20000000000005,122,33.30575730091954,1.475571525990106,0.11428571428571428,0.22857142857142856,0.42857142857142855,0.5428571428571428,0.37142857142857144,0.22857142857142856,1,1,0.9347839951515198,0.7380824717846538,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,21,-1,960,483,3864,152,0.40625,25.42105263157895,11.5,65.50000000000003,263,36.46330641455106,1.4343743724150522,0.14473684210526316,0.23026315789473684,0.3355263157894737,0.4407894736842105,0.4342105263157895,0.2565789473684211,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,21,0,960,483,866,39,0.390625,22.205128205128204,14.0,49.400000000000034,96,23.641748695767404,1.0646976895322504,0.1794871794871795,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.46153846153846156,0.28205128205128205,1,0,0.9463359713554382,0.7727779733742915,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,21,1,960,483,606,40,0.375,15.15,6.5,42.400000000000006,67,17.922820648547486,1.1830244652506592,0.15,0.25,0.4,0.525,0.325,0.15,1,1,0.8925120234489441,0.7648633977020037,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,21,2,960,483,1255,36,0.4375,34.861111111111114,23.0,85.5,157,38.89026783269518,1.115577403965758,0.05555555555555555,0.08333333333333333,0.19444444444444445,0.2777777777777778,0.6111111111111112,0.3333333333333333,0,0,0.8596799969673157,0.7776019344638894,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,21,3,960,483,1137,37,0.421875,30.72972972972973,6.0,99.59999999999998,263,53.04900775934719,1.7263089596269534,0.1891891891891892,0.35135135135135137,0.40540540540540543,0.5675675675675675,0.35135135135135137,0.2702702702702703,1,1,1.009984016418457,0.7813712409828921,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,22,-1,960,483,3864,157,0.38671875,24.611464968152866,10.0,71.00000000000003,217,37.953147395399576,1.5420921690159766,0.12738853503184713,0.22929936305732485,0.33121019108280253,0.4840764331210191,0.42038216560509556,0.21656050955414013,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,22,0,960,483,1241,41,0.359375,30.26829268292683,19.0,81.0,204,37.952489163036915,1.2538695049834918,0.07317073170731707,0.12195121951219512,0.21951219512195122,0.2682926829268293,0.5609756097560976,0.2682926829268293,0,0,0.9966080188751221,0.8131494237711708,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,22,1,960,483,1186,42,0.34375,28.238095238095237,6.5,75.9,217,49.822929089311366,1.7643870335169287,0.16666666666666666,0.23809523809523808,0.3333333333333333,0.5714285714285714,0.35714285714285715,0.23809523809523808,1,0,0.9234240055084229,0.8214926292096499,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,9,0.140625,middle,22,2,960,483,895,36,0.4375,24.86111111111111,9.0,65.5,158,33.98950228279459,1.3671755108163186,0.1388888888888889,0.2222222222222222,0.3611111111111111,0.5,0.4166666666666667,0.2777777777777778,1,0,0.8822720050811768,0.7558705516821718,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
