scope,restart,case_id,control_group,geometry,task,phase,wave,layer,rank,backend,total_assignments,active_experts,median_m_e,max_m_e,tiny_le4_fraction,m_e_cv,latency_ms
dense,1,dense_011_real,dense_011,real,humaneval,early,29,5,0,hybrid_fused_tiny_le8_grouped_large,3003,61,9.0,521,0.3770491803278688,2.165829658508301,1.1687359809875488
dense,1,dense_011_real,dense_011,real,humaneval,early,29,5,0,hybrid_grouped_tiny_le16_fused_large,3003,61,9.0,521,0.3770491803278688,2.165829658508301,1.0632320046424866
dense,1,dense_011_real,dense_011,real,humaneval,early,29,5,0,hybrid_grouped_tiny_le1_fused_large,3003,61,9.0,521,0.3770491803278688,2.165829658508301,1.1921600103378296
dense,1,dense_011_real,dense_011,real,humaneval,early,29,5,0,hybrid_grouped_tiny_le2_fused_large,3003,61,9.0,521,0.3770491803278688,2.165829658508301,1.1330559849739075
dense,1,dense_011_real,dense_011,real,humaneval,early,29,5,0,hybrid_grouped_tiny_le4_fused_large,3003,61,9.0,521,0.3770491803278688,2.165829658508301,1.1011199951171875
dense,1,dense_011_real,dense_011,real,humaneval,early,29,5,0,hybrid_grouped_tiny_le8_fused_large,3003,61,9.0,521,0.3770491803278688,2.165829658508301,1.1044960021972656
dense,1,dense_011_real,dense_011,real,humaneval,early,29,5,0,torch_grouped,3003,61,9.0,521,0.3770491803278688,2.165829658508301,0.8182239830493927
dense,1,dense_011_real,dense_011,real,humaneval,early,29,5,0,vllm_fused,3003,61,9.0,521,0.3770491803278688,2.165829658508301,1.0308000445365906
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le16_grouped_large,52,16,1.0,6,0.5,0.7008025646209717,0.3633280098438263
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le1_grouped_large,52,16,1.0,6,0.5,0.7008025646209717,0.533407986164093
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le2_grouped_large,52,16,1.0,6,0.5,0.7008025646209717,0.5317440032958984
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le4_grouped_large,52,16,1.0,6,0.5,0.7008025646209717,0.5326399803161621
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le8_grouped_large,52,16,1.0,6,0.5,0.7008025646209717,0.36552000045776367
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le16_fused_large,52,16,1.0,6,0.5,0.7008025646209717,0.2815040051937103
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le1_fused_large,52,16,1.0,6,0.5,0.7008025646209717,0.4965440034866333
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le2_fused_large,52,16,1.0,6,0.5,0.7008025646209717,0.49955199658870697
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le4_fused_large,52,16,1.0,6,0.5,0.7008025646209717,0.49760000407695765
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le8_fused_large,52,16,1.0,6,0.5,0.7008025646209717,0.281808003783226
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,torch_grouped,52,16,1.0,6,0.5,0.7008025646209717,0.2488320022821426
dense,1,dense_012_high_heterogeneity_control,dense_012,high_heterogeneity_control,humaneval,late,27,21,0,vllm_fused,52,16,1.0,6,0.5,0.7008025646209717,0.311599999666214
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le16_grouped_large,52,16,3.0,4,1.0,0.1332346796989441,0.3609119951725006
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le1_grouped_large,52,16,3.0,4,1.0,0.1332346796989441,0.28862398862838745
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le2_grouped_large,52,16,3.0,4,1.0,0.1332346796989441,0.297664001584053
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le4_grouped_large,52,16,3.0,4,1.0,0.1332346796989441,0.36873599886894226
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_fused_tiny_le8_grouped_large,52,16,3.0,4,1.0,0.1332346796989441,0.3613439947366714
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le16_fused_large,52,16,3.0,4,1.0,0.1332346796989441,0.2885920107364654
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le1_fused_large,52,16,3.0,4,1.0,0.1332346796989441,0.36076800525188446
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le2_fused_large,52,16,3.0,4,1.0,0.1332346796989441,0.3657759875059128
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le4_fused_large,52,16,3.0,4,1.0,0.1332346796989441,0.28964799642562866
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,hybrid_grouped_tiny_le8_fused_large,52,16,3.0,4,1.0,0.1332346796989441,0.3303840011358261
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,torch_grouped,52,16,3.0,4,1.0,0.1332346796989441,0.25251199305057526
dense,1,dense_012_low_heterogeneity_control,dense_012,low_heterogeneity_control,humaneval,late,27,21,0,vllm_fused,52,16,3.0,4,1.0,0.1332346796989441,0.3116319924592972
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_fused_tiny_le16_grouped_large,52,16,2.0,12,0.8125,0.9820880889892578,0.3623199909925461
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_fused_tiny_le1_grouped_large,52,16,2.0,12,0.8125,0.9820880889892578,0.5646720230579376
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_fused_tiny_le2_grouped_large,52,16,2.0,12,0.8125,0.9820880889892578,0.5181280076503754
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_fused_tiny_le4_grouped_large,52,16,2.0,12,0.8125,0.9820880889892578,0.49551999568939203
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_fused_tiny_le8_grouped_large,52,16,2.0,12,0.8125,0.9820880889892578,0.5114560127258301
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_grouped_tiny_le16_fused_large,52,16,2.0,12,0.8125,0.9820880889892578,0.28942400217056274
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_grouped_tiny_le1_fused_large,52,16,2.0,12,0.8125,0.9820880889892578,0.4922240078449249
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_grouped_tiny_le2_fused_large,52,16,2.0,12,0.8125,0.9820880889892578,0.49443198740482325
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_grouped_tiny_le4_fused_large,52,16,2.0,12,0.8125,0.9820880889892578,0.4989279955625534
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,hybrid_grouped_tiny_le8_fused_large,52,16,2.0,12,0.8125,0.9820880889892578,0.5003839880228043
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,torch_grouped,52,16,2.0,12,0.8125,0.9820880889892578,0.2606400102376938
dense,1,dense_012_real,dense_012,real,humaneval,late,27,21,0,vllm_fused,52,16,2.0,12,0.8125,0.9820880889892578,0.3113440126180649
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le16_grouped_large,151,46,1.0,6,0.5,0.7035157680511475,0.714000016450882
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le1_grouped_large,151,46,1.0,6,0.5,0.7035157680511475,0.7597120106220245
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le2_grouped_large,151,46,1.0,6,0.5,0.7035157680511475,0.7608799934387207
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le4_grouped_large,151,46,1.0,6,0.5,0.7035157680511475,0.7632319927215576
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le8_grouped_large,151,46,1.0,6,0.5,0.7035157680511475,0.7162080109119415
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le16_fused_large,151,46,1.0,6,0.5,0.7035157680511475,0.5899040102958679
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le1_fused_large,151,46,1.0,6,0.5,0.7035157680511475,0.6841759979724884
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le2_fused_large,151,46,1.0,6,0.5,0.7035157680511475,0.6853599846363068
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le4_fused_large,151,46,1.0,6,0.5,0.7035157680511475,0.6833920180797577
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le8_fused_large,151,46,1.0,6,0.5,0.7035157680511475,0.5877439975738525
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,torch_grouped,151,46,1.0,6,0.5,0.7035157680511475,0.5575360059738159
dense,1,dense_013_high_heterogeneity_control,dense_013,high_heterogeneity_control,humaneval,late,76,3,3,vllm_fused,151,46,1.0,6,0.5,0.7035157680511475,0.6653119921684265
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le16_grouped_large,151,46,3.0,4,1.0,0.1371676474809646,0.7192319929599762
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le1_grouped_large,151,46,3.0,4,1.0,0.1371676474809646,0.5900320112705231
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le2_grouped_large,151,46,3.0,4,1.0,0.1371676474809646,0.5860159993171692
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le4_grouped_large,151,46,3.0,4,1.0,0.1371676474809646,0.7157920002937317
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_fused_tiny_le8_grouped_large,151,46,3.0,4,1.0,0.1371676474809646,0.7195999920368195
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le16_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.5893760025501251
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le1_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.7152960002422333
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le2_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.7160479724407196
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le4_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.5873759984970093
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le8_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.5871360003948212
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,torch_grouped,151,46,3.0,4,1.0,0.1371676474809646,0.5548479855060577
dense,1,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,vllm_fused,151,46,3.0,4,1.0,0.1371676474809646,0.6595360040664673
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le16_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.7229920029640198
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le1_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.7923519909381866
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le2_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.7802239954471588
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le4_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.754175990819931
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le8_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.8554559946060181
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le16_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.5880320072174072
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le1_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.6925279796123505
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le2_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.6854240000247955
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le4_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.6723359823226929
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le8_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.7385280132293701
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,torch_grouped,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.551008015871048
dense,1,dense_013_real,dense_013,real,humaneval,late,76,3,3,vllm_fused,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.6680479943752289
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le16_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9399040043354034
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le1_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9387840032577515
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le2_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9356000125408173
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le4_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9408479928970337
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le8_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9385280013084412
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le16_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.9021919965744019
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le1_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.902543991804123
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le2_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.904015988111496
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le4_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.9072159826755524
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le8_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.9052000045776366
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,torch_grouped,932,58,1.0,32,0.5,0.9378909468650818,0.6997759938240051
dense,1,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,vllm_fused,932,58,1.0,32,0.5,0.9378909468650818,0.8547360002994537
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le16_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,1.1718080043792725
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le1_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,0.7067680060863495
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le2_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,0.7093279957771301
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le4_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,0.7082239985466003
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le8_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,0.7065600156784058
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le16_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.8233279883861542
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le1_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.9130240082740784
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le2_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.9054400026798248
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le4_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.9168000221252441
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le8_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.9088480174541473
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,torch_grouped,932,58,16.0,17,0.0,0.0157692469656467,0.7167679965496063
dense,1,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,vllm_fused,932,58,16.0,17,0.0,0.0157692469656467,0.8442240059375763
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le16_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,1.029632031917572
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le1_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.9944480061531067
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le2_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.9852159917354584
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le4_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.9362560212612152
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le8_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.9731679856777192
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le16_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.8494719862937927
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le1_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,1.0496639609336853
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le2_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,1.0264800190925598
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le4_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.933760017156601
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le8_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.8870559930801392
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,torch_grouped,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.6706239879131317
dense,1,dense_014_real,dense_014,real,humaneval,late,2,6,2,vllm_fused,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.8632799983024597
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le16_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6804960072040558
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le1_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.7003040015697479
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le2_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.7082719802856445
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le4_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.7000799775123596
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le8_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6767840087413788
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le16_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.5172640085220337
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le1_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6164320111274719
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le2_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6196160018444061
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le4_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6178080141544342
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le8_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.5188000202178955
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,torch_grouped,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.4829760044813156
dense,1,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,vllm_fused,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.717168003320694
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le16_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6824319958686829
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le1_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5074720084667206
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le2_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5042720139026642
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le4_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.7653599977493286
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le8_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6840640008449554
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le16_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5034239888191223
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le1_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6810559928417206
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le2_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6849919855594635
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le4_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5625919997692108
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le8_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5039040148258209
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,torch_grouped,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.47168000042438507
dense,1,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,vllm_fused,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6349440217018127
dense,1,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_fused_tiny_le16_grouped_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.6836960017681122
dense,1,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_fused_tiny_le1_grouped_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.7790399789810181
dense,1,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_fused_tiny_le2_grouped_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.7238239943981171
