active_experts,inactive_experts,operation,repetition,host_visible_latency_us
16,48,vllm_make_from_list,14,20.309
16,48,vllm_make_from_list,15,20.429
16,48,vllm_make_from_list,16,19.876
16,48,vllm_make_from_list,17,19.882
16,48,vllm_make_from_list,18,20.671
16,48,vllm_make_from_list,19,20.113
16,48,vllm_make_from_list,20,20.072
16,48,vllm_make_from_list,21,20.668
16,48,vllm_make_from_list,22,22.907
16,48,vllm_make_from_list,23,20.468
16,48,vllm_make_from_list,24,20.079
16,48,vllm_make_from_list,25,19.822
16,48,vllm_make_from_list,26,19.915
16,48,vllm_make_from_list,27,20.364
16,48,vllm_make_from_list,28,20.293
16,48,vllm_make_from_list,29,29.942
16,48,vllm_make_from_list,30,25.029
16,48,vllm_make_from_list,31,21.239
16,48,vllm_make_from_list,32,20.24
16,48,vllm_make_from_list,33,20.099
16,48,vllm_make_from_list,34,20.267
16,48,vllm_make_from_list,35,20.068
16,48,vllm_make_from_list,36,20.597
16,48,vllm_make_from_list,37,20.466
16,48,vllm_make_from_list,38,20.147
16,48,vllm_make_from_list,39,19.835
32,32,gpu_counts_cumsum,0,19.901
32,32,gpu_counts_cumsum,1,18.326
32,32,gpu_counts_cumsum,2,17.84
32,32,gpu_counts_cumsum,3,17.306
32,32,gpu_counts_cumsum,4,17.262
32,32,gpu_counts_cumsum,5,17.439
32,32,gpu_counts_cumsum,6,17.406
32,32,gpu_counts_cumsum,7,26.771
32,32,gpu_counts_cumsum,8,18.404
32,32,gpu_counts_cumsum,9,18.079
32,32,gpu_counts_cumsum,10,17.104
32,32,gpu_counts_cumsum,11,17.775
32,32,gpu_counts_cumsum,12,17.618
32,32,gpu_counts_cumsum,13,16.847
