pair_id,request_id,category,source,layer,M,candidate,start,end,rank,wall_ms,expert_ms,dispatch_ms,combine_ms,shape_assignments,shape_active_experts,shape_entropy,shape_hhi,shape_max_expert_load,shape_median_active_load,shape_p10_active_load,shape_tiny_le_1,shape_tiny_le_2,shape_tiny_le_4,shape_rank_imbalance,shape_rank_cv,correctness
9,retina,fine_grained,short,12,128,a,8,136,1,1.0778079628944397,0.5063360035419464,0.2216639993712306,0.11907202005386353,1024,90,5.71461925394197,0.02579498291015625,63,5.5,1.0,0.14444444444444443,0.2777777777777778,0.4444444444444444,1.08203125,0.07014955076589051,True
9,retina,fine_grained,short,12,128,b,1824,1952,1,2.071695923805237,0.9631200134754181,0.1882879980839789,0.15072005987167358,1024,109,6.273023091745263,0.016290664672851562,40,7.0,2.0,0.05504587155963303,0.21100917431192662,0.3761467889908257,1.40234375,0.26479073953253635,True
10,retina,fine_grained,short,47,128,a,8,136,1,0.8840000033378601,0.41974399983882904,0.1760480017401278,0.10569602251052856,1024,87,5.945235726273145,0.021074295043945312,50,9.0,3.0,0.034482758620689655,0.08045977011494253,0.2988505747126437,1.23828125,0.17958132053082176,True
10,retina,fine_grained,short,47,128,b,1328,1456,1,2.076319932937622,0.9572960138320923,0.1878559966571629,0.1400640606880188,1024,102,6.085755294842333,0.019330978393554688,53,6.0,1.0,0.11764705882352941,0.19607843137254902,0.37254901960784315,1.2734375,0.2131681820256602,True
11,long_10img_chart_mixed,multi_image,long,24,128,a,272,400,1,0.8975519835948944,0.44726400077342987,0.19371200259774923,0.10886397957801819,1024,84,5.324644824858997,0.0388031005859375,104,5.0,1.0,0.19047619047619047,0.30952380952380953,0.4642857142857143,1.32421875,0.4093369793890023,True
11,long_10img_chart_mixed,multi_image,long,24,128,b,4912,5040,1,2.0832959413528442,0.9634400010108948,0.18222399847581983,0.1547519564628601,1024,111,6.360390105682566,0.014820098876953125,35,7.0,2.0,0.09009009009009009,0.18018018018018017,0.3063063063063063,1.1171875,0.07271293151947768,True
12,long_12img_broad,multi_image,long,0,128,a,264,392,1,2.105520009994507,0.9586399793624878,0.1907359971664846,0.15070414543151855,1024,118,6.153204723838304,0.021238327026367188,75,5.0,1.0,0.13559322033898305,0.2627118644067797,0.423728813559322,1.171875,0.12156536187183933,True
12,long_12img_broad,multi_image,long,0,128,b,2296,2424,1,0.8832480013370514,0.4259519875049591,0.1843200046569109,0.11276799440383911,1024,95,5.778263406462317,0.025754928588867188,73,6.0,1.0,0.17894736842105263,0.28421052631578947,0.45263157894736844,1.10546875,0.08373418402432038,True
13,long_6img_natural_fine,multi_image,long,0,128,a,264,392,1,0.9756639897823334,0.4471520185470581,0.23644799087196589,0.16787198185920715,1024,118,6.153204723838304,0.021238327026367188,75,5.0,1.0,0.13559322033898305,0.2627118644067797,0.423728813559322,1.171875,0.12156536187183933,True
13,long_6img_natural_fine,multi_image,long,0,128,b,2296,2424,1,3.560528039932251,0.8486720323562622,0.9116159756667912,1.1672799587249756,1024,95,5.778263406462317,0.025754928588867188,73,6.0,1.0,0.17894736842105263,0.28421052631578947,0.45263157894736844,1.10546875,0.08373418402432038,True
14,long_6img_natural_fine,multi_image,long,47,128,a,520,648,1,2.114799976348877,0.9790720045566559,0.1960160043090582,0.13563203811645508,1024,106,6.437010816565411,0.013118743896484375,26,10.0,2.0,0.05660377358490566,0.11320754716981132,0.2358490566037736,1.19921875,0.13769184946886381,True
14,long_6img_natural_fine,multi_image,long,47,128,b,2392,2520,1,0.8843199908733368,0.42292800545692444,0.1833599954843521,0.1074880063533783,1024,100,5.861424077322002,0.025651931762695312,64,5.0,2.0,0.09,0.14,0.41,1.34375,0.2506552691743059,True
15,long_8img_mixed,multi_image,long,47,128,a,3184,3312,1,2.0802719593048096,0.9610079824924469,0.18928000144660473,0.1387680172920227,1024,104,5.9365556752103785,0.022489547729492188,49,5.0,1.0,0.11538461538461539,0.25961538461538464,0.49038461538461536,1.1796875,0.16730884177220356,True
15,long_8img_mixed,multi_image,long,47,128,b,6800,6928,1,1.3572479486465454,0.4200799763202667,0.38438400300219655,0.3779679536819458,1024,96,6.043237954927708,0.019376754760742188,55,8.0,2.0,0.07291666666666667,0.20833333333333334,0.3645833333333333,1.20703125,0.20241010012549399,True
16,model_card,chart_document,short,0,256,a,8,264,1,0.9003359973430634,0.4825440049171448,0.19803200429305434,0.09035199880599976,2048,127,6.581275032103127,0.012782096862792969,59,13.0,3.6000000000000014,0.047244094488188976,0.08661417322834646,0.11811023622047244,1.123046875,0.07252908057666853,True
16,model_card,chart_document,short,0,256,b,360,616,1,2.0950080156326294,0.9594719707965851,0.203728006221354,0.15094399452209473,2048,124,6.554528793504284,0.01310873031616211,77,13.0,4.0,0.024193548387096774,0.07258064516129033,0.12096774193548387,1.259765625,0.1677699131978498,True
17,model_card,chart_document,short,12,256,a,0,256,1,0.9354719817638397,0.46748797595500946,0.21003200113773346,0.13817599415779114,2048,126,6.462842710764023,0.01387786865234375,64,11.0,2.0,0.06349206349206349,0.1111111111111111,0.23809523809523808,1.115234375,0.1171142349100001,True
17,model_card,chart_document,short,12,256,b,432,688,1,2.083631992340088,0.9451040029525757,0.2015040023252368,0.13070398569107056,2048,122,6.303584479533271,0.017840862274169922,116,11.0,3.0,0.04918032786885246,0.09836065573770492,0.1885245901639344,1.134765625,0.09517351867629231,True
18,model_card,chart_document,short,24,256,a,0,256,1,2.0794399976730347,0.956464022397995,0.19657599925994873,0.15009593963623047,2048,124,6.495080656873402,0.013587474822998047,63,11.5,3.0,0.04032258064516129,0.056451612903225805,0.18548387096774194,1.21875,0.15566908614070685,True
18,model_card,chart_document,short,24,256,b,520,776,1,0.888944000005722,0.4708639979362488,0.20062399981543422,0.10049599409103394,2048,122,6.311519304389812,0.01823568344116211,121,12.0,2.1000000000000014,0.04918032786885246,0.10655737704918032,0.21311475409836064,1.017578125,0.01592725237333993,True
19,model_card,chart_document,short,47,256,a,0,256,1,0.8933600187301636,0.4576159864664078,0.19932800065726042,0.10820800065994263,2048,114,6.475970033376648,0.013211727142333984,67,14.5,3.0,0.03508771929824561,0.08771929824561403,0.14035087719298245,1.154296875,0.122074218687502,True
19,model_card,chart_document,short,47,256,b,352,608,1,2.0982080698013306,0.9601599872112274,0.20835200557485223,0.16379201412200928,2048,111,6.224641713099329,0.01666736602783203,81,12.0,3.0,0.04504504504504504,0.0990990990990991,0.25225225225225223,1.08203125,0.07264732388045816,True
20,retina,fine_grained,short,0,256,a,680,936,1,0.8867520093917847,0.4692160040140152,0.19252799823880196,0.08910399675369263,2048,109,5.889106033440727,0.023857593536376953,113,8.0,1.0,0.11926605504587157,0.2018348623853211,0.29357798165137616,1.201171875,0.12023225560591441,True
20,retina,fine_grained,short,0,256,b,1696,1952,1,2.0782560110092163,0.9579840302467346,0.19878399558365345,0.146992027759552,2048,119,6.081176451630542,0.019939422607421875,84,9.0,2.0,0.09243697478991597,0.20168067226890757,0.36134453781512604,1.255859375,0.1707281517695328,True
21,retina,fine_grained,short,24,256,a,8,264,1,1.3931840062141418,0.470704048871994,0.41368000023067,0.3754879832267761,2048,107,6.088279691240211,0.019098758697509766,92,12.0,2.0,0.056074766355140186,0.11214953271028037,0.2336448598130841,1.40625,0.23915614868145965,True
21,retina,fine_grained,short,24,256,b,792,1048,1,2.1221280097961426,0.9378400146961212,0.22014399990439415,0.17139208316802979,2048,121,6.279837583747513,0.01717519760131836,94,11.0,1.0,0.10743801652892562,0.15702479338842976,0.2231404958677686,1.18359375,0.11367623756662906,True
22,retina,fine_grained,short,36,256,a,8,264,1,2.088320016860962,0.9497120082378387,0.20318400161340833,0.17257601022720337,2048,115,6.270286688870978,0.016646862030029297,107,13.0,2.0,0.08695652173913043,0.14782608695652175,0.2,1.310546875,0.1963886369016842,True
22,retina,fine_grained,short,36,256,b,912,1168,1,0.8989280164241791,0.46403200924396515,0.20507199736312032,0.09673601388931274,2048,122,6.460225246554129,0.013959407806396484,70,13.0,3.0,0.04918032786885246,0.07377049180327869,0.20491803278688525,1.1640625,0.14408847930408614,True
23,retina,fine_grained,short,47,256,a,0,256,1,2.104575991630554,0.9439999759197235,0.20975999627262354,0.15959995985031128,2048,106,6.266748038954252,0.015467166900634766,65,15.0,2.0,0.07547169811320754,0.12264150943396226,0.16037735849056603,1.109375,0.10482478463432593,True
23,retina,fine_grained,short,47,256,b,1256,1512,1,0.8954240083694458,0.45771200954914093,0.20003200368955731,0.09796801209449768,2048,107,6.1874281660276775,0.018109798431396484,112,13.0,3.0,0.037383177570093455,0.07476635514018691,0.18691588785046728,1.21875,0.1970769905645023,True
24,long_10img_chart_mixed,multi_image,long,24,256,a,224,480,1,0.8585120141506195,0.46483200788497925,0.18534399336203933,0.0809440016746521,2048,101,5.512305261904425,0.0350651741027832,198,8.0,2.0,0.09900990099009901,0.2376237623762376,0.33663366336633666,1.322265625,0.39988773677917056,True
24,long_10img_chart_mixed,multi_image,long,24,256,b,4800,5056,1,2.162160038948059,0.9657440483570099,0.2116320044733584,0.16947197914123535,2048,122,6.445788353991129,0.013822555541992188,55,12.5,2.0,0.07377049180327869,0.11475409836065574,0.22131147540983606,1.03515625,0.021705186299700068,True
25,long_10img_chart_mixed,multi_image,long,47,256,a,224,480,1,2.041200041770935,0.9394079744815826,0.1864479947835207,0.1325121521949768,2048,105,6.103324496701892,0.019596099853515625,120,12.0,3.0,0.06666666666666667,0.08571428571428572,0.17142857142857143,1.236328125,0.36037934979245956,True
25,long_10img_chart_mixed,multi_image,long,47,256,b,3960,4216,1,0.8654559850692749,0.45318400859832764,0.1923359981738031,0.10094401240348816,2048,113,6.476747667413084,0.012944221496582031,52,16.0,4.0,0.02654867256637168,0.05309734513274336,0.13274336283185842,1.201171875,0.16458482701392352,True
26,long_12img_broad,multi_image,long,24,256,a,2680,2936,1,0.8894879817962646,0.4660480171442032,0.2097920016385615,0.09036800265312195,2048,120,6.379199611245216,0.014632225036621094,59,12.0,2.0,0.08333333333333333,0.13333333333333333,0.21666666666666667,1.16015625,0.1724455639736195,True
26,long_12img_broad,multi_image,long,24,256,b,4832,5088,1,2.0625439882278442,0.9211199581623077,0.20497599663212895,0.14788800477981567,2048,112,5.932936139883983,0.02533864974975586,176,11.0,2.0,0.08928571428571429,0.19642857142857142,0.2857142857142857,1.099609375,0.12736561593330561,True
27,long_12img_broad,multi_image,long,47,256,a,2344,2600,1,2.0768799781799316,0.9317280054092407,0.20572800002992153,0.16812807321548462,2048,106,5.93882752986742,0.023958206176757812,113,11.0,2.5,0.0660377358490566,0.10377358490566038,0.1792452830188679,1.38671875,0.27238567228797744,True
27,long_12img_broad,multi_image,long,47,256,b,7648,7904,1,0.8894560039043427,0.4622559994459152,0.20849599968641996,0.10390397906303406,2048,112,6.464453687689616,0.012882232666015625,49,15.5,3.1000000000000014,0.05357142857142857,0.08035714285714286,0.13392857142857142,1.134765625,0.10577573956289847,True
28,long_6img_natural_fine,multi_image,long,0,256,a,104,360,1,2.070591926574707,0.9442240595817566,0.20531199732795358,0.14936012029647827,2048,128,6.655097121209656,0.012141227722167969,73,13.0,4.700000000000001,0.015625,0.03125,0.1015625,1.103515625,0.0828870905231365,True
28,long_6img_natural_fine,multi_image,long,0,256,b,2272,2528,1,0.8809280097484589,0.46595197916030884,0.20236799539998174,0.08504000306129456,2048,106,5.89620002696164,0.023471832275390625,136,10.0,2.0,0.08490566037735849,0.19811320754716982,0.32075471698113206,1.119140625,0.10409441667547695,True
29,long_6img_natural_fine,multi_image,long,47,256,a,528,784,1,2.0712159872055054,0.9453120231628418,0.20939199579879642,0.15500801801681519,2048,112,6.5355538817644225,0.01218271255493164,51,17.0,5.0,0.0,0.026785714285714284,0.09821428571428571,1.1796875,0.15612177355740914,True
29,long_6img_natural_fine,multi_image,long,47,256,b,2248,2504,1,0.8892000019550323,0.45153601467609406,0.21070399973541498,0.10593602061271667,2048,107,5.984229056370252,0.02321147918701172,109,10.0,3.0,0.04672897196261682,0.07476635514018691,0.16822429906542055,1.314453125,0.24887978393309879,True
30,long_8img_mixed,multi_image,long,0,256,a,1360,1616,1,0.9038880169391632,0.48366400599479675,0.2158720064908266,0.0944640040397644,2048,111,5.988062795209619,0.021259784698486328,108,11.0,1.0,0.10810810810810811,0.18018018018018017,0.35135135135135137,1.181640625,0.17708393171620715,True
30,long_8img_mixed,multi_image,long,0,256,b,6232,6488,1,2.0658559799194336,0.9444960057735443,0.2048160000704229,0.15849602222442627,2048,126,6.633184945088403,0.011775970458984375,59,14.0,3.0,0.015873015873015872,0.047619047619047616,0.1349206349206349,1.060546875,0.055638357551734824,True
31,long_8img_mixed,multi_image,long,47,256,a,120,376,1,2.0745439529418945,0.9408480226993561,0.21263999957591295,0.17564797401428223,2048,111,6.194232083127873,0.018444538116455078,95,11.0,3.0,0.05405405405405406,0.08108108108108109,0.1981981981981982,1.15625,0.1494619255446015,True
31,long_8img_mixed,multi_image,long,47,256,b,6672,6928,1,1.0680960416793823,0.4495840072631836,0.2589920056052506,0.20239996910095215,2048,102,6.144299852748649,0.017807960510253906,94,15.0,3.0,0.049019607843137254,0.0784313725490196,0.19607843137254902,1.19140625,0.16767325024480276,True
32,retina,fine_grained,short,0,512,a,112,624,1,2.1263840198516846,0.9375199675559998,0.25542398914694786,0.1701120138168335,4096,116,6.085333890354366,0.02018260955810547,207,20.5,3.0,0.0603448275862069,0.08620689655172414,0.12931034482758622,1.103515625,0.09809471878006003,True
32,retina,fine_grained,short,0,512,b,1432,1944,1,0.9804960191249847,0.5399840176105499,0.2504480015486479,0.08035200834274292,4096,122,6.065989162962224,0.019748330116271973,179,17.0,2.0,0.08196721311475409,0.13934426229508196,0.2459016393442623,1.1806640625,0.15030499286899174,True
33,retina,fine_grained,short,24,512,a,0,512,1,2.2253600358963013,0.9405600130558014,0.26590399676933885,0.21324807405471802,4096,119,6.275377246472554,0.016374588012695312,181,22.0,3.0,0.07563025210084033,0.08403361344537816,0.14285714285714285,1.3359375,0.2006628021087777,True
33,retina,fine_grained,short,24,512,b,824,1336,1,0.956576019525528,0.5304320156574249,0.23755199601873755,0.08555197715759277,4096,125,6.396162334609657,0.015087127685546875,154,26.0,3.4000000000000004,0.032,0.08,0.16,1.2880859375,0.1745644735681602,True
34,retina,fine_grained,short,47,512,a,0,512,1,0.9752800166606903,0.5525760054588318,0.2432959950529039,0.06569597125053406,4096,111,6.340248854178359,0.01457977294921875,141,31.0,4.0,0.02702702702702703,0.08108108108108109,0.12612612612612611,1.11328125,0.10527189745510826,True
34,retina,fine_grained,short,47,512,b,1160,1672,1,2.092095971107483,0.9335359334945679,0.23814400751143694,0.1729760766029358,4096,111,6.245988543375218,0.01683676242828369,198,28.0,4.0,0.009009009009009009,0.04504504504504504,0.10810810810810811,1.224609375,0.19873106860321016,True
35,long_10img_chart_mixed,multi_image,long,24,512,a,96,608,1,0.9524959921836853,0.49404801428318024,0.22889599949121475,0.1294880211353302,4096,117,5.712201232665434,0.03037428855895996,357,14.0,2.0,0.042735042735042736,0.1111111111111111,0.2564102564102564,1.345703125,0.4110173949113075,True
35,long_10img_chart_mixed,multi_image,long,24,512,b,4672,5184,1,2.0922240018844604,0.9395039975643158,0.23559999372810125,0.15532809495925903,4096,126,6.4861206418059645,0.013562679290771484,128,26.5,5.0,0.03968253968253968,0.06349206349206349,0.0873015873015873,1.12109375,0.07545485848469476,True
36,long_12img_broad,multi_image,long,24,512,a,776,1288,1,2.087791919708252,0.9319679737091064,0.236096004024148,0.16801607608795166,4096,121,6.514885201378879,0.013025522232055664,113,27.0,6.0,0.008264462809917356,0.024793388429752067,0.06611570247933884,1.1318359375,0.09840290733322293,True
36,long_12img_broad,multi_image,long,24,512,b,6328,6840,1,0.9653760194778442,0.5087520033121109,0.23766399594023824,0.11193600296974182,4096,116,5.990870532503684,0.0233231782913208,331,19.0,2.0,0.0603448275862069,0.12931034482758622,0.1896551724137931,1.1630859375,0.15374114964761615,True
37,long_6img_natural_fine,multi_image,long,0,512,a,200,712,1,2.0892640352249146,0.9331360161304474,0.24071999127045274,0.17520010471343994,4096,128,6.737672796781855,0.010859370231628418,101,27.5,12.0,0.0078125,0.015625,0.0234375,1.0712890625,0.07534418602923654,True
37,long_6img_natural_fine,multi_image,long,0,512,b,2032,2544,1,0.9480159878730774,0.5425279885530472,0.23192000668495893,0.0708320140838623,4096,119,5.9485263569646465,0.022755742073059082,245,18.0,2.0,0.07563025210084033,0.15126050420168066,0.21008403361344538,1.103515625,0.09081768729404781,True
38,long_6img_natural_fine,multi_image,long,47,512,a,192,704,1,0.9298880100250244,0.5251520127058029,0.2243200014345348,0.07159999012947083,4096,113,6.5368511745068965,0.01253974437713623,130,33.0,11.0,0.0,0.0,0.017699115044247787,1.1494140625,0.17720371717080427,True
38,long_6img_natural_fine,multi_image,long,47,512,b,1312,1824,1,2.097648024559021,0.9476160109043121,0.2496640016324818,0.17027199268341064,4096,112,6.049261225190951,0.02209484577178955,223,22.0,4.0,0.017857142857142856,0.05357142857142857,0.11607142857142858,1.361328125,0.24430072875318226,True
39,long_8img_mixed,multi_image,long,47,512,a,192,704,1,2.0835200548171997,0.9505760073661804,0.24544000020250678,0.1728159785270691,4096,112,6.289113154680459,0.01707160472869873,169,25.0,9.0,0.0,0.017857142857142856,0.044642857142857144,1.1787109375,0.15856139506014055,True
39,long_8img_mixed,multi_image,long,47,512,b,2912,3424,1,0.9433119893074036,0.5380000025033951,0.2262560036033392,0.07310399413108826,4096,116,6.4953122174220335,0.012730240821838379,88,33.5,5.5,0.017241379310344827,0.05172413793103448,0.08620689655172414,1.109375,0.17337078839104927,True
0,logo,chart_document,short,0,128,a,8,136,2,1.1005759835243225,0.4381439983844757,0.24259200040251017,0.19158399105072021,1024,113,6.352571810940078,0.015848159790039062,44,7.0,2.0,0.07964601769911504,0.1415929203539823,0.3185840707964602,1.2109375,0.16471225501803136,True
0,logo,chart_document,short,0,128,b,144,272,2,2.1561919450759888,0.9953440427780151,0.17747199954465032,0.1743680238723755,1024,122,6.463442793374197,0.014530181884765625,35,6.0,2.0,0.09016393442622951,0.1721311475409836,0.36065573770491804,1.15234375,0.10249720127657755,True
1,logo,chart_document,short,24,128,a,0,128,2,0.8742560148239136,0.416719987988472,0.1781120002269745,0.09513601660728455,1024,109,6.138752641911828,0.018461227416992188,44,5.0,1.0,0.1743119266055046,0.24770642201834864,0.42201834862385323,1.1171875,0.1477936282218173,True
1,logo,chart_document,short,24,128,b,144,272,2,2.074976086616516,0.9705440104007721,0.1780479932203889,0.1748000979423523,1024,112,6.123932290784343,0.018835067749023438,40,4.5,1.0,0.125,0.3125,0.5,1.265625,0.17260586793191954,True
2,logo,chart_document,short,47,128,a,8,136,2,0.8880320191383362,0.419376015663147,0.17086400045081973,0.0862879753112793,1024,104,6.256398913384406,0.016241073608398438,48,7.0,2.0,0.07692307692307693,0.125,0.33653846153846156,1.359375,0.26333166709404937,True
2,logo,chart_document,short,47,128,b,136,264,2,2.0945279598236084,0.8879199624061584,0.1767519973218441,0.18446403741836548,1024,107,6.339940681272779,0.014951705932617188,34,8.0,2.0,0.07476635514018691,0.14018691588785046,0.2803738317757009,1.3203125,0.24117732875676767,True
3,histology,fine_grained,short,24,128,a,0,128,2,2.06825590133667,0.9382399916648865,0.17079999530687928,0.17931199073791504,1024,106,6.014119578720926,0.020677566528320312,53,6.0,1.0,0.18867924528301888,0.27358490566037735,0.44339622641509435,1.28515625,0.22415885524068083,True
3,histology,fine_grained,short,24,128,b,144,272,2,0.8709439933300018,0.4379200041294098,0.17062400234863162,0.0929119884967804,1024,109,6.188186957939259,0.017316818237304688,39,6.0,1.0,0.12844036697247707,0.23853211009174313,0.42201834862385323,1.19921875,0.13093223251636227,True
4,histology,fine_grained,short,47,128,a,0,128,2,0.8890239894390106,0.4314880073070526,0.16665600519627333,0.07948797941207886,1024,101,6.201584349701382,0.0169219970703125,42,7.0,2.0,0.07920792079207921,0.1485148514851485,0.2871287128712871,1.3515625,0.22614117613333656,True
4,histology,fine_grained,short,47,128,b,144,272,2,2.075007915496826,0.9713119864463806,0.1691199983470142,0.1345919966697693,1024,108,6.3047366872011175,0.0159149169921875,45,7.0,2.0,0.07407407407407407,0.14814814814814814,0.35185185185185186,1.29296875,0.1861728749186324,True
5,coffee_rocket,multi_image,short,24,128,a,0,128,2,0.8688800036907196,0.44065600633621216,0.17043199855834246,0.08774399757385254,1024,104,6.074960100223375,0.0201568603515625,64,6.0,1.3000000000000007,0.10576923076923077,0.21153846153846154,0.38461538461538464,1.09375,0.05767509007903672,True
5,coffee_rocket,multi_image,short,24,128,b,256,384,2,2.071247935295105,0.9055039882659912,0.1632800051011145,0.16857600212097168,1024,119,6.279663079391894,0.017688751220703125,53,5.0,1.0,0.11764705882352941,0.24369747899159663,0.42016806722689076,1.0234375,0.014352478961620185,True
6,coffee_rocket,multi_image,short,47,128,a,0,128,2,0.8547519743442535,0.42817598581314087,0.1681439969688654,0.08529600501060486,1024,112,6.409327911838288,0.014217376708984375,36,7.0,2.0,0.07142857142857142,0.16964285714285715,0.32142857142857145,1.21875,0.15681051805991444,True
6,coffee_rocket,multi_image,short,47,128,b,280,408,2,2.067328095436096,0.9753439724445343,0.1712640030309558,0.1611999273300171,1024,108,6.343630474147234,0.014711380004882812,35,8.0,1.700000000000001,0.10185185185185185,0.2222222222222222,0.3055555555555556,1.28515625,0.2140076058720665,True
7,model_card,chart_document,short,12,128,a,40,168,2,0.9066399931907654,0.4461119920015335,0.1755520012229681,0.11635199189186096,1024,116,6.393832562696121,0.014558792114257812,29,7.0,2.0,0.09482758620689655,0.19827586206896552,0.3706896551724138,1.21484375,0.16533638621147115,True
7,model_card,chart_document,short,12,128,b,472,600,2,2.0924479961395264,0.9911519885063171,0.18734399368986487,0.17564797401428223,1024,114,6.202066570514333,0.018930435180664062,62,6.0,1.0,0.15789473684210525,0.2631578947368421,0.3684210526315789,1.1875,0.1405435962305158,True
8,model_card,chart_document,short,47,128,a,40,168,2,2.0616480112075806,0.9333600103855133,0.17955200700089335,0.16183990240097046,1024,106,6.458679383160174,0.013124465942382812,29,8.0,3.5,0.04716981132075472,0.0660377358490566,0.1792452830188679,1.16796875,0.15311802439468467,True
8,model_card,chart_document,short,47,128,b,456,584,2,0.8700799942016602,0.42295998334884644,0.16859200038015842,0.10264003276824951,1024,107,6.144761585542312,0.017879486083984375,38,7.0,1.0,0.11214953271028037,0.308411214953271,0.411214953271028,1.09375,0.058658818037817216,True
9,retina,fine_grained,short,12,128,a,8,136,2,2.066896080970764,0.9909599721431732,0.18537600385025144,0.14273595809936523,1024,90,5.71461925394197,0.02579498291015625,63,5.5,1.0,0.14444444444444443,0.2777777777777778,0.4444444444444444,1.08203125,0.07014955076589051,True
9,retina,fine_grained,short,12,128,b,1824,1952,2,1.137168049812317,0.42425598204135895,0.28995199501514435,0.22478395700454712,1024,109,6.273023091745263,0.016290664672851562,40,7.0,2.0,0.05504587155963303,0.21100917431192662,0.3761467889908257,1.40234375,0.26479073953253635,True
10,retina,fine_grained,short,47,128,a,8,136,2,0.8791999816894531,0.41393598914146423,0.16768000088632107,0.11476796865463257,1024,87,5.945235726273145,0.021074295043945312,50,9.0,3.0,0.034482758620689655,0.08045977011494253,0.2988505747126437,1.23828125,0.17958132053082176,True
10,retina,fine_grained,short,47,128,b,1328,1456,2,2.059839963912964,0.9416319727897644,0.16678400104865432,0.1297760009765625,1024,102,6.085755294842333,0.019330978393554688,53,6.0,1.0,0.11764705882352941,0.19607843137254902,0.37254901960784315,1.2734375,0.2131681820256602,True
11,long_10img_chart_mixed,multi_image,long,24,128,a,272,400,2,2.0750399827957153,0.9939999878406525,0.17094400012865663,0.15324801206588745,1024,84,5.324644824858997,0.0388031005859375,104,5.0,1.0,0.19047619047619047,0.30952380952380953,0.4642857142857143,1.32421875,0.4093369793890023,True
11,long_10img_chart_mixed,multi_image,long,24,128,b,4912,5040,2,0.88332799077034,0.45102399587631226,0.17404799861833453,0.09758397936820984,1024,111,6.360390105682566,0.014820098876953125,35,7.0,2.0,0.09009009009009009,0.18018018018018017,0.3063063063063063,1.1171875,0.07271293151947768,True
12,long_12img_broad,multi_image,long,0,128,a,264,392,2,2.0902079343795776,1.0055840015411377,0.17547199875116348,0.10193592309951782,1024,118,6.153204723838304,0.021238327026367188,75,5.0,1.0,0.13559322033898305,0.2627118644067797,0.423728813559322,1.171875,0.12156536187183933,True
12,long_12img_broad,multi_image,long,0,128,b,2296,2424,2,0.8638400137424469,0.4154399633407593,0.16356799798086286,0.09041595458984375,1024,95,5.778263406462317,0.025754928588867188,73,6.0,1.0,0.17894736842105263,0.28421052631578947,0.45263157894736844,1.10546875,0.08373418402432038,True
13,long_6img_natural_fine,multi_image,long,0,128,a,264,392,2,0.9656320214271545,0.4417119771242142,0.21417600009590387,0.16143998503684998,1024,118,6.153204723838304,0.021238327026367188,75,5.0,1.0,0.13559322033898305,0.2627118644067797,0.423728813559322,1.171875,0.12156536187183933,True
13,long_6img_natural_fine,multi_image,long,0,128,b,2296,2424,2,3.5482720136642456,0.8951840996742249,0.8953759903088212,1.219200074672699,1024,95,5.778263406462317,0.025754928588867188,73,6.0,1.0,0.17894736842105263,0.28421052631578947,0.45263157894736844,1.10546875,0.08373418402432038,True
14,long_6img_natural_fine,multi_image,long,47,128,a,520,648,2,2.10481595993042,0.9013279974460602,0.1833599959500134,0.18376004695892334,1024,106,6.437010816565411,0.013118743896484375,26,10.0,2.0,0.05660377358490566,0.11320754716981132,0.2358490566037736,1.19921875,0.13769184946886381,True
14,long_6img_natural_fine,multi_image,long,47,128,b,2392,2520,2,0.8741280138492584,0.42312000691890717,0.17252799728885293,0.08569598197937012,1024,100,5.861424077322002,0.025651931762695312,64,5.0,2.0,0.09,0.14,0.41,1.34375,0.2506552691743059,True
15,long_8img_mixed,multi_image,long,47,128,a,3184,3312,2,1.164639949798584,0.5800319910049438,0.1978719998151064,0.08707201480865479,1024,104,5.9365556752103785,0.022489547729492188,49,5.0,1.0,0.11538461538461539,0.25961538461538464,0.49038461538461536,1.1796875,0.16730884177220356,True
15,long_8img_mixed,multi_image,long,47,128,b,6800,6928,2,2.0665920972824097,0.9302880167961121,0.17600000090897083,0.1705760359764099,1024,96,6.043237954927708,0.019376754760742188,55,8.0,2.0,0.07291666666666667,0.20833333333333334,0.3645833333333333,1.20703125,0.20241010012549399,True
16,model_card,chart_document,short,0,256,a,8,264,2,0.8944799900054932,0.47812798619270325,0.1836480014026165,0.09792003035545349,2048,127,6.581275032103127,0.012782096862792969,59,13.0,3.6000000000000014,0.047244094488188976,0.08661417322834646,0.11811023622047244,1.123046875,0.07252908057666853,True
16,model_card,chart_document,short,0,256,b,360,616,2,2.0820000171661377,0.9701120257377625,0.1890399963594973,0.15833604335784912,2048,124,6.554528793504284,0.01310873031616211,77,13.0,4.0,0.024193548387096774,0.07258064516129033,0.12096774193548387,1.259765625,0.1677699131978498,True
17,model_card,chart_document,short,12,256,a,0,256,2,2.0719200372695923,0.9404000043869019,0.1900959969498217,0.16763198375701904,2048,126,6.462842710764023,0.01387786865234375,64,11.0,2.0,0.06349206349206349,0.1111111111111111,0.23809523809523808,1.115234375,0.1171142349100001,True
17,model_card,chart_document,short,12,256,b,432,688,2,0.9110240042209625,0.48340797424316406,0.1859520012512803,0.0989760160446167,2048,122,6.303584479533271,0.017840862274169922,116,11.0,3.0,0.04918032786885246,0.09836065573770492,0.1885245901639344,1.134765625,0.09517351867629231,True
18,model_card,chart_document,short,24,256,a,0,256,2,2.0709280967712402,0.9225600063800812,0.18097600201144814,0.1841120719909668,2048,124,6.495080656873402,0.013587474822998047,63,11.5,3.0,0.04032258064516129,0.056451612903225805,0.18548387096774194,1.21875,0.15566908614070685,True
