case_id,rank,M,active_experts_per_rank,wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,iterations,warmups,correctness
balanced_rank_A16_M64,1,64,16,0.8787840008735657,0.02598400041460991,0.17388800345361233,0.4270719587802887,0.08486396074295044,5,2,True
balanced_rank_A1_M128,1,128,1,1.7593599557876587,0.025855999439954758,0.1726400014013052,0.8388159871101379,0.11692798137664795,5,2,True
balanced_rank_A2_M128,1,128,2,1.761023998260498,0.02627200074493885,0.18204800132662058,0.7544639706611633,0.14870405197143555,5,2,True
balanced_rank_A4_M128,1,128,4,1.7647360563278198,0.026464000344276428,0.1820479929447174,0.8044800162315369,0.17167997360229492,5,2,True
balanced_rank_A8_M128,1,128,8,1.7958400249481201,0.02537599951028824,0.20764800533652306,0.8166719675064087,0.14454400539398193,5,2,True
balanced_rank_A16_M128,1,128,16,0.8991680145263672,0.02518399991095066,0.18364799581468105,0.4477759897708893,0.09497600793838501,5,2,True
balanced_rank_A1_M256,1,256,1,1.7600959539413452,0.027456000447273254,0.2140480037778616,0.7867519855499268,0.1261119842529297,5,2,True
balanced_rank_A2_M256,1,256,2,1.7626559734344482,0.026048000901937485,0.1963519984856248,0.8298239707946777,0.1295679807662964,5,2,True
balanced_rank_A4_M256,1,256,4,1.7625279426574707,0.024351999163627625,0.195424004457891,0.8283839821815491,0.11583995819091797,5,2,True
balanced_rank_A8_M256,1,256,8,2.01910400390625,0.025631999596953392,0.19507200177758932,0.8115520477294922,0.1141120195388794,5,2,True
balanced_rank_A16_M256,1,256,16,0.8783360123634338,0.024768000468611717,0.18992000073194504,0.426207959651947,0.11811196804046631,5,2,True
balanced_rank_A1_M512,1,512,1,1.7580480575561523,0.027103999629616737,0.22076800279319286,0.8190400004386902,0.1382080316543579,5,2,True
balanced_rank_A2_M512,1,512,2,1.7668800354003906,0.025855999439954758,0.21737599931657314,0.8237760066986084,0.1337599754333496,5,2,True
balanced_rank_A4_M512,1,512,4,1.8095359802246094,0.027135999873280525,0.2242880016565323,0.7807039022445679,0.14332807064056396,5,2,True
balanced_rank_A8_M512,1,512,8,1.7782399654388428,0.02672000043094158,0.22793599776923656,0.8163200616836548,0.1360640525817871,5,2,True
balanced_rank_A16_M512,1,512,16,0.915008008480072,0.026528000831604004,0.21616000030189753,0.4952959716320038,0.08950400352478027,5,2,True
balanced_rank_A1_M1024,1,1024,1,1.798367977142334,0.026623999699950218,0.2721600038930774,0.8051199316978455,0.19651198387145996,5,2,True
balanced_rank_A2_M1024,1,1024,2,1.803712010383606,0.026208000257611275,0.2594880061224103,0.8095040321350098,0.1884479522705078,5,2,True
balanced_rank_A4_M1024,1,1024,4,1.7815680503845215,0.026464000344276428,0.2696960046887398,0.7928320169448853,0.1974400281906128,5,2,True
balanced_rank_A8_M1024,1,1024,8,1.817855954170227,0.028255999088287354,0.2707520108669996,0.7811519503593445,0.2190721035003662,5,2,True
balanced_rank_A16_M1024,1,1024,16,1.109760046005249,0.02675200067460537,0.27590401098132133,0.6551680266857147,0.13180804252624512,5,2,True
balanced_rank_A1_M2048,1,2048,1,1.9179519414901733,0.031072000041604042,0.37775999680161476,0.9569599628448486,0.21296000480651855,5,2,True
balanced_rank_A2_M2048,1,2048,2,1.922592043876648,0.03190400078892708,0.38358399365097284,0.9525120258331299,0.21907198429107666,5,2,True
balanced_rank_A4_M2048,1,2048,4,1.9237760305404663,0.034143999218940735,0.3662399975582957,0.9520319700241089,0.21452796459197998,5,2,True
balanced_rank_A8_M2048,1,2048,8,1.9172799587249756,0.030912000685930252,0.3880959926173091,0.9500160217285156,0.19475209712982178,5,2,True
balanced_rank_A16_M2048,1,2048,16,1.5019199848175049,0.032896000891923904,0.3720000106841326,0.8803199827671051,0.19708800315856934,5,2,True
balanced_rank_A1_M4096,1,4096,1,3.1676158905029297,0.046751998364925385,0.6147519880905747,1.618527889251709,0.3550400733947754,5,2,True
balanced_rank_A2_M4096,1,4096,2,3.2127039432525635,0.04524800181388855,0.6194239826872945,1.6183680295944214,0.36511993408203125,5,2,True
balanced_rank_A4_M4096,1,4096,4,3.1854400634765625,0.04451199993491173,0.5957439783960581,1.612928032875061,0.36374402046203613,5,2,True
balanced_rank_A8_M4096,1,4096,8,3.224128007888794,0.04639999940991402,0.6133760092779994,1.6063040494918823,0.3909120559692383,5,2,True
balanced_rank_A16_M4096,1,4096,16,2.722464084625244,0.045823998749256134,0.6087039699777961,1.5912638902664185,0.34102416038513184,5,2,True
balanced_rank_A1_M8192,1,8192,1,5.036736011505127,0.07302399724721909,1.0381759498268366,3.0309759378433228,0.6543359756469727,5,2,True
balanced_rank_A2_M8192,1,8192,2,5.050528049468994,0.07391999661922455,1.0429760422557592,3.0191038846969604,0.6614718437194824,5,2,True
balanced_rank_A4_M8192,1,8192,4,5.051199913024902,0.07321599870920181,1.0514879608526826,3.005056142807007,0.6763520240783691,5,2,True
balanced_rank_A8_M8192,1,8192,8,7.379936218261719,0.07379200309515,1.0671039698645473,2.996351957321167,0.7885441780090332,5,2,True
balanced_rank_A16_M8192,1,8192,16,4.606560230255127,0.07423999905586243,1.0515519985929132,2.831488013267517,0.6718077659606934,5,2,True
balanced_rank_A1_M64,2,64,1,1.6034560203552246,0.10611200332641602,0.15798399318009615,0.48656004667282104,0.07670402526855469,5,2,True
balanced_rank_A2_M64,2,64,2,1.5380799770355225,0.027135999873280525,0.1548159932717681,0.4700479507446289,0.12953591346740723,5,2,True
balanced_rank_A4_M64,2,64,4,2.312351942062378,0.024831999093294144,0.16601600404828787,0.4495363235473633,0.15270400047302246,5,2,True
balanced_rank_A8_M64,2,64,8,5.080063819885254,0.025567999109625816,0.164448001421988,0.45699191093444824,0.17616009712219238,5,2,True
balanced_rank_A16_M64,2,64,16,0.8627520203590393,0.02831999957561493,0.1574399946257472,0.4137919545173645,0.12585604190826416,5,2,True
balanced_rank_A1_M128,2,128,1,1.7522879838943481,0.025472000241279602,0.183871996589005,0.8415359854698181,0.08374404907226562,5,2,True
balanced_rank_A2_M128,2,128,2,1.7448960542678833,0.025407999753952026,0.17155200242996216,0.8206080198287964,0.10591995716094971,5,2,True
balanced_rank_A4_M128,2,128,4,1.7505600452423096,0.02611199952661991,0.1719039948657155,0.8182399868965149,0.1539839506149292,5,2,True
balanced_rank_A8_M128,2,128,8,1.779871940612793,0.025312000885605812,0.18742399848997593,0.8090880513191223,0.11686408519744873,5,2,True
balanced_rank_A16_M128,2,128,16,0.8917760252952576,0.02473600022494793,0.17663999926298857,0.4253759980201721,0.09702402353286743,5,2,True
balanced_rank_A1_M256,2,256,1,1.7317759990692139,0.025919999927282333,0.19292799476534128,0.8128319978713989,0.11161601543426514,5,2,True
balanced_rank_A2_M256,2,256,2,1.7462400197982788,0.024927999824285507,0.1879680035635829,0.8291840553283691,0.11929595470428467,5,2,True
balanced_rank_A4_M256,2,256,4,1.7480319738388062,0.024000000208616257,0.17708799429237843,0.7589759230613708,0.1632319688796997,5,2,True
balanced_rank_A8_M256,2,256,8,2.0412800312042236,0.025151999667286873,0.18128000013530254,0.8326720595359802,0.19251203536987305,5,2,True
balanced_rank_A16_M256,2,256,16,0.8672320246696472,0.02521600015461445,0.18409600295126438,0.43568000197410583,0.11379200220108032,5,2,True
balanced_rank_A1_M512,2,512,1,1.7462400197982788,0.02687999978661537,0.20326400082558393,0.762175977230072,0.17468798160552979,5,2,True
balanced_rank_A2_M512,2,512,2,1.7517119646072388,0.023711999878287315,0.19587200414389372,0.7637439370155334,0.1743999719619751,5,2,True
balanced_rank_A4_M512,2,512,4,1.7921279668807983,0.026399999856948853,0.22531199548393488,0.7740479707717896,0.17078399658203125,5,2,True
balanced_rank_A8_M512,2,512,8,1.767680048942566,0.024447999894618988,0.21043199952691793,0.7586239576339722,0.17452800273895264,5,2,True
balanced_rank_A16_M512,2,512,16,0.894976019859314,0.02627200074493885,0.2095680022612214,0.5030080080032349,0.09199994802474976,5,2,True
balanced_rank_A1_M1024,2,1024,1,1.7803200483322144,0.024447999894618988,0.25129600521177053,0.7504640221595764,0.20153594017028809,5,2,True
balanced_rank_A2_M1024,2,1024,2,1.793984055519104,0.024224000051617622,0.251808007247746,0.7603199481964111,0.21504008769989014,5,2,True
balanced_rank_A4_M1024,2,1024,4,1.7838079929351807,0.026559999212622643,0.2553280033171177,0.7993599772453308,0.21206402778625488,5,2,True
balanced_rank_A8_M1024,2,1024,8,1.8066879510879517,0.026688000187277794,0.25603198911994696,0.7528640031814575,0.2167680263519287,5,2,True
balanced_rank_A16_M1024,2,1024,16,1.1089279651641846,0.0244159996509552,0.25795198883861303,0.6686400175094604,0.11894398927688599,5,2,True
balanced_rank_A1_M2048,2,2048,1,1.894592046737671,0.0326399989426136,0.35596800595521927,0.9555200338363647,0.186784029006958,5,2,True
balanced_rank_A2_M2048,2,2048,2,1.9079999923706055,0.032255999743938446,0.35561599396169186,0.955295979976654,0.18022406101226807,5,2,True
balanced_rank_A4_M2048,2,2048,4,1.9008959531784058,0.033535998314619064,0.35587200429290533,0.9588159918785095,0.19139206409454346,5,2,True
balanced_rank_A8_M2048,2,2048,8,1.9037120342254639,0.030592000111937523,0.35900801233947277,0.9555519819259644,0.18438398838043213,5,2,True
balanced_rank_A16_M2048,2,2048,16,1.4743679761886597,0.031136000528931618,0.3554560048505664,0.8882879614830017,0.19968008995056152,5,2,True
balanced_rank_A1_M4096,2,4096,1,3.142656087875366,0.046751998364925385,0.5653120027855039,1.5855040550231934,0.3564798831939697,5,2,True
balanced_rank_A2_M4096,2,4096,2,3.1601600646972656,0.04451199993491173,0.5672639925032854,1.618751883506775,0.39971208572387695,5,2,True
balanced_rank_A4_M4096,2,4096,4,3.146239995956421,0.04451199993491173,0.5664320066571236,1.6091198921203613,0.3475840091705322,5,2,True
balanced_rank_A8_M4096,2,4096,8,3.179231882095337,0.04681599885225296,0.5734719820320606,1.6154561042785645,0.3490560054779053,5,2,True
balanced_rank_A16_M4096,2,4096,16,2.703360080718994,0.04451199993491173,0.5688319951295853,1.5887999534606934,0.34569597244262695,5,2,True
balanced_rank_A1_M8192,2,8192,1,5.036096096038818,0.07363200187683105,1.0030079688876867,2.962879776954651,0.7456960678100586,5,2,True
balanced_rank_A2_M8192,2,8192,2,4.9930877685546875,0.07209599763154984,0.99139204621315,2.978624105453491,0.7140159606933594,5,2,True
balanced_rank_A4_M8192,2,8192,4,4.98851203918457,0.07311999797821045,0.9894719943404198,2.990528106689453,0.6737604141235352,5,2,True
balanced_rank_A8_M8192,2,8192,8,7.306848049163818,0.07273600250482559,0.9967359704896808,2.9892481565475464,0.6633596420288086,5,2,True
balanced_rank_A16_M8192,2,8192,16,4.5392961502075195,0.07366400212049484,0.9930559620261192,2.8263999223709106,0.6632640361785889,5,2,True
balanced_rank_A1_M64,3,64,1,1.6268479824066162,0.03155200183391571,0.17955199722200632,0.45321595668792725,0.2136319875717163,5,2,True
balanced_rank_A2_M64,3,64,2,1.5411200523376465,0.025599999353289604,0.17088000010699034,0.44576001167297363,0.15817606449127197,5,2,True
balanced_rank_A4_M64,3,64,4,2.310528039932251,0.024383999407291412,0.15542400628328323,0.4542398452758789,0.1141120195388794,5,2,True
balanced_rank_A8_M64,3,64,8,5.1080322265625,0.026528000831604004,0.17132800444960594,0.4463357925415039,0.359328031539917,5,2,True
balanced_rank_A16_M64,3,64,16,0.8689280152320862,0.02470399998128414,0.1580160018056631,0.42771196365356445,0.07273602485656738,5,2,True
balanced_rank_A1_M128,3,128,1,1.7468479871749878,0.027744000777602196,0.1632320024073124,0.7808960676193237,0.14303994178771973,5,2,True
balanced_rank_A2_M128,3,128,2,1.7357439994812012,0.026367999613285065,0.16099200304597616,0.8486080169677734,0.08326399326324463,5,2,True
balanced_rank_A4_M128,3,128,4,1.7550079822540283,0.026464000344276428,0.1648319959640503,0.8419840335845947,0.09702396392822266,5,2,True
balanced_rank_A8_M128,3,128,8,1.7746880054473877,0.025312000885605812,0.16396800056099892,0.7872639894485474,0.10460799932479858,5,2,True
balanced_rank_A16_M128,3,128,16,0.8797119855880737,0.02611199952661991,0.16572800278663635,0.4411199986934662,0.08806395530700684,5,2,True
balanced_rank_A1_M256,3,256,1,1.7339520454406738,0.02630399912595749,0.17823999654501677,0.7778239250183105,0.13641607761383057,5,2,True
balanced_rank_A2_M256,3,256,2,1.7419840097427368,0.02595200017094612,0.17279999796301126,0.8299840092658997,0.12147200107574463,5,2,True
balanced_rank_A4_M256,3,256,4,1.7387200593948364,0.025312000885605812,0.17212799564003944,0.8645760416984558,0.10521602630615234,5,2,True
balanced_rank_A8_M256,3,256,8,2.0293118953704834,0.02579200081527233,0.17168000247329473,0.7658560276031494,0.12300801277160645,5,2,True
balanced_rank_A16_M256,3,256,16,0.8630719780921936,0.026464000344276428,0.17497599311172962,0.4376639723777771,0.0908159613609314,5,2,True
balanced_rank_A1_M512,3,512,1,1.7388479709625244,0.025536000728607178,0.20012799464166164,0.8727039694786072,0.11046397686004639,5,2,True
balanced_rank_A2_M512,3,512,2,1.748960018157959,0.024224000051617622,0.19942399393767118,0.8713280558586121,0.11116790771484375,5,2,True
balanced_rank_A4_M512,3,512,4,1.7860159873962402,0.025631999596953392,0.21251200418919325,0.8198400735855103,0.12035202980041504,5,2,True
balanced_rank_A8_M512,3,512,8,1.7624000310897827,0.024960000067949295,0.20022400375455618,0.8161280155181885,0.1693120002746582,5,2,True
balanced_rank_A16_M512,3,512,16,0.9008319973945618,0.025536000728607178,0.20566400699317455,0.4901759624481201,0.08575999736785889,5,2,True
balanced_rank_A1_M1024,3,1024,1,1.7777279615402222,0.02707199938595295,0.25216001085937023,0.8664320707321167,0.14723193645477295,5,2,True
balanced_rank_A2_M1024,3,1024,2,1.7934080362319946,0.0261439997702837,0.2524160072207451,0.8706559538841248,0.1473919153213501,5,2,True
balanced_rank_A4_M1024,3,1024,4,1.78547203540802,0.027327999472618103,0.25283199921250343,0.8468800187110901,0.15030395984649658,5,2,True
balanced_rank_A8_M1024,3,1024,8,1.8076800107955933,0.029152000322937965,0.25798400584608316,0.7984000444412231,0.1541759967803955,5,2,True
balanced_rank_A16_M1024,3,1024,16,1.096351981163025,0.02505600079894066,0.2563840067014098,0.6531200110912323,0.12204796075820923,5,2,True
balanced_rank_A1_M2048,3,2048,1,1.901535987854004,0.03206399828195572,0.36400000378489494,0.9539519548416138,0.2197120189666748,5,2,True
balanced_rank_A2_M2048,3,2048,2,1.8954240083694458,0.03062400035560131,0.37363199051469564,0.9477120041847229,0.23654401302337646,5,2,True
balanced_rank_A4_M2048,3,2048,4,1.9083199501037598,0.032416000962257385,0.3682879898697138,0.9536960124969482,0.22028791904449463,5,2,True
balanced_rank_A8_M2048,3,2048,8,1.8930879831314087,0.03222399950027466,0.3694080105051398,0.9477759599685669,0.23247992992401123,5,2,True
balanced_rank_A16_M2048,3,2048,16,1.4822720289230347,0.03244800120592117,0.3729919968172908,0.9075519442558289,0.18195199966430664,5,2,True
balanced_rank_A1_M4096,3,4096,1,3.147711992263794,0.047359999269247055,0.6121920151636004,1.5806719064712524,0.4015359878540039,5,2,True
balanced_rank_A2_M4096,3,4096,2,3.178015947341919,0.044096000492572784,0.5971839772537351,1.6029441356658936,0.3413119316101074,5,2,True
balanced_rank_A4_M4096,3,4096,4,3.1625280380249023,0.04662400111556053,0.5880960011854768,1.604640007019043,0.3811838626861572,5,2,True
balanced_rank_A8_M4096,3,4096,8,3.2230401039123535,0.04678399860858917,0.6027840254828334,1.6099199056625366,0.3831040859222412,5,2,True
balanced_rank_A16_M4096,3,4096,16,2.7207679748535156,0.04438399896025658,0.6081600226461887,1.5893118977546692,0.3795199394226074,5,2,True
balanced_rank_A1_M8192,3,8192,1,5.007999897003174,0.07491199672222137,1.0120319984853268,2.9510080814361572,0.6986236572265625,5,2,True
balanced_rank_A2_M8192,3,8192,2,5.021024227142334,0.07344000041484833,1.041279955767095,2.975167989730835,0.6729922294616699,5,2,True
balanced_rank_A4_M8192,3,8192,4,5.055808067321777,0.07228799909353256,1.0592960016801953,2.9779841899871826,0.7403197288513184,5,2,True
balanced_rank_A8_M8192,3,8192,8,7.439712047576904,0.07369600236415863,1.0792320016771555,3.0054078102111816,0.8692483901977539,5,2,True
balanced_rank_A16_M8192,3,8192,16,4.647071838378906,0.07420799881219864,1.0685440180823207,2.8214398622512817,0.6686081886291504,5,2,True
