rank,case_id,condition,wall_ms,dispatch_ms,expert_ms,combine_ms,iterations
1,B_steady_50,steady,0.8887200057506561,0.21907200943678617,0.45918402075767517,0.08243200182914734,2
1,B_after_S_51,similar,0.8551999926567078,0.17768000485375524,0.4682239890098572,0.07382401823997498,2
1,B_after_D_52,disjoint,0.8820320069789886,0.18995199585333467,0.47863999009132385,0.07851201295852661,2
1,B_steady_53,steady,0.8622080087661743,0.18331200582906604,0.4606879949569702,0.08327999711036682,2
1,B_after_A_54,alternating,0.9816800057888031,0.25347200594842434,0.48502399027347565,0.12584000825881958,2
1,B_after_A_55,alternating,0.8554559946060181,0.19068800332024693,0.4588319957256317,0.08193603157997131,2
1,B_after_S_56,similar,0.8685120046138763,0.1853120015002787,0.4705280214548111,0.0674079954624176,2
1,B_after_A_57,alternating,0.8666560053825378,0.19550400180742145,0.47329598665237427,0.06196799874305725,2
1,B_after_D_58,disjoint,0.8633920252323151,0.181296001188457,0.4769120067358017,0.08337599039077759,2
1,B_after_S_59,similar,0.8555680215358734,0.18273599911481142,0.4566719979047775,0.09719997644424438,2
1,B_after_D_60,disjoint,0.8616639971733093,0.17728000227361917,0.4583040028810501,0.09384000301361084,2
1,B_after_A_61,alternating,0.8742240071296692,0.19782400177791715,0.47147201001644135,0.08223995566368103,2
1,B_after_S_62,similar,0.8474560081958771,0.1734559964388609,0.47393599152565,0.08091199398040771,2
1,B_after_S_63,similar,0.8637920022010803,0.19435200095176697,0.4551999866962433,0.08606398105621338,2
1,B_after_A_64,alternating,0.8606080114841461,0.19468799838796258,0.45054398477077484,0.09036797285079956,2
1,B_after_A_65,alternating,0.8454560041427612,0.17804799741134048,0.473503977060318,0.06360000371932983,2
1,B_after_D_66,disjoint,0.878928005695343,0.2141440068371594,0.46406400203704834,0.08396801352500916,2
1,B_after_D_67,disjoint,0.8578720092773438,0.18287999788299203,0.45953600108623505,0.09609600901603699,2
1,B_after_S_68,similar,0.8720479905605316,0.17942400043830276,0.4686720073223114,0.10705599188804626,2
1,B_steady_69,steady,0.8509600162506104,0.1848160047084093,0.4537440091371536,0.08423998951911926,2
1,B_steady_70,steady,0.9762560129165649,0.22601600363850594,0.46747200191020966,0.1669279932975769,2
1,B_steady_71,steady,0.8564479947090149,0.17591999843716621,0.4630560129880905,0.08088001608848572,2
1,B_after_A_72,alternating,0.8582880198955536,0.18502399791032076,0.45630401372909546,0.09828796982765198,2
1,B_after_S_73,similar,0.859824001789093,0.18396800430491567,0.45102401077747345,0.1032480001449585,2
1,B_steady_74,steady,0.8687839806079865,0.18126400327309966,0.4691839963197708,0.05975997447967529,2
1,B_after_A_75,alternating,0.8652960062026978,0.19390400312840939,0.4679679870605469,0.0807039737701416,2
1,B_after_D_76,disjoint,0.8774719834327698,0.1776959989219904,0.4753120094537735,0.09564802050590515,2
1,B_after_S_77,similar,0.8747040033340454,0.19208000181242824,0.46268799901008606,0.09311997890472412,2
1,B_after_D_78,disjoint,0.8355520069599152,0.1827200003899634,0.4676959961652756,0.06699201464653015,2
1,B_after_A_79,alternating,0.8547040224075317,0.18948799604550004,0.4593759924173355,0.0867840051651001,2
1,B_steady_80,steady,0.9051199853420258,0.22134399507194757,0.47120000422000885,0.09563201665878296,2
1,B_after_D_81,disjoint,0.8468479812145233,0.18225600197911263,0.46955201029777527,0.07934403419494629,2
1,B_steady_82,steady,0.8510560095310211,0.18198399851098657,0.45983999967575073,0.07268795371055603,2
