scope,layer,samples,critical_rank_mode,t_layer_ms_median,t_layer_ms_p90,t_layer_ms_mean,t_layer_ms_stdev,t_attention_ms_median,t_attention_ms_p90,t_attention_ms_mean,t_attention_ms_stdev,t_norm_router_ms_median,t_norm_router_ms_p90,t_norm_router_ms_mean,t_norm_router_ms_stdev,t_dispatch_ms_median,t_dispatch_ms_p90,t_dispatch_ms_mean,t_dispatch_ms_stdev,t_expert_max_ms_median,t_expert_max_ms_p90,t_expert_max_ms_mean,t_expert_max_ms_stdev,t_combine_ms_median,t_combine_ms_p90,t_combine_ms_mean,t_combine_ms_stdev,t_moe_max_ms_median,t_moe_max_ms_p90,t_moe_max_ms_mean,t_moe_max_ms_stdev,expert_fraction_median,expert_fraction_p90,expert_fraction_mean,expert_fraction_stdev,exposed_nonexpert_fraction_median,exposed_nonexpert_fraction_p90,exposed_nonexpert_fraction_mean,exposed_nonexpert_fraction_stdev,t_optimistic_ms_median,t_optimistic_ms_p90,t_optimistic_ms_mean,t_optimistic_ms_stdev,oracle_speedup_median,oracle_speedup_p90,oracle_speedup_mean,oracle_speedup_stdev
layer,32,20,2,1.992799997329712,3.0570816040039066,2.174116778373718,0.4101457366366497,0.9091039896011353,1.3770143628120424,0.9907231897115707,0.18430452963657623,0.20963199622929096,0.3348864037543535,0.22879679966717958,0.050068207855352265,0.0,0.0,0.0,0.0,0.4461119920015335,0.5816192150115966,0.47151840031147,0.05630186547065966,0.7964800000190735,1.3963679552078248,0.8991152048110962,0.22831946177806256,1.0479680299758911,1.6473407983779906,1.1507631957530975,0.22795188380035783,0.22032226169854846,0.2365324926166818,0.21910646782158402,0.014676736265672494,0.5607750180122799,0.5719431198536455,0.5608546166948633,0.011113090637260457,1.9156479770317674,3.1099647235125305,2.1186351941898467,0.458842128770426,1.0383739576581612,1.0426247097931676,1.0305637192087935,0.02174173245851151
layer,33,20,2,2.0130399465560913,3.1259039640426636,2.1880159974098206,0.4245212220455439,0.9190080165863037,1.3761824488639833,1.001790401339531,0.1936204261163178,0.20715199876576662,0.3312063965946436,0.2285215995274484,0.05019216655465609,0.0,0.0,0.0,0.0,0.43908798694610596,0.5975359857082367,0.475087995827198,0.08031106475064315,0.815200001001358,1.4327999830245972,0.9119071960449219,0.2434016936256355,1.05595201253891,1.6698208451271057,1.1538336098194122,0.24094942323624036,0.21883935192972406,0.23039976849738425,0.2184214298441624,0.015968212360400743,0.5640501994056313,0.570422582419655,0.5623085235104696,0.017567864251563616,1.9406239883974195,3.2003455881029366,2.1422191969119013,0.4753643566851895,1.0353271054363495,1.0405689058443035,1.0258200616915767,0.021869368210289362
layer,34,20,3,1.991424024105072,3.0919679641723636,2.158473604917526,0.4323044465695856,0.9086720049381256,1.4160191655158996,0.9849872022867203,0.209009402790829,0.21071999613195658,0.3328095991164446,0.22978879865258933,0.04796241392740042,0.0,0.0,0.0,0.0,0.43755200505256653,0.5918592035770417,0.458576001226902,0.06384485739762233,0.8082720041275024,1.4166847586631777,0.8987967908382416,0.23146848410889645,1.0512959957122803,1.6431263446807862,1.1407984018325805,0.22434491391067668,0.21393244714049173,0.22911054342944748,0.21445541598330684,0.013376667622418424,0.5615672857984332,0.5694165290560442,0.5620021419359894,0.007063106389313308,1.9088960206136107,3.168329532817006,2.113572791777551,0.48606399014517465,1.036111170146583,1.0447206882784608,1.0260719000238714,0.023886802083756372
layer,35,20,2,1.997040033340454,3.1011520624160767,2.1739568054676055,0.4266429089892438,0.9078559875488281,1.4134912133216857,0.9832320064306259,0.19577505446924925,0.20643199887126684,0.34477120339870454,0.23275360064581035,0.05537795568684916,0.0,0.0,0.0,0.0,0.4461599886417389,0.5894527971744538,0.47184799760580065,0.06450068843979347,0.8108319938182831,1.4017759799957277,0.9147119969129562,0.23423333222573448,1.055296003818512,1.646070444583893,1.1582992047071456,0.23441268445808539,0.22132488163903008,0.23152222813439627,0.219023532812112,0.012874665026598803,0.5599775282519724,0.5705187864593619,0.5588175838536473,0.013092862245216814,1.9250240037217736,3.184281560778618,2.1306976039893923,0.48087689854808385,1.0362051696794152,1.0408427339841186,1.0251235483331802,0.02316146375875722
layer,36,20,2,2.0164800882339478,3.165443181991577,2.2626128077507017,0.45672608073016036,0.9170880019664764,1.4075488328933716,1.0124912023544312,0.19872405464620743,0.20956800039857626,0.34249279648065567,0.23348320024088026,0.053196329435352324,0.0,0.0,0.0,0.0,0.4535360038280487,0.6387872219085695,0.5285504072904587,0.21001239941021518,0.8268480002880096,1.4655583739280702,0.9730367958545685,0.30718556251433704,1.0689280033111572,1.7099744439125062,1.2174816012382508,0.3073362385222576,0.22409307328065875,0.2344234833398361,0.2314502683662639,0.05604661201816149,0.5632195336429946,0.5711092386667156,0.5533660707693813,0.04692096582495526,1.9601919697597623,3.251891128346324,2.232734400499612,0.5245388561460838,1.0321846373964176,1.0393639996869086,1.0194593672268177,0.029124920572053667
layer,37,20,2,2.0090880393981934,3.0842848777770997,2.1877456188201903,0.41136339784109965,0.9206719994544983,1.3946911692619324,1.0017391949892045,0.18172799351002408,0.2093600006774068,0.34799360334873203,0.23503520023077726,0.0561815202355519,0.0,0.0,0.0,0.0,0.4506720006465912,0.5918496012687683,0.47257919758558276,0.059204426646123645,0.8103040158748627,1.415884780883789,0.9098271995782852,0.2314505813464214,1.0556479692459106,1.657596802711487,1.15374399125576,0.2306423514492602,0.21953378205956578,0.23286933689016304,0.21803930653193132,0.013153612881188112,0.5651409235927168,0.5715270818001648,0.5650346628516083,0.006759972229038633,1.9426719956099987,3.17265919148922,2.146601594798267,0.46778675862632046,1.0343720840442892,1.0416888563693505,1.024014342569639,0.023979069844884824
layer,38,20,2,2.0039680004119873,3.0070975065231327,2.1529552042484283,0.38337358657417353,0.9033600091934204,1.3914207577705384,0.982891196012497,0.190913803872797,0.218320001848042,0.32547200769186024,0.2359104011207819,0.049525592086319424,0.0,0.0,0.0,0.0,0.4501280039548874,0.5476352095603944,0.468435201048851,0.05203540158181696,0.8179999887943268,1.27495995759964,0.8901647984981537,0.19669220500635,1.0628160238265991,1.5212127804756166,1.1375072002410889,0.19621731053282582,0.21968905005453282,0.23563984709798763,0.21976045562899013,0.016414135839638827,0.5652962414858851,0.5800797967149661,0.5649516968228279,0.015805195412308817,1.9419360058382154,3.068243198096752,2.1089663956314326,0.4305685009167897,1.0326847800422205,1.0420641105647375,1.0247690317740905,0.02152809048813327
layer,39,20,2,1.9947359561920166,2.486176013946534,2.118188798427582,0.3419192815872229,0.8930079936981201,1.1277951836586004,0.9521456062793732,0.16611803339261286,0.21353600081056356,0.2771839980036021,0.22690719990059732,0.03996202834500543,0.0,0.0,0.0,0.0,0.445263996720314,0.5234432220458985,0.4666400015354156,0.05215835234032726,0.821183979511261,1.0864159703254703,0.8909343928098679,0.17975268555431226,1.066431999206543,1.3248255610466009,1.1338623940944672,0.17869318231904902,0.22101880733543333,0.24686418589675932,0.22196735399109846,0.01727524544895508,0.5581703551568158,0.5704619581292764,0.5559457848769649,0.013423351763043108,1.9367999723181129,2.492412746325136,2.069987198989838,0.3819166568150568,1.032473519221571,1.0396776637934264,1.02632653914897,0.018019540493188508
layer,40,20,1,1.979744017124176,2.702348732948304,2.138531196117401,0.37168771627090763,0.8971199989318848,1.2667872548103336,0.9715680032968521,0.1794782289592811,0.21662400104105473,0.2851039960980416,0.22890079859644175,0.04175080704074501,0.0,0.0,0.0,0.0,0.4469919949769974,0.5805568039417267,0.46890399903059005,0.05815376755718262,0.8040319979190826,1.15783361196518,0.8895568013191223,0.1972207219738356,1.049280047416687,1.4023424267768863,1.1343984127044677,0.19660088705044934,0.22306186634327158,0.23138682256290594,0.2209820478423828,0.015331836110959108,0.5635414705138035,0.5762409981532602,0.5609386478212477,0.015936395491179603,1.9183519873768091,2.709724862873555,2.0900256032124163,0.4124246575553123,1.0322644028750996,1.039792203633552,1.026604505265785,0.01882278514525033
layer,41,20,2,1.9844000339508057,2.810294389724732,2.155343997478485,0.3852615292868765,0.9044000208377838,1.2769663810729983,0.984772801399231,0.17872788081276322,0.20772799756377935,0.30218240208923824,0.22933280086144806,0.05010864472391863,0.0,0.0,0.0,0.0,0.43454399704933167,0.5488032162189485,0.45735839903354647,0.05169561898884493,0.8029280006885529,1.2831903934478763,0.8944352000951767,0.21496247400136306,1.0472639799118042,1.5233727693557741,1.1383296012878419,0.2135758326092319,0.21770073009685087,0.23216089748356983,0.21431837912466728,0.015262516167024929,0.5626899394432341,0.5696601188789121,0.5627429339608228,0.015902372531008548,1.9119200026616454,2.8405119914561516,2.1085408023558556,0.43639460037831057,1.0374121213175613,1.0400064770791306,1.0265288063237539,0.02223273600881384
layer,42,20,2,2.006368041038513,2.8231135368347173,2.1424511849880217,0.3805415413489322,0.9074240028858185,1.3296639919281006,0.9684960097074509,0.17990495920792549,0.2104160012677312,0.3094623904675246,0.22625759933143855,0.0449428681789877,0.0,0.0,0.0,0.0,0.4373439997434616,0.5238144099712373,0.4646320030093193,0.05916987324586724,0.8091999888420105,1.2252255558967593,0.8982703983783722,0.20573392101175883,1.0587520003318787,1.460655987262726,1.141412803530693,0.2035487398453728,0.21663558330666455,0.24496983671886358,0.2188054783821869,0.018658660182240095,0.5590764762355558,0.5753239504212306,0.5570815408073914,0.015306013795734158,1.9384159939363599,2.8643519382923848,2.0930240074172617,0.4263171738368762,1.034787214984413,1.0414855374360927,1.0274402819070259,0.020538153382887316
layer,43,20,1,1.9760480523109436,2.8586783647537235,2.1297167956829073,0.39672795795074167,0.901199996471405,1.293331241607666,0.9719311982393265,0.1822628413613609,0.2106720032170415,0.33333439342677595,0.2306864001788199,0.053688678601624386,0.0,0.0,0.0,0.0,0.4447840005159378,0.5807648062705993,0.46283999979496004,0.05736973536073494,0.7919040024280548,1.2909471631050111,0.8782879948616028,0.21775303824719386,1.0427680015563965,1.53264319896698,1.1254160046577453,0.2157380058617521,0.2208481901976858,0.2322422453390449,0.21924624895802486,0.01296967425959892,0.5619750216520254,0.5764638413147921,0.5640041030966392,0.009600499337992658,1.8972480120137334,2.9176127981394533,2.0809055932797493,0.45164077089975807,1.0372205063868978,1.0433384306164617,1.0281907162373936,0.023486109706267917
layer,44,20,3,1.9723519682884216,2.134777641296388,2.0815695941448213,0.3605440570584661,0.8919999897480011,0.9900320172309882,0.9453744024038315,0.16474986097968242,0.20945599768310785,0.2366175970062615,0.22128639901056885,0.041043485571437145,0.0,0.0,0.0,0.0,0.43807999789714813,0.4741215944290163,0.4549263998866081,0.055080953933568946,0.7949280142784119,0.8849824011325845,0.8531759977340698,0.19887707654387313,1.0465279817581177,1.139727985858918,1.103491199016571,0.1971731462468666,0.22084145834158952,0.22778584542901928,0.21990866847565638,0.00919913229322212,0.560391720194108,0.5683855003379252,0.560360748937635,0.008628887203518084,1.8992800200358033,2.0722751995548623,2.0198367991484703,0.4024093056238701,1.0384008344347606,1.045609866236461,1.0340158840788438,0.01888252206768641
layer,45,20,2,1.9945279955863953,2.9394751310348513,2.1437375962734224,0.3972302783240851,0.9020479917526245,1.4219295859336856,0.9945232063531876,0.25685933505245273,0.20811199955642223,0.25349119622260347,0.22196160014718772,0.0415263366038597,0.0,0.0,0.0,0.0,0.4458879977464676,0.5126592040061951,0.4654208019375801,0.05100208710018203,0.8082239925861359,0.9343423843383797,0.8631695955991745,0.19202487639838425,1.0516639947891235,1.1757247567176825,1.1169615983963013,0.18178710381675098,0.22307864392564658,0.24110599509456937,0.21986858176504992,0.01993121010145249,0.5591093801942271,0.5735499832865216,0.5642439177121392,0.031630512149367226,1.9255840042605996,2.681366397626699,2.0796544020995498,0.4142306857175202,1.034969098428316,1.0405345855086279,1.0328434920825744,0.025876921811212088
layer,46,20,2,1.9774399995803833,2.1390079498291033,2.088460797071457,0.36030315333516266,0.8962079882621765,0.9813535928726203,0.94582559466362,0.158723224099292,0.20632000360637903,0.23604479841887968,0.2219008008018136,0.04799223439895442,0.0,0.0,0.0,0.0,0.43907201290130615,0.4717664122581484,0.45769600123167037,0.05673687736700201,0.8046880066394806,0.8919200181961069,0.8604063987731934,0.20475745414659127,1.050719976425171,1.1367552042007454,1.1099439978599548,0.20286785343554295,0.2218778739858329,0.22850532787917904,0.2204487070396644,0.009469673012050648,0.5612200391925078,0.5654128379448649,0.5588982113268688,0.007895021313465762,1.9072319809347391,2.0690272111445682,2.028132794238627,0.4091741805714093,1.0379250923463537,1.0434365787992732,1.033698184481063,0.023414799367469073
layer,47,20,3,1.9881280064582825,2.368918466567994,2.108617603778839,0.3564548699236337,0.902895987033844,1.107561612129212,0.958992001414299,0.17041931296869592,0.2101280028000474,0.2620448026806117,0.22399039911106228,0.04231027752924682,0.0,0.0,0.0,0.0,0.43721599876880646,0.5225408077239991,0.4584064021706581,0.053025591777032414,0.8122079968452454,0.9902975976467139,0.8706255972385406,0.1899930643601076,1.0533600449562073,1.2291775822639472,1.1174048006534576,0.18704665571757964,0.21918056721228413,0.22910753628534164,0.21893403034136655,0.013161989900961315,0.5592000433881376,0.5688473754912471,0.5603450874517778,0.00853250872569352,1.9177280068397522,2.359904012456538,2.053607997763902,0.40046998032259584,1.0328939262537902,1.0387257547324993,1.030416055229514,0.026716282757025575
all_layers_per_request,ALL,20,,96.93019151687622,140.4747488260269,105.30099029541016,17.051492364143307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5592331502603344,0.5653655948880925,0.5600904333302699,0.004300329289897261,93.15852805785835,142.76393568478525,102.00713441125117,19.728294086831202,1.034910134605762,1.0785178979747454,1.0372278296752362,0.03300004875773902
