total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,operation,repetition,latency_ms
256,2,62,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,1,0.07452800124883652
256,2,62,uniform,128.0,128,128,0.0,torch_grouped_full64_cpu_list_offsets,0,0.1377280056476593
256,2,62,uniform,128.0,128,128,0.0,torch_grouped_full64_cpu_list_offsets,1,0.11132799834012985
256,2,62,uniform,128.0,128,128,0.0,torch_grouped_full64_gpu_cumsum,0,0.0888959988951683
256,2,62,uniform,128.0,128,128,0.0,torch_grouped_full64_gpu_cumsum,1,0.09014400094747543
256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_cpu_list_offsets,0,0.14553600549697876
256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_cpu_list_offsets,1,0.11817599833011627
256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,0,0.08441600203514099
256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,1,0.08275199681520462
256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_gpu_cumsum,0,0.0950080007314682
256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_gpu_cumsum,1,0.10102400183677673
256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,0,0.07939200103282928
256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,1,0.07977599650621414
256,2,62,high_variance,128.0,1,255,0.9921875,vllm_fused,0,0.35868799686431885
256,2,62,high_variance,128.0,1,255,0.9921875,vllm_fused,1,0.2959040105342865
256,4,60,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,0,0.10931199789047241
256,4,60,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,1,0.09375999867916107
256,4,60,uniform,64.0,64,64,0.0,vllm_fused,0,0.32927998900413513
256,4,60,uniform,64.0,64,64,0.0,vllm_fused,1,0.2593599855899811
256,4,60,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,0,0.09308800101280212
256,4,60,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,1,0.09257599711418152
256,4,60,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,0,0.1478399932384491
256,4,60,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,1,0.12720000743865967
256,4,60,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,0,0.12089599668979645
256,4,60,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,1,0.10569600015878677
256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,0,0.08940800279378891
256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,1,0.09244800359010696
256,4,60,high_variance,64.0,1,127,0.984375,vllm_fused,0,0.3173759877681732
256,4,60,high_variance,64.0,1,127,0.984375,vllm_fused,1,0.28492799401283264
256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_full64_gpu_cumsum,0,0.12281599640846252
256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_full64_gpu_cumsum,1,0.10387200117111206
256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_full64_cpu_list_offsets,0,0.1367039978504181
256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_full64_cpu_list_offsets,1,0.12848000228405
256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,0,0.09193599969148636
256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,1,0.09071999788284302
256,8,56,uniform,32.0,32,32,0.0,vllm_fused,0,0.30768001079559326
256,8,56,uniform,32.0,32,32,0.0,vllm_fused,1,0.28252801299095154
256,8,56,uniform,32.0,32,32,0.0,torch_grouped_full64_cpu_list_offsets,0,0.19871999323368073
256,8,56,uniform,32.0,32,32,0.0,torch_grouped_full64_cpu_list_offsets,1,0.1743360012769699
256,8,56,uniform,32.0,32,32,0.0,torch_grouped_full64_gpu_cumsum,0,0.1507200002670288
256,8,56,uniform,32.0,32,32,0.0,torch_grouped_full64_gpu_cumsum,1,0.1456640064716339
256,8,56,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,0,0.13583999872207642
256,8,56,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,1,0.13964800536632538
256,8,56,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,0,0.13571199774742126
256,8,56,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,1,0.13504000008106232
256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_full64_gpu_cumsum,0,0.1934719979763031
256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_full64_gpu_cumsum,1,0.17078399658203125
256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,0,0.1379839926958084
256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,1,0.13865600526332855
256,8,56,high_variance,32.0,1,63,0.96875,vllm_fused,0,0.5682880282402039
256,8,56,high_variance,32.0,1,63,0.96875,vllm_fused,1,0.34246399998664856
256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,0,0.133760005235672
256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,1,0.13276800513267517
256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_full64_cpu_list_offsets,0,0.19923199713230133
256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_full64_cpu_list_offsets,1,0.17321600019931793
256,16,48,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,0,0.21212799847126007
256,16,48,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,1,0.21289600431919098
256,16,48,uniform,16.0,16,16,0.0,torch_grouped_full64_gpu_cumsum,0,0.23068800568580627
256,16,48,uniform,16.0,16,16,0.0,torch_grouped_full64_gpu_cumsum,1,0.2242880016565323
256,16,48,uniform,16.0,16,16,0.0,torch_grouped_full64_cpu_list_offsets,0,0.2603839933872223
256,16,48,uniform,16.0,16,16,0.0,torch_grouped_full64_cpu_list_offsets,1,0.2511039972305298
256,16,48,uniform,16.0,16,16,0.0,vllm_fused,0,0.3999679982662201
256,16,48,uniform,16.0,16,16,0.0,vllm_fused,1,0.33932799100875854
256,16,48,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,0,0.21516799926757812
256,16,48,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,1,0.2099519968032837
256,16,48,high_variance,16.0,1,31,0.9375,vllm_fused,0,0.3425599932670593
256,16,48,high_variance,16.0,1,31,0.9375,vllm_fused,1,0.34092798829078674
256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,0,0.21731199324131012
256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,1,0.22191999852657318
256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_full64_cpu_list_offsets,0,0.30399999022483826
256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_full64_cpu_list_offsets,1,0.2760320007801056
256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,0,0.22659200429916382
256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,1,0.23360000550746918
256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_full64_gpu_cumsum,0,0.25519999861717224
256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_full64_gpu_cumsum,1,0.248416006565094
256,32,32,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,0,0.3731519877910614
256,32,32,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,1,0.3741759955883026
256,32,32,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,0,0.3714880049228668
256,32,32,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,1,0.37062400579452515
256,32,32,uniform,8.0,8,8,0.0,torch_grouped_full64_gpu_cumsum,0,0.40566399693489075
256,32,32,uniform,8.0,8,8,0.0,torch_grouped_full64_gpu_cumsum,1,0.38128000497817993
256,32,32,uniform,8.0,8,8,0.0,torch_grouped_full64_cpu_list_offsets,0,0.4329279959201813
256,32,32,uniform,8.0,8,8,0.0,torch_grouped_full64_cpu_list_offsets,1,0.43939200043678284
256,32,32,uniform,8.0,8,8,0.0,vllm_fused,0,0.6746240258216858
256,32,32,uniform,8.0,8,8,0.0,vllm_fused,1,0.5465919971466064
256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,0,0.3965120017528534
256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,1,0.3795520067214966
256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_full64_gpu_cumsum,0,0.40755200386047363
256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_full64_gpu_cumsum,1,0.41494399309158325
256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,0,0.38128000497817993
256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,1,0.3760960102081299
256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_full64_cpu_list_offsets,0,0.46163201332092285
256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_full64_cpu_list_offsets,1,0.45529600977897644
256,32,32,high_variance,8.0,1,15,0.875,vllm_fused,0,0.6090239882469177
256,32,32,high_variance,8.0,1,15,0.875,vllm_fused,1,0.5449920296669006
256,64,0,uniform,4.0,4,4,0.0,torch_grouped_active_prebuilt_oracle,0,0.6654080152511597
256,64,0,uniform,4.0,4,4,0.0,torch_grouped_active_prebuilt_oracle,1,0.655135989189148
256,64,0,uniform,4.0,4,4,0.0,vllm_fused,0,1.027135968208313
256,64,0,uniform,4.0,4,4,0.0,vllm_fused,1,1.0074559450149536
256,64,0,uniform,4.0,4,4,0.0,torch_grouped_full64_prebuilt,0,0.6772800087928772
256,64,0,uniform,4.0,4,4,0.0,torch_grouped_full64_prebuilt,1,0.6663039922714233
256,64,0,uniform,4.0,4,4,0.0,torch_grouped_full64_gpu_cumsum,0,0.7026240229606628
256,64,0,uniform,4.0,4,4,0.0,torch_grouped_full64_gpu_cumsum,1,0.6947519779205322
256,64,0,uniform,4.0,4,4,0.0,torch_grouped_full64_cpu_list_offsets,0,0.7368959784507751
256,64,0,uniform,4.0,4,4,0.0,torch_grouped_full64_cpu_list_offsets,1,0.6905919909477234
256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_active_prebuilt_oracle,0,0.6752640008926392
256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_active_prebuilt_oracle,1,0.6787199974060059
256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_full64_cpu_list_offsets,0,0.7801920175552368
256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_full64_cpu_list_offsets,1,0.7462720274925232
256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_full64_gpu_cumsum,0,0.7262399792671204
256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_full64_gpu_cumsum,1,0.7125759720802307
256,64,0,high_variance,4.0,1,7,0.75,vllm_fused,0,1.0456639528274536
256,64,0,high_variance,4.0,1,7,0.75,vllm_fused,1,1.035423994064331
256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_full64_prebuilt,0,0.7031999826431274
256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_full64_prebuilt,1,0.6932479739189148
512,1,63,uniform,512.0,512,512,0.0,torch_grouped_full64_prebuilt,0,0.09462399780750275
512,1,63,uniform,512.0,512,512,0.0,torch_grouped_full64_prebuilt,1,0.07894399762153625
512,1,63,uniform,512.0,512,512,0.0,torch_grouped_full64_gpu_cumsum,0,0.09939199686050415
512,1,63,uniform,512.0,512,512,0.0,torch_grouped_full64_gpu_cumsum,1,0.08934400230646133
512,1,63,uniform,512.0,512,512,0.0,vllm_fused,0,0.3339200019836426
512,1,63,uniform,512.0,512,512,0.0,vllm_fused,1,0.279231995344162
512,1,63,uniform,512.0,512,512,0.0,torch_grouped_full64_cpu_list_offsets,0,0.14051200449466705
512,1,63,uniform,512.0,512,512,0.0,torch_grouped_full64_cpu_list_offsets,1,0.11276800185441971
512,1,63,uniform,512.0,512,512,0.0,torch_grouped_active_prebuilt_oracle,0,0.10310400277376175
512,1,63,uniform,512.0,512,512,0.0,torch_grouped_active_prebuilt_oracle,1,0.10463999956846237
512,2,62,uniform,256.0,256,256,0.0,torch_grouped_full64_gpu_cumsum,0,0.10921599715948105
512,2,62,uniform,256.0,256,256,0.0,torch_grouped_full64_gpu_cumsum,1,0.09663999825716019
512,2,62,uniform,256.0,256,256,0.0,torch_grouped_full64_prebuilt,0,0.08499199897050858
512,2,62,uniform,256.0,256,256,0.0,torch_grouped_full64_prebuilt,1,0.08259200304746628
512,2,62,uniform,256.0,256,256,0.0,torch_grouped_full64_cpu_list_offsets,0,0.13206399977207184
512,2,62,uniform,256.0,256,256,0.0,torch_grouped_full64_cpu_list_offsets,1,0.12268800288438797
512,2,62,uniform,256.0,256,256,0.0,torch_grouped_active_prebuilt_oracle,0,0.10576000064611435
512,2,62,uniform,256.0,256,256,0.0,torch_grouped_active_prebuilt_oracle,1,0.10246399790048599
512,2,62,uniform,256.0,256,256,0.0,vllm_fused,0,0.3689599931240082
512,2,62,uniform,256.0,256,256,0.0,vllm_fused,1,0.2730560004711151
512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_prebuilt,0,0.11247999966144562
512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_prebuilt,1,0.10943999886512756
512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_active_prebuilt_oracle,0,0.10592000186443329
512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_active_prebuilt_oracle,1,0.10876800119876862
512,2,62,high_variance,256.0,1,511,0.99609375,vllm_fused,0,0.5247039794921875
512,2,62,high_variance,256.0,1,511,0.99609375,vllm_fused,1,0.4548479914665222
512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_gpu_cumsum,0,0.150751993060112
512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_gpu_cumsum,1,0.1459520012140274
512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_cpu_list_offsets,0,0.20255999267101288
512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_cpu_list_offsets,1,0.1929599940776825
512,4,60,uniform,128.0,128,128,0.0,torch_grouped_full64_cpu_list_offsets,0,0.21596799790859222
512,4,60,uniform,128.0,128,128,0.0,torch_grouped_full64_cpu_list_offsets,1,0.16944000124931335
512,4,60,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,0,0.10553599894046783
512,4,60,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,1,0.09948799759149551
512,4,60,uniform,128.0,128,128,0.0,vllm_fused,0,0.5574719905853271
512,4,60,uniform,128.0,128,128,0.0,vllm_fused,1,0.47353601455688477
512,4,60,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,0,0.12006399780511856
512,4,60,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,1,0.11036799848079681
512,4,60,uniform,128.0,128,128,0.0,torch_grouped_full64_gpu_cumsum,0,0.14812800288200378
512,4,60,uniform,128.0,128,128,0.0,torch_grouped_full64_gpu_cumsum,1,0.11507199704647064
512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,0,0.11206399649381638
512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,1,0.11222399771213531
512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_cpu_list_offsets,0,0.16579200327396393
512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_cpu_list_offsets,1,0.14819200336933136
512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,0,0.11753600090742111
512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,1,0.11948800086975098
512,4,60,high_variance,128.0,1,255,0.9921875,vllm_fused,0,0.5207679867744446
512,4,60,high_variance,128.0,1,255,0.9921875,vllm_fused,1,0.4434559941291809
512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_gpu_cumsum,0,0.14192000031471252
512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_gpu_cumsum,1,0.13123199343681335
512,8,56,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,0,0.194240003824234
512,8,56,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,1,0.1767680048942566
512,8,56,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,0,0.15769599378108978
512,8,56,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,1,0.15164799988269806
512,8,56,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,0,0.14137600362300873
512,8,56,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,1,0.14361600577831268
512,8,56,uniform,64.0,64,64,0.0,vllm_fused,0,0.33980798721313477
512,8,56,uniform,64.0,64,64,0.0,vllm_fused,1,0.2967039942741394
512,8,56,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,0,0.13635200262069702
512,8,56,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,1,0.13875199854373932
512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,0,0.15593600273132324
512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,1,0.14585599303245544
512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_full64_cpu_list_offsets,0,0.2332800030708313
512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_full64_cpu_list_offsets,1,0.200095996260643
512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,0,0.14361600577831268
512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,1,0.15078400075435638
512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_full64_gpu_cumsum,0,0.1757120043039322
512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_full64_gpu_cumsum,1,0.16684800386428833
512,8,56,high_variance,64.0,1,127,0.984375,vllm_fused,0,0.5565119981765747
512,8,56,high_variance,64.0,1,127,0.984375,vllm_fused,1,0.4798719882965088
512,16,48,uniform,32.0,32,32,0.0,vllm_fused,0,0.37862399220466614
512,16,48,uniform,32.0,32,32,0.0,vllm_fused,1,0.35254400968551636
512,16,48,uniform,32.0,32,32,0.0,torch_grouped_full64_gpu_cumsum,0,0.2475840002298355
512,16,48,uniform,32.0,32,32,0.0,torch_grouped_full64_gpu_cumsum,1,0.23824000358581543
512,16,48,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,0,0.22393600642681122
512,16,48,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,1,0.22118400037288666
512,16,48,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,0,0.21721599996089935
512,16,48,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,1,0.22009600698947906
512,16,48,uniform,32.0,32,32,0.0,torch_grouped_full64_cpu_list_offsets,0,0.2895039916038513
512,16,48,uniform,32.0,32,32,0.0,torch_grouped_full64_cpu_list_offsets,1,0.29449599981307983
512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_full64_gpu_cumsum,0,0.24719999730587006
512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_full64_gpu_cumsum,1,0.2343679964542389
512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,0,0.21807999908924103
512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,1,0.2205120027065277
512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,0,0.21728000044822693
512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,1,0.21836799383163452
512,16,48,high_variance,32.0,1,63,0.96875,vllm_fused,0,0.4293439984321594
512,16,48,high_variance,32.0,1,63,0.96875,vllm_fused,1,0.35548800230026245
512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_full64_cpu_list_offsets,0,0.2683520019054413
512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_full64_cpu_list_offsets,1,0.2654080092906952
512,32,32,uniform,16.0,16,16,0.0,torch_grouped_full64_cpu_list_offsets,0,0.4784640073776245
512,32,32,uniform,16.0,16,16,0.0,torch_grouped_full64_cpu_list_offsets,1,0.45321598649024963
512,32,32,uniform,16.0,16,16,0.0,torch_grouped_full64_gpu_cumsum,0,0.40835198760032654
512,32,32,uniform,16.0,16,16,0.0,torch_grouped_full64_gpu_cumsum,1,0.4065920114517212
512,32,32,uniform,16.0,16,16,0.0,vllm_fused,0,0.6522560119628906
512,32,32,uniform,16.0,16,16,0.0,vllm_fused,1,0.5579519867897034
512,32,32,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,0,0.3738560080528259
512,32,32,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,1,0.37350401282310486
512,32,32,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,0,0.3744640052318573
512,32,32,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,1,0.3725759983062744
512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_full64_cpu_list_offsets,0,0.44655999541282654
512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_full64_cpu_list_offsets,1,0.4259519875049591
512,32,32,high_variance,16.0,1,31,0.9375,vllm_fused,0,0.6079679727554321
512,32,32,high_variance,16.0,1,31,0.9375,vllm_fused,1,0.5625280141830444
512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,0,0.39664000272750854
512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,1,0.3861120045185089
512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_full64_gpu_cumsum,0,0.40489599108695984
512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_full64_gpu_cumsum,1,0.40563198924064636
512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,0,0.3928000032901764
512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,1,0.3876799941062927
512,64,0,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,0,0.6908159852027893
512,64,0,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,1,0.6784319877624512
512,64,0,uniform,8.0,8,8,0.0,vllm_fused,0,0.9989759922027588
512,64,0,uniform,8.0,8,8,0.0,vllm_fused,1,0.9113919734954834
512,64,0,uniform,8.0,8,8,0.0,torch_grouped_full64_gpu_cumsum,0,0.7080640196800232
512,64,0,uniform,8.0,8,8,0.0,torch_grouped_full64_gpu_cumsum,1,0.6942399740219116
512,64,0,uniform,8.0,8,8,0.0,torch_grouped_full64_cpu_list_offsets,0,0.7324159741401672
512,64,0,uniform,8.0,8,8,0.0,torch_grouped_full64_cpu_list_offsets,1,0.7173759937286377
512,64,0,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,0,0.6722559928894043
512,64,0,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,1,0.6713280081748962
512,64,0,high_variance,8.0,1,15,0.875,vllm_fused,0,1.0514240264892578
512,64,0,high_variance,8.0,1,15,0.875,vllm_fused,1,1.0404479503631592
512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_full64_gpu_cumsum,0,0.7291520237922668
512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_full64_gpu_cumsum,1,0.7227200269699097
512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,0,0.6830400228500366
512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,1,0.6818879842758179
512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,0,0.6877120137214661
512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,1,0.6842560172080994
512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_full64_cpu_list_offsets,0,0.7477440237998962
512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_full64_cpu_list_offsets,1,0.7333440184593201
1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_active_prebuilt_oracle,0,0.11247999966144562
1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_active_prebuilt_oracle,1,0.10976000130176544
1024,1,63,uniform,1024.0,1024,1024,0.0,vllm_fused,0,0.327455997467041
1024,1,63,uniform,1024.0,1024,1024,0.0,vllm_fused,1,0.2860479950904846
1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_full64_gpu_cumsum,0,0.1345600038766861
1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_full64_gpu_cumsum,1,0.12534399330615997
1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_full64_prebuilt,0,0.11088000237941742
1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_full64_prebuilt,1,0.10860799998044968
1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_full64_cpu_list_offsets,0,0.16223999857902527
1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_full64_cpu_list_offsets,1,0.14908799529075623
1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_full64_prebuilt,0,0.12950399518013
1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_full64_prebuilt,1,0.11945600062608719
1024,2,62,uniform,512.0,512,512,0.0,vllm_fused,0,0.3922879993915558
1024,2,62,uniform,512.0,512,512,0.0,vllm_fused,1,0.41859200596809387
1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_active_prebuilt_oracle,0,0.11830399930477142
1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_active_prebuilt_oracle,1,0.11923199892044067
1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_full64_gpu_cumsum,0,0.14953599870204926
1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_full64_gpu_cumsum,1,0.14451199769973755
1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_full64_cpu_list_offsets,0,0.24540799856185913
1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_full64_cpu_list_offsets,1,0.18902400135993958
1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_active_prebuilt_oracle,0,0.1268160045146942
1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_active_prebuilt_oracle,1,0.12396799772977829
1024,2,62,high_variance,512.0,1,1023,0.998046875,vllm_fused,0,0.35139200091362
1024,2,62,high_variance,512.0,1,1023,0.998046875,vllm_fused,1,0.31705600023269653
1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_full64_gpu_cumsum,0,0.16867199540138245
1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_full64_gpu_cumsum,1,0.1584639996290207
1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_full64_prebuilt,0,0.142752006649971
1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_full64_prebuilt,1,0.14531199634075165
1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_full64_cpu_list_offsets,0,0.19392000138759613
1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_full64_cpu_list_offsets,1,0.17961600422859192
1024,4,60,uniform,256.0,256,256,0.0,vllm_fused,0,0.3091840147972107
