task,sample_count,block_length,mini_batch_size,generation,threshold,target_total_length,repeat,trace_tag,wave_index,phase,layer,selected_sequences,physical_rows,live_positions,live_ratio,accepted_positions,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,rows_per_active_expert_p90,tiny_expert_fraction_le4,rank_load_max,rank_load_mean,rank_load_cv,critical_rank,rank_fanout_mean,remote_pairs,remote_fraction,dispatch_bytes_bf16,combine_bytes_bf16,expert_histogram,rank_load,router_critical_ms,dispatch_critical_ms,expert_critical_ms,combine_critical_ms,shared_critical_ms,gather_critical_ms,prepare_attn_critical_ms,attention_critical_ms,prepare_mlp_critical_ms,mlp_critical_ms,postprocess_critical_ms,moe_component_sum_ms,block_component_sum_ms
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,52,early,31,16,256,256,1.0,104,162,12.641975308641975,5.0,35.60000000000002,0.4876543209876543,910.0,512.0,0.4948946661571736,3,2.90234375,1598,0.7802734375,13090816,13090816,"[3,0,0,7,0,8,3,6,2,2,0,0,8,2,0,0,14,15,1,9,46,5,0,2,2,3,14,8,0,15,19,1,15,0,7,2,0,0,1,0,0,0,0,0,16,1,1,0,0,0,1,4,0,0,1,0,0,0,0,7,1,5,6,0,4,3,6,5,0,1,6,0,0,1,17,3,0,0,0,10,4,5,36,3,0,0,2,3,0,88,0,0,3,0,8,13,4,8,0,2,18,6,13,10,15,0,9,1,13,0,12,0,0,7,0,0,75,0,0,0,22,1,24,1,0,52,0,36,0,4,0,2,5,2,11,3,0,0,61,2,1,0,0,1,0,0,0,0,5,0,70,3,1,0,0,28,0,1,3,0,1,0,0,1,46,2,4,0,1,0,4,2,1,19,1,1,6,2,3,0,2,1,0,0,1,0,9,1,1,1,7,5,0,4,0,18,0,84,2,4,0,1,12,27,17,19,9,5,4,75,0,1,3,6,97,0,22,12,0,0,27,72,32,1,2,0,11,0,2,3,0,0,4,0,0,82,0,8,1,31,27,37,0,0,53,0,5,2,0,2,1,26,52,6,0,1]","[263,550,325,910]",0.1658560037612915,3.608383893966675,0.800927996635437,0.12783999741077423,0.03167999908328056,0.023871999233961105,0.1724800020456314,0.6066240072250366,0.22963200509548187,10.20304012298584,0.033535998314619064,4.758559890091419,11.245312135666609
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,53,early,1,16,256,256,1.0,81,71,28.845070422535212,4.0,129.0,0.5070422535211268,977.0,512.0,0.6112984842055411,1,2.9609375,1565,0.76416015625,12820480,12820480,"[0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,24,0,1,1,0,0,3,35,37,7,7,0,0,2,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,120,0,0,0,7,0,0,9,24,0,0,0,0,0,0,61,0,0,0,9,0,233,2,0,1,0,37,0,0,0,0,0,143,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,166,0,1,0,0,0,129,0,0,0,3,1,12,1,0,0,147,0,46,205,0,0,0,3,0,1,0,0,1,0,0,3,0,0,0,0,4,0,1,8,3,0,0,0,0,0,12,0,0,1,1,0,0,2,0,9,0,0,0,0,0,0,0,0,7,0,0,0,8,0,6,0,0,1,0,0,9,0,1,158,0,0,0,0,0,0,0,0,0,67,0,22,0,0,0,7,0,0,36,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","[149,977,600,322]",0.16448000073432922,3.7726399898529053,0.5434880256652832,0.13980799913406372,0.20268799364566803,0.12111999839544296,0.10876800119876862,0.5748800039291382,0.6377599835395813,10.6245756149292,0.04451199993491173,4.944224007427692,11.990495603531599
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,53,early,8,16,256,256,1.0,81,163,12.56441717791411,5.0,30.0,0.4233128834355828,678.0,512.0,0.3351274526891201,3,3.03125,1677,0.81884765625,13737984,13737984,"[0,16,5,3,5,1,11,0,0,0,4,0,5,5,0,3,0,0,0,30,0,0,1,0,2,13,1,6,11,0,0,12,10,41,15,34,2,6,46,27,0,6,0,3,30,1,31,0,1,0,7,0,58,31,6,4,0,0,4,22,2,7,7,0,0,2,9,0,0,3,0,0,7,0,7,39,0,0,1,0,15,0,0,0,20,5,0,11,2,0,0,1,0,0,2,4,0,0,0,0,7,0,0,0,1,3,0,8,0,4,2,1,5,1,0,2,2,0,5,0,3,3,44,0,9,0,0,0,1,8,11,0,77,12,0,2,0,36,2,15,0,0,1,17,0,0,1,0,6,10,2,0,15,1,8,0,59,18,12,2,15,30,1,29,14,5,7,16,3,24,13,4,0,0,2,3,2,12,0,4,1,22,1,1,0,29,5,4,8,15,21,0,0,0,5,0,15,0,4,1,14,0,1,3,11,0,26,28,1,0,19,0,6,0,12,15,9,38,0,0,1,1,7,3,1,2,3,175,0,0,12,1,5,0,0,0,170,0,3,9,0,11,0,5,3,41,5,1,4,0,1,4,0,2,0,0]","[535,228,607,678]",0.16927999258041382,3.6320960521698,0.8247359991073608,0.24556800723075867,0.03174399957060814,0.023711999878287315,0.11097600311040878,0.6252800226211548,0.2377920001745224,10.6976318359375,0.03280000016093254,4.927136050537229,11.704479862004519
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,53,early,16,16,256,256,1.0,81,142,14.422535211267606,6.0,32.900000000000006,0.4014084507042254,785.0,512.0,0.3111573941756733,2,3.01171875,1616,0.7890625,13238272,13238272,"[0,29,0,8,7,25,2,11,13,5,12,25,13,48,12,0,11,1,0,4,25,34,0,0,0,0,0,9,17,0,0,9,0,0,33,0,0,0,2,0,1,0,2,0,4,0,1,0,0,0,14,0,1,32,0,13,0,25,0,2,0,1,0,0,8,2,7,1,42,1,0,2,1,4,3,6,0,17,25,27,5,0,0,6,1,0,0,0,26,5,0,48,2,0,12,29,3,1,15,0,38,0,4,5,0,0,5,5,5,44,0,0,1,0,0,2,0,0,3,0,9,2,0,0,4,0,0,0,24,2,89,68,0,1,1,0,24,0,0,0,0,0,13,1,0,0,0,29,1,0,1,6,0,3,26,0,0,8,23,16,1,1,3,0,0,19,2,0,0,0,156,0,1,23,5,16,9,2,1,0,6,0,3,0,57,122,3,8,0,5,6,0,9,51,0,0,3,0,25,0,5,4,0,0,12,13,0,0,0,0,13,12,1,0,3,6,80,0,0,8,0,0,17,2,3,24,0,0,0,26,3,0,0,0,0,0,1,0,1,0,0,16,0,2,1,0,0,0,34,9,1,1,0,0,0,0]","[451,426,785,386]",0.16742399334907532,3.5700480937957764,0.7444159984588623,0.17932799458503723,0.03206399828195572,0.023520000278949738,0.11843200027942657,0.612671971321106,0.22604799270629883,10.754560470581055,0.04335999861359596,4.716800078749657,11.755072433501482
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,53,early,24,16,256,256,1.0,81,124,16.516129032258064,8.0,38.400000000000006,0.33064516129032256,810.0,512.0,0.3480839188339232,1,3.05859375,1556,0.759765625,12746752,12746752,"[0,0,7,51,0,3,1,0,36,1,0,0,0,35,0,0,0,7,10,0,12,8,1,0,10,0,0,0,0,0,22,2,0,2,0,0,0,0,3,0,2,2,11,12,14,0,14,0,72,0,3,13,0,0,46,0,21,0,9,19,14,8,0,1,0,2,0,3,5,20,1,0,55,2,0,24,1,0,0,33,0,7,6,35,28,0,0,23,0,0,4,11,1,0,0,55,0,0,0,7,0,10,0,18,0,39,1,128,0,0,31,13,0,0,0,179,0,11,5,1,0,12,0,22,8,1,0,8,0,18,1,10,9,0,0,0,6,0,0,0,13,0,0,0,0,0,1,4,0,0,0,8,23,0,5,3,0,0,0,7,1,42,11,19,0,0,4,0,0,19,0,0,0,47,2,1,0,0,0,0,1,3,0,0,15,6,1,0,0,0,34,28,0,3,1,0,0,0,1,10,0,0,106,0,3,0,0,0,26,0,0,0,0,8,65,0,11,0,0,0,5,0,0,0,0,0,56,0,0,0,3,0,11,0,0,0,0,4,5,0,0,3,0,0,0,1,10,2,0,0,21,5,7,37,6,14]","[472,810,342,424]",0.2831040024757385,4.742720127105713,0.7671679854393005,0.2677760124206543,0.3001599907875061,0.3924480080604553,0.1976960003376007,48.00624084472656,16.681888580322266,13.203264236450195,0.04447999969124794,6.753376126289368,78.13356966152787
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,53,early,31,16,256,256,1.0,81,164,12.487804878048781,5.0,34.400000000000034,0.4878048780487805,892.0,512.0,0.4645831234964259,3,2.921875,1460,0.712890625,11960320,11960320,"[1,1,0,4,1,15,3,9,5,0,0,0,7,0,6,0,15,9,1,7,26,7,1,2,0,19,2,14,0,10,12,1,9,0,10,4,2,0,3,0,1,0,0,0,7,1,0,0,0,0,0,2,0,0,2,0,0,0,0,10,0,3,4,0,6,2,1,1,0,3,13,0,0,4,3,1,0,0,1,12,3,3,42,0,0,0,14,2,0,45,1,0,4,0,3,10,2,5,0,2,1,6,11,13,33,1,3,2,6,2,26,0,0,6,0,0,48,1,0,0,11,1,16,1,0,27,1,48,0,3,0,3,0,2,6,3,0,0,109,0,2,0,0,1,0,12,1,0,10,0,75,9,0,0,0,44,0,16,4,0,2,5,0,1,86,2,2,0,2,3,9,7,4,3,0,1,3,2,5,0,3,2,1,14,0,1,6,0,0,2,0,7,1,6,0,10,0,31,2,5,0,5,31,38,16,18,0,6,16,31,0,0,1,3,116,0,69,2,0,0,22,37,35,0,2,0,20,1,1,8,0,1,7,0,0,67,0,21,0,18,38,69,0,0,28,0,8,4,0,1,1,47,29,20,0,0]","[236,447,473,892]",0.19395199418067932,3.881376028060913,0.7856320142745972,0.09091199934482574,0.03200000151991844,0.023520000278949738,0.19283199310302734,3.385312080383301,0.8047040104866028,10.852128028869629,0.03452799841761589,5.0073920376598835,15.269504111260176
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,54,early,1,16,256,224,0.875,49,147,13.931972789115646,3.0,24.80000000000004,0.6394557823129252,918.0,512.0,0.5374696944808623,1,2.98828125,1604,0.783203125,13139968,13139968,"[0,0,1,0,3,0,0,2,0,0,5,3,4,5,2,0,2,4,0,1,2,3,0,4,9,0,2,0,4,1,3,0,0,0,0,0,14,3,1,2,0,1,7,22,70,8,9,0,0,2,1,0,0,21,7,1,0,0,0,2,0,0,0,2,0,1,0,109,7,0,0,0,0,2,0,0,0,106,0,0,0,29,4,6,14,21,0,0,0,0,1,0,73,0,1,0,10,0,188,0,7,2,3,22,0,0,1,0,6,112,2,2,0,3,3,1,7,0,1,1,0,0,1,3,0,167,1,1,5,4,1,94,0,1,0,10,8,15,1,1,2,102,3,49,165,1,0,2,1,1,8,13,2,4,4,2,2,2,2,11,0,5,0,0,22,4,0,1,0,0,2,14,0,0,5,13,0,0,4,0,16,0,0,0,1,4,0,1,0,2,0,0,0,11,1,17,1,0,1,0,0,9,0,1,109,1,0,0,0,0,1,0,0,1,34,0,11,0,3,1,17,0,0,35,8,0,0,0,2,3,0,1,0,0,0,2,2,0,0,3,1,0,0,0,0,1,1,2,1,0,1,2,0,1,0,2]","[233,918,610,287]",0.18851199746131897,3.7728960514068604,0.7934399843215942,0.16118399798870087,0.03206399828195572,0.024000000208616257,0.14416000247001648,0.557919979095459,0.657696008682251,12.377887725830078,0.04879999905824661,4.972096029669046,13.786463715136051
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,54,early,8,16,256,224,0.875,49,177,11.570621468926554,6.0,24.0,0.4124293785310734,723.0,512.0,0.3462626783342764,2,3.05859375,1546,0.7548828125,12664832,12664832,"[0,19,4,1,9,0,7,0,13,0,1,4,1,1,0,1,3,2,0,27,0,0,0,0,0,15,0,5,2,0,0,1,1,21,16,41,4,0,35,42,1,1,9,6,2,13,19,0,3,0,4,6,42,57,3,6,1,0,5,26,6,10,3,3,0,3,6,0,0,11,0,1,5,0,6,28,0,0,0,0,9,0,0,1,8,0,3,6,1,0,0,2,0,0,6,0,0,0,0,0,9,1,0,3,7,0,2,19,1,11,8,0,8,1,14,4,2,0,7,0,3,2,27,0,12,0,0,0,2,18,17,0,99,13,0,6,0,49,7,5,1,0,4,8,0,0,4,0,11,13,6,0,10,2,10,5,92,14,6,4,10,24,6,37,13,7,15,6,0,28,9,6,0,0,7,5,5,3,4,0,13,23,2,8,0,34,9,6,7,20,10,0,0,1,9,3,13,0,14,2,13,0,5,0,21,0,10,18,4,0,1,5,3,1,10,4,0,19,2,0,2,2,3,4,3,0,14,140,0,0,23,2,3,0,2,4,151,0,2,6,1,14,0,3,7,24,3,0,1,0,1,9,1,1,0,2]","[502,237,723,586]",0.16944000124931335,3.5840959548950195,0.8621760010719299,0.2231999933719635,0.03209599852561951,0.022975999861955643,0.12988799810409546,0.6010559797286987,0.22934399545192719,10.778656005859375,0.036607999354600906,4.8939839489758015,11.775551978498697
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,54,early,16,16,256,224,0.875,49,150,13.653333333333334,5.5,35.0,0.4533333333333333,758.0,512.0,0.27942659793371943,2,3.05859375,1580,0.771484375,12943360,12943360,"[0,26,0,3,8,22,1,13,13,2,9,21,10,62,21,0,6,6,1,5,23,27,0,2,0,0,0,8,11,0,0,15,0,0,40,0,0,0,0,0,4,0,7,0,4,0,3,0,0,0,24,0,0,26,0,10,0,17,0,6,0,2,0,0,5,0,5,3,35,0,0,1,8,1,2,6,1,22,8,29,22,0,0,2,2,0,1,2,16,37,0,41,4,0,5,31,0,7,12,0,25,1,0,6,0,0,3,7,4,20,12,2,4,0,0,0,0,0,3,1,17,1,0,0,4,0,0,0,31,1,97,74,0,0,2,0,35,0,1,1,0,1,8,2,0,0,2,35,0,1,2,1,0,4,28,0,0,5,23,15,0,2,1,0,0,2,3,0,3,0,134,0,1,23,11,9,7,1,6,0,3,0,0,1,58,104,4,4,1,5,6,0,20,44,0,0,2,0,39,0,13,3,4,0,5,3,0,1,0,0,10,14,0,0,0,12,103,0,0,10,0,0,26,1,2,19,0,4,0,18,0,0,0,0,0,0,1,0,2,0,0,8,2,0,2,0,2,0,37,4,1,1,0,1,0,0]","[458,418,758,414]",0.1719679981470108,3.6705920696258545,0.7968639731407166,0.19331200420856476,0.031808000057935715,0.024288000538945198,0.1592320054769516,0.666815996170044,0.25839999318122864,10.67311954498291,0.0350399985909462,4.8888320457190275,11.79260753840208
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,54,early,24,16,256,224,0.875,49,133,15.398496240601503,8.0,34.8,0.3233082706766917,812.0,512.0,0.34412987266829265,1,2.984375,1574,0.7685546875,12894208,12894208,"[0,0,8,35,0,1,0,0,34,1,1,1,5,22,0,4,0,9,14,0,6,7,1,0,11,3,0,2,0,1,12,8,0,4,0,0,0,0,5,0,1,5,6,10,9,0,16,0,71,0,5,11,1,0,22,0,14,0,4,20,16,1,0,0,0,0,0,0,23,25,2,0,55,1,0,17,11,0,1,28,0,6,0,34,10,5,0,20,9,0,1,9,2,0,4,46,0,0,0,17,0,13,0,18,0,39,2,104,0,0,21,13,0,0,0,194,0,0,10,4,0,41,0,17,1,1,0,8,3,25,7,16,9,0,0,0,5,0,1,5,10,0,0,0,0,0,0,0,0,0,0,18,20,0,12,2,0,0,7,2,0,47,9,18,0,0,6,0,0,15,0,0,0,47,4,3,0,0,0,0,1,0,0,2,15,3,4,0,0,0,34,19,0,5,1,0,0,0,0,24,0,0,111,0,10,0,0,0,14,0,0,0,0,10,51,0,2,3,0,0,9,0,0,0,0,0,82,0,0,0,10,4,6,0,0,0,0,8,6,0,1,6,0,0,0,3,3,1,0,0,6,10,3,46,6,19]","[407,812,369,460]",0.16918399930000305,3.6218559741973877,0.761247992515564,0.20656000077724457,0.03209599852561951,0.02332800067961216,0.1745920032262802,0.5976319909095764,0.22204799950122833,10.605183601379395,0.04835199937224388,4.814271965995431,11.647807594388723
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,54,early,31,16,256,224,0.875,49,163,12.56441717791411,7.0,37.80000000000001,0.38650306748466257,875.0,512.0,0.434081756626038,3,2.9140625,1516,0.740234375,12419072,12419072,"[0,1,0,5,0,8,0,8,3,0,0,0,9,1,0,0,17,18,0,3,39,3,0,0,0,15,7,9,0,8,24,2,12,0,14,4,0,0,4,0,0,0,0,0,3,4,0,0,0,0,2,3,0,0,4,2,0,4,0,15,1,9,10,0,7,3,5,2,0,5,10,0,0,0,12,2,1,0,0,8,2,7,26,1,0,0,17,2,1,50,0,0,6,0,8,12,0,2,0,0,12,1,13,8,16,0,5,1,7,0,14,0,0,4,0,0,57,0,0,0,14,2,24,0,2,32,0,38,0,12,1,1,4,3,5,9,0,0,97,0,6,0,0,2,0,0,2,0,8,0,64,7,3,0,0,24,0,1,6,2,7,1,0,2,61,3,2,0,4,3,15,8,3,5,3,1,7,7,12,0,7,7,2,13,5,2,9,0,0,3,0,14,0,9,0,13,0,52,1,4,0,0,27,36,15,13,5,8,16,46,0,2,10,12,77,0,58,5,0,0,39,44,43,3,5,0,18,0,4,6,0,1,7,0,1,51,0,15,4,22,20,50,6,0,39,0,5,3,0,2,1,37,26,13,0,1]","[271,439,463,875]",0.16438399255275726,3.6372480392456055,0.8169280290603638,0.21536000072956085,0.031007999554276466,0.024320000782608986,0.1841599941253662,0.6181120276451111,0.2672320008277893,10.659584045410156,0.03340800106525421,4.889248061925173,11.762496069073677
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,55,early,1,16,256,194,0.7578125,29,177,11.570621468926554,3.0,23.200000000000017,0.576271186440678,816.0,512.0,0.41410856170683824,1,2.94921875,1613,0.78759765625,13213696,13213696,"[3,0,2,0,4,0,2,5,0,0,7,4,9,7,6,0,3,3,3,1,2,2,0,9,20,3,2,0,5,1,3,1,1,4,1,0,14,2,12,3,0,4,6,8,59,6,5,0,0,10,1,0,2,19,6,3,2,0,0,2,2,1,2,4,1,0,0,72,9,0,0,0,0,6,0,0,0,85,0,2,0,36,4,11,10,7,0,1,1,0,0,1,44,0,1,1,9,0,163,5,10,2,4,20,0,1,3,0,1,129,5,2,1,6,3,1,8,0,1,1,1,1,1,5,0,137,4,0,6,4,6,77,0,1,1,8,6,22,1,0,5,70,5,41,141,3,0,2,5,3,10,22,1,3,5,1,1,4,2,25,0,5,1,0,32,9,2,3,0,0,2,12,0,0,9,13,0,1,4,0,17,1,0,0,1,6,0,1,0,2,0,0,0,10,1,11,1,0,1,0,0,16,0,0,94,2,0,0,2,5,4,2,2,1,44,5,8,0,5,0,25,3,0,49,9,0,0,3,9,3,0,2,0,0,0,3,2,0,0,4,1,3,0,0,0,3,1,3,0,0,2,3,0,1,0,1]","[286,816,602,344]",0.18240000307559967,3.767712116241455,0.8315200209617615,0.12960000336170197,0.0323840007185936,0.024671999737620354,0.11974400281906128,0.6124160289764404,0.6963840126991272,10.828703880310059,0.032127998769283295,4.968288144096732,12.28937592357397
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,55,early,8,16,256,194,0.7578125,29,191,10.722513089005236,6.0,21.0,0.4293193717277487,699.0,512.0,0.3455900017952202,2,3.0,1572,0.767578125,12877824,12877824,"[0,13,4,4,12,0,6,0,10,0,2,2,2,5,0,1,4,1,0,16,0,0,0,0,1,19,0,8,4,0,0,12,12,27,18,16,5,5,31,28,3,2,1,4,7,13,17,0,4,0,9,4,34,47,6,18,0,3,0,22,10,9,9,4,0,6,8,0,4,9,1,5,5,0,4,14,0,0,0,0,11,0,2,1,11,0,6,5,0,0,1,2,0,1,16,1,1,0,0,0,5,0,0,2,8,0,7,19,0,6,13,0,6,1,2,4,2,0,4,1,4,1,20,1,12,0,1,0,3,9,11,0,82,15,0,3,1,51,5,5,1,0,5,14,0,0,3,1,2,16,6,0,18,1,3,11,84,18,7,3,12,30,1,47,9,7,8,15,5,25,3,4,0,0,9,6,6,6,0,0,9,30,0,9,0,29,6,3,7,26,8,1,0,0,8,5,11,1,12,1,15,1,2,0,17,0,20,11,1,0,9,4,3,0,6,4,1,30,3,0,1,0,1,1,1,1,12,148,0,0,21,3,3,0,1,0,159,1,7,9,0,6,1,6,13,32,8,1,4,1,1,9,1,3,1,1]","[494,233,699,622]",0.1722559928894043,3.4846079349517822,0.9056000113487244,0.16742399334907532,0.0326399989426136,0.023711999878287315,0.05110400170087814,0.5973439812660217,0.2672640085220337,10.704511642456055,0.03497600182890892,4.786239931359887,11.655199635773897
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,55,early,16,16,256,194,0.7578125,29,158,12.962025316455696,5.5,28.900000000000034,0.44936708860759494,729.0,512.0,0.2632121281203593,2,3.01171875,1515,0.73974609375,12410880,12410880,"[0,24,0,1,8,20,1,14,18,4,17,27,27,62,17,0,8,4,0,3,14,27,0,2,0,0,0,9,15,0,0,18,0,1,33,0,0,1,1,0,2,0,6,0,4,0,2,0,0,0,12,0,1,22,0,8,0,18,0,8,0,3,0,0,8,0,2,2,50,0,0,1,0,0,2,7,0,16,23,31,9,2,0,2,2,0,0,1,22,5,0,38,3,0,17,8,0,4,8,1,10,0,0,4,0,0,6,4,5,13,9,0,5,0,0,1,3,0,5,1,24,2,0,0,5,0,0,0,28,3,78,46,0,1,6,0,25,0,0,0,0,1,10,2,0,0,2,35,1,0,1,0,0,1,18,0,0,3,19,19,1,2,1,1,1,9,2,0,2,1,133,1,1,17,1,10,7,3,13,0,5,0,0,1,77,107,2,8,1,11,12,0,16,61,0,0,1,0,17,0,11,0,0,0,10,10,0,0,0,0,15,23,0,0,5,4,112,0,3,12,1,0,44,1,5,33,0,8,0,16,2,0,0,0,0,1,1,2,1,0,0,9,7,1,2,0,1,0,49,6,4,1,0,0,0,1]","[462,361,729,496]",0.17500799894332886,3.5646719932556152,0.8236160278320312,0.1226240023970604,0.03206399828195572,0.02316799946129322,0.2086080014705658,0.6167359948158264,0.25894400477409363,10.932255744934082,0.03315199911594391,4.741152020171285,12.049695745110512
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,55,early,24,16,256,194,0.7578125,29,129,15.875968992248062,9.0,30.60000000000001,0.3023255813953488,788.0,512.0,0.3136484025697729,1,3.00390625,1533,0.74853515625,12558336,12558336,"[0,0,6,37,0,2,0,0,24,0,0,2,7,20,0,3,0,11,15,0,4,10,3,0,20,0,0,3,0,0,24,8,0,4,0,0,0,1,5,0,0,8,7,11,10,0,16,0,39,0,6,10,1,0,24,0,15,0,13,13,24,7,0,0,0,0,0,2,13,17,2,0,63,1,0,18,10,0,2,41,0,6,0,30,22,0,0,16,1,0,5,5,0,0,4,57,0,0,0,3,0,12,0,20,0,39,3,94,0,0,28,14,0,0,0,187,1,15,7,3,0,13,0,21,8,1,0,4,0,22,7,11,20,0,0,0,8,0,1,2,19,0,0,0,0,0,1,0,0,1,0,8,21,0,8,9,0,0,1,1,2,27,18,33,0,0,10,0,0,19,0,2,0,57,1,0,0,0,0,0,1,0,0,0,25,10,0,0,0,0,25,26,0,4,1,0,0,0,0,8,0,0,122,0,10,0,0,0,12,0,0,0,0,9,64,1,9,1,0,0,11,0,0,0,0,0,59,1,0,0,8,3,1,0,0,0,0,13,5,0,0,4,0,0,0,0,10,0,0,0,22,8,9,30,8,18]","[413,788,396,451]",0.16393600404262543,3.5729598999023438,0.7543359994888306,0.20848000049591064,0.03203200176358223,0.022911999374628067,0.17468799650669098,0.6090559959411621,0.24249599874019623,10.556256294250488,0.03388800099492073,4.754655905067921,11.616384286433458
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,55,early,31,16,256,194,0.7578125,29,179,11.441340782122905,6.0,26.200000000000017,0.4301675977653631,866.0,512.0,0.4505330637188643,3,2.88671875,1531,0.74755859375,12541952,12541952,"[3,1,1,3,0,8,1,6,2,0,0,0,13,1,2,0,18,6,0,5,25,6,2,2,0,13,7,8,0,5,19,5,11,0,12,10,0,0,5,0,2,0,0,0,4,2,0,0,0,0,1,2,0,0,2,1,1,3,0,20,2,8,12,0,6,1,4,3,0,2,15,0,0,1,5,5,1,0,0,6,1,4,10,1,1,1,12,2,0,21,1,0,5,0,8,5,2,3,0,1,8,2,7,9,26,1,0,0,2,0,19,0,0,5,0,0,60,2,0,0,5,4,22,0,2,20,2,41,0,12,1,4,0,2,8,10,0,0,94,0,11,0,0,4,0,13,3,0,1,0,55,10,5,0,0,37,2,15,7,1,11,4,0,8,80,2,3,0,2,2,15,11,7,7,4,3,9,7,10,0,21,6,4,13,0,1,10,1,0,3,0,19,2,9,0,9,0,22,0,3,0,4,45,39,13,20,1,8,27,18,0,0,14,11,89,0,53,1,0,0,41,39,43,2,7,1,25,0,3,5,0,0,10,1,2,49,0,17,3,22,17,50,18,0,22,0,9,3,0,3,3,32,38,12,0,1]","[260,364,558,866]",0.16550399363040924,3.5454719066619873,0.8379520177841187,0.12432000041007996,0.031488001346588135,0.023391999304294586,0.16655999422073364,0.5988799929618835,0.24217599630355835,10.690239906311035,0.033055998384952545,4.728127919137478,11.730911888182163
gsm8k,32,16,16,128,0.9,256,2,trace_gsm8k_n32_B16_m16_g128_t0.9_L256_r2,56,middle,1,16,256,170,0.6640625,39,191,10.722513089005236,4.0,25.0,0.5445026178010471,767.0,512.0,0.35878805244482215,1,2.98828125,1617,0.78955078125,13246464,13246464,"[3,0,2,0,5,0,1,6,0,1,7,4,11,12,5,0,4,2,2,0,4,6,0,8,27,4,1,1,5,5,5,2,5,3,2,0,19,2,15,5,0,5,10,2,66,10,9,0,4,9,3,1,1,22,9,5,3,0,0,2,0,0,2,1,2,0,0,39,12,0,0,0,2,7,0,0,2,77,1,0,2,41,6,14,12,12,1,1,1,0,4,2,39,3,2,1,9,0,143,0,16,1,4,26,1,0,5,0,1,116,6,1,3,8,2,1,21,0,0,3,1,1,2,4,1,99,8,1,5,7,10,68,1,0,1,9,6,24,5,1,6,55,6,39,121,4,1,2,3,3,17,32,3,6,4,4,1,4,1,21,0,11,1,0,28,10,3,3,2,0,3,8,1,0,13,10,0,0,4,0,21,1,0,0,1,6,0,3,0,7,0,0,0,13,1,8,1,0,1,1,0,17,1,0,72,0,0,0,1,7,5,2,2,1,26,10,5,0,5,1,25,3,0,40,16,1,0,7,18,3,0,2,0,1,0,1,0,0,0,4,1,4,0,0,0,2,2,3,1,0,3,4,0,3,0,3]","[348,767,606,327]",0.16713599860668182,3.705120086669922,0.8626559972763062,0.14761599898338318,0.0318400003015995,0.024512000381946564,0.11833599954843521,0.5579519867897034,0.6408960223197937,10.703680038452148,0.03411199897527695,4.938880082219839,12.054976046085358
