plan,task,n,mini,target,threshold,repeat,barrier,schedule_barrier,policy,block_schedule,fixed,model_seconds,elapsed_seconds,nfe,generated_tokens,correct,total,accuracy,passing_ids,evidence,result_dir
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,64_16_16_16_16,"[64,16,16,16,16]",False,20.3987557888031,20.400418281555176,246,1262,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,64_16_16_32,"[64,16,16,32]",False,21.386982679367065,21.388437271118164,220,1255,3,8,0.375,"[1,3,4]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,64_16_32_16,"[64,16,32,16]",False,23.62253999710083,23.62402606010437,261,1243,4,8,0.5,"[1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,64_32_16_16,"[64,32,16,16]",False,21.331573963165283,21.333025217056274,238,1242,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,64_32_32,"[64,32,32]",False,18.496129751205444,18.49740719795227,211,1230,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,64_64,"[64,64]",True,8.386736869812012,8.388251781463623,99,1235,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,128,[128],True,7.575987100601196,7.5771965980529785,95,1811,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_16_16_16_16_16,"[16,16,16,16,16,16,16,16]",True,12.792416334152222,12.794817686080933,144,1907,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_16_16_16_32,"[16,16,16,16,16,16,32]",False,13.78755807876587,13.78880524635315,156,1852,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_16_16_32_16,"[16,16,16,16,16,32,16]",False,11.564658164978027,11.565893173217773,144,1903,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
