plan,task,n,mini,target,threshold,repeat,barrier,schedule_barrier,policy,block_schedule,fixed,model_seconds,elapsed_seconds,nfe,generated_tokens,correct,total,accuracy,passing_ids,evidence,result_dir
dynamic_wide,humaneval,8,8,512,0.9,7,,False,128_64,"[128,64]",False,26.539164066314697,26.54084825515747,289,2460,5,8,0.625,"[2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_dynamic_wide_humaneval_n8_m8_L512_t0.9_r7
dynamic_wide,humaneval,8,8,512,0.9,7,,False,32_128_64,"[32,128,64]",False,19.131335973739624,19.132887363433838,224,2460,7,8,0.875,"[0,1,2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_dynamic_wide_humaneval_n8_m8_L512_t0.9_r7
dynamic_wide,humaneval,8,8,512,0.9,7,,False,32_64,"[32,64]",False,20.65434193611145,20.655667304992676,228,2491,6,8,0.75,"[1,2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_dynamic_wide_humaneval_n8_m8_L512_t0.9_r7
dynamic_wide,humaneval,8,8,512,0.9,7,,False,64_128,"[64,128]",False,19.55952000617981,19.56078863143921,233,2449,6,8,0.75,"[1,2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_dynamic_wide_humaneval_n8_m8_L512_t0.9_r7
dynamic_wide,humaneval,8,8,512,0.9,7,,False,64_32,"[64,32]",False,19.55946946144104,19.560758590698242,206,2664,5,8,0.625,"[1,2,3,4,5]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_dynamic_wide_humaneval_n8_m8_L512_t0.9_r7
dynamic_wide,humaneval,8,8,512,0.9,7,,False,fixed128,[128],True,10.876491785049438,10.87777829170227,126,2621,7,8,0.875,"[1,2,3,4,5,6,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_dynamic_wide_humaneval_n8_m8_L512_t0.9_r7
dynamic_wide,humaneval,8,8,512,0.9,7,,False,fixed32,[32],True,11.725922346115112,11.728666305541992,119,2498,6,8,0.75,"[1,2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_dynamic_wide_humaneval_n8_m8_L512_t0.9_r7
dynamic_wide,humaneval,8,8,512,0.9,7,,False,fixed64,[64],True,12.61447024345398,12.615797519683838,152,2439,5,8,0.625,"[2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_dynamic_wide_humaneval_n8_m8_L512_t0.9_r7
long_16_control,gsm8k,8,8,384,0.9,8,,False,16_32,"[16,32]",False,24.816168546676636,24.817506551742554,301,1678,6,8,0.75,"[0,1,3,4,5,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_long_16_control_gsm8k_n8_m8_L384_t0.9_r8
long_16_control,gsm8k,8,8,384,0.9,8,,False,32_16,"[32,16]",False,22.641188621520996,22.642483472824097,269,1676,6,8,0.75,"[0,1,3,4,5,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_long_16_control_gsm8k_n8_m8_L384_t0.9_r8
long_16_control,gsm8k,8,8,384,0.9,8,,False,fixed16,[16],True,15.965750694274902,15.968069791793823,179,1747,6,8,0.75,"[0,1,3,4,5,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_long_16_control_gsm8k_n8_m8_L384_t0.9_r8
long_16_control,gsm8k,8,8,384,0.9,8,,False,fixed32,[32],True,14.599624395370483,14.606202125549316,163,1741,6,8,0.75,"[0,1,3,4,5,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_long_16_control_gsm8k_n8_m8_L384_t0.9_r8
long_16_control,humaneval,8,8,512,0.9,8,,False,16_32,"[16,32]",False,20.931204080581665,20.932459354400635,251,2528,6,8,0.75,"[0,1,2,3,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_long_16_control_humaneval_n8_m8_L512_t0.9_r8
long_16_control,humaneval,8,8,512,0.9,8,,False,32_16,"[32,16]",False,19.739760875701904,19.74111294746399,241,2516,6,8,0.75,"[1,2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_long_16_control_humaneval_n8_m8_L512_t0.9_r8
long_16_control,humaneval,8,8,512,0.9,8,,False,fixed16,[16],True,11.819125890731812,11.821709871292114,144,2524,7,8,0.875,"[0,1,2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_long_16_control_humaneval_n8_m8_L512_t0.9_r8
long_16_control,humaneval,8,8,512,0.9,8,,False,fixed32,[32],True,10.524931907653809,10.526211977005005,119,2498,6,8,0.75,"[1,2,3,4,5,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_long_16_control_humaneval_n8_m8_L512_t0.9_r8
