case_id,rank,M,active_experts_per_rank,wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,iterations,warmups,correctness
balanced_rank_A16_M1024,1,1024,16,1.0707040429115295,0.025728000327944756,0.27900800574570894,0.6224160045385361,0.12487998604774475,100,5,True
balanced_rank_A32_M1024,1,1024,32,1.0996479988098145,0.027904000133275986,0.28161599952727556,0.6440960019826889,0.12771198153495789,100,5,True
balanced_rank_A2_M2048,1,2048,2,1.4866239428520203,0.04371200129389763,0.38212799094617367,0.8563040494918823,0.2097119688987732,100,5,True
balanced_rank_A4_M2048,1,2048,4,1.4698400497436523,0.031936001032590866,0.3836799953132868,0.848623976111412,0.20508801937103271,100,5,True
balanced_rank_A8_M2048,1,2048,8,1.4643200039863586,0.031647998839616776,0.38019200367853045,0.8450879901647568,0.20652806758880615,100,5,True
balanced_rank_A16_M2048,1,2048,16,1.4763200283050537,0.03219199925661087,0.3851999882608652,0.852944016456604,0.2070719599723816,100,5,True
balanced_rank_A32_M2048,1,2048,32,1.4981600046157837,0.03244800120592117,0.3851199964992702,0.8714879751205444,0.20660799741744995,100,5,True
balanced_rank_A2_M4096,1,4096,2,2.451200008392334,0.046592000871896744,0.6049279998987913,1.4612640142440796,0.3428640365600586,100,5,True
balanced_rank_A4_M4096,1,4096,4,2.4307039976119995,0.0461760014295578,0.602048012893647,1.4508479535579681,0.34457600116729736,100,5,True
balanced_rank_A8_M4096,1,4096,8,2.435952067375183,0.04732799902558327,0.6118399752303958,1.4421599209308624,0.3484001159667969,100,5,True
balanced_rank_A16_M4096,1,4096,16,2.4235680103302,0.04531199857592583,0.609568006824702,1.4336159825325012,0.3500159978866577,100,5,True
balanced_rank_A32_M4096,1,4096,32,2.4377119541168213,0.046560000628232956,0.6055680299177766,1.4490719437599182,0.34967994689941406,100,5,True
balanced_rank_A2_M8192,1,8192,2,4.612256050109863,0.07468800246715546,1.0299359844066203,2.8650079369544983,0.6575360298156738,100,5,True
balanced_rank_A4_M8192,1,8192,4,4.583375930786133,0.07292799651622772,1.039440019056201,2.8459359407424927,0.6571518182754517,100,5,True
balanced_rank_A8_M8192,1,8192,8,4.576848030090332,0.07411199808120728,1.041056037414819,2.8313440084457397,0.6640480756759644,100,5,True
balanced_rank_A16_M8192,1,8192,16,4.575055837631226,0.07145600020885468,1.041343953460455,2.828208029270172,0.6659997701644897,100,5,True
balanced_rank_A32_M8192,1,8192,32,4.574624061584473,0.07459200173616409,1.044287994503975,2.823792040348053,0.6651679277420044,100,5,True
balanced_rank_A2_M128,2,128,2,0.8692640066146851,0.038495998829603195,0.1675199973396957,0.4180320054292679,0.09222403168678284,100,5,True
balanced_rank_A4_M128,2,128,4,0.8425920009613037,0.02518399991095066,0.1621280051767826,0.4095199853181839,0.07926398515701294,100,5,True
balanced_rank_A8_M128,2,128,8,0.8413920104503632,0.02598400041460991,0.16225600009784102,0.40876802802085876,0.07859200239181519,100,5,True
balanced_rank_A16_M128,2,128,16,0.8376160264015198,0.028063999488949776,0.16196800395846367,0.41075199842453003,0.0753600001335144,100,5,True
balanced_rank_A32_M128,2,128,32,0.8408479988574982,0.027103999629616737,0.16627200273796916,0.4391679912805557,0.0793440043926239,100,5,True
balanced_rank_A2_M512,2,512,2,0.8948160111904144,0.02816000021994114,0.20556800160557032,0.477183997631073,0.09867203235626221,100,5,True
balanced_rank_A4_M512,2,512,4,0.8766719996929169,0.07440000027418137,0.20343999611213803,0.4721920043230057,0.09327998757362366,100,5,True
balanced_rank_A8_M512,2,512,8,0.8766079843044281,0.026784000918269157,0.20899200532585382,0.4767199903726578,0.08830401301383972,100,5,True
balanced_rank_A16_M512,2,512,16,0.8746880292892456,0.026847999542951584,0.2047679997049272,0.482479989528656,0.07574400305747986,100,5,True
balanced_rank_A32_M512,2,512,32,0.9065919816493988,0.026559999212622643,0.2027359949424863,0.5215199887752533,0.06700798869132996,100,5,True
balanced_rank_A2_M1024,2,1024,2,1.0610399842262268,0.02783999964594841,0.26399999437853694,0.6264160126447678,0.11377599835395813,100,5,True
balanced_rank_A4_M1024,2,1024,4,1.050096035003662,0.028255999088287354,0.2630400126799941,0.6235680133104324,0.10396793484687805,100,5,True
balanced_rank_A8_M1024,2,1024,8,1.0500159859657288,0.027648000046610832,0.2634400026872754,0.6216800063848495,0.1064319908618927,100,5,True
balanced_rank_A16_M1024,2,1024,16,1.051855981349945,0.027583999559283257,0.26041599037125707,0.6316800117492676,0.105103999376297,100,5,True
balanced_rank_A32_M1024,2,1024,32,1.0824960470199585,0.028736000880599022,0.2643040046095848,0.6486400067806244,0.10888001322746277,100,5,True
balanced_rank_A2_M2048,2,2048,2,1.4681439995765686,0.04806400090456009,0.368112001568079,0.8699679672718048,0.18542397022247314,100,5,True
balanced_rank_A4_M2048,2,2048,4,1.4488000273704529,0.032607998698949814,0.3652959931641817,0.8598559945821762,0.18529599905014038,100,5,True
balanced_rank_A8_M2048,2,2048,8,1.4484480023384094,0.03276799991726875,0.36508799996227026,0.8570559471845627,0.18760007619857788,100,5,True
balanced_rank_A16_M2048,2,2048,16,1.4538879990577698,0.03222399950027466,0.3669120017439127,0.8668960183858871,0.18532800674438477,100,5,True
balanced_rank_A32_M2048,2,2048,32,1.4723519682884216,0.03222399950027466,0.36385600874200463,0.88326396048069,0.1852480173110962,100,5,True
balanced_rank_A2_M4096,2,4096,2,2.4245920181274414,0.04630399867892265,0.5820160009898245,1.444191962480545,0.35988807678222656,100,5,True
balanced_rank_A4_M4096,2,4096,4,2.406880021095276,0.04774399846792221,0.5772639927454293,1.4434240460395813,0.3507518768310547,100,5,True
balanced_rank_A8_M4096,2,4096,8,2.4051040410995483,0.047040000557899475,0.5819840030744672,1.4421280026435852,0.3457920551300049,100,5,True
balanced_rank_A16_M4096,2,4096,16,2.395904064178467,0.04729599878191948,0.5812799935229123,1.4325759708881378,0.3476320505142212,100,5,True
balanced_rank_A32_M4096,2,4096,32,2.410111904144287,0.04819199815392494,0.5773760150186718,1.4485920369625092,0.3487839698791504,100,5,True
balanced_rank_A2_M8192,2,8192,2,4.592335939407349,0.07571200281381607,1.0115520055405796,2.82943993806839,0.6924319267272949,100,5,True
balanced_rank_A4_M8192,2,8192,4,4.555840015411377,0.0745600014925003,1.0147839686833322,2.828656017780304,0.6730401515960693,100,5,True
balanced_rank_A8_M8192,2,8192,8,4.539488077163696,0.07423999905586243,1.0016640182584524,2.8288639783859253,0.6660478115081787,100,5,True
balanced_rank_A16_M8192,2,8192,16,4.540799856185913,0.07334399968385696,1.0088319960050285,2.827023983001709,0.6638721227645874,100,5,True
balanced_rank_A32_M8192,2,8192,32,4.538975954055786,0.07344000041484833,1.0095199854113162,2.8247039914131165,0.6614561080932617,100,5,True
balanced_rank_A2_M128,3,128,2,0.8621120154857635,0.030559999868273735,0.16348799970000982,0.4166719913482666,0.09678399562835693,100,5,True
balanced_rank_A4_M128,3,128,4,0.8406879901885986,0.02579200081527233,0.1614239988848567,0.40960000455379486,0.08128002285957336,100,5,True
balanced_rank_A8_M128,3,128,8,0.8439520001411438,0.025887999683618546,0.1608320064842701,0.405008003115654,0.08542397618293762,100,5,True
balanced_rank_A16_M128,3,128,16,0.8364160060882568,0.025599999353289604,0.1609600018709898,0.40667198598384857,0.08131200075149536,100,5,True
balanced_rank_A32_M128,3,128,32,0.8406560122966766,0.027168000116944313,0.16588799795135856,0.43798401951789856,0.07860797643661499,100,5,True
balanced_rank_A2_M512,3,512,2,0.8962559998035431,0.025407999753952026,0.20174399530515075,0.4747360050678253,0.10611197352409363,100,5,True
balanced_rank_A4_M512,3,512,4,0.8749440014362335,0.07587199658155441,0.200656000059098,0.47150400280952454,0.09433603286743164,100,5,True
balanced_rank_A8_M512,3,512,8,0.8744320273399353,0.026688000187277794,0.20278399996459484,0.4748159795999527,0.08902400732040405,100,5,True
balanced_rank_A16_M512,3,512,16,0.8737280070781708,0.027327999472618103,0.19987199641764164,0.485167995095253,0.07582396268844604,100,5,True
balanced_rank_A32_M512,3,512,32,0.9040800034999847,0.02703999914228916,0.20015999907627702,0.5211839973926544,0.06748801469802856,100,5,True
balanced_rank_A2_M1024,3,1024,2,1.0517280101776123,0.02751999907195568,0.2547039962373674,0.6280959844589233,0.10571196675300598,100,5,True
balanced_rank_A4_M1024,3,1024,4,1.0451200008392334,0.029055999591946602,0.25366399670019746,0.6221119910478592,0.10358402132987976,100,5,True
balanced_rank_A8_M1024,3,1024,8,1.0451040267944336,0.0261439997702837,0.25209599593654275,0.6211040169000626,0.1021440327167511,100,5,True
balanced_rank_A16_M1024,3,1024,16,1.0496639609336853,0.027583999559283257,0.25356799364089966,0.6291680037975311,0.10359999537467957,100,5,True
balanced_rank_A32_M1024,3,1024,32,1.075103998184204,0.030271999537944794,0.25548799661919475,0.6504160165786743,0.10356804728507996,100,5,True
balanced_rank_A2_M2048,3,2048,2,1.4648000001907349,0.04473600164055824,0.3699039975181222,0.8655519485473633,0.18508803844451904,100,5,True
balanced_rank_A4_M2048,3,2048,4,1.4490880370140076,0.033984001725912094,0.3704959871247411,0.8569759875535965,0.18401598930358887,100,5,True
balanced_rank_A8_M2048,3,2048,8,1.4428960084915161,0.031007999554276466,0.3675199910067022,0.8526239693164825,0.18484801054000854,100,5,True
balanced_rank_A16_M2048,3,2048,16,1.451952040195465,0.03142400085926056,0.3674719952978194,0.8613439947366714,0.18599998950958252,100,5,True
balanced_rank_A32_M2048,3,2048,32,1.4702079892158508,0.0331839993596077,0.3678559958934784,0.8805919885635376,0.18624001741409302,100,5,True
balanced_rank_A2_M4096,3,4096,2,2.4233920574188232,0.046560000628232956,0.5907999933697283,1.4427519142627716,0.3551521301269531,100,5,True
balanced_rank_A4_M4096,3,4096,4,2.3989280462265015,0.04636799916625023,0.5772479842416942,1.441023975610733,0.3439680337905884,100,5,True
balanced_rank_A8_M4096,3,4096,8,2.4033600091934204,0.04681599885225296,0.5871039978228509,1.4378720819950104,0.3439359664916992,100,5,True
balanced_rank_A16_M4096,3,4096,16,2.3935039043426514,0.04588799923658371,0.5853599952533841,1.4299520552158356,0.34350407123565674,100,5,True
balanced_rank_A32_M4096,3,4096,32,2.4088159799575806,0.04831999912858009,0.5849759918637574,1.4471999108791351,0.34307193756103516,100,5,True
balanced_rank_A2_M8192,3,8192,2,4.601135969161987,0.07248000055551529,1.0192639608867466,2.8226720094680786,0.6935199499130249,100,5,True
balanced_rank_A4_M8192,3,8192,4,4.543040037155151,0.07407999783754349,1.005311950109899,2.820784091949463,0.6749920845031738,100,5,True
balanced_rank_A8_M8192,3,8192,8,4.5444159507751465,0.07286400347948074,1.0145920049399137,2.8197280764579773,0.667631983757019,100,5,True
balanced_rank_A16_M8192,3,8192,16,4.54041600227356,0.07369600236415863,1.0116320149973035,2.8173919916152954,0.6671040058135986,100,5,True
balanced_rank_A32_M8192,3,8192,32,4.53056001663208,0.0729919970035553,1.0070719956420362,2.813423991203308,0.6676321029663086,100,5,True
