trace,phase,M,cuda_ms,baseline_ms,residual_ms,normalized,active_experts,rank_cv,expert_cv,fanout_mean,fanout_f4
live_alternating_text_vision_c8,prefill,342.0,6.637728214263916,2.1092159748077393,4.528512239456177,3.147012109496735,42.0,0.6575990238593007,1.8733389242870058,3.02046783625731,0.02046783625730994
live_text_c8_telemetry,prefill,229.0,6.577087879180908,2.076367974281311,4.500719904899597,3.167592623584662,55.0,0.7167676996360184,2.045757735309983,3.03056768558952,0.039301310043668124
live_alternating_text_vision_c8,prefill,342.0,6.606592178344727,2.1092159748077393,4.497376203536987,3.132250209202467,42.0,0.6575990238593007,1.8733389242870058,3.02046783625731,0.02046783625730994
live_high_c16,prefill,959.0,5.883423805236816,1.3905919790267944,4.492831826210022,4.23087713288432,119.0,0.13383388783968045,1.0744227620248945,3.653806047966632,0.662148070907195
live_high_c16,prefill,959.0,5.881824016571045,1.3905919790267944,4.4912320375442505,4.229726695739636,114.0,0.2744850100932581,1.2044981919104443,3.5067778936392076,0.5401459854014599
live_mixed_c4,prefill,193.0,5.772543907165527,1.2934560179710388,4.4790878891944885,4.462883798879026,126.0,0.10582195992487099,0.7541919771541696,3.6010362694300517,0.6062176165803109
live_text_to_vision_c8_telemetry,prefill,2.0,5.6354241371154785,1.1629279851913452,4.472496151924133,4.845892616633729,15.0,0.8660254037844386,0.23385358667337136,2.5,0.5
live_mixed_c4,decode,1.0,5.719679832458496,1.2482079863548279,4.471471846103668,4.5823131200769005,8.0,0.6123724356957945,0.0,4.0,1.0
live_text_c8_rep2,prefill,114.0,6.536479949951172,2.073423981666565,4.463055968284607,3.1525052318037323,42.0,0.5972888758642237,1.634776860368053,3.245614035087719,0.2543859649122807
live_mixed_c4,prefill,284.0,5.659711837768555,1.2014560103416443,4.45825582742691,4.710710828404918,45.0,0.6210523014358981,1.6502831977831385,3.1901408450704225,0.19718309859154928
live_mixed_c8,prefill,411.0,5.635488033294678,1.1805439591407776,4.4549440741539,4.773636754192782,117.0,0.07707559153993751,0.867298159701077,3.632603406326034,0.6618004866180048
live_text_c8_telemetry,prefill,115.0,6.514560222625732,2.064239978790283,4.450320243835449,3.155912243519037,41.0,0.6245981695025496,1.669859575500395,3.3043478260869565,0.3652173913043478
live_text_to_vision_c8_telemetry,prefill,579.0,5.696383953094482,1.2491520047187805,4.447231948375702,4.560200785473582,122.0,0.12484311135406702,0.8258760537760876,3.6563039723661483,0.6735751295336787
live_text_c8_telemetry,prefill,2.0,6.521024227142334,2.0754880905151367,4.445536136627197,3.1419232213102286,8.0,0.5,0.0,4.0,1.0
live_text_to_vision_c8,prefill,2.0,6.676000118255615,2.2369439601898193,4.439056158065796,2.9844288623525075,16.0,0.9185586535436918,0.0,2.5,0.5
live_text_c4,prefill,114.0,5.597663879394531,1.1679840087890625,4.429679870605469,4.792586060487295,48.0,0.3777662921687465,1.5354009705451137,3.6491228070175437,0.7017543859649122
live_high_c16,prefill,535.0,5.693056106567383,1.2651039958000183,4.4279521107673645,4.50006965867438,82.0,0.3053723122758927,1.8686212427719997,3.697196261682243,0.702803738317757
live_high_c16,prefill,959.0,5.80947208404541,1.3905919790267944,4.418880105018616,4.177697104301701,122.0,0.1819633631970684,0.8192606167192544,3.5849843587069863,0.6006256517205423
live_mixed_c8,prefill,2.0,5.554783821105957,1.1482399702072144,4.406543850898743,4.837650635087652,15.0,0.8660254037844386,0.23385358667337136,2.5,0.5
live_text_c8_warmup_text_long,prefill,114.0,5.578303813934326,1.183456003665924,4.394847810268402,4.713570928411984,33.0,0.14079562209889931,1.5245802670789061,3.991228070175439,0.9912280701754386
live_high_c16,prefill,959.0,5.772128105163574,1.3905919790267944,4.38153612613678,4.150842369451316,116.0,0.19351109519792606,0.9644001241841258,3.602711157455683,0.6110531803962461
live_text_c8_warmup_text_long,decode,1.0,5.554143905639648,1.1748159527778625,4.379327952861786,4.727671506763954,8.0,0.3535533905932738,0.0,4.0,1.0
live_text_c8_telemetry,prefill,114.0,6.406144142150879,2.0285120010375977,4.377632141113281,3.1580508958655864,48.0,0.3777662921687465,1.5354009705451137,3.6491228070175437,0.7017543859649122
live_mixed_c4,prefill,114.0,5.594175815582275,1.2187359929084778,4.375439822673798,4.5901457314245215,43.0,0.6074600987900667,1.5568862682489801,3.289473684210526,0.2982456140350877
live_high_c16,prefill,959.0,5.744063854217529,1.3905919790267944,4.353471875190735,4.130660855844654,120.0,0.09237710517651741,1.0990364179066505,3.684045881126173,0.6976016684045881
live_high_c16,prefill,959.0,5.742496013641357,1.3905919790267944,4.351904034614563,4.129533393152636,124.0,0.09778762153612651,0.90325942994012,3.5881126173096978,0.6204379562043796
live_text_c8_telemetry,decode,1.0,6.420000076293945,2.071071982383728,4.348928093910217,3.0998440087556784,8.0,0.7905694150420949,0.0,3.0,0.0
live_text_c8_rep2,prefill,342.0,6.392767906188965,2.0547679662704468,4.337999939918518,3.111187253805744,42.0,0.6575990238593007,1.8733389242870058,3.02046783625731,0.02046783625730994
live_high_c16,prefill,959.0,5.727039813995361,1.3905919790267944,4.336447834968567,4.118418558694283,118.0,0.22804155309044377,1.3491597240003466,3.5662148070907196,0.5849843587069864
live_high_c16,prefill,959.0,5.723616123199463,1.3905919790267944,4.3330241441726685,4.1159565203339765,123.0,0.1109668627222959,1.0215915055346634,3.6360792492179352,0.6558915537017727
live_mixed_c4,prefill,114.0,5.5485758781433105,1.2187359929084778,4.329839885234833,4.5527299681219695,25.0,0.34656061930073323,1.1696822423926372,3.7982456140350878,0.7982456140350878
live_long_text_c8,prefill,284.0,6.340000152587891,2.010751962661743,4.3292481899261475,3.153049341896592,43.0,0.6175576028828381,1.3268466088261677,3.183098591549296,0.23591549295774647
live_text_c8_rep2,prefill,456.0,6.050271987915039,1.7222560048103333,4.328015983104706,3.5129922444841974,42.0,0.6720891976950355,1.8649497884734694,3.0219298245614037,0.021929824561403508
live_text_to_vision_c8_telemetry,prefill,579.0,5.575744152069092,1.2491520047187805,4.326592147350311,4.46362342693782,123.0,0.15731336588359227,1.0736525374948023,3.542314335060449,0.5734024179620034
live_high_c16,prefill,959.0,5.716095924377441,1.3905919790267944,4.325503945350647,4.110548608498267,119.0,0.19629286115466424,1.0091383475602174,3.655891553701773,0.670490093847758
live_high_c16,prefill,959.0,5.712863922119141,1.3905919790267944,4.322271943092346,4.108224416853956,123.0,0.08390435640077717,0.8781846837740377,3.716371220020855,0.7320125130344108
live_vision_hi_c8,prefill,579.0,5.562431812286377,1.2407520413398743,4.321679770946503,4.483113166011453,123.0,0.2931991949345183,1.0369568100195323,3.626943005181347,0.6649395509499136
live_text_to_vision_c8_telemetry,prefill,193.0,5.497471809387207,1.1835360527038574,4.31393575668335,4.6449550876189285,114.0,0.2726799315737949,1.1299176095616146,3.5595854922279795,0.5958549222797928
live_text_c8_telemetry,decode,1.0,6.383647918701172,2.071071982383728,4.312575936317444,3.0822916697245004,8.0,0.8660254037844386,0.0,4.0,1.0
live_high_c16,prefill,959.0,5.700416088104248,1.3905919790267944,4.309824109077454,4.099272952871254,123.0,0.09467900318313752,0.9586261112761333,3.7007299270072993,0.7142857142857143
live_long_text_c8,prefill,852.0,6.3275837898254395,2.019760012626648,4.3078237771987915,3.1328394216482054,62.0,0.2654901946905448,1.634204016731063,3.791079812206573,0.7910798122065728
live_high_c16,prefill,959.0,5.695519924163818,1.3905919790267944,4.304927945137024,4.095752032274648,122.0,0.1905953578017832,0.9646258386814616,3.6527632950990614,0.6652763295099061
live_high_c16,prefill,959.0,5.69488000869751,1.3905919790267944,4.304288029670715,4.0952918574167745,119.0,0.1432708857541592,0.9402503965687239,3.70281543274244,0.7069864442127216
live_mixed_c4,prefill,114.0,5.521823883056641,1.2187359929084778,4.303087890148163,4.530779360900772,33.0,0.34335410832805774,1.6836429107925068,3.973684210526316,0.9736842105263158
live_mixed_c4,prefill,114.0,5.518688201904297,1.2187359929084778,4.299952208995819,4.528206464743943,45.0,0.47008664715407933,1.7170737545001822,3.7719298245614037,0.7807017543859649
live_mixed_c4,prefill,114.0,5.518080234527588,1.2187359929084778,4.29934424161911,4.527707613983608,42.0,0.44144905700342024,1.5634749958948975,3.912280701754386,0.9122807017543859
live_text_c8_warmup_text_long,decode,1.0,5.4732160568237305,1.1748159527778625,4.298400104045868,4.658785951861025,8.0,0.7905694150420949,0.0,3.0,0.0
live_high_c16,prefill,959.0,5.688000202178955,1.3905919790267944,4.297408223152161,4.090344463341218,127.0,0.01952901021932017,0.8318284050943541,3.632950990615224,0.6538060479666319
live_mixed_c4,decode,1.0,5.542719841003418,1.2482079863548279,4.29451185464859,4.440541882118506,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_to_vision_c8_telemetry,prefill,579.0,5.540319919586182,1.2491520047187805,4.291167914867401,4.435264802567774,122.0,0.2053280196032328,0.9917715752945193,3.609671848013817,0.6303972366148531
live_mixed_c4,decode,1.0,5.537504196166992,1.2482079863548279,4.289296209812164,4.436363375897233,8.0,0.3535533905932738,0.0,4.0,1.0
live_high_c16,prefill,959.0,5.668384075164795,1.3905919790267944,4.2777920961380005,4.076238149404409,123.0,0.12659842220409487,0.9587547173706163,3.624608967674661,0.6308654848800834
live_high_c16,prefill,959.0,5.662847995758057,1.3905919790267944,4.272256016731262,4.07225705394993,122.0,0.12532841900219452,0.9043346385742427,3.653806047966632,0.6538060479666319
live_mixed_c4,prefill,114.0,5.486879825592041,1.2187359929084778,4.268143832683563,4.502106984218758,34.0,0.31114085785327106,1.5358049702812318,4.0,1.0
live_high_c16,prefill,959.0,5.657695770263672,1.3905919790267944,4.267103791236877,4.068551994829719,128.0,0.08842289158574884,0.7784406824437771,3.5464025026068824,0.5735140771637122
live_high_c16,prefill,959.0,5.654367923736572,1.3905919790267944,4.263775944709778,4.066158879827411,119.0,0.19796691339913303,0.8921854182212735,3.614181438998957,0.6287799791449427
live_high_c16,prefill,959.0,5.648416042327881,1.3905919790267944,4.257824063301086,4.061878773585997,119.0,0.12665155449957466,1.212297710431765,3.667361835245047,0.6850886339937435
live_text_c8_telemetry,decode,1.0,6.327263832092285,2.071071982383728,4.256191849708557,3.0550670792281376,8.0,0.5,0.0,4.0,1.0
live_alternating_text_vision_c8,prefill,114.0,6.331711769104004,2.077120065689087,4.254591703414917,3.048312841272106,37.0,0.1372323495365089,1.353577451896473,3.9035087719298245,0.9035087719298246
live_mixed_c4,prefill,114.0,5.472320079803467,1.2187359929084778,4.253584086894989,4.490160388833627,54.0,0.41865867319503625,1.7589305174158962,3.412280701754386,0.41228070175438597
live_text_c8_telemetry,decode,1.0,6.323135852813721,2.071071982383728,4.252063870429993,3.053073918529873,8.0,1.1726039399558574,0.0,3.0,0.0
live_mixed_c4,prefill,114.0,5.4622721672058105,1.2187359929084778,4.243536174297333,4.4819158529734215,32.0,0.09977467689541514,1.348710953949654,3.9298245614035086,0.9298245614035088
live_mixed_c4,prefill,114.0,5.453855991363525,1.2187359929084778,4.235119998455048,4.475010193428404,37.0,0.6376037565158916,1.5738564675716404,3.324561403508772,0.3684210526315789
live_long_text_c8,prefill,284.0,6.243328094482422,2.010751962661743,4.232576131820679,3.1049717769355225,67.0,0.24143159679167742,1.6190854837713713,3.7288732394366195,0.7359154929577465
live_high_c16,prefill,959.0,5.619040012359619,1.3905919790267944,4.228448033332825,4.040753935810923,121.0,0.04744955233840073,0.9524145804086688,3.673618352450469,0.6777893639207507
live_mixed_c4,prefill,114.0,5.4391679763793945,1.2187359929084778,4.220431983470917,4.46295835031423,34.0,0.3957953643645247,1.3856682033056114,3.7017543859649122,0.7017543859649122
live_vision_hi_c8,prefill,579.0,5.461023807525635,1.2407520413398743,4.2202717661857605,4.401382085681146,127.0,0.09239867316570985,0.6793539611005871,3.618307426597582,0.6286701208981001
live_text_c8_rep2,prefill,456.0,5.936704158782959,1.7222560048103333,4.214448153972626,3.447050927505258,52.0,0.720699253378021,1.9844837335371224,3.039473684210526,0.039473684210526314
live_mixed_c4,decode,1.0,5.457759857177734,1.2482079863548279,4.2095518708229065,4.372476315518669,8.0,0.9354143466934853,0.0,3.0,0.0
live_mixed_c4,prefill,284.0,5.40121603012085,1.2014560103416443,4.199760019779205,4.495558708458221,61.0,0.36488286620556304,1.574122489801612,3.584507042253521,0.5985915492957746
live_high_c16,prefill,959.0,5.587071895599365,1.3905919790267944,4.196479916572571,4.017765081249409,125.0,0.09666718402358114,0.948869443233044,3.699687174139729,0.7090719499478624
live_high_c16,prefill,959.0,5.58681583404541,1.3905919790267944,4.196223855018616,4.017580942725804,112.0,0.24333063238678798,1.3050348962640927,3.611053180396246,0.6256517205422315
live_long_text_c8,prefill,852.0,6.214943885803223,2.019760012626648,4.195183873176575,3.077070467258554,78.0,0.26902172733286916,1.7834067475314705,3.653755868544601,0.6607981220657277
live_text_c16,prefill,798.0,5.627039909362793,1.4338080286979675,4.193231880664825,3.9245420563537183,56.0,0.10852991277846494,1.7228725122689943,3.9285714285714284,0.9285714285714286
live_mixed_c4,prefill,114.0,5.403295993804932,1.2187359929084778,4.184560000896454,4.433524590432522,36.0,0.3519036521026581,1.4687711806688732,3.9649122807017543,0.9649122807017544
live_text_c8,prefill,114.0,5.345407962799072,1.1621599793434143,4.183247983455658,4.599545723316912,42.0,0.2321248881122674,1.4043548710629077,3.9035087719298245,0.9035087719298246
live_mixed_c4,prefill,114.0,5.401055812835693,1.2187359929084778,4.182319819927216,4.431686472101502,51.0,0.527402022368048,1.7109142610005101,3.7280701754385963,0.7280701754385965
live_mixed_c4,decode,1.0,5.430016040802002,1.2482079863548279,4.181808054447174,4.350249397666017,8.0,0.7905694150420949,0.0,3.0,0.0
live_text_c8,prefill,342.0,5.351679801940918,1.1721919775009155,4.179487824440002,4.565531845176562,62.0,0.5946178010555202,1.8838860998790414,3.2660818713450293,0.2719298245614035
live_long_text_c8,prefill,852.0,6.1991682052612305,2.019760012626648,4.1794081926345825,3.0692597964643165,77.0,0.47668009887256285,1.9555980631699363,3.6901408450704225,0.6901408450704225
live_long_text_c8,prefill,852.0,6.193088054656982,2.019760012626648,4.1733280420303345,3.0662494632731265,69.0,0.4230801454753821,1.7154417397166148,3.464788732394366,0.47417840375586856
live_high_c16,prefill,535.0,5.435200214385986,1.2651039958000183,4.170096218585968,4.2962477649506665,125.0,0.09408434934506835,1.480207033284626,3.777570093457944,0.788785046728972
live_long_text_c8,prefill,852.0,6.188255786895752,2.019760012626648,4.168495774269104,3.063856967268145,84.0,0.4872562146503854,2.0997291330603676,3.300469483568075,0.3004694835680751
live_long_text_c8,prefill,852.0,6.18233585357666,2.019760012626648,4.162575840950012,3.0609259589889026,66.0,0.5784499414236011,1.5963507379911175,3.5528169014084505,0.5774647887323944
live_mixed_c4,prefill,114.0,5.3772478103637695,1.2187359929084778,4.158511817455292,4.412151476326817,39.0,0.3012618379135859,1.5198127876520249,3.8947368421052633,0.9035087719298246
live_long_text_c8,prefill,852.0,6.175487995147705,2.019760012626648,4.155727982521057,3.0575355272612987,62.0,0.2654901946905448,1.634204016731063,3.791079812206573,0.7910798122065728
live_vision_hi_c8,prefill,579.0,5.3957438468933105,1.2407520413398743,4.154991805553436,4.348768865265382,125.0,0.17201175143581607,0.998942645292349,3.6528497409326426,0.6735751295336787
live_long_text_c8,prefill,852.0,6.17139196395874,2.019760012626648,4.151631951332092,3.055507548113599,62.0,0.6506102890433948,1.6919825493628502,3.1514084507042255,0.21244131455399062
live_long_text_c8,prefill,852.0,6.170400142669678,2.019760012626648,4.15064013004303,3.0550164891348772,69.0,0.5066087196318544,2.0204099348810245,3.393192488262911,0.4107981220657277
live_long_text_c8,prefill,852.0,6.170207977294922,2.019760012626648,4.150447964668274,3.0549213464577503,57.0,0.38995606750952555,1.7485351289351556,3.551643192488263,0.5539906103286385
live_long_text_c8,prefill,852.0,6.167488098144531,2.019760012626648,4.147728085517883,3.053574711643026,66.0,0.5883822542576806,1.6739650578277934,3.630281690140845,0.647887323943662
live_long_text_c8,prefill,852.0,6.162784099578857,2.019760012626648,4.1430240869522095,3.051245722784812,72.0,0.3344197748781181,1.5082901737282008,3.5551643192488265,0.5575117370892019
live_long_text_c8,prefill,852.0,6.15996789932251,2.019760012626648,4.140207886695862,3.0498513985885007,71.0,0.3290084792790322,1.9350745520792865,3.841549295774648,0.8450704225352113
live_long_text_c8,prefill,852.0,6.156032085418701,2.019760012626648,4.136272072792053,3.047902744352748,84.0,0.5039161410046562,1.9856844836172935,3.2746478873239435,0.35563380281690143
live_long_text_c8,prefill,852.0,6.155712127685547,2.019760012626648,4.135952115058899,3.047744330614901,74.0,0.3582795743548586,1.5502200725747182,3.534037558685446,0.6032863849765259
live_long_text_c8,prefill,852.0,6.155072212219238,2.019760012626648,4.13531219959259,3.0474275031392066,77.0,0.47668009887256285,1.9555980631699363,3.6901408450704225,0.6901408450704225
live_long_text_c8,prefill,852.0,6.147295951843262,2.019760012626648,4.127535939216614,3.043577411877194,81.0,0.4725044025906,2.086404750499092,3.5715962441314555,0.5762910798122066
live_mixed_c4,prefill,114.0,5.3455681800842285,1.2187359929084778,4.126832187175751,4.386157634786175,51.0,0.4348192614055388,1.6211488387092605,3.719298245614035,0.7280701754385965
live_long_text_c8,prefill,852.0,6.1457600593566895,2.019760012626648,4.1260000467300415,3.0428169787183186,59.0,0.27360889506607483,1.866070926686965,3.869718309859155,0.8708920187793427
live_long_text_c8,prefill,852.0,6.141471862792969,2.019760012626648,4.121711850166321,3.0406938568934914,75.0,0.5486919733267094,2.1312923496449665,3.390845070422535,0.4014084507042254
live_long_text_c8,prefill,852.0,6.140096187591553,2.019760012626648,4.120336174964905,3.040012748646563,84.0,0.4872562146503854,2.0997291330603676,3.300469483568075,0.3004694835680751
live_long_text_c8,prefill,852.0,6.137472152709961,2.019760012626648,4.117712140083313,3.038713567127379,62.0,0.3432556836994629,1.8493106554605834,3.8321596244131455,0.8321596244131455
live_long_text_c8,prefill,852.0,6.135488033294678,2.019760012626648,4.11572802066803,3.0377312130838887,58.0,0.3496832760680486,1.724672929500774,3.90962441314554,0.9107981220657277
live_long_text_c8,prefill,852.0,6.132800102233887,2.019760012626648,4.113040089607239,3.0364003960343444,78.0,0.26902172733286916,1.7834067475314705,3.653755868544601,0.6607981220657277
live_high_c16,prefill,535.0,5.376607894897461,1.2651039958000183,4.111503899097443,4.249933533327777,72.0,0.312364216286111,1.594498796734304,3.6392523364485982,0.6485981308411215
live_mixed_c4,prefill,193.0,5.4028801918029785,1.2934560179710388,4.10942417383194,4.177088448881415,117.0,0.20521176568364852,1.1434056761752616,3.673575129533679,0.694300518134715
live_long_text_c8,prefill,852.0,6.127935886383057,2.019760012626648,4.108175873756409,3.033992082264183,79.0,0.420576937069438,1.73713844441529,3.4741784037558685,0.5011737089201878
live_long_text_c8,prefill,852.0,6.12611198425293,2.019760012626648,4.106351971626282,3.0330890531326404,58.0,0.4992312289010682,1.8042080665089144,3.5528169014084505,0.5551643192488263
live_text_c4,prefill,228.0,5.7182722091674805,1.6128639578819275,4.105408251285553,3.5454150867608987,50.0,0.6220343613429162,1.801645867967447,3.0219298245614037,0.021929824561403508
live_long_text_c8,prefill,852.0,6.119935989379883,2.019760012626648,4.100175976753235,3.030031266645911,71.0,0.1134125662391984,1.757299498042834,3.8896713615023475,0.8908450704225352
live_long_text_c8,prefill,852.0,6.11846399307251,2.019760012626648,4.098703980445862,3.029302469017395,62.0,0.6506102890433948,1.6919825493628502,3.1514084507042255,0.21244131455399062
live_long_text_c8,prefill,852.0,6.118112087249756,2.019760012626648,4.098352074623108,3.029128237514368,59.0,0.25027295872583233,1.7472303723390663,3.869718309859155,0.8720657276995305
live_long_text_c8,prefill,852.0,6.116735935211182,2.019760012626648,4.096975922584534,3.028446893181392,72.0,0.17355271891569254,1.7159930481911023,3.812206572769953,0.8169014084507042
live_long_text_c8,prefill,852.0,6.116000175476074,2.019760012626648,4.096240162849426,3.028082612410158,55.0,0.4334223140323196,1.9818221200495656,3.5551643192488265,0.5575117370892019
live_long_text_c8,prefill,852.0,6.115839958190918,2.019760012626648,4.09607994556427,3.028003287498211,75.0,0.5473041632687451,1.8056747637178687,3.152582159624413,0.19014084507042253
live_high_c16,prefill,535.0,5.358272075653076,1.2651039958000183,4.093168079853058,4.235440006072107,78.0,0.4930790105522827,1.939131118832828,3.7196261682242993,0.719626168224299
live_long_text_c8,prefill,852.0,6.109856128692627,2.019760012626648,4.090096116065979,3.0250406436886084,69.0,0.5152109245518143,1.9830616640241987,3.384976525821596,0.4025821596244131
live_long_text_c8,prefill,852.0,6.108672142028809,2.019760012626648,4.088912129402161,3.0244544420327597,74.0,0.3582795743548586,1.5502200725747182,3.534037558685446,0.6032863849765259
live_long_text_c8,prefill,852.0,6.1071038246154785,2.019760012626648,4.087343811988831,3.0236779550226567,63.0,0.41900381031840445,1.9478611993566015,3.652582159624413,0.6549295774647887
live_long_text_c8,prefill,852.0,6.10537576675415,2.019760012626648,4.085615754127502,3.022822379186654,75.0,0.07768898060371905,1.8204927690976522,3.9518779342723005,0.9518779342723005
live_long_text_c8,prefill,852.0,6.104544162750244,2.019760012626648,4.084784150123596,3.02241064511988,84.0,0.5074769440045984,2.187787327272421,3.255868544600939,0.25586854460093894
live_long_text_c8,prefill,284.0,6.095168113708496,2.010751962661743,4.084416151046753,3.031287909643508,70.0,0.6431131027309159,1.7468998846535484,3.066901408450704,0.23591549295774647
live_mixed_c8_mbt4096,prefill,114.0,6.217663764953613,2.1334080696105957,4.084255695343018,2.914427789751683,42.0,0.5972888758642237,1.634776860368053,3.245614035087719,0.2543859649122807
live_long_text_c8,prefill,852.0,6.104000091552734,2.019760012626648,4.084240078926086,3.0221412709397257,66.0,0.5784499414236011,1.5963507379911175,3.5528169014084505,0.5774647887323944
live_long_text_c8,prefill,852.0,6.10316801071167,2.019760012626648,4.083407998085022,3.0217293007869044,71.0,0.33587383437055796,2.044476992946365,3.841549295774648,0.8450704225352113
live_mixed_c4,prefill,193.0,5.3731842041015625,1.2934560179710388,4.079728186130524,4.154129811487623,115.0,0.27410991457502837,1.2214576033342293,3.5854922279792745,0.5854922279792746
live_long_text_c8,prefill,852.0,6.098752021789551,2.019760012626648,4.078992009162903,3.019542907901357,69.0,0.5763949054518022,1.7970801762159632,3.1666666666666665,0.20774647887323944
live_long_text_c8,prefill,852.0,6.097951889038086,2.019760012626648,4.078191876411438,3.0191467555137157,77.0,0.4860453561356512,2.0078639389580775,3.6514084507042255,0.6514084507042254
live_long_text_c8,prefill,852.0,6.097375869750977,2.019760012626648,4.077615857124329,3.0188615635683815,58.0,0.5609432324732407,1.8418762165045763,3.3732394366197185,0.3779342723004695
live_long_text_c8,prefill,852.0,6.097087860107422,2.019760012626648,4.077327847480774,3.0187189675957145,59.0,0.4016805508455615,2.0186254794856917,3.863849765258216,0.863849765258216
live_long_text_c8,prefill,852.0,6.095712184906006,2.019760012626648,4.075952172279358,3.018037859348786,75.0,0.5547626501057423,2.108317497628787,3.408450704225352,0.4295774647887324
live_long_text_c8,prefill,852.0,6.095583915710449,2.019760012626648,4.075823903083801,3.017974352202019,72.0,0.17355271891569254,1.7159930481911023,3.812206572769953,0.8169014084507042
live_long_text_c8,prefill,852.0,6.093440055847168,2.019760012626648,4.07368004322052,3.016912909332629,58.0,0.3496832760680486,1.724672929500774,3.90962441314554,0.9107981220657277
live_long_text_c8,prefill,852.0,6.092703819274902,2.019760012626648,4.072943806648254,3.0165483924753476,82.0,0.5851202368800823,1.89862276831051,3.152582159624413,0.2992957746478873
live_long_text_c8,prefill,852.0,6.092639923095703,2.019760012626648,4.072879910469055,3.0165167569449873,71.0,0.1134125662391984,1.757299498042834,3.8896713615023475,0.8908450704225352
live_long_text_c8,prefill,852.0,6.091807842254639,2.019760012626648,4.072047829627991,3.016104786792166,69.0,0.5508886621356506,1.6912479792139685,3.294600938967136,0.3345070422535211
live_long_text_c8,prefill,852.0,6.091455936431885,2.019760012626648,4.071695923805237,3.015930555289139,61.0,0.515122680207346,1.9536285815675247,3.6232394366197185,0.6255868544600939
live_long_text_c8,prefill,852.0,6.09119987487793,2.019760012626648,4.071439862251282,3.015803777081652,55.0,0.4334223140323196,1.9818221200495656,3.5551643192488265,0.5575117370892019
live_long_text_c8,prefill,852.0,6.088319778442383,2.019760012626648,4.068559765815735,3.0143778173549807,74.0,0.3582795743548586,1.5502200725747182,3.534037558685446,0.6032863849765259
live_mixed_c8,prefill,411.0,5.248767852783203,1.1805439591407776,4.0682238936424255,4.4460587953059845,123.0,0.07912220214846277,0.9167715039254428,3.727493917274939,0.7396593673965937
live_long_text_c8,prefill,852.0,6.086207866668701,2.019760012626648,4.066447854042053,3.0133321922507705,61.0,0.2928247923634211,1.7225767561316243,3.7018779342723005,0.7018779342723005
live_long_text_c8,prefill,852.0,6.085279941558838,2.019760012626648,4.06551992893219,3.012872768802409,57.0,0.47972597227474545,1.706017521461418,3.658450704225352,0.6584507042253521
live_long_text_c8,prefill,852.0,6.084352016448975,2.019760012626648,4.064592003822327,3.012413345354048,74.0,0.2998366878621235,1.4145510799513972,3.6173708920187795,0.6854460093896714
live_long_text_c8,prefill,852.0,6.082784175872803,2.019760012626648,4.063024163246155,3.011637094429992,72.0,0.3344197748781181,1.5082901737282008,3.5551643192488265,0.5575117370892019
live_long_text_c8,prefill,852.0,6.079296112060547,2.019760012626648,4.059536099433899,3.009910124992807,55.0,0.43992208961287343,1.8248695330685407,3.5469483568075115,0.5539906103286385
live_long_text_c8,prefill,852.0,6.0786237716674805,2.019760012626648,4.0588637590408325,3.009577243665885,62.0,0.6724531439329717,1.7827155363178986,3.214788732394366,0.25938967136150237
live_long_text_c8,prefill,852.0,6.078303813934326,2.019760012626648,4.058543801307678,3.009418829928038,49.0,0.3729590529369484,1.822555443801825,3.853286384976526,0.8532863849765259
live_long_text_c8,prefill,852.0,6.07747220993042,2.019760012626648,4.057712197303772,3.0090070958612642,69.0,0.5508886621356506,1.6912479792139685,3.294600938967136,0.3345070422535211
live_long_text_c8,prefill,852.0,6.077280044555664,2.019760012626648,4.057520031929016,3.008911953184137,75.0,0.06975302837661766,1.6192706917468025,3.921361502347418,0.9213615023474179
live_text_to_vision_c8,prefill,2.0,6.293951988220215,2.2369439601898193,4.0570080280303955,2.8136386517640486,15.0,1.159202311936963,0.23385358667337136,2.5,0.5
live_long_text_c8,prefill,852.0,6.076704025268555,2.019760012626648,4.056944012641907,3.0086267612388027,78.0,0.26902172733286916,1.7834067475314705,3.653755868544601,0.6607981220657277
live_long_text_c8,prefill,852.0,6.074880123138428,2.019760012626648,4.05512011051178,3.0077237321072596,55.0,0.5593423429825614,1.811561378866317,3.375586854460094,0.38615023474178406
live_long_text_c8,prefill,852.0,6.073887825012207,2.019760012626648,4.054127812385559,3.007232437042491,75.0,0.5321006509443001,1.662809317418178,3.136150234741784,0.19014084507042253
live_long_text_c8,prefill,284.0,6.064288139343262,2.010751962661743,4.0535361766815186,3.0159304836960743,62.0,0.2325943441760141,1.5440113242142122,3.7746478873239435,0.7816901408450704
live_long_text_c8,prefill,852.0,6.072927951812744,2.019760012626648,4.053167939186096,3.00675719582895,79.0,0.420576937069438,1.73713844441529,3.4741784037558685,0.5011737089201878
live_long_text_c8,prefill,852.0,6.072927951812744,2.019760012626648,4.053167939186096,3.00675719582895,70.0,0.21263130883602718,1.886268505761921,3.887323943661972,0.8884976525821596
live_long_text_c8,prefill,852.0,6.071616172790527,2.019760012626648,4.051856160163879,3.006107723112381,59.0,0.27360889506607483,1.866070926686965,3.869718309859155,0.8708920187793427
live_long_text_c8,prefill,852.0,6.071072101593018,2.019760012626648,4.05131208896637,3.005838348932227,62.0,0.5723952297274548,1.8143051013190323,3.43075117370892,0.43309859154929575
