vision_request,text_request,layer,rank,vision_total_assignments,text_total_assignments,vision_active_experts,text_active_experts,vision_gini,text_gini,vision_top1_share,text_top1_share,vision_top4_share,text_top4_share,vision_max_expert_load,text_max_expert_load,vision_padding_amplification,text_padding_amplification,vision_effective_tiles,text_effective_tiles,vision_expert_median_ms,text_expert_median_ms,relative_assignment_error
brick,text_09_grass,6,2,441.0,707.0,29.0,26.0,0.5971513605442177,0.7250265205091938,0.18594104308390022,0.17256011315417255,0.4535147392290249,0.6195190947666195,82.0,122.0,4.35374149659864,2.7157001414427158,30.0,30.0,0.4041599929332733,0.40508800745010376,0.6031746031746031
brick,text_10_brick,7,2,441.0,439.0,30.0,25.0,0.5535005668934241,0.8094390660592256,0.11791383219954649,0.23690205011389523,0.41723356009070295,0.8519362186788155,52.0,104.0,4.35374149659864,4.2277904328018225,30.0,29.0,0.4116159975528717,0.4115839898586273,0.0045351473922902496
brick,text_13_motorcycle,8,2,482.0,486.0,29.0,22.0,0.6099585062240664,0.6350308641975309,0.17219917012448133,0.18518518518518517,0.4481327800829875,0.40946502057613166,83.0,90.0,3.983402489626556,3.02880658436214,30.0,23.0,0.40463998913764954,0.3903999924659729,0.008298755186721992
brick,text_11_logo,9,2,465.0,472.0,30.0,26.0,0.5200940860215054,0.7265625,0.12473118279569892,0.2245762711864407,0.4086021505376344,0.6567796610169492,58.0,106.0,4.129032258064516,3.9322033898305087,30.0,29.0,0.4066239893436432,0.41705599427223206,0.015053763440860216
brick,text_13_motorcycle,10,2,624.0,596.0,26.0,27.0,0.6106770833333334,0.63810822147651,0.25,0.17785234899328858,0.46474358974358976,0.5100671140939597,156.0,106.0,2.871794871794872,3.1140939597315436,28.0,29.0,0.40406399965286255,0.41017600893974304,0.04487179487179487
brick,text_09_grass,11,2,397.0,677.0,29.0,26.0,0.6110673803526449,0.5894110044313147,0.19899244332493704,0.1329394387001477,0.5314861460957179,0.40472673559822747,79.0,90.0,4.997481108312343,2.6469719350073855,31.0,28.0,0.4047360122203827,0.4047040045261383,0.7052896725440806
brick,text_11_logo,12,2,428.0,427.0,28.0,27.0,0.6144859813084113,0.7068940281030445,0.12149532710280374,0.28337236533957844,0.4252336448598131,0.5971896955503513,52.0,121.0,4.186915887850467,4.19672131147541,28.0,28.0,0.4052799940109253,0.40745601058006287,0.002336448598130841
brick,text_14_coffee_rocket,13,2,663.0,720.0,30.0,25.0,0.5954468325791855,0.7225694444444445,0.16289592760180996,0.19722222222222222,0.5067873303167421,0.5875,108.0,142.0,3.18552036199095,2.6666666666666665,33.0,30.0,0.4156160056591034,0.41257598996162415,0.08597285067873303
brick,text_09_grass,14,2,532.0,527.0,28.0,24.0,0.5440554511278195,0.7577680265654649,0.09774436090225563,0.19924098671726756,0.381578947368421,0.6925996204933587,52.0,105.0,3.3684210526315788,3.4003795066413662,28.0,28.0,0.4184640049934387,0.3978559970855713,0.009398496240601503
brick,text_09_grass,15,2,557.0,727.0,31.0,23.0,0.5590776481149012,0.671896492434663,0.14542190305206462,0.24621733149931224,0.4434470377019748,0.5213204951856947,81.0,179.0,3.6768402154398565,2.376891334250344,32.0,27.0,0.40774399042129517,0.39321601390838623,0.3052064631956912
brick,text_10_brick,16,2,594.0,717.0,31.0,29.0,0.5476641414141414,0.727902719665272,0.18518518518518517,0.30962343096234307,0.43771043771043766,0.6150627615062761,110.0,222.0,3.4478114478114477,3.0348675034867503,32.0,34.0,0.4084799885749817,0.41708800196647644,0.20707070707070707
brick,text_10_brick,17,2,578.0,575.0,31.0,25.0,0.4751297577854671,0.7273369565217391,0.12629757785467127,0.2539130434782609,0.3788927335640138,0.6139130434782609,73.0,146.0,3.5432525951557095,3.227826086956522,32.0,29.0,0.4089600145816803,0.40937599539756775,0.005190311418685121
brick,text_09_grass,18,2,453.0,711.0,32.0,25.0,0.5794012141280354,0.7419567510548524,0.1456953642384106,0.22644163150492264,0.479028697571744,0.6146272855133615,66.0,161.0,4.803532008830022,2.70042194092827,34.0,30.0,0.4148159921169281,0.39766401052474976,0.5695364238410596
brick,text_09_grass,19,2,645.0,643.0,28.0,22.0,0.5620639534883721,0.7678363141524106,0.14418604651162792,0.24261275272161742,0.42635658914728686,0.6640746500777606,93.0,156.0,2.9767441860465116,2.5878693623639193,30.0,26.0,0.4111039936542511,0.40227198600769043,0.0031007751937984496
brick,text_11_logo,20,2,473.0,442.0,28.0,27.0,0.5547700845665962,0.7017816742081447,0.11416490486257928,0.29638009049773756,0.39112050739957716,0.5656108597285068,54.0,131.0,3.788583509513742,4.199095022624435,28.0,29.0,0.41075199842453003,0.41075199842453003,0.06553911205073996
brick,text_11_logo,21,2,539.0,500.0,32.0,25.0,0.514784322820037,0.743625,0.1261595547309833,0.228,0.3896103896103896,0.678,68.0,114.0,3.9183673469387754,3.584,33.0,28.0,0.411871999502182,0.42348799109458923,0.07235621521335807
brick,text_12_cell,22,2,675.0,622.0,31.0,26.0,0.44449074074074074,0.6231913183279743,0.08148148148148149,0.21864951768488747,0.3037037037037037,0.47266881028938906,55.0,136.0,2.9392592592592592,2.8810289389067525,31.0,28.0,0.40617600083351135,0.40188801288604736,0.07851851851851852
brick,text_10_brick,23,2,340.0,433.0,30.0,24.0,0.4943014705882353,0.61280311778291,0.11470588235294117,0.17551963048498845,0.3735294117647059,0.464203233256351,39.0,76.0,5.647058823529412,3.695150115473441,30.0,25.0,0.40432000160217285,0.4032000005245209,0.2735294117647059
brick,text_12_cell,24,2,586.0,607.0,32.0,24.0,0.4976535836177474,0.6438941515650741,0.10580204778156997,0.21087314662273476,0.3327645051194539,0.4876441515650741,62.0,128.0,3.4948805460750854,2.6359143327841843,32.0,25.0,0.40860798954963684,0.40035200119018555,0.03583617747440273
brick,text_14_coffee_rocket,25,2,605.0,704.0,29.0,24.0,0.5548037190082644,0.7090731534090909,0.1487603305785124,0.2585227272727273,0.4479338842975207,0.5539772727272727,90.0,182.0,3.3851239669421487,2.5454545454545454,32.0,28.0,0.40457600355148315,0.4054720103740692,0.16363636363636364
brick,text_09_grass,26,2,510.0,515.0,31.0,23.0,0.42291666666666666,0.6740898058252427,0.12745098039215685,0.15728155339805824,0.3058823529411765,0.5281553398058252,65.0,81.0,4.015686274509804,2.9825242718446603,32.0,24.0,0.4171200096607208,0.39081600308418274,0.00980392156862745
brick,text_09_grass,27,2,554.0,605.0,28.0,23.0,0.5728790613718412,0.6596590909090909,0.11913357400722022,0.19669421487603306,0.4332129963898917,0.5537190082644629,66.0,119.0,3.3501805054151625,2.644628099173554,29.0,25.0,0.411296010017395,0.3996480107307434,0.09205776173285199
brick,text_10_brick,28,2,497.0,806.0,30.0,26.0,0.5501131790744467,0.763182382133995,0.13279678068410464,0.29652605459057074,0.43058350100603626,0.6600496277915633,66.0,239.0,3.9919517102615694,2.5409429280397022,31.0,32.0,0.40761598944664,0.41203200817108154,0.6217303822937625
brick,text_12_cell,29,2,697.0,678.0,32.0,28.0,0.46677725968436157,0.7191187315634219,0.12195121951219512,0.25958702064896755,0.34720229555236726,0.6165191740412979,85.0,176.0,3.1219512195121952,3.0206489675516224,34.0,32.0,0.4273279905319214,0.4160960018634796,0.027259684361549498
brick,text_09_grass,30,2,423.0,828.0,30.0,21.0,0.4623965721040189,0.7564915458937198,0.15130023640661938,0.21859903381642512,0.4066193853427895,0.6461352657004831,64.0,181.0,4.539007092198582,2.1642512077294684,30.0,28.0,0.40166398882865906,0.3908480107784271,0.9574468085106383
brick,text_11_logo,31,2,528.0,515.0,29.0,20.0,0.47821969696969696,0.7653519417475728,0.11553030303030302,0.2407766990291262,0.3579545454545454,0.6970873786407766,61.0,124.0,3.515151515151515,2.858252427184466,29.0,23.0,0.40649598836898804,0.4007039964199066,0.02462121212121212
brick,text_13_motorcycle,32,2,471.0,416.0,26.0,21.0,0.5500928874734607,0.7133413461538461,0.12738853503184713,0.22355769230769232,0.40127388535031844,0.5408653846153846,60.0,93.0,3.5329087048832273,3.3846153846153846,26.0,22.0,0.4026240110397339,0.3946239948272705,0.11677282377919321
brick,text_12_cell,33,2,570.0,613.0,32.0,28.0,0.4405701754385965,0.7571880097879282,0.1543859649122807,0.2398042414355628,0.37894736842105264,0.7014681892332789,88.0,147.0,3.705263157894737,3.4453507340946166,33.0,33.0,0.4100480079650879,0.40748798847198486,0.07543859649122807
brick,text_10_brick,34,2,553.0,557.0,30.0,26.0,0.3935917721518987,0.6495175044883303,0.0867992766726944,0.21723518850987433,0.2766726943942134,0.5368043087971275,48.0,121.0,3.4719710669077757,3.2172351885098744,30.0,28.0,0.40112000703811646,0.42320001125335693,0.007233273056057866
brick,text_10_brick,35,2,369.0,487.0,30.0,27.0,0.3921917344173442,0.6096637577002053,0.07859078590785908,0.14989733059548255,0.2845528455284553,0.45174537987679675,29.0,73.0,5.203252032520325,3.679671457905544,30.0,28.0,0.40012800693511963,0.41843199729919434,0.31978319783197834
brick,text_08_histology,36,2,497.0,526.0,28.0,25.0,0.5636946680080482,0.6359315589353612,0.12072434607645875,0.1958174904942966,0.36619718309859156,0.4752851711026616,60.0,103.0,3.6056338028169015,3.285171102661597,28.0,27.0,0.3930560052394867,0.39452800154685974,0.05835010060362173
brick,text_14_coffee_rocket,37,2,610.0,580.0,31.0,24.0,0.5054303278688524,0.6598060344827587,0.12131147540983607,0.20172413793103447,0.3950819672131147,0.5017241379310344,74.0,117.0,3.357377049180328,2.7586206896551726,32.0,25.0,0.413536012172699,0.40227198600769043,0.04918032786885246
brick,text_09_grass,38,2,551.0,592.0,31.0,26.0,0.4765766787658802,0.5925886824324325,0.08711433756805807,0.14695945945945946,0.31215970961887474,0.4273648648648648,48.0,87.0,3.6007259528130673,2.918918918918919,31.0,27.0,0.40963199734687805,0.40198400616645813,0.07441016333938294
brick,text_09_grass,39,2,543.0,548.0,31.0,24.0,0.47611648250460403,0.625684306569343,0.1252302025782689,0.16970802919708028,0.3517495395948435,0.5036496350364963,68.0,93.0,3.7716390423572745,3.153284671532847,32.0,27.0,0.41836801171302795,0.405023992061615,0.009208103130755065
brick,text_10_brick,40,2,428.0,806.0,29.0,24.0,0.5398656542056075,0.7739609181141439,0.10981308411214953,0.2655086848635236,0.3714953271028037,0.6823821339950372,47.0,214.0,4.336448598130841,2.5409429280397022,29.0,32.0,0.41097599267959595,0.41417598724365234,0.883177570093458
brick,text_08_histology,41,2,663.0,700.0,31.0,28.0,0.4390554298642534,0.6498214285714285,0.09502262443438914,0.22285714285714286,0.3363499245852187,0.5285714285714286,63.0,156.0,2.9924585218702866,2.9257142857142857,31.0,32.0,0.4099839925765991,0.39929598569869995,0.05580693815987934
brick,text_12_cell,42,2,492.0,488.0,29.0,28.0,0.4090447154471545,0.6522797131147541,0.0975609756097561,0.1598360655737705,0.2967479674796748,0.5102459016393444,48.0,78.0,3.772357723577236,3.9344262295081966,29.0,30.0,0.40463998913764954,0.40828800201416016,0.008130081300813009
brick,text_11_logo,43,2,577.0,586.0,29.0,25.0,0.4612759965337955,0.6758745733788396,0.10398613518197573,0.1689419795221843,0.3240901213171577,0.5443686006825939,60.0,99.0,3.216637781629116,3.0580204778157,29.0,28.0,0.4153279960155487,0.4134719967842102,0.01559792027729636
brick,text_11_logo,44,2,575.0,568.0,28.0,24.0,0.3870108695652174,0.7760783450704225,0.08869565217391304,0.31161971830985913,0.2643478260869565,0.6778169014084507,51.0,177.0,3.1165217391304347,3.0422535211267605,28.0,27.0,0.40825599431991577,0.40483200550079346,0.01217391304347826
brick,text_09_grass,45,2,530.0,658.0,31.0,29.0,0.5179245283018868,0.7276785714285714,0.10943396226415095,0.2735562310030395,0.3830188679245283,0.6428571428571429,58.0,180.0,3.7433962264150944,3.209726443768997,31.0,33.0,0.40400001406669617,0.4012799859046936,0.24150943396226415
brick,text_13_motorcycle,46,2,502.0,585.0,28.0,22.0,0.44272908366533864,0.774732905982906,0.099601593625498,0.39487179487179486,0.3047808764940239,0.6598290598290598,50.0,231.0,3.5697211155378485,2.735042735042735,28.0,25.0,0.3960320055484772,0.4103040099143982,0.16533864541832669
brick,text_14_coffee_rocket,47,2,445.0,420.0,26.0,17.0,0.5160814606741573,0.812797619047619,0.09213483146067415,0.3238095238095238,0.350561797752809,0.7119047619047618,41.0,136.0,3.7393258426966294,3.0476190476190474,26.0,20.0,0.40780800580978394,0.4105280041694641,0.056179775280898875
logo,text_10_brick,0,2,498.0,538.0,29.0,31.0,0.397464859437751,0.46433550185873607,0.1144578313253012,0.1449814126394052,0.29518072289156627,0.3884758364312268,57.0,78.0,3.7269076305220885,3.806691449814126,29.0,32.0,0.4373759925365448,0.43379199504852295,0.08032128514056225
logo,text_11_logo,1,2,439.0,541.0,31.0,31.0,0.37535592255125283,0.4850392791127542,0.08200455580865604,0.10720887245841035,0.27790432801822323,0.36044362292051757,36.0,58.0,4.519362186788155,3.6672828096118297,31.0,31.0,0.4209280014038086,0.41705599427223206,0.23234624145785876
logo,text_11_logo,2,2,496.0,510.0,31.0,30.0,0.4722782258064516,0.453921568627451,0.11693548387096774,0.18235294117647058,0.3548387096774193,0.38431372549019605,58.0,93.0,4.0,3.8901960784313725,31.0,31.0,0.41836801171302795,0.42108801007270813,0.028225806451612902
logo,text_09_grass,3,2,565.0,583.0,29.0,29.0,0.5137721238938053,0.5162414236706689,0.15752212389380532,0.11492281303602059,0.4371681415929204,0.3687821612349914,89.0,67.0,3.511504424778761,3.293310463121784,31.0,30.0,0.41843199729919434,0.40355199575424194,0.03185840707964602
logo,text_10_brick,4,2,430.0,599.0,32.0,25.0,0.47281976744186044,0.6816047579298832,0.11162790697674418,0.21535893155258765,0.3534883720930233,0.5475792988313857,48.0,129.0,4.7627906976744185,3.0984974958263773,32.0,29.0,0.4110400080680847,0.4153279960155487,0.3930232558139535
logo,text_10_brick,5,2,547.0,588.0,31.0,25.0,0.48211837294332727,0.670812074829932,0.10237659963436929,0.17346938775510204,0.34552102376599636,0.5272108843537415,56.0,102.0,3.627056672760512,3.0476190476190474,31.0,28.0,0.4103359878063202,0.413536012172699,0.07495429616087751
logo,text_09_grass,6,2,619.0,707.0,31.0,26.0,0.4889438610662359,0.7250265205091938,0.09208400646203554,0.17256011315417255,0.3182552504038772,0.6195190947666195,57.0,122.0,3.2051696284329565,2.7157001414427158,31.0,30.0,0.4145599901676178,0.40508800745010376,0.1421647819063005
logo,text_08_histology,7,2,525.0,533.0,29.0,25.0,0.5886309523809524,0.7330558161350844,0.18857142857142858,0.25140712945590993,0.45142857142857146,0.6585365853658537,99.0,134.0,3.657142857142857,3.3621013133208257,30.0,28.0,0.407039999961853,0.4025920033454895,0.015238095238095238
logo,text_12_cell,8,2,624.0,564.0,30.0,26.0,0.5559895833333334,0.6445035460992907,0.14903846153846154,0.22872340425531915,0.4182692307692307,0.49645390070921985,93.0,129.0,3.282051282051282,3.2907801418439715,32.0,29.0,0.41094401478767395,0.4050559997558594,0.09615384615384616
logo,text_08_histology,9,2,477.0,482.0,29.0,28.0,0.5750131027253669,0.7241960580912863,0.11949685534591195,0.2074688796680498,0.40670859538784065,0.6659751037344399,57.0,100.0,3.890985324947589,4.1161825726141075,29.0,31.0,0.4104959964752197,0.4052160084247589,0.010482180293501049
logo,text_09_grass,10,2,530.0,508.0,31.0,24.0,0.5207547169811321,0.6735974409448819,0.14528301886792452,0.21456692913385828,0.45660377358490567,0.5295275590551181,77.0,109.0,3.9849056603773585,3.1496062992125986,33.0,25.0,0.422432005405426,0.3973439931869507,0.04150943396226415
logo,text_09_grass,11,2,539.0,677.0,29.0,26.0,0.5546730055658627,0.5894110044313147,0.17439703153988867,0.1329394387001477,0.45083487940630795,0.40472673559822747,94.0,90.0,3.562152133580705,2.6469719350073855,30.0,28.0,0.41945600509643555,0.4047040045261383,0.2560296846011132
logo,text_09_grass,12,2,587.0,551.0,30.0,26.0,0.5173019591141397,0.6629423774954628,0.10391822827938671,0.29219600725952816,0.3543441226575809,0.5245009074410164,61.0,161.0,3.270868824531516,3.252268602540835,30.0,28.0,0.4120959937572479,0.4054720103740692,0.06132879045996593
logo,text_09_grass,13,2,571.0,514.0,32.0,26.0,0.6245074430823118,0.6191634241245136,0.20665499124343256,0.25486381322957197,0.5761821366024519,0.4883268482490272,118.0,131.0,4.035026269702277,3.4863813229571985,36.0,28.0,0.43398401141166687,0.40140798687934875,0.09982486865148861
logo,text_08_histology,14,2,449.0,445.0,31.0,23.0,0.5344515590200446,0.7235252808988764,0.1291759465478842,0.19325842696629214,0.3986636971046771,0.6089887640449438,58.0,86.0,4.418708240534521,3.595505617977528,31.0,25.0,0.4219200015068054,0.4014720022678375,0.008908685968819599
logo,text_09_grass,15,2,501.0,727.0,24.0,23.0,0.6346681636726547,0.671896492434663,0.1277445109780439,0.24621733149931224,0.44510978043912175,0.5213204951856947,64.0,179.0,3.065868263473054,2.376891334250344,24.0,27.0,0.4028800129890442,0.39321601390838623,0.45109780439121755
logo,text_10_brick,16,2,665.0,717.0,30.0,29.0,0.4764567669172932,0.727902719665272,0.11729323308270677,0.30962343096234307,0.3894736842105263,0.6150627615062761,78.0,222.0,3.079699248120301,3.0348675034867503,32.0,34.0,0.4201279878616333,0.41708800196647644,0.07819548872180451
logo,text_09_grass,17,2,680.0,684.0,31.0,26.0,0.48354779411764703,0.6160453216374269,0.14558823529411766,0.15204678362573099,0.35441176470588237,0.45760233918128657,99.0,104.0,3.011764705882353,2.7134502923976607,32.0,29.0,0.4152959883213043,0.4023680090904236,0.0058823529411764705
logo,text_09_grass,18,2,639.0,711.0,30.0,25.0,0.5895442097026604,0.7419567510548524,0.162754303599374,0.22644163150492264,0.47730829420970267,0.6146272855133615,104.0,161.0,3.2050078247261347,2.70042194092827,32.0,30.0,0.4215039908885956,0.39766401052474976,0.11267605633802817
logo,text_10_brick,19,2,487.0,475.0,28.0,23.0,0.6167222792607803,0.7907236842105263,0.17248459958932238,0.23157894736842105,0.5420944558521561,0.7831578947368422,84.0,110.0,4.073921971252567,3.6378947368421053,31.0,27.0,0.41702398657798767,0.40937599539756775,0.024640657084188913
logo,text_12_cell,20,2,598.0,562.0,29.0,26.0,0.570443143812709,0.7130782918149466,0.18227424749163879,0.19572953736654805,0.4698996655518395,0.5693950177935942,109.0,110.0,3.317725752508361,3.188612099644128,31.0,28.0,0.41142401099205017,0.41203200817108154,0.06020066889632107
logo,text_11_logo,21,2,486.0,500.0,29.0,25.0,0.5763888888888888,0.743625,0.22633744855967078,0.228,0.44855967078189307,0.678,110.0,114.0,3.950617283950617,3.584,30.0,28.0,0.4107840061187744,0.42348799109458923,0.02880658436213992
logo,text_13_motorcycle,22,2,486.0,542.0,31.0,26.0,0.5042438271604939,0.6578643911439115,0.13786008230452676,0.2011070110701107,0.39506172839506176,0.5424354243542435,67.0,109.0,4.2139917695473255,3.4243542435424352,32.0,29.0,0.4158399999141693,0.4069119989871979,0.11522633744855967
logo,text_10_brick,23,2,414.0,433.0,31.0,24.0,0.569897342995169,0.61280311778291,0.18840579710144928,0.17551963048498845,0.5096618357487923,0.464203233256351,78.0,76.0,4.946859903381642,3.695150115473441,32.0,25.0,0.41257598996162415,0.4032000005245209,0.04589371980676329
logo,text_08_histology,24,2,434.0,435.0,29.0,23.0,0.5050403225806451,0.6948994252873564,0.12903225806451613,0.30344827586206896,0.37327188940092165,0.5632183908045977,56.0,132.0,4.276497695852535,3.67816091954023,29.0,25.0,0.41516798734664917,0.39155200123786926,0.002304147465437788
logo,text_09_grass,25,2,438.0,410.0,30.0,24.0,0.5633561643835616,0.6246951219512196,0.12557077625570776,0.21951219512195122,0.44977168949771684,0.4926829268292683,55.0,90.0,4.383561643835616,3.902439024390244,30.0,25.0,0.40940800309181213,0.3968319892883301,0.0639269406392694
logo,text_09_grass,26,2,448.0,515.0,32.0,23.0,0.48856026785714285,0.6740898058252427,0.20089285714285715,0.15728155339805824,0.4107142857142857,0.5281553398058252,90.0,81.0,4.714285714285714,2.9825242718446603,33.0,24.0,0.4195840060710907,0.39081600308418274,0.14955357142857142
logo,text_09_grass,27,2,439.0,605.0,29.0,23.0,0.5400768792710706,0.6596590909090909,0.10933940774487472,0.19669421487603306,0.3758542141230069,0.5537190082644629,48.0,119.0,4.2277904328018225,2.644628099173554,29.0,25.0,0.4145599901676178,0.3996480107307434,0.37813211845102507
logo,text_10_brick,28,2,685.0,806.0,29.0,26.0,0.4660127737226277,0.763182382133995,0.11678832116788321,0.29652605459057074,0.33284671532846716,0.6600496277915633,80.0,239.0,2.802919708029197,2.5409429280397022,30.0,32.0,0.4137920141220093,0.41203200817108154,0.17664233576642335
logo,text_13_motorcycle,29,2,814.0,921.0,32.0,23.0,0.48326167076167076,0.7331365363735071,0.11179361179361179,0.22041259500542887,0.3660933660933661,0.6036916395222585,91.0,203.0,2.751842751842752,2.1541802388707927,35.0,31.0,0.42719998955726624,0.40883201360702515,0.13144963144963145
logo,text_09_grass,30,2,623.0,828.0,31.0,21.0,0.5374699036918138,0.7564915458937198,0.1476725521669342,0.21859903381642512,0.449438202247191,0.6461352657004831,92.0,181.0,3.390048154093098,2.1642512077294684,33.0,28.0,0.4116480052471161,0.3908480107784271,0.3290529695024077
logo,text_10_brick,31,2,456.0,487.0,30.0,21.0,0.5313870614035088,0.7976771047227926,0.12719298245614036,0.2792607802874743,0.44298245614035087,0.7782340862422997,58.0,136.0,4.2105263157894735,3.2854209445585214,30.0,25.0,0.41657599806785583,0.42259201407432556,0.06798245614035088
logo,text_12_cell,32,2,553.0,553.0,30.0,25.0,0.4989263110307414,0.6730899638336347,0.19349005424954793,0.18083182640144665,0.3833634719710669,0.5443037974683544,107.0,100.0,3.5877034358047015,3.124773960216998,31.0,27.0,0.405023992061615,0.40191999077796936,0.0
logo,text_11_logo,33,2,513.0,517.0,31.0,27.0,0.519432261208577,0.7304763056092843,0.1793372319688109,0.22437137330754353,0.4074074074074074,0.7021276595744681,92.0,116.0,3.992202729044834,3.713733075435203,32.0,30.0,0.41171199083328247,0.407039999961853,0.007797270955165692
logo,text_11_logo,34,2,534.0,526.0,29.0,26.0,0.5181413857677902,0.6504277566539924,0.13857677902621723,0.2414448669201521,0.41011235955056174,0.5247148288973383,74.0,127.0,3.715355805243446,3.406844106463878,31.0,28.0,0.4083839952945709,0.41891199350357056,0.0149812734082397
logo,text_10_brick,35,2,468.0,487.0,31.0,27.0,0.4547275641025641,0.6096637577002053,0.10683760683760683,0.14989733059548255,0.31196581196581197,0.45174537987679675,50.0,73.0,4.239316239316239,3.679671457905544,31.0,28.0,0.41577601432800293,0.41843199729919434,0.0405982905982906
logo,text_11_logo,36,2,454.0,445.0,32.0,27.0,0.5145925110132159,0.655688202247191,0.1762114537444934,0.19325842696629214,0.394273127753304,0.4898876404494382,80.0,86.0,4.651982378854625,4.170786516853933,33.0,29.0,0.4089600145816803,0.4108160138130188,0.019823788546255508
logo,text_14_coffee_rocket,37,2,536.0,580.0,31.0,24.0,0.38596082089552236,0.6598060344827587,0.09701492537313433,0.20172413793103447,0.30783582089552236,0.5017241379310344,52.0,117.0,3.701492537313433,2.7586206896551726,31.0,25.0,0.41916799545288086,0.40227198600769043,0.08208955223880597
logo,text_09_grass,38,2,495.0,592.0,30.0,26.0,0.44513888888888886,0.5925886824324325,0.13131313131313133,0.14695945945945946,0.35757575757575766,0.4273648648648648,65.0,87.0,4.008080808080808,2.918918918918919,31.0,27.0,0.4113920032978058,0.40198400616645813,0.19595959595959597
logo,text_08_histology,39,2,457.0,536.0,30.0,25.0,0.4427653172866521,0.6043610074626866,0.11159737417943107,0.1791044776119403,0.31947483588621445,0.4533582089552239,51.0,96.0,4.2013129102844635,3.1044776119402986,30.0,26.0,0.4116800129413605,0.3983359932899475,0.17286652078774617
logo,text_10_brick,40,2,632.0,806.0,30.0,24.0,0.47616693037974683,0.7739609181141439,0.10917721518987342,0.2655086848635236,0.3291139240506329,0.6823821339950372,69.0,214.0,3.1392405063291138,2.5409429280397022,31.0,32.0,0.4115839898586273,0.41417598724365234,0.27531645569620256
logo,text_08_histology,41,2,681.0,700.0,32.0,28.0,0.4104717327459618,0.6498214285714285,0.10572687224669604,0.22285714285714286,0.3392070484581498,0.5285714285714286,72.0,156.0,3.195301027900147,2.9257142857142857,34.0,32.0,0.4235840141773224,0.39929598569869995,0.027900146842878122
logo,text_08_histology,42,2,588.0,607.0,30.0,28.0,0.4811862244897959,0.5849979406919276,0.09523809523809523,0.17462932454695224,0.3180272108843537,0.4250411861614497,56.0,106.0,3.2653061224489797,3.057660626029654,30.0,29.0,0.41152000427246094,0.40143999457359314,0.03231292517006803
logo,text_11_logo,43,2,586.0,586.0,30.0,25.0,0.44080631399317405,0.6758745733788396,0.11092150170648464,0.1689419795221843,0.33276450511945393,0.5443686006825939,65.0,99.0,3.385665529010239,3.0580204778157,31.0,28.0,0.41334399580955505,0.4134719967842102,0.0
logo,text_10_brick,44,2,512.0,510.0,28.0,22.0,0.497314453125,0.8144607843137255,0.119140625,0.396078431372549,0.333984375,0.7470588235294118,61.0,202.0,3.5,3.388235294117647,28.0,27.0,0.40697601437568665,0.4200960099697113,0.00390625
logo,text_09_grass,45,2,483.0,658.0,31.0,29.0,0.4076733954451346,0.7276785714285714,0.10766045548654245,0.2735562310030395,0.32298136645962733,0.6428571428571429,52.0,180.0,4.107660455486543,3.209726443768997,31.0,33.0,0.42025598883628845,0.4012799859046936,0.36231884057971014
logo,text_09_grass,46,2,658.0,621.0,27.0,23.0,0.4722644376899696,0.7897041062801933,0.15045592705167174,0.2898550724637681,0.35714285714285715,0.745571658615137,99.0,180.0,2.723404255319149,2.782608695652174,28.0,27.0,0.4084160029888153,0.40083199739456177,0.05623100303951368
logo,text_09_grass,47,2,347.0,333.0,27.0,24.0,0.5006304034582133,0.7063626126126126,0.138328530259366,0.2732732732732733,0.3659942363112392,0.5555555555555556,48.0,91.0,4.979827089337176,4.804804804804805,27.0,25.0,0.42745599150657654,0.3961920142173767,0.040345821325648415
cell,text_13_motorcycle,0,2,750.0,771.0,32.0,31.0,0.5176666666666667,0.41095168612191957,0.10666666666666667,0.08430609597924774,0.384,0.30220492866407267,80.0,65.0,2.986666666666667,2.656290531776913,35.0,32.0,0.4551999866962433,0.4347839951515198,0.028
cell,text_12_cell,1,2,716.0,779.0,32.0,30.0,0.525052374301676,0.5026075096277278,0.12430167597765363,0.1399229781771502,0.39664804469273746,0.39024390243902435,89.0,109.0,3.1284916201117317,2.711168164313222,35.0,33.0,0.4431999921798706,0.42607998847961426,0.08798882681564246
cell,text_09_grass,2,2,737.0,718.0,32.0,30.0,0.5563517639077341,0.5684192200557103,0.14789687924016282,0.22562674094707522,0.4735413839891452,0.5083565459610028,109.0,162.0,3.039348710990502,2.9415041782729805,35.0,33.0,0.4400320053100586,0.40534400939941406,0.025780189959294438
cell,text_12_cell,3,2,679.0,668.0,31.0,31.0,0.4838457290132548,0.5105726047904192,0.09867452135493372,0.11077844311377245,0.33431516936671574,0.37574850299401197,67.0,74.0,3.110456553755523,3.161676646706587,33.0,33.0,0.43481600284576416,0.4302400052547455,0.016200294550810016
cell,text_09_grass,4,2,701.0,691.0,30.0,25.0,0.5141315977175464,0.6711740231548481,0.11982881597717546,0.29232995658465993,0.36376604850213984,0.5586107091172214,84.0,202.0,2.921540656205421,2.7785817655571634,32.0,30.0,0.4190720021724701,0.3980160057544708,0.014265335235378032
cell,text_10_brick,5,2,498.0,588.0,32.0,25.0,0.5110441767068273,0.670812074829932,0.13654618473895583,0.17346938775510204,0.3795180722891566,0.5272108843537415,68.0,102.0,4.240963855421687,3.0476190476190474,33.0,28.0,0.4166719913482666,0.413536012172699,0.18072289156626506
