modality,request_id,pair_id,token_bucket,layer,predicted_rank,actual_rank,correct,imbalance_cv
text,text_18_tui_main,18,large,12,3,3,1,0.1598549940166779
text,text_18_tui_main,18,large,13,3,2,0,0.08829837682877026
text,text_18_tui_main,18,large,14,0,0,1,0.3204571192562288
text,text_18_tui_main,18,large,15,2,2,1,0.2849994341231592
text,text_18_tui_main,18,large,16,2,2,1,0.3055431092700927
text,text_18_tui_main,18,large,17,0,0,1,0.19547359562098618
text,text_18_tui_main,18,large,18,1,1,1,0.16553865444239466
text,text_18_tui_main,18,large,19,0,0,1,0.15547719329482715
text,text_18_tui_main,18,large,20,1,1,1,0.19502910144098953
text,text_18_tui_main,18,large,21,2,1,0,0.06936779298742504
text,text_18_tui_main,18,large,22,1,1,1,0.2339937561487402
text,text_18_tui_main,18,large,23,1,1,1,0.18985781310599345
text,text_18_tui_main,18,large,24,3,3,1,0.19416105820395468
text,text_18_tui_main,18,large,25,3,3,1,0.12962014570794786
text,text_18_tui_main,18,large,26,0,0,1,0.24444772935183598
text,text_18_tui_main,18,large,27,2,1,0,0.21562085601301886
text,text_18_tui_main,18,large,28,2,2,1,0.4073421660399965
text,text_18_tui_main,18,large,29,0,0,1,0.1823551328903873
text,text_18_tui_main,18,large,30,1,1,1,0.2518098054506107
text,text_18_tui_main,18,large,31,3,0,0,0.19213234020467215
text,text_18_tui_main,18,large,32,1,1,1,0.1826174285687235
text,text_18_tui_main,18,large,33,2,3,0,0.12808089474231546
text,text_18_tui_main,18,large,34,0,1,0,0.16612693291675254
text,text_18_tui_main,18,large,35,1,1,1,0.22873980112433212
text,text_18_tui_main,18,large,36,3,3,1,0.19108214550134045
text,text_18_tui_main,18,large,37,1,3,0,0.09768872339106886
text,text_18_tui_main,18,large,38,0,3,0,0.15332722786536035
text,text_18_tui_main,18,large,39,1,1,1,0.11431092064723702
text,text_18_tui_main,18,large,40,2,2,1,0.2943091202093308
text,text_18_tui_main,18,large,41,0,2,0,0.22116387372465554
text,text_18_tui_main,18,large,42,3,2,0,0.19152631642435555
text,text_18_tui_main,18,large,43,0,0,1,0.2957364939465643
text,text_18_tui_main,18,large,44,0,1,0,0.09046868026299311
text,text_18_tui_main,18,large,45,0,0,1,0.20173871680909758
text,text_18_tui_main,18,large,46,0,0,1,0.3604967222479492
text,text_18_tui_main,18,large,47,3,3,1,0.26241719522699114
text,text_19_tui_log,19,large,0,3,2,0,0.12111930966525666
text,text_19_tui_log,19,large,1,3,3,1,0.17652429037227116
text,text_19_tui_log,19,large,2,2,2,1,0.17821123144648465
text,text_19_tui_log,19,large,3,2,2,1,0.16867233622243344
text,text_19_tui_log,19,large,4,2,2,1,0.18514534116524298
text,text_19_tui_log,19,large,5,2,2,1,0.1658045454064999
text,text_19_tui_log,19,large,6,3,3,1,0.06694811637705121
text,text_19_tui_log,19,large,7,0,0,1,0.21877590774395192
text,text_19_tui_log,19,large,8,1,3,0,0.17041050976000585
text,text_19_tui_log,19,large,9,3,3,1,0.1211793945470846
text,text_19_tui_log,19,large,10,3,3,1,0.11204841164670744
text,text_19_tui_log,19,large,11,2,2,1,0.27665024262326593
text,text_19_tui_log,19,large,12,3,2,0,0.18963201976143235
text,text_19_tui_log,19,large,13,3,3,1,0.1779050892497472
text,text_19_tui_log,19,large,14,0,0,1,0.3156815900868173
text,text_19_tui_log,19,large,15,2,2,1,0.17808059553746952
text,text_19_tui_log,19,large,16,2,2,1,0.29671142845903825
text,text_19_tui_log,19,large,17,0,2,0,0.12167814934578441
text,text_19_tui_log,19,large,18,2,3,0,0.061866086752720435
text,text_19_tui_log,19,large,19,3,3,1,0.13979956129832444
text,text_19_tui_log,19,large,20,1,1,1,0.1371123565920577
text,text_19_tui_log,19,large,21,3,3,1,0.16664998587607446
text,text_19_tui_log,19,large,22,3,3,1,0.15820432559708522
text,text_19_tui_log,19,large,23,1,2,0,0.2130961799418399
text,text_19_tui_log,19,large,24,3,3,1,0.13606855094586487
text,text_19_tui_log,19,large,25,3,3,1,0.23762469904457778
text,text_19_tui_log,19,large,26,0,0,1,0.3341041460192769
text,text_19_tui_log,19,large,27,1,1,1,0.14208992517646146
text,text_19_tui_log,19,large,28,2,2,1,0.3760825132969462
text,text_19_tui_log,19,large,29,0,3,0,0.08493065047266127
text,text_19_tui_log,19,large,30,2,2,1,0.17669692155851718
text,text_19_tui_log,19,large,31,3,3,1,0.1985307452280122
text,text_19_tui_log,19,large,32,1,1,1,0.17611514549535195
text,text_19_tui_log,19,large,33,3,2,0,0.0656398775358088
text,text_19_tui_log,19,large,34,1,3,0,0.11130550051621976
text,text_19_tui_log,19,large,35,2,2,1,0.23214202148809188
text,text_19_tui_log,19,large,36,3,3,1,0.17560124926033027
text,text_19_tui_log,19,large,37,3,3,1,0.18709480062551512
text,text_19_tui_log,19,large,38,0,0,1,0.19717247937082685
text,text_19_tui_log,19,large,39,1,3,0,0.09560744512791597
text,text_19_tui_log,19,large,40,2,3,0,0.2733287214771885
text,text_19_tui_log,19,large,41,1,2,0,0.16508053642467807
text,text_19_tui_log,19,large,42,3,2,0,0.12156451994609709
text,text_19_tui_log,19,large,43,1,2,0,0.2567113775134057
text,text_19_tui_log,19,large,44,0,0,1,0.23579878900944218
text,text_19_tui_log,19,large,45,0,3,0,0.2464453579462561
text,text_19_tui_log,19,large,46,0,0,1,0.3287189899594392
text,text_19_tui_log,19,large,47,3,3,1,0.24222665471548893
text,text_20_tui_model_selection,20,large,0,2,2,1,0.12021262604680047
text,text_20_tui_model_selection,20,large,1,3,0,0,0.19781886576883972
text,text_20_tui_model_selection,20,large,2,2,2,1,0.25426906327626253
text,text_20_tui_model_selection,20,large,3,2,2,1,0.19324093306427556
text,text_20_tui_model_selection,20,large,4,2,0,0,0.18418866053251023
text,text_20_tui_model_selection,20,large,5,2,1,0,0.17265104006239235
text,text_20_tui_model_selection,20,large,6,2,2,1,0.15016659804696952
text,text_20_tui_model_selection,20,large,7,3,3,1,0.18435578121449914
text,text_20_tui_model_selection,20,large,8,1,1,1,0.30949780941796695
text,text_20_tui_model_selection,20,large,9,3,3,1,0.3221582360217991
text,text_20_tui_model_selection,20,large,10,1,3,0,0.22607873690431868
text,text_20_tui_model_selection,20,large,11,1,1,1,0.14001945306369792
text,text_20_tui_model_selection,20,large,12,3,3,1,0.2991807100439753
text,text_20_tui_model_selection,20,large,13,3,3,1,0.28086030835333203
text,text_20_tui_model_selection,20,large,14,0,0,1,0.23814210531126126
text,text_20_tui_model_selection,20,large,15,2,2,1,0.36564789674485054
text,text_20_tui_model_selection,20,large,16,0,2,0,0.12137277412558382
text,text_20_tui_model_selection,20,large,17,2,2,1,0.26796523367649067
text,text_20_tui_model_selection,20,large,18,0,1,0,0.0813412508141969
text,text_20_tui_model_selection,20,large,19,3,3,1,0.14700859519492812
text,text_20_tui_model_selection,20,large,20,1,1,1,0.25949648440981293
text,text_20_tui_model_selection,20,large,21,3,3,1,0.41100663256661246
text,text_20_tui_model_selection,20,large,22,1,3,0,0.2592249095897589
text,text_20_tui_model_selection,20,large,23,1,3,0,0.0939295115255144
text,text_20_tui_model_selection,20,large,24,3,3,1,0.28685427793277357
text,text_20_tui_model_selection,20,large,25,3,3,1,0.26827655579462084
text,text_20_tui_model_selection,20,large,26,0,0,1,0.20357813856731113
text,text_20_tui_model_selection,20,large,27,2,2,1,0.2872378543690784
text,text_20_tui_model_selection,20,large,28,2,3,0,0.1987289348155803
text,text_20_tui_model_selection,20,large,29,2,3,0,0.19531900059834237
text,text_20_tui_model_selection,20,large,30,2,2,1,0.24845659343730012
text,text_20_tui_model_selection,20,large,31,3,3,1,0.20014676485704982
text,text_20_tui_model_selection,20,large,32,1,1,1,0.29281617413864247
text,text_20_tui_model_selection,20,large,33,3,3,1,0.3804582813213239
text,text_20_tui_model_selection,20,large,34,2,2,1,0.20720521465917652
text,text_20_tui_model_selection,20,large,35,0,3,0,0.13541634543518885
text,text_20_tui_model_selection,20,large,36,3,3,1,0.32966943983537517
text,text_20_tui_model_selection,20,large,37,3,3,1,0.2331641932686021
text,text_20_tui_model_selection,20,large,38,0,3,0,0.05390260392608468
text,text_20_tui_model_selection,20,large,39,2,1,0,0.2076052598885232
text,text_20_tui_model_selection,20,large,40,2,0,0,0.17572626415255257
text,text_20_tui_model_selection,20,large,41,2,2,1,0.2205898465974752
text,text_20_tui_model_selection,20,large,42,2,1,0,0.06913740277220122
text,text_20_tui_model_selection,20,large,43,0,0,1,0.25172682546923014
text,text_20_tui_model_selection,20,large,44,2,2,1,0.2844005901872894
text,text_20_tui_model_selection,20,large,45,2,2,1,0.3266017916609013
text,text_20_tui_model_selection,20,large,46,0,0,1,0.23883218338664347
text,text_20_tui_model_selection,20,large,47,3,3,1,0.32928803032276105
text,text_21_fast_gptq,21,large,0,0,0,1,0.14864372758524186
text,text_21_fast_gptq,21,large,1,1,1,1,0.17236022106957602
text,text_21_fast_gptq,21,large,2,1,1,1,0.14558854138970775
text,text_21_fast_gptq,21,large,3,0,0,1,0.08232288169491987
text,text_21_fast_gptq,21,large,4,0,2,0,0.29329456539627813
text,text_21_fast_gptq,21,large,5,0,2,0,0.24490756066223415
text,text_21_fast_gptq,21,large,6,2,2,1,0.17015704197213907
text,text_21_fast_gptq,21,large,7,3,3,1,0.21807058224531822
text,text_21_fast_gptq,21,large,8,1,1,1,0.2668329398553497
text,text_21_fast_gptq,21,large,9,3,3,1,0.2172337465368898
text,text_21_fast_gptq,21,large,10,1,3,0,0.0921523336193499
text,text_21_fast_gptq,21,large,11,2,2,1,0.17108951783327175
text,text_21_fast_gptq,21,large,12,0,0,1,0.24819159909735758
text,text_21_fast_gptq,21,large,13,1,1,1,0.1505751991509676
text,text_21_fast_gptq,21,large,14,0,3,0,0.16365742408490488
text,text_21_fast_gptq,21,large,15,2,2,1,0.4772495508243269
text,text_21_fast_gptq,21,large,16,2,2,1,0.21324810255125617
text,text_21_fast_gptq,21,large,17,3,3,1,0.29955174989980216
text,text_21_fast_gptq,21,large,18,2,2,1,0.17340822165475955
text,text_21_fast_gptq,21,large,19,3,3,1,0.09949064102721115
text,text_21_fast_gptq,21,large,20,1,1,1,0.21942742645184724
text,text_21_fast_gptq,21,large,21,3,3,1,0.27200483525370023
text,text_21_fast_gptq,21,large,22,3,1,0,0.1288982374777016
text,text_21_fast_gptq,21,large,23,0,1,0,0.09171327308573196
text,text_21_fast_gptq,21,large,24,3,3,1,0.23843059860868346
text,text_21_fast_gptq,21,large,25,1,3,0,0.17399554178744064
text,text_21_fast_gptq,21,large,26,0,2,0,0.17165359849620115
text,text_21_fast_gptq,21,large,27,2,2,1,0.39918265818075155
text,text_21_fast_gptq,21,large,28,2,2,1,0.2850168727369602
text,text_21_fast_gptq,21,large,29,3,3,1,0.2640184383147724
text,text_21_fast_gptq,21,large,30,2,2,1,0.3013646620742353
text,text_21_fast_gptq,21,large,31,0,3,0,0.1434457420814038
text,text_21_fast_gptq,21,large,32,1,1,1,0.23431232846402025
text,text_21_fast_gptq,21,large,33,1,1,1,0.2557885731900411
text,text_21_fast_gptq,21,large,34,2,2,1,0.08610540434495109
text,text_21_fast_gptq,21,large,35,0,0,1,0.29284083638994785
text,text_21_fast_gptq,21,large,36,0,3,0,0.3884871816547552
text,text_21_fast_gptq,21,large,37,1,1,1,0.28335962151130495
text,text_21_fast_gptq,21,large,38,2,2,1,0.21703174231605157
text,text_21_fast_gptq,21,large,39,2,2,1,0.375480481251325
text,text_21_fast_gptq,21,large,40,2,2,1,0.2647846464980955
text,text_21_fast_gptq,21,large,41,2,2,1,0.2945555441346488
text,text_21_fast_gptq,21,large,42,3,3,1,0.2944743670495708
text,text_21_fast_gptq,21,large,43,0,3,0,0.179787514757674
text,text_21_fast_gptq,21,large,44,3,3,1,0.42515086485629827
text,text_21_fast_gptq,21,large,45,2,2,1,0.2176360446123384
text,text_21_fast_gptq,21,large,46,0,2,0,0.22781209385104062
text,text_21_fast_gptq,21,large,47,3,3,1,0.41025156433106374
text,text_22_retina,22,large,0,2,2,1,0.05689292064630214
text,text_22_retina,22,large,1,3,3,1,0.20798741759731645
text,text_22_retina,22,large,2,2,2,1,0.20562688267640736
text,text_22_retina,22,large,3,2,2,1,0.15870996692919306
text,text_22_retina,22,large,4,2,2,1,0.18759238665196212
text,text_22_retina,22,large,5,2,2,1,0.15600037060343
text,text_22_retina,22,large,6,2,1,0,0.09703221195141808
text,text_22_retina,22,large,7,0,2,0,0.1567343077362909
text,text_22_retina,22,large,8,1,1,1,0.2973613843589392
text,text_22_retina,22,large,9,3,3,1,0.20648851737868174
text,text_22_retina,22,large,10,3,1,0,0.11009047957512019
text,text_22_retina,22,large,11,2,2,1,0.15754953040534264
text,text_22_retina,22,large,12,3,3,1,0.21171287637916708
text,text_22_retina,22,large,13,3,3,1,0.18169435792618166
text,text_22_retina,22,large,14,0,3,0,0.2891484012557762
text,text_22_retina,22,large,15,2,2,1,0.3144255027216557
text,text_22_retina,22,large,16,2,2,1,0.21863519170381884
text,text_22_retina,22,large,17,2,3,0,0.16589482583060583
text,text_22_retina,22,large,18,2,1,0,0.10210664330817791
text,text_22_retina,22,large,19,0,3,0,0.0861871220803595
text,text_22_retina,22,large,20,1,1,1,0.223165675562184
text,text_22_retina,22,large,21,3,3,1,0.24932639102334253
text,text_22_retina,22,large,22,3,3,1,0.15456247195344622
text,text_22_retina,22,large,23,1,1,1,0.03281756632214859
text,text_22_retina,22,large,24,3,3,1,0.20204334072358335
text,text_22_retina,22,large,25,3,3,1,0.2235706339230841
text,text_22_retina,22,large,26,0,3,0,0.23397036603917695
text,text_22_retina,22,large,27,2,2,1,0.21655841982765467
text,text_22_retina,22,large,28,2,2,1,0.29425824132639816
text,text_22_retina,22,large,29,2,3,0,0.13189873340800345
text,text_22_retina,22,large,30,2,2,1,0.25256074759663716
text,text_22_retina,22,large,31,3,2,0,0.14584587717020614
text,text_22_retina,22,large,32,1,1,1,0.23846953848555374
text,text_22_retina,22,large,33,1,1,1,0.21110144732838745
text,text_22_retina,22,large,34,3,3,1,0.0492660759666276
text,text_22_retina,22,large,35,0,2,0,0.17926427172055853
text,text_22_retina,22,large,36,3,3,1,0.19947886733466164
text,text_22_retina,22,large,37,3,3,1,0.16426768978318756
text,text_22_retina,22,large,38,3,3,1,0.1360851595606948
text,text_22_retina,22,large,39,3,3,1,0.09989667824449994
text,text_22_retina,22,large,40,2,2,1,0.1921716992421757
text,text_22_retina,22,large,41,2,2,1,0.1829484521421025
text,text_22_retina,22,large,42,1,3,0,0.06032583460080113
text,text_22_retina,22,large,43,0,2,0,0.28494344128869575
text,text_22_retina,22,large,44,0,2,0,0.19028825420848397
text,text_22_retina,22,large,45,0,2,0,0.26921056276322125
text,text_22_retina,22,large,46,0,0,1,0.3043358793631171
text,text_22_retina,22,large,47,3,3,1,0.28696893348207586
text,text_23_method,23,large,0,2,1,0,0.06951113089836337
text,text_23_method,23,large,1,3,2,0,0.17740855897831673
text,text_23_method,23,large,2,2,2,1,0.22342278719937742
text,text_23_method,23,large,3,2,2,1,0.12877046873903597
text,text_23_method,23,large,4,2,2,1,0.14361330895812485
text,text_23_method,23,large,5,0,2,0,0.17959580287981447
text,text_23_method,23,large,6,2,1,0,0.16322726464853818
text,text_23_method,23,large,7,0,0,1,0.18991608995107973
text,text_23_method,23,large,8,1,1,1,0.2545169692003183
text,text_23_method,23,large,9,3,3,1,0.17420464751185422
text,text_23_method,23,large,10,3,1,0,0.10731370820269415
text,text_23_method,23,large,11,1,3,0,0.17923749244311565
text,text_23_method,23,large,12,3,3,1,0.1851796747420502
text,text_23_method,23,large,13,3,1,0,0.13178487859524723
text,text_23_method,23,large,14,0,0,1,0.30479948489532427
text,text_23_method,23,large,15,2,1,0,0.2824858901914247
text,text_23_method,23,large,16,2,2,1,0.15392416678679485
text,text_23_method,23,large,17,2,2,1,0.18245426258466205
text,text_23_method,23,large,18,2,1,0,0.19681992562446318
text,text_23_method,23,large,19,0,3,0,0.15239721698282205
text,text_23_method,23,large,20,1,1,1,0.2644160424222034
text,text_23_method,23,large,21,3,3,1,0.20644233642822898
text,text_23_method,23,large,22,1,3,0,0.131668026698174
text,text_23_method,23,large,23,1,1,1,0.08002758920228611
text,text_23_method,23,large,24,3,3,1,0.20760303322654175
text,text_23_method,23,large,25,3,3,1,0.1616948195674697
text,text_23_method,23,large,26,0,0,1,0.2165453070302715
text,text_23_method,23,large,27,1,2,0,0.280644781673978
text,text_23_method,23,large,28,2,2,1,0.26082971576170383
text,text_23_method,23,large,29,2,3,0,0.14454857099150648
text,text_23_method,23,large,30,2,2,1,0.3675575754039316
text,text_23_method,23,large,31,0,0,1,0.22024175927022463
text,text_23_method,23,large,32,1,1,1,0.25594548716089327
text,text_23_method,23,large,33,1,1,1,0.1948667662641024
text,text_23_method,23,large,34,1,2,0,0.0698669484287118
text,text_23_method,23,large,35,0,1,0,0.14362302499086313
text,text_23_method,23,large,36,3,3,1,0.2382932522178666
text,text_23_method,23,large,37,1,3,0,0.12526575180209784
text,text_23_method,23,large,38,3,3,1,0.12906490876840537
text,text_23_method,23,large,39,3,1,0,0.20902288589175072
text,text_23_method,23,large,40,2,2,1,0.17945884621137337
text,text_23_method,23,large,41,2,2,1,0.20055294798056525
text,text_23_method,23,large,42,1,1,1,0.09847867137788212
text,text_23_method,23,large,43,2,1,0,0.25350081364971216
text,text_23_method,23,large,44,0,2,0,0.2336396614418156
text,text_23_method,23,large,45,0,0,1,0.2947952171259139
text,text_23_method,23,large,46,0,0,1,0.37032592639968387
text,text_23_method,23,large,47,3,3,1,0.31948773478903447
vision,bit_allocate,15,medium,0,1,2,0,0.14675158379740896
vision,bit_allocate,15,medium,1,1,1,1,0.1802853784152086
vision,bit_allocate,15,medium,2,1,1,1,0.09967880908578612
vision,bit_allocate,15,medium,3,1,3,0,0.23323676825781747
vision,bit_allocate,15,medium,4,1,3,0,0.1728447077815187
vision,bit_allocate,15,medium,5,0,3,0,0.06765171555854879
vision,bit_allocate,15,medium,6,2,2,1,0.2244556616652303
vision,bit_allocate,15,medium,7,3,3,1,0.33392555445842353
vision,bit_allocate,15,medium,8,1,2,0,0.19920771073781549
vision,bit_allocate,15,medium,9,0,2,0,0.13244177286639194
vision,bit_allocate,15,medium,10,2,2,1,0.13949955035669726
vision,bit_allocate,15,medium,11,0,3,0,0.10777121673118621
vision,bit_allocate,15,medium,12,1,2,0,0.16021592201519894
vision,bit_allocate,15,medium,13,3,2,0,0.05458554838692781
vision,bit_allocate,15,medium,14,0,2,0,0.24817352866786696
vision,bit_allocate,15,medium,15,1,0,0,0.296974125446252
vision,bit_allocate,15,medium,16,2,2,1,0.3579358234944886
vision,bit_allocate,15,medium,17,2,2,1,0.04036762471996452
vision,bit_allocate,15,medium,18,2,0,0,0.1323240961428307
vision,bit_allocate,15,medium,19,3,3,1,0.2752425468833983
vision,bit_allocate,15,medium,20,2,2,1,0.13763276964283222
vision,bit_allocate,15,medium,21,0,2,0,0.18015483556474418
vision,bit_allocate,15,medium,22,3,3,1,0.16456683111532278
vision,bit_allocate,15,medium,23,0,2,0,0.08459087923451608
vision,bit_allocate,15,medium,24,2,3,0,0.150056897710095
vision,bit_allocate,15,medium,25,1,3,0,0.09978220842905318
vision,bit_allocate,15,medium,26,2,2,1,0.2738195787737006
vision,bit_allocate,15,medium,27,1,3,0,0.1546509066900769
vision,bit_allocate,15,medium,28,2,1,0,0.23617729773307325
vision,bit_allocate,15,medium,29,2,3,0,0.10603796509741267
vision,bit_allocate,15,medium,30,2,2,1,0.17104544003364727
vision,bit_allocate,15,medium,31,3,3,1,0.1344698300678938
vision,bit_allocate,15,medium,32,0,0,1,0.13743570185933454
vision,bit_allocate,15,medium,33,3,3,1,0.11741567024605615
vision,bit_allocate,15,medium,34,0,3,0,0.14608311167046478
vision,bit_allocate,15,medium,35,0,3,0,0.07491101231650799
vision,bit_allocate,15,medium,36,1,3,0,0.21453820548422878
vision,bit_allocate,15,medium,37,2,2,1,0.03239840083607006
vision,bit_allocate,15,medium,38,2,0,0,0.16167082761142404
vision,bit_allocate,15,medium,39,1,3,0,0.07926411195181658
vision,bit_allocate,15,medium,40,1,3,0,0.08373564723014783
vision,bit_allocate,15,medium,41,2,2,1,0.18511553910238693
vision,bit_allocate,15,medium,42,1,2,0,0.11928930455528501
vision,bit_allocate,15,medium,43,0,0,1,0.11250190166680056
vision,bit_allocate,15,medium,44,1,1,1,0.07462200163851888
vision,bit_allocate,15,medium,45,0,2,0,0.1004364080280185
vision,bit_allocate,15,medium,46,3,3,1,0.11723155296338375
vision,bit_allocate,15,medium,47,3,3,1,0.1817393170298576
vision,brick,10,medium,0,0,0,1,0.21425995889258978
vision,brick,10,medium,1,2,2,1,0.09615652572643184
vision,brick,10,medium,2,0,0,1,0.16035560959046152
vision,brick,10,medium,3,0,0,1,0.06903350635742038
vision,brick,10,medium,4,0,1,0,0.09907898570415052
vision,brick,10,medium,5,0,0,1,0.14316400147014688
vision,brick,10,medium,6,0,0,1,0.3260209726932007
vision,brick,10,medium,7,1,0,0,0.24883671412442457
vision,brick,10,medium,8,1,1,1,0.08473496062337993
vision,brick,10,medium,9,0,0,1,0.36899745242746484
vision,brick,10,medium,10,3,1,0,0.1764759436014192
vision,brick,10,medium,11,3,3,1,0.22855050127412335
vision,brick,10,medium,12,1,1,1,0.1421242360380092
vision,brick,10,medium,13,2,0,0,0.1845103291786628
vision,brick,10,medium,14,0,2,0,0.07365936145943872
vision,brick,10,medium,15,1,1,1,0.0846850407241384
vision,brick,10,medium,16,0,0,1,0.11202100605429959
vision,brick,10,medium,17,2,3,0,0.1029895525685666
vision,brick,10,medium,18,0,0,1,0.2158178488619397
vision,brick,10,medium,19,0,0,1,0.1562933613302829
vision,brick,10,medium,20,0,0,1,0.19161721115871844
vision,brick,10,medium,21,0,0,1,0.27488982022858927
vision,brick,10,medium,22,3,3,1,0.1482201727604337
vision,brick,10,medium,23,3,3,1,0.2531560984927711
vision,brick,10,medium,24,1,0,0,0.067028426567254
vision,brick,10,medium,25,3,3,1,0.149920259417043
vision,brick,10,medium,26,0,1,0,0.13723304326314892
vision,brick,10,medium,27,1,1,1,0.17859925551697664
vision,brick,10,medium,28,3,3,1,0.14965415061373463
vision,brick,10,medium,29,2,2,1,0.14500394595099708
vision,brick,10,medium,30,0,1,0,0.14934413516214765
vision,brick,10,medium,31,0,0,1,0.04133105369880433
vision,brick,10,medium,32,0,0,1,0.16725290180820573
vision,brick,10,medium,33,2,0,0,0.24514416832816177
vision,brick,10,medium,34,3,1,0,0.09630448365174164
vision,brick,10,medium,35,3,3,1,0.2218529918662356
vision,brick,10,medium,36,1,0,0,0.14516645427780356
vision,brick,10,medium,37,0,0,1,0.10218436968618667
vision,brick,10,medium,38,0,0,1,0.07990946726880159
vision,brick,10,medium,39,2,2,1,0.17553217188694198
vision,brick,10,medium,40,0,0,1,0.1456370155768184
vision,brick,10,medium,41,2,0,0,0.1635172243314484
vision,brick,10,medium,42,1,3,0,0.1524114228777046
vision,brick,10,medium,43,1,1,1,0.18382885646543023
vision,brick,10,medium,44,0,0,1,0.0433564662220678
vision,brick,10,medium,45,0,0,1,0.03618237817700648
vision,brick,10,medium,46,0,0,1,0.11828391520322487
vision,brick,10,medium,47,3,0,0,0.1252352774198963
vision,camera,7,small,0,0,2,0,0.08768792621042377
vision,camera,7,small,1,1,2,0,0.08619969040519251
vision,camera,7,small,2,0,1,0,0.1461434694711493
vision,camera,7,small,3,0,1,0,0.15261827332642403
vision,camera,7,small,4,3,2,0,0.10404485830507731
vision,camera,7,small,5,0,3,0,0.12748447504441998
vision,camera,7,small,6,0,2,0,0.2280284702446168
vision,camera,7,small,7,3,3,1,0.0984866204577661
vision,camera,7,small,8,1,1,1,0.09953914764503341
vision,camera,7,small,9,3,1,0,0.14251301997897362
vision,camera,7,small,10,3,0,0,0.14836772641937873
vision,camera,7,small,11,0,1,0,0.09355976117726585
vision,camera,7,small,12,2,1,0,0.15125381800112248
vision,camera,7,small,13,0,3,0,0.1224324012618698
vision,camera,7,small,14,2,3,0,0.11564628838343821
vision,camera,7,small,15,3,1,0,0.14878504258154335
vision,camera,7,small,16,0,0,1,0.1250808444120784
vision,camera,7,small,17,1,1,1,0.12455603419967627
vision,camera,7,small,18,0,2,0,0.24737373419323597
vision,camera,7,small,19,1,1,1,0.06797520657192886
vision,camera,7,small,20,0,1,0,0.05016624301147765
vision,camera,7,small,21,3,3,1,0.13836077681808165
vision,camera,7,small,22,3,3,1,0.09196435548053586
vision,camera,7,small,23,3,3,1,0.160410078556879
vision,camera,7,small,24,0,0,1,0.13596486577091763
vision,camera,7,small,25,0,2,0,0.1912236756511314
vision,camera,7,small,26,0,2,0,0.07650885140221358
vision,camera,7,small,27,3,2,0,0.16890925693594086
vision,camera,7,small,28,0,0,1,0.1761441719642152
vision,camera,7,small,29,1,1,1,0.16912832581230888
vision,camera,7,small,30,0,0,1,0.19209694013220754
vision,camera,7,small,31,3,2,0,0.005144055344835774
vision,camera,7,small,32,0,3,0,0.09327006831361745
vision,camera,7,small,33,3,3,1,0.13772211170611745
vision,camera,7,small,34,2,2,1,0.07743040799078704
vision,camera,7,small,35,3,3,1,0.12981918588286576
vision,camera,7,small,36,3,0,0,0.16374960310902847
vision,camera,7,small,37,0,2,0,0.18680237077087525
vision,camera,7,small,38,2,3,0,0.09110086806980253
vision,camera,7,small,39,3,2,0,0.10886124738223359
vision,camera,7,small,40,0,0,1,0.08061209336654328
vision,camera,7,small,41,2,2,1,0.09037657932662671
vision,camera,7,small,42,1,1,1,0.12221403471414448
vision,camera,7,small,43,1,2,0,0.09258628234989917
vision,camera,7,small,44,0,1,0,0.10268753186662184
vision,camera,7,small,45,2,2,1,0.09681861732353815
vision,camera,7,small,46,3,3,1,0.06395204526929346
vision,camera,7,small,47,3,3,1,0.13621685259334868
vision,cat,2,small,0,2,1,0,0.18196530263990957
vision,cat,2,small,1,0,2,0,0.06798855336992604
vision,cat,2,small,2,0,1,0,0.1005736791994151
vision,cat,2,small,3,0,3,0,0.19337252683679004
vision,cat,2,small,4,3,0,0,0.08747731351357967
vision,cat,2,small,5,0,3,0,0.08188648407797854
vision,cat,2,small,6,0,0,1,0.21405433131977675
vision,cat,2,small,7,0,0,1,0.16455511997239938
vision,cat,2,small,8,2,1,0,0.1881440229442655
vision,cat,2,small,9,0,3,0,0.14656116776874148
vision,cat,2,small,10,0,3,0,0.08621732706797948
vision,cat,2,small,11,0,2,0,0.1818149286196653
vision,cat,2,small,12,3,1,0,0.24878525806957408
vision,cat,2,small,13,3,3,1,0.23681203461191394
vision,cat,2,small,14,0,2,0,0.097885562124665
vision,cat,2,small,15,0,1,0,0.2998108577115797
vision,cat,2,small,16,0,3,0,0.10252776068250943
vision,cat,2,small,17,1,2,0,0.19261201478513987
vision,cat,2,small,18,0,0,1,0.1550140741271544
vision,cat,2,small,19,3,3,1,0.09859704133504317
vision,cat,2,small,20,2,2,1,0.22285352475653739
vision,cat,2,small,21,3,3,1,0.1352784203788387
vision,cat,2,small,22,2,0,0,0.08780534742139882
vision,cat,2,small,23,2,3,0,0.23365828142023995
vision,cat,2,small,24,0,3,0,0.07751887774043084
vision,cat,2,small,25,3,0,0,0.2323153320093982
vision,cat,2,small,26,0,0,1,0.08934315428167913
vision,cat,2,small,27,0,3,0,0.22027871161198975
vision,cat,2,small,28,3,3,1,0.09236637239521835
vision,cat,2,small,29,1,2,0,0.16656439559010505
vision,cat,2,small,30,0,1,0,0.18926458439769325
vision,cat,2,small,31,3,3,1,0.1223467497448096
vision,cat,2,small,32,0,0,1,0.17237306881493045
vision,cat,2,small,33,3,3,1,0.13639614350125912
vision,cat,2,small,34,2,1,0,0.05321213263457322
