accepted_set_change_fraction,aligned_rows,baseline_live_ratio,baseline_wave,benchmark_correct,benchmark_delta_vs_baseline,benchmark_total,confidence_logit_margin_abs_change_mean,elapsed_seconds_observer,final_sequence_exact,final_sequence_total,layers,live_aligned_rows,live_top1_flip_fraction,mode,nfe,per_sample_score_flips,phase,policy,policy_live_ratio,policy_wave,sampled_js_mean,sampled_kl_mean,sampled_logits_rows,task,top1_flip_fraction,dataset,layer,top1_flip,accepted_change,final_sequence_divergence,benchmark_score_flip_fraction,nfe_relative_change,decision_sensitivity_score,clean_request_median_ms,whole_layer_normalized_optimistic_e2e_percent,routed_moe_request_e2e_upper_percent,shared_sum_ms,shared_request_e2e_upper_percent,physical_cost_e2e_upper_percent,live_ratio_median,relative_l2_update_median,output_cosine_median,attention_update_norm_median,moe_update_norm_median,routed_output_norm_median,shared_output_norm_median,post_epoch_live_weighted_cost_percent,cost_per_decision_sensitivity
0.0452830188679245,576.0,0.4600694444444444,0.0,7,1,32,0.455188679245283,5.719160795211792,14,32,6.0,265.0,0.2943396226415094,routed_bypass,80,1,middle,routed_bypass_l06_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1788194444444444,humaneval,6,0.2943396226415094,0.0452830188679245,0.5625,0.03125,0.06976744186046512,0.20062801667397978,7342.817783355713,2.0746229505413503,1.2815200228744488,2.1326400078833103,0.02904389119824625,1.2815200228744488,0.458984375,0.2750888171309813,0.9833887815475464,43.24187088012695,59.7059497833252,37.98117256164551,41.88071632385254,0.5881976667490145,6.387542697772449
0.0199501246882793,1024.0,0.783203125,29.0,6,0,32,0.3503740648379052,6.207165718078613,27,32,7.0,802.0,0.1783042394014962,routed_bypass,86,0,early,routed_bypass_l07_early,0.783203125,29.0,,,16.0,humaneval,0.1533203125,humaneval,7,0.1783042394014962,0.0199501246882793,0.15625,0.0,0.0,0.0709008728179551,7342.817783355713,0.0418980072612336,0.0259911123316084,0.0363520011305809,0.0004950688169462897,0.0259911123316084,0.783203125,0.2576352183266148,0.9806036353111268,71.45795440673828,101.15186309814452,61.683349609375,73.7076644897461,0.020356320400341736,0.36658381340866025
0.0519480519480519,576.0,0.1336805555555555,2.0,6,0,32,0.3295454545454545,6.7639710903167725,18,32,7.0,77.0,0.0909090909090909,routed_bypass,92,0,late,routed_bypass_l07_late,0.1336805555555555,2.0,,,16.0,humaneval,0.078125,humaneval,7,0.0909090909090909,0.0519480519480519,0.4375,0.0,0.06976744186046512,0.13002491694352158,7342.817783355713,0.7979203190808735,0.4718393542310038,2.808992015197873,0.03825496012668513,0.4718393542310038,0.171875,0.2731668164185054,0.9777812063694,28.618972778320312,41.67648506164551,30.22317600250244,25.1521110534668,0.08109738900845379,3.628837959080988
0.0830188679245283,576.0,0.4600694444444444,0.0,5,-1,32,0.3856132075471698,6.261745929718018,14,32,7.0,265.0,0.2641509433962264,routed_bypass,87,1,middle,routed_bypass_l07_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1753472222222222,humaneval,7,0.2641509433962264,0.0830188679245283,0.5625,0.03125,0.011627906976744186,0.19050954365949976,7342.817783355713,2.124838048482711,1.3505947562642846,2.457567995414138,0.033469004242278964,1.3505947562642846,0.458984375,0.2615807604759066,0.9800011813640594,54.39520835876465,79.19427108764648,52.961402893066406,52.46162796020508,0.61990189008224,7.0893810898955305
0.0199501246882793,1024.0,0.783203125,29.0,6,0,32,0.3851309226932668,6.313000202178955,26,32,8.0,802.0,0.1882793017456359,routed_bypass,87,0,early,routed_bypass_l08_early,0.783203125,29.0,,,16.0,humaneval,0.1708984375,humaneval,8,0.1882793017456359,0.0199501246882793,0.1875,0.0,0.011627906976744186,0.08147146668213187,7342.817783355713,0.0496195491923783,0.0258037181217228,0.0354879982769489,0.0004833021780465682,0.0258037181217228,0.783203125,0.2990039378568316,0.9776772260665894,81.85221099853516,142.27381896972656,81.75807189941406,105.84668731689452,0.020209552669552426,0.31672092295083243
0.0,576.0,0.1336805555555555,2.0,6,0,32,0.3003246753246753,7.60296106338501,23,32,8.0,77.0,0.1818181818181818,routed_bypass,105,0,late,routed_bypass_l08_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0815972222222222,humaneval,8,0.1818181818181818,0.0,0.28125,0.0,0.22093023255813954,0.13679968287526428,7342.817783355713,0.8259589916439957,0.4822645638265264,3.1072640158236027,0.042317051947918065,0.4822645638265264,0.171875,0.3032887334206361,0.9769227802753448,31.608622550964355,60.79595565795898,37.26419639587402,42.00333023071289,0.08288922190768422,3.5253339312654797
0.0679245283018867,576.0,0.4600694444444444,0.0,5,-1,32,0.5273584905660378,6.099874258041382,13,32,8.0,265.0,0.320754716981132,routed_bypass,85,1,middle,routed_bypass_l08_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.2100694444444444,humaneval,8,0.320754716981132,0.0679245283018867,0.59375,0.03125,0.011627906976744186,0.20506143045195255,7342.817783355713,2.150918007041799,1.3702284201966295,3.162303974851966,0.04306662739228119,1.3702284201966295,0.458984375,0.2964253650573357,0.9783790111541748,62.54897117614746,109.22955703735352,67.25239181518555,77.14575576782227,0.6289134350511874,6.682038729451292
0.0261845386533665,1024.0,0.783203125,29.0,6,0,32,0.3604270573566084,6.064371585845947,24,32,9.0,802.0,0.1758104738154613,routed_bypass,83,0,early,routed_bypass_l09_early,0.783203125,29.0,,,16.0,humaneval,0.154296875,humaneval,9,0.1758104738154613,0.0261845386533665,0.25,0.0,0.03488372093023256,0.09737574667981207,7342.817783355713,0.0536855864150709,0.0259810891596567,0.0361599996685981,0.000492453997027729,0.0259810891596567,0.783203125,0.3436505693688397,0.9724686145782472,112.6783676147461,191.81478881835935,118.0315399169922,139.8609619140625,0.02034847022074675,0.2668127336172006
0.0259740259740259,576.0,0.1336805555555555,2.0,6,0,32,0.4001623376623376,6.134774446487427,19,32,9.0,77.0,0.1428571428571428,routed_bypass,86,0,late,routed_bypass_l09_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0920138888888889,humaneval,9,0.1428571428571428,0.0259740259740259,0.40625,0.0,0.0,0.11501623376623374,7342.817783355713,0.8640562053459231,0.483883119294883,3.279295988380909,0.04465991238151426,0.483883119294883,0.171875,0.3098362005176676,0.9729603826999664,41.6572494506836,63.64570617675781,45.25872611999512,39.07876396179199,0.08316741112880802,4.207085412641468
0.1094339622641509,576.0,0.4600694444444444,0.0,5,-1,32,0.4165094339622641,6.171762943267822,13,32,9.0,265.0,0.3132075471698113,routed_bypass,87,1,middle,routed_bypass_l09_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1961805555555555,humaneval,9,0.3132075471698113,0.1094339622641509,0.59375,0.03125,0.011627906976744186,0.21185388328214128,7342.817783355713,2.0390108271113103,1.2760991040391083,2.5003200210630894,0.034051233393407564,1.2760991040391083,0.458984375,0.3111157696866905,0.9750457108020782,81.91587448120117,137.6268539428711,93.79193115234376,90.39994049072266,0.5857095497054501,6.023486963133142
0.0211970074812967,1024.0,0.783203125,29.0,6,0,32,0.3688435162094763,7.693007707595825,25,32,10.0,802.0,0.1359102244389027,routed_bypass,104,0,early,routed_bypass_l10_early,0.783203125,29.0,,,16.0,humaneval,0.1240234375,humaneval,10,0.1359102244389027,0.0211970074812967,0.21875,0.0,0.20930232558139536,0.11703191150031896,7342.817783355713,0.0507841582613806,0.0256834368113394,0.0359999984502792,0.0004902749804289298,0.0256834368113394,0.783203125,0.4085562189163683,0.97076416015625,153.1971893310547,268.1211853027344,142.2581329345703,209.77110290527344,0.020115347971381054,0.21945669759712846
0.0389610389610389,576.0,0.1336805555555555,2.0,7,1,32,0.2816558441558441,6.476670026779175,17,32,10.0,77.0,0.1428571428571428,routed_bypass,89,1,late,routed_bypass_l10_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0815972222222222,humaneval,10,0.1428571428571428,0.0389610389610389,0.46875,0.03125,0.03488372093023256,0.14334038054968284,7342.817783355713,0.8593089622852943,0.4992590201038963,2.8525119703263044,0.03884764751744512,0.4992590201038963,0.171875,0.3750813109727712,0.9714274406433104,50.66950607299805,96.68764877319336,56.53038215637207,71.9219741821289,0.08581014408035717,3.4830312169490116
0.0679245283018867,576.0,0.4600694444444444,0.0,8,2,32,0.4568396226415094,6.1898276805877686,10,32,10.0,265.0,0.2981132075471698,routed_bypass,86,2,middle,routed_bypass_l10_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1875,humaneval,10,0.2981132075471698,0.0679245283018867,0.6875,0.0625,0.0,0.2232075471698113,7342.817783355713,2.0328189379780124,1.2869043361080796,2.357247995212674,0.03210277123526001,1.2869043361080796,0.458984375,0.3683748360987769,0.9733427464962006,107.65058517456056,191.2281951904297,107.2269172668457,145.8544692993164,0.5906689823933569,5.765505478759782
0.0224438902743142,1024.0,0.783203125,29.0,6,0,32,0.3086034912718204,6.748292446136475,25,32,11.0,802.0,0.1271820448877805,routed_bypass,92,0,early,routed_bypass_l11_early,0.783203125,29.0,,,16.0,humaneval,0.1103515625,humaneval,11,0.1271820448877805,0.0224438902743142,0.21875,0.0,0.06976744186046512,0.08762867540451197,7342.817783355713,0.1189551080110738,0.0266400182998836,0.0360639989376068,0.00049114658706845,0.0266400182998836,0.783203125,0.2990542099667087,0.9701477289199828,203.06448364257807,269.3858947753906,167.55438232421875,195.3082275390625,0.020864545582526022,0.30401028175888545
0.0389610389610389,576.0,0.1336805555555555,2.0,7,1,32,0.3465909090909091,5.805059909820557,17,32,11.0,77.0,0.2337662337662337,routed_bypass,80,1,late,routed_bypass_l11_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0885416666666666,humaneval,11,0.2337662337662337,0.0389610389610389,0.46875,0.03125,0.06976744186046512,0.16849894291754755,7342.817783355713,0.9123452493752492,0.4922744518436418,4.106111973524094,0.05592011261441892,0.4922744518436418,0.171875,0.2974832917110466,0.9720463454723358,57.28503227233887,98.06387710571288,68.77122116088867,61.15820503234863,0.08460967141062593,2.921528428131024
0.0377358490566037,576.0,0.4600694444444444,0.0,7,1,32,0.4398584905660377,6.551000595092773,10,32,11.0,265.0,0.290566037735849,routed_bypass,91,3,middle,routed_bypass_l11_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1684027777777778,humaneval,11,0.290566037735849,0.0377358490566037,0.6875,0.09375,0.05813953488372093,0.23353828433523477,7342.817783355713,2.079088966268765,1.3078506172152031,3.125664010643959,0.04256763687816193,1.3078506172152031,0.458984375,0.288505816853579,0.9746358394622804,126.02211380004884,192.94940185546875,130.30182647705078,129.13262939453125,0.6002829981358843,5.600155113488102
0.0236907730673316,1024.0,0.783203125,29.0,6,0,32,0.3034600997506234,6.01183032989502,20,32,12.0,802.0,0.1221945137157107,routed_bypass,83,0,early,routed_bypass_l12_early,0.783203125,29.0,,,16.0,humaneval,0.1103515625,humaneval,12,0.1221945137157107,0.0236907730673316,0.375,0.0,0.03488372093023256,0.11115380154265495,7342.817783355713,0.0912829821212168,0.0251639631099541,0.0364480018615722,0.0004963762269055687,0.0251639631099541,0.783203125,0.3155132219298445,0.971833348274231,217.49398803710935,348.8198547363281,206.88491821289065,260.2421569824219,0.01970849454510077,0.22638868631314873
0.0389610389610389,576.0,0.1336805555555555,2.0,7,1,32,0.3555194805194805,5.935441493988037,18,32,12.0,77.0,0.1818181818181818,routed_bypass,82,1,late,routed_bypass_l12_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0833333333333333,humaneval,12,0.1818181818181818,0.0389610389610389,0.4375,0.03125,0.046511627906976744,0.1472081697372395,7342.817783355713,0.849981773705976,0.464092571037869,3.463488023728132,0.04716837767074885,0.464092571037869,0.171875,0.3371255976906449,0.9723029732704164,71.38360214233398,128.9700927734375,78.56385040283203,91.45341873168944,0.07976591064713373,3.152627818593595
0.030188679245283,576.0,0.4600694444444444,0.0,8,2,32,0.3365566037735849,6.464581251144409,9,32,12.0,265.0,0.2528301886792453,routed_bypass,89,2,middle,routed_bypass_l12_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1527777777777778,humaneval,12,0.2528301886792453,0.030188679245283,0.71875,0.0625,0.03488372093023256,0.21983051777095217,7342.817783355713,2.142629254772312,1.2947971030636396,3.0673600248992443,0.0417736094698164,1.2947971030636396,0.458984375,0.3165201190367745,0.9751847088336943,152.16041564941406,253.4637985229492,160.99217987060547,180.9646987915039,0.5942916391014752,5.8899788627743055
0.0211970074812967,1024.0,0.783203125,29.0,6,0,32,0.3058759351620947,6.592182159423828,24,32,13.0,802.0,0.1359102244389027,routed_bypass,91,0,early,routed_bypass_l13_early,0.783203125,29.0,,,16.0,humaneval,0.123046875,humaneval,13,0.1359102244389027,0.0211970074812967,0.25,0.0,0.05813953488372093,0.09304935336078406,7342.817783355713,0.2014524917161914,0.0256193748394782,0.0365439988672733,0.0004976835861310516,0.0256193748394782,0.783203125,0.3490467463569706,0.9670217037200928,281.3222045898437,413.3052673339844,278.1315002441406,275.66925048828125,0.020065174434825698,0.2753310357799387
0.0389610389610389,576.0,0.1336805555555555,2.0,6,0,32,0.3790584415584415,6.226256132125855,21,32,13.0,77.0,0.1038961038961039,routed_bypass,83,0,late,routed_bypass_l13_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0815972222222222,humaneval,13,0.1038961038961039,0.0389610389610389,0.34375,0.0,0.03488372093023256,0.10429817275747506,7342.817783355713,0.8086272919990853,0.4632279456732756,3.0872000195086,0.042043805397248064,0.4632279456732756,0.171875,0.3160175142195566,0.9690376818180084,94.1790542602539,157.1322784423828,107.6568374633789,99.3615493774414,0.07961730316259424,4.441381219117053
0.0452830188679245,576.0,0.4600694444444444,0.0,5,-1,32,0.3047169811320754,8.578258514404297,12,32,13.0,265.0,0.1886792452830188,routed_bypass,108,1,middle,routed_bypass_l13_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1319444444444444,humaneval,13,0.1886792452830188,0.0452830188679245,0.625,0.03125,0.2558139534883721,0.2292052435278631,7342.817783355713,1.9900264766470608,1.2430275479852433,2.703135998919606,0.03681333350048428,1.2430275479852433,0.458984375,0.3185876327600763,0.9707933962345124,197.9493103027344,308.95140075683594,216.10581970214844,193.99774169921875,0.5705302222197894,5.423207291652278
0.0187032418952618,1024.0,0.783203125,29.0,6,0,32,0.2755610972568578,6.203482627868652,25,32,14.0,802.0,0.1446384039900249,routed_bypass,86,0,early,routed_bypass_l14_early,0.783203125,29.0,,,16.0,humaneval,0.126953125,humaneval,14,0.1446384039900249,0.0187032418952618,0.21875,0.0,0.0,0.07641832917705733,7342.817783355713,0.0860426548072526,0.0254537714043861,0.0358080007135868,0.00048766021124416794,0.0254537714043861,0.783203125,0.3272787336782771,0.9649743437767028,331.899658203125,454.177001953125,343.54449462890625,265.8292236328125,0.01993547330695083,0.3330846366113426
0.0259740259740259,576.0,0.1336805555555555,2.0,6,0,32,0.3676948051948052,6.33231782913208,16,32,14.0,77.0,0.1168831168831168,routed_bypass,87,0,late,routed_bypass_l14_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0746527777777777,humaneval,14,0.1168831168831168,0.0259740259740259,0.5,0.0,0.011627906976744186,0.1308970099667774,7342.817783355713,0.8271608244423378,0.4901621314169324,2.791071981191635,0.03801091166279899,0.4901621314169324,0.171875,0.3544438910184421,0.9645781219005584,120.14380645751952,184.60041046142575,139.93438720703125,104.88539123535156,0.08424661633728525,3.744639633413621
0.0452830188679245,576.0,0.4600694444444444,0.0,7,1,32,0.2839622641509434,9.730424165725708,10,32,14.0,265.0,0.1698113207547169,routed_bypass,83,3,middle,routed_bypass_l14_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1128472222222222,humaneval,14,0.1698113207547169,0.0452830188679245,0.6875,0.09375,0.03488372093023256,0.20624561211057477,7342.817783355713,2.063037735563131,1.2890920443195844,2.655327981337905,0.036162248059006086,1.2890920443195844,0.458984375,0.3371580030284293,0.96794855594635,254.01883697509768,354.4844970703125,268.21702575683594,207.00159454345703,0.5916731062794968,6.250276217408502
0.0187032418952618,1024.0,0.783203125,29.0,6,0,32,0.3439837905236907,7.621154308319092,22,32,15.0,802.0,0.1770573566084788,routed_bypass,105,0,early,routed_bypass_l15_early,0.783203125,29.0,,,16.0,humaneval,0.1513671875,humaneval,15,0.1770573566084788,0.0187032418952618,0.3125,0.0,0.22093023255813954,0.14583816621237605,7342.817783355713,0.0523514213308949,0.0286590797587246,0.0361919999122619,0.0004928898003474892,0.0286590797587246,0.783203125,0.3604966899929809,0.9624273777008056,346.3830871582031,623.0772705078125,440.42095947265625,388.4749755859375,0.022445880826657355,0.1965128916732947
0.0129870129870129,576.0,0.1336805555555555,2.0,7,1,32,0.5657467532467533,6.244008541107178,20,32,15.0,77.0,0.3506493506493506,routed_bypass,87,1,late,routed_bypass_l15_late,0.1336805555555555,2.0,,,16.0,humaneval,0.1024305555555555,humaneval,15,0.3506493506493506,0.0129870129870129,0.375,0.03125,0.011627906976744186,0.15630285412262154,7342.817783355713,0.8125780639772562,0.4794118131536745,3.068639973178506,0.04179104076549914,0.4794118131536745,0.171875,0.3194629331212593,0.9685289561748504,127.3750991821289,183.83824920654297,133.9492416381836,113.80411148071288,0.0823989053857878,3.0671980741795664
0.0679245283018867,576.0,0.4600694444444444,0.0,7,1,32,0.4915094339622641,9.964786529541016,11,32,15.0,265.0,0.2754716981132075,routed_bypass,90,1,middle,routed_bypass_l15_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1805555555555555,humaneval,15,0.2754716981132075,0.0679245283018867,0.65625,0.03125,0.046511627906976744,0.21548157086441416,7342.817783355713,2.1139956474892427,1.3628895498239983,2.559168009087444,0.03485266943282213,1.3628895498239983,0.458984375,0.3103923159093614,0.9694926142692566,271.91307067871094,404.7820587158203,288.5898895263672,251.4280776977539,0.6255450082199993,6.324854345347051
0.0174563591022443,1024.0,0.783203125,29.0,6,0,32,0.3008884039900249,6.279897928237915,25,32,16.0,802.0,0.1633416458852868,routed_bypass,86,0,early,routed_bypass_l16_early,0.783203125,29.0,,,16.0,humaneval,0.1396484375,humaneval,16,0.1633416458852868,0.0174563591022443,0.21875,0.0,0.0,0.07990960099750621,7342.817783355713,0.0504753655333567,0.0242666518875732,0.0354560017585754,0.00048286642546060553,0.0242666518875732,0.783203125,0.3227601138066334,0.9703179597854614,458.1285705566406,664.6058959960938,421.3597717285156,476.7607421875,0.01900571759163448,0.303676299026077
0.0649350649350649,576.0,0.1336805555555555,2.0,7,1,32,0.3969155844155844,7.387753248214722,20,32,16.0,77.0,0.2077922077922078,routed_bypass,102,1,late,routed_bypass_l16_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0694444444444444,humaneval,16,0.2077922077922078,0.0649350649350649,0.375,0.03125,0.18604651162790697,0.17300475687103595,7342.817783355713,0.8099241940500397,0.4648656808508082,3.232192013412714,0.04401841512040875,0.4648656808508082,0.171875,0.3248275536916176,0.972017139196396,149.85126495361328,268.3599548339844,164.43115234375,188.70828247070312,0.07989878889623266,2.6870109773763966
0.0528301886792452,576.0,0.4600694444444444,0.0,6,0,32,0.2891509433962264,10.538615942001345,10,32,16.0,265.0,0.1735849056603773,routed_bypass,94,2,middle,routed_bypass_l16_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1111111111111111,humaneval,16,0.1735849056603773,0.0528301886792452,0.6875,0.0625,0.09302325581395349,0.2138876700307152,7342.817783355713,2.114022225592713,1.217772066279607,3.044544013217092,0.04146288390974775,1.217772066279607,0.458984375,0.3303379780882239,0.9709296822547911,327.1567840576172,521.3351135253906,340.55052185058594,359.11695861816406,0.5589383507338039,5.693512235206123
0.0236907730673316,1024.0,0.783203125,29.0,6,0,32,0.3206047381546135,6.696744680404663,25,32,17.0,802.0,0.1334164588528678,routed_bypass,92,0,early,routed_bypass_l17_early,0.783203125,29.0,,,16.0,humaneval,0.1181640625,humaneval,17,0.1334164588528678,0.0236907730673316,0.21875,0.0,0.06976744186046512,0.0891249347561329,7342.817783355713,0.0480906384551901,0.023546273768987,0.0363520011305809,0.0004950688169462897,0.023546273768987,0.783203125,0.3378421095273312,0.9631120562553406,550.799560546875,780.4979248046875,528.962158203125,532.2603759765625,0.018441515197976144,0.2641940084827577
0.0,576.0,0.1336805555555555,2.0,7,1,32,0.3668831168831168,5.973154544830322,21,32,17.0,77.0,0.1168831168831168,routed_bypass,83,1,late,routed_bypass_l17_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0642361111111111,humaneval,17,0.1168831168831168,0.0,0.34375,0.03125,0.03488372093023256,0.10535336756266986,7342.817783355713,0.8035285130469367,0.4555635307281217,3.421856010332704,0.04660140168654566,0.4555635307281217,0.171875,0.3068064207755514,0.9642022848129272,205.77489471435547,257.40403747558594,196.0818328857422,150.85284423828125,0.07829998184389592,4.324147782529382
0.060377358490566,576.0,0.4600694444444444,0.0,7,1,32,0.4356132075471698,11.854846239089966,9,32,17.0,265.0,0.3169811320754717,routed_bypass,103,1,middle,routed_bypass_l17_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1822916666666666,humaneval,17,0.3169811320754717,0.060377358490566,0.71875,0.03125,0.19767441860465115,0.2650065818341377,7342.817783355713,2.264363633415993,1.2497763504038086,3.4207680076360703,0.04658658444977452,1.2497763504038086,0.458984375,0.3293868466325318,0.9622403979301452,425.3179016113281,575.8374633789062,429.5761260986328,347.4889068603516,0.5736278170798731,4.716020039026874
0.0236907730673316,1024.0,0.783203125,29.0,6,0,32,0.3820137157107232,6.501384973526001,22,32,18.0,802.0,0.1571072319201995,routed_bypass,90,0,early,routed_bypass_l18_early,0.783203125,29.0,,,16.0,humaneval,0.1357421875,humaneval,18,0.1571072319201995,0.0236907730673316,0.3125,0.0,0.046511627906976744,0.10796192657890158,7342.817783355713,0.0534269644005586,0.0266326099478505,0.0356799997389316,0.00048591699796512756,0.0266326099478505,0.783203125,0.3806805336597762,0.9563220739364624,761.0205078125,977.7407836914062,655.12548828125,679.1596069335938,0.020858743338062598,0.24668520460670595
0.0649350649350649,576.0,0.1336805555555555,2.0,7,1,32,0.4131493506493506,5.991540431976318,14,32,18.0,77.0,0.1038961038961039,routed_bypass,83,1,late,routed_bypass_l18_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0677083333333333,humaneval,18,0.1038961038961039,0.0649350649350649,0.5625,0.03125,0.03488372093023256,0.15949297795228026,7342.817783355713,0.8025289609922593,0.4591349134651882,3.335616024211049,0.045426920871876136,0.4591349134651882,0.171875,0.3692348729153102,0.9611187875270844,233.95374298095703,346.3654022216797,248.92005157470703,225.51659393310547,0.07891381325182922,2.8787155356931122
0.0830188679245283,576.0,0.4600694444444444,0.0,6,0,32,0.5521226415094339,7.656247615814209,8,32,18.0,265.0,0.3547169811320754,routed_bypass,69,2,middle,routed_bypass_l18_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1927083333333333,humaneval,18,0.3547169811320754,0.0830188679245283,0.75,0.0625,0.19767441860465115,0.28958205353225097,7342.817783355713,2.1399954033204853,1.2932787775898509,2.77878400310874,0.037843564760758897,1.2932787775898509,0.458984375,0.3662680542211164,0.9605041444301604,517.0928649902344,732.8540344238281,512.6508483886719,491.406005859375,0.5935947514328417,4.466018393801526
0.027431421446384,1024.0,0.783203125,29.0,6,0,32,0.3884039900249376,7.901334047317505,25,32,19.0,802.0,0.1571072319201995,routed_bypass,109,0,early,routed_bypass_l19_early,0.783203125,29.0,,,16.0,humaneval,0.134765625,humaneval,19,0.1571072319201995,0.027431421446384,0.21875,0.0,0.26744186046511625,0.13414610276633993,7342.817783355713,0.0511426245429093,0.0266156135169122,0.0365439988672733,0.0004976835861310516,0.0266156135169122,0.783203125,0.3631083017421576,0.9486289024353028,922.1548461914062,1078.557373046875,871.5468139648438,586.7617797851562,0.020845431680237874,0.19840765380468897
0.1038961038961039,576.0,0.1336805555555555,2.0,6,0,32,0.4107142857142857,5.877155303955078,17,32,19.0,77.0,0.2337662337662337,routed_bypass,81,0,late,routed_bypass_l19_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0954861111111111,humaneval,19,0.2337662337662337,0.1038961038961039,0.46875,0.0,0.05813953488372093,0.1729103745092117,7342.817783355713,0.8157663238433561,0.4776433385022279,2.9347519874572754,0.039967653754252305,0.4776433385022279,0.171875,0.3326865893176841,0.9607211351394652,271.55701446533203,401.0301971435547,303.65672302246094,236.27163696289065,0.08209494880507041,2.762375247049053
0.060377358490566,576.0,0.4600694444444444,0.0,4,-2,32,0.3785377358490566,9.89596438407898,10,32,19.0,265.0,0.2113207547169811,routed_bypass,89,2,middle,routed_bypass_l19_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1336805555555555,humaneval,19,0.2113207547169811,0.060377358490566,0.6875,0.0625,0.03488372093023256,0.21131636682755595,7342.817783355713,2.1293771215742185,1.3120303774294184,2.428831996396184,0.03307765585442858,1.3120303774294184,0.458984375,0.3441808623962277,0.956375539302826,607.8453369140625,802.0469970703125,653.8763122558594,427.2749328613281,0.6022014427654557,6.20884410008855
0.0386533665835411,1024.0,0.783203125,29.0,6,0,32,0.4177057356608479,6.137443065643311,22,32,20.0,802.0,0.1296758104738154,routed_bypass,85,0,early,routed_bypass_l20_early,0.783203125,29.0,,,16.0,humaneval,0.12109375,humaneval,20,0.1296758104738154,0.0386533665835411,0.3125,0.0,0.011627906976744186,0.09849141680682014,7342.817783355713,0.0472939346806159,0.0249508580262166,0.0356799997389316,0.00048591699796512756,0.0249508580262166,0.783203125,0.3744404066310955,0.942743182182312,1054.97412109375,1313.5323486328125,1051.7071533203125,752.3973999023438,0.019541589977564174,0.25333027826328164
0.0389610389610389,576.0,0.1336805555555555,2.0,6,0,32,0.3563311688311688,6.010075330734253,18,32,20.0,77.0,0.1818181818181818,routed_bypass,83,0,late,routed_bypass_l20_late,0.1336805555555555,2.0,,,16.0,humaneval,0.0729166666666666,humaneval,20,0.1818181818181818,0.0389610389610389,0.4375,0.0,0.03488372093023256,0.13863258834189066,7342.817783355713,0.8116313876748213,0.4711507921899824,3.1391360089182854,0.04275110865523454,0.4711507921899824,0.171875,0.3025244696965207,0.963779479265213,286.9940490722656,406.7369689941406,320.96067810058594,232.4575042724609,0.08097904240765323,3.398557278812738
0.060377358490566,576.0,0.4600694444444444,0.0,8,2,32,0.3804245283018868,9.479737997055054,12,32,20.0,265.0,0.2,routed_bypass,85,2,middle,routed_bypass_l20_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.1371527777777778,humaneval,20,0.2,0.060377358490566,0.625,0.0625,0.011627906976744186,0.19190105309346203,7342.817783355713,2.040329139346173,1.2713061731707669,2.581312006339431,0.035154242996341324,1.2713061731707669,0.458984375,0.3369599360625729,0.9554836750030518,673.3536071777344,897.13818359375,733.3737182617188,513.2214660644531,0.5835096693264262,6.6248003993578894
0.0299251870324189,1024.0,0.783203125,29.0,6,0,32,0.3519326683291771,6.39145040512085,22,32,21.0,802.0,0.1334164588528678,routed_bypass,84,0,early,routed_bypass_l21_early,0.783203125,29.0,,,16.0,humaneval,0.1162109375,humaneval,21,0.1334164588528678,0.0299251870324189,0.3125,0.0,0.023255813953488372,0.099819491967755,7342.817783355713,0.0472932571686268,0.0253138794519516,0.0363840013742446,0.0004955046202660484,0.0253138794519516,0.783203125,0.4150424219287311,0.9478670358657836,1345.9342041015625,1474.0302734375,1159.7537841796875,878.0029907226562,0.01982590949264178,0.253596556673809
