dataset,repeat,layer,phase,waves,prepare_attn_ms_critical_median_ms,prepare_attn_ms_critical_sum_ms,attention_ms_critical_median_ms,attention_ms_critical_sum_ms,prepare_mlp_ms_critical_median_ms,prepare_mlp_ms_critical_sum_ms,mlp_ms_critical_median_ms,mlp_ms_critical_sum_ms,postprocess_ms_critical_median_ms,postprocess_ms_critical_sum_ms,router_ms_critical_median_ms,router_ms_critical_sum_ms,dispatch_ms_critical_median_ms,dispatch_ms_critical_sum_ms,expert_ms_critical_median_ms,expert_ms_critical_sum_ms,combine_ms_critical_median_ms,combine_ms_critical_sum_ms,shared_ms_critical_median_ms,shared_ms_critical_sum_ms,gather_ms_critical_median_ms,gather_ms_critical_sum_ms,router_entropy_mean,topk_mass_mean
gsm8k,r1,6,middle,27,0.16422399878501892,4.706687971949577,0.6683200001716614,19.24246394634247,0.6172159910202026,25.19427201151848,27.491680145263672,799.2008590698242,0.6939520239830017,19.581151962280273,0.1709119975566864,4.657408032566309,11.21395206451416,328.09584045410156,1.1390399932861328,31.56063985824585,0.17987200617790222,5.678815998136997,0.2380480021238327,6.635168045759201,0.10108800232410431,2.8868480026721954,5.412060499191284,0.10013777390122414
gsm8k,r1,7,early,2,0.1478559970855713,0.2957119941711426,0.6646080017089844,1.3292160034179688,0.41867199540138245,0.8373439908027649,17.290239810943604,34.58047962188721,0.6504479944705963,1.3008959889411926,0.1663839966058731,0.3327679932117462,6.508015811443329,13.016031622886658,0.8262399733066559,1.6524799466133118,0.27449600026011467,0.5489920005202293,0.39952001720666885,0.7990400344133377,0.10484800115227699,0.20969600230455399,5.43487286567688,0.09377060458064079
gsm8k,r1,7,late,36,0.1560320034623146,5.621568024158478,0.6719200015068054,25.104992151260376,0.34035199880599976,13.88604798913002,10.555215835571289,434.5866894721985,0.6428000032901764,23.45846390724182,0.17484799772500992,6.683616042137146,3.6674400568008423,153.32243049144745,0.9015040099620819,30.700128078460693,0.21728000044822693,7.66883198171854,0.2677760049700737,12.588448032736778,0.0958079993724823,3.644000008702278,5.314775466918945,0.14000044763088226
gsm8k,r1,7,middle,27,0.16470399498939514,4.680512011051178,0.6627519726753235,19.071200013160706,0.6323519945144653,18.989535957574844,27.365663528442383,803.5932178497314,0.6924480199813843,19.509120106697083,0.17292800545692444,4.589312016963959,11.204000473022461,328.87433528900146,1.1402560472488403,32.24937617778778,0.3126400113105774,9.751776024699211,0.23574399948120117,6.535840019583702,0.10447999835014343,2.9151360020041466,5.360161781311035,0.12052352353930473
gsm8k,r1,8,early,2,0.16364800184965134,0.3272960036993027,0.8918080031871796,1.7836160063743591,0.5506080090999603,1.1012160181999207,17.10084843635559,34.20169687271118,0.666672021150589,1.333344042301178,0.17550399899482727,0.35100799798965454,6.474224090576172,12.948448181152344,0.766431987285614,1.532863974571228,0.14740799739956856,0.2948159947991371,0.4025759994983673,0.8051519989967346,0.09257599711418152,0.18515199422836304,5.388222694396973,0.11246097087860107
gsm8k,r1,8,late,36,0.1533759981393814,5.636639967560768,0.6745280027389526,24.927647948265076,0.3560959994792938,15.725152105093002,10.578304290771484,438.54742527008057,0.6477920114994049,24.046144127845764,0.17403200268745422,6.480768010020256,3.5843520164489746,150.73257625102997,0.9204800128936768,29.954047977924347,0.16862399876117706,5.8330880254507065,0.2532159984111786,11.826816007494926,0.09334399923682213,3.447968006134033,5.290019512176514,0.14933443814516068
gsm8k,r1,8,middle,27,0.15747199952602386,4.509568005800247,0.6741440296173096,19.058016002178192,0.5839359760284424,21.020512104034424,27.303936004638672,795.4346523284912,0.6987839937210083,19.46972793340683,0.17107200622558594,4.615360017865896,11.15436840057373,326.8137016296387,1.0883840322494507,30.10972809791565,0.16371199488639832,4.820703998208046,0.24236799776554108,6.702751964330673,0.10665600001811981,3.007807992398739,5.339225769042969,0.12978841364383698
gsm8k,r1,9,early,2,0.15345600247383118,0.30691200494766235,1.1682720184326172,2.3365440368652344,0.847823977470398,1.695647954940796,17.208208322525024,34.41641664505005,0.6555359959602356,1.3110719919204712,0.18457599729299545,0.3691519945859909,6.575520217418671,13.151040434837341,0.7738880217075348,1.5477760434150696,0.12772800028324127,0.25545600056648254,0.4188160002231598,0.8376320004463196,0.10716800019145012,0.21433600038290024,5.305309295654297,0.13965608179569244
gsm8k,r1,9,late,36,0.14868799597024918,5.630976051092148,0.6730239987373352,25.612544059753418,0.33183999359607697,20.57820811867714,10.45905590057373,430.1736650466919,0.6514559984207153,23.395391941070557,0.18187199532985687,6.658560022711754,3.5456960201263428,151.24355101585388,0.832399994134903,28.591584086418152,0.12063999846577644,4.7517760545015335,0.295184001326561,12.978656008839607,0.10078400000929832,3.9482879862189293,5.227133512496948,0.16780298948287964
gsm8k,r1,9,middle,27,0.15884800255298615,4.483904018998146,0.679967999458313,19.321056008338928,0.6501439809799194,20.03664004802704,27.711904525756836,803.9609909057617,0.6901760101318359,19.978208005428314,0.17987200617790222,4.882719982415438,11.285792350769043,331.43315029144287,1.0448640584945679,29.265088140964508,0.15107199549674988,4.776991963386536,0.23651200532913208,6.718368023633957,0.10188800096511841,2.997696004807949,5.265010356903076,0.15305498987436295
gsm8k,r1,10,early,2,0.1441119983792305,0.288223996758461,1.083616018295288,2.167232036590576,0.8682559728622437,1.7365119457244873,17.231647968292236,34.46329593658447,0.6505279839038849,1.3010559678077698,0.1995679959654808,0.3991359919309616,6.582624197006226,13.165248394012451,0.7838560193777084,1.5677120387554169,0.15347200259566307,0.30694400519132614,0.4073440134525299,0.8146880269050598,0.08724800124764442,0.17449600249528885,5.3296051025390625,0.1266666203737259
gsm8k,r1,10,late,36,0.15195199847221375,5.643583968281746,0.6689279973506927,24.98793590068817,0.3283040076494217,15.371520042419434,10.62929630279541,427.35055923461914,0.6448639929294586,23.324992060661316,0.1796640008687973,6.532767981290817,3.522336006164551,149.5972477197647,0.8439840078353882,29.49913603067398,0.1064320020377636,3.988160017877817,0.2608319967985153,11.98396797478199,0.09732799977064133,3.498656004667282,5.151159048080444,0.19137488305568695
gsm8k,r1,10,middle,27,0.15622399747371674,4.579359978437424,0.6587200164794922,19.316448092460632,0.6855999827384949,26.84681609272957,27.484575271606445,796.1344966888428,0.6912959814071655,19.40806394815445,0.17427200078964233,4.763903971761465,11.210047721862793,327.91100692749023,1.0790719985961914,29.89801597595215,0.13955199718475342,4.1494719833135605,0.23878400027751923,6.5778559893369675,0.10134399682283401,2.9052799865603447,5.225577116012573,0.16081307083368301
gsm8k,r1,11,early,2,0.15380799770355225,0.3076159954071045,1.3502559959888458,2.7005119919776917,1.1073119640350342,2.2146239280700684,17.27660846710205,34.5532169342041,0.6666879951953888,1.3333759903907776,0.18727999925613403,0.37455999851226807,6.637904047966003,13.275808095932007,0.7907199859619141,1.5814399719238281,0.20260800421237946,0.4052160084247589,0.3951999992132187,0.7903999984264374,0.09168000146746635,0.1833600029349327,5.248809337615967,0.15984047949314117
gsm8k,r1,11,late,36,0.1539200022816658,5.742464050650597,0.671424001455307,24.777855932712555,0.3397759944200516,14.004128023982048,10.615472316741943,427.6654734611511,0.6541120111942291,23.39110404253006,0.1804959997534752,6.455200031399727,3.7233599424362183,150.57600009441376,0.7900799810886383,28.2532160282135,0.21952000260353088,7.5397119373083115,0.30348800122737885,12.667296037077904,0.10003199800848961,3.650688000023365,5.15334415435791,0.19153116643428802
gsm8k,r1,11,middle,27,0.16704000532627106,4.560064002871513,0.6677119731903076,18.80899202823639,0.6446719765663147,19.368128091096878,27.461280822753906,800.93772315979,0.692799985408783,19.52409601211548,0.1725119948387146,4.711040023714304,11.242239952087402,327.4604187011719,1.071776032447815,30.01561564207077,0.3259199857711792,9.693407952785492,0.23478400707244873,6.54358397424221,0.09824000298976898,2.792992003262043,5.192718982696533,0.18016822636127472
gsm8k,r1,12,early,2,0.16175999492406845,0.3235199898481369,1.5674720108509064,3.1349440217018127,0.5694240033626556,1.1388480067253113,17.24561643600464,34.49123287200928,0.6540480256080627,1.3080960512161255,0.18320000171661377,0.36640000343322754,6.702560186386108,13.405120372772217,0.7563519775867462,1.5127039551734924,0.1889279969036579,0.3778559938073158,0.39737599343061447,0.7947519868612289,0.08027199655771255,0.1605439931154251,5.199814796447754,0.1739332377910614
gsm8k,r1,12,late,36,0.15772800147533417,5.680416017770767,0.6612799763679504,24.534496188163757,0.33748799562454224,13.711968004703522,10.816160202026367,432.3992671966553,0.6515199840068817,23.686655819416046,0.17319999635219574,6.863423988223076,3.6355680227279663,152.1752964258194,0.7973600029945374,27.577760070562363,0.15009600669145584,5.584352008998394,0.3168960064649582,13.911264136433601,0.10169599950313568,3.7471360117197037,5.119162321090698,0.19592954963445663
gsm8k,r1,12,middle,27,0.16227200627326965,4.554272025823593,0.667743980884552,18.793888092041016,0.590399980545044,24.719200044870377,27.703296661376953,807.3695678710938,0.6926400065422058,20.106848001480103,0.17667199671268463,4.68950393050909,11.185407638549805,330.8407373428345,1.0497280359268188,29.038592040538788,0.21612800657749176,6.414464011788368,0.23503999412059784,6.534464001655579,0.10409600287675858,2.9043520018458366,5.190610408782959,0.17380552738904953
gsm8k,r1,13,early,2,0.17472000420093536,0.3494400084018707,1.4188959300518036,2.837791860103607,0.5882880091667175,1.176576018333435,17.54523205757141,35.09046411514282,0.6551679968833923,1.3103359937667847,0.17800000309944153,0.35600000619888306,6.637503981590271,13.275007963180542,0.7921599745750427,1.5843199491500854,0.1440799981355667,0.2881599962711334,0.40033601224422455,0.8006720244884491,0.10796800255775452,0.21593600511550903,5.14768648147583,0.18661168962717056
gsm8k,r1,13,late,36,0.1539520025253296,5.648767992854118,0.668175995349884,25.11728000640869,0.3328000009059906,16.821471974253654,10.518352031707764,435.31951808929443,0.6516000032424927,23.574624001979828,0.17788799852132797,6.524576038122177,3.6420799493789673,152.97238409519196,0.8294880092144012,28.67433598637581,0.15939199924468994,6.147808030247688,0.31086400151252747,13.861535981297493,0.1008480004966259,3.8553600013256073,4.9968695640563965,0.2342681586742401
gsm8k,r1,13,middle,27,0.1579200029373169,4.574208006262779,0.6752960085868835,19.849759936332703,0.675711989402771,30.247200071811676,27.555456161499023,816.2716522216797,0.6938560009002686,19.538464069366455,0.16921600699424744,4.7573760189116,11.210880279541016,328.802433013916,1.072383999824524,29.857663869857788,0.19696000218391418,6.130047976970673,0.23689599335193634,6.600896015763283,0.10406400263309479,2.930848002433777,5.08201789855957,0.2027488872408867
gsm8k,r1,14,early,2,0.16006400436162949,0.32012800872325897,1.5008480250835419,3.0016960501670837,0.6243840157985687,1.2487680315971375,17.27996802330017,34.55993604660034,0.6489440202713013,1.2978880405426025,0.17667199671268463,0.35334399342536926,6.642576038837433,13.285152077674866,0.812144011259079,1.624288022518158,0.16857600212097168,0.33715200424194336,0.4267039895057678,0.8534079790115356,0.1072320006787777,0.2144640013575554,5.035431385040283,0.21931110322475433
gsm8k,r1,14,late,36,0.15374400466680527,5.610816031694412,0.675792008638382,25.03225588798523,0.3049120008945465,17.293856024742126,10.509504318237305,438.46038579940796,0.6456959843635559,23.880832016468048,0.179967999458313,6.775199994444847,3.6758880615234375,154.71935939788818,0.8145439922809601,28.47878396511078,0.1518240049481392,5.610559970140457,0.31828801333904266,13.500416070222855,0.09910399839282036,4.114495985209942,4.835235834121704,0.2804766893386841
gsm8k,r1,14,middle,27,0.1523520052433014,4.437215983867645,0.6677119731903076,18.923711955547333,0.6179839968681335,21.18851226568222,27.398975372314453,793.9136924743652,0.6894720196723938,19.405119955539703,0.17283199727535248,4.678847972303629,11.19542407989502,326.8213415145874,1.0656960010528564,29.542976021766663,0.22140799462795258,6.5850560665130615,0.23664000630378723,6.596096038818359,0.10291200131177902,2.918783985078335,4.9611029624938965,0.23929960280656815
gsm8k,r1,15,early,2,0.1605760008096695,0.321152001619339,1.831423968076706,3.662847936153412,0.7880000174045563,1.5760000348091125,17.183536529541016,34.36707305908203,0.693343997001648,1.386687994003296,0.17902399599552155,0.3580479919910431,6.4896160364151,12.9792320728302,0.8201439678668976,1.6402879357337952,0.27432000264525414,0.5486400052905083,0.41942400485277176,0.8388480097055435,0.10040000081062317,0.20080000162124634,5.0263285636901855,0.21752946078777313
gsm8k,r1,15,late,36,0.1501919999718666,5.712799936532974,0.6728799939155579,25.835359930992126,0.3869760036468506,21.35289593040943,10.553375720977783,434.023455619812,0.6488800048828125,23.674783766269684,0.1775680035352707,6.497247979044914,3.652463912963867,153.781183719635,0.8505599796772003,29.49225604534149,0.3057280033826828,10.578816018998623,0.3020319938659668,13.379455983638763,0.09799999743700027,3.87849597632885,4.8519446849823,0.2678392082452774
gsm8k,r1,15,middle,27,0.1648319959640503,4.6007040143013,0.6733120083808899,18.94217598438263,0.5772160291671753,18.467519879341125,27.55120086669922,799.7232265472412,0.6936960220336914,19.617792069911957,0.1711679995059967,4.614240027964115,11.204671859741211,331.7034215927124,1.0756800174713135,29.955840229988098,0.39747199416160583,11.435744047164917,0.24326400458812714,6.973728060722351,0.10870400071144104,3.0663360208272934,4.89540696144104,0.2565600126981735
gsm8k,r1,16,early,2,0.1542080044746399,0.3084160089492798,1.4529760479927063,2.9059520959854126,0.32660800218582153,0.6532160043716431,17.178592443466187,34.35718488693237,0.6716159880161285,1.343231976032257,0.17947199940681458,0.35894399881362915,6.461824178695679,12.923648357391357,0.765392005443573,1.530784010887146,0.14956799894571304,0.2991359978914261,0.414000004529953,0.828000009059906,0.09870399907231331,0.19740799814462662,4.862728595733643,0.27216245234012604
gsm8k,r1,16,late,36,0.1557759940624237,5.701599970459938,0.6687360107898712,25.06147211790085,0.3421120047569275,17.026239842176437,10.529808044433594,433.35817670822144,0.6576640009880066,23.75625616312027,0.1767839938402176,6.675711959600449,3.7371679544448853,151.11945617198944,0.7759200036525726,28.27680003643036,0.1557919979095459,6.110207986086607,0.3383200019598007,14.016031980514526,0.10255999863147736,3.9731199964880943,4.683667898178101,0.3162148892879486
gsm8k,r1,16,middle,27,0.15647999942302704,4.492575973272324,0.6717119812965393,18.838623821735382,0.6082559823989868,18.6836479306221,27.638816833496094,798.7349529266357,0.692031979560852,19.48198401927948,0.17071999609470367,4.554175987839699,11.20025634765625,329.11174488067627,1.0365439653396606,28.98822408914566,0.18585599958896637,5.8706879541277885,0.2369920015335083,7.209023997187614,0.09974399954080582,2.998879998922348,4.815999507904053,0.27531543374061584
gsm8k,r1,17,early,2,0.16273599863052368,0.32547199726104736,1.5823360085487366,3.164672017097473,0.5417440086603165,1.083488017320633,17.092207670211792,34.184415340423584,0.6632960140705109,1.3265920281410217,0.18035200238227844,0.3607040047645569,6.51604825258255,13.0320965051651,0.7285600006580353,1.4571200013160706,0.12558399513363838,0.25116799026727676,0.40431999415159225,0.8086399883031845,0.08646400272846222,0.17292800545692444,4.70749044418335,0.3045886158943176
gsm8k,r1,17,late,36,0.16143999993801117,5.843967959284782,0.670991986989975,25.09247976541519,0.33580799400806427,18.68863996863365,10.57364797592163,428.0921583175659,0.6478240191936493,23.444511890411377,0.1716800034046173,6.317887976765633,3.719183921813965,150.39164805412292,0.7859520018100739,28.113663762807846,0.17020799964666367,6.525823995471001,0.3616800010204315,13.112224012613297,0.10196800157427788,3.9282559975981712,4.541033506393433,0.3458344638347626
gsm8k,r1,17,middle,27,0.1584320068359375,4.536799967288971,0.6585599780082703,19.307743847370148,0.6068800091743469,20.791712194681168,27.675743103027344,793.6014423370361,0.6895040273666382,19.35305607318878,0.17059199512004852,4.5636159889400005,11.22390365600586,327.1908483505249,1.0764479637145996,29.463231921195984,0.24633599817752838,7.155551970005035,0.2356480062007904,6.503263995051384,0.10246399790048599,2.8602239936590195,4.705074787139893,0.3022461235523224
gsm8k,r1,18,early,2,0.15216000378131866,0.30432000756263733,2.1536799669265747,4.307359933853149,0.4381280094385147,0.8762560188770294,20.126160621643066,40.25232124328613,0.7259519994258881,1.4519039988517761,0.19711999595165253,0.39423999190330505,6.407360076904297,12.814720153808594,0.7732959985733032,1.5465919971466064,0.15132800117135048,0.30265600234270096,0.42780801653862,0.85561603307724,0.11926400288939476,0.23852800577878952,4.792766094207764,0.2852305471897125
gsm8k,r1,18,late,36,0.15353599935770035,5.5548480451107025,0.6744799911975861,27.48259198665619,0.3643040060997009,13.603040009737015,10.591072082519531,425.91843271255493,0.650160014629364,23.504096031188965,0.17611199617385864,6.454495966434479,3.5580960512161255,149.73590457439423,0.7753919959068298,27.40047973394394,0.11985599994659424,4.843903981149197,0.32948799431324005,12.939391985535622,0.09857599809765816,3.8097279891371727,4.519958019256592,0.3556285500526428
gsm8k,r1,18,middle,27,0.1576640009880066,4.456256002187729,0.6695039868354797,19.377951979637146,0.6594880223274231,18.6255039870739,27.454784393310547,794.1587886810303,0.6936320066452026,19.328767955303192,0.17523199319839478,4.680832013487816,11.193887710571289,328.8150396347046,1.0220799446105957,28.06281578540802,0.22806400060653687,5.988575980067253,0.2359360009431839,6.546240031719208,0.10364799946546555,2.9624320045113564,4.629004955291748,0.32314588129520416
gsm8k,r1,19,early,2,0.1682879999279976,0.3365759998559952,1.590511977672577,3.181023955345154,2.1570080518722534,4.314016103744507,17.279231548309326,34.55846309661865,0.669264018535614,1.338528037071228,0.19681599736213684,0.3936319947242737,6.626703858375549,13.253407716751099,0.7659839987754822,1.5319679975509644,0.18612800166010857,0.37225600332021713,0.4034560024738312,0.8069120049476624,0.10092800110578537,0.20185600221157074,4.39794397354126,0.3878209590911865
gsm8k,r1,19,late,36,0.1515360027551651,5.534784018993378,0.6676959991455078,28.29635214805603,0.3604000061750412,14.401536077260971,10.563983917236328,427.2039361000061,0.6501120030879974,23.365183889865875,0.1770079955458641,6.539359986782074,3.610111951828003,150.34393644332886,0.7985280156135559,27.982624113559723,0.17060799896717072,6.298720009624958,0.3145439922809601,12.744863986968994,0.10095999762415886,3.7837439998984337,4.159894227981567,0.4414588212966919
gsm8k,r1,19,middle,27,0.1579200029373169,4.502784013748169,0.6594560146331787,19.043840050697327,0.6113600134849548,18.783136039972305,27.52614402770996,800.8985633850098,0.6940159797668457,19.57023996114731,0.16889600455760956,4.541343994438648,11.177824020385742,326.7291507720947,1.068127989768982,29.39516794681549,0.2746880054473877,7.6060159504413605,0.2354239970445633,6.47673599421978,0.10051199793815613,2.8330879881978035,4.392257928848267,0.3808499723672867
gsm8k,r1,20,early,2,0.15211199969053268,0.30422399938106537,1.2166399955749512,2.4332799911499023,0.42004798352718353,0.8400959670543671,17.331135988235474,34.66227197647095,0.6710880100727081,1.3421760201454163,0.176767997443676,0.353535994887352,6.627264082431793,13.254528164863586,0.7953759729862213,1.5907519459724426,0.2375040054321289,0.4750080108642578,0.4104800149798393,0.8209600299596786,0.12060799822211266,0.2412159964442253,4.4762122631073,0.3721472769975662
