dataset,layer,phase,waves,clean_request_median_ms,prepare_attn_sum_ms,attention_sum_ms,prepare_mlp_sum_ms,mlp_sum_ms,postprocess_sum_ms,router_sum_ms,dispatch_sum_ms,expert_sum_ms,combine_sum_ms,shared_sum_ms,gather_sum_ms,whole_layer_sum_ms,non_moe_layer_proxy_sum_ms,routed_moe_sum_ms,whole_moe_sum_ms,whole_layer_request_e2e_upper_percent,routed_moe_request_e2e_upper_percent,whole_moe_request_e2e_upper_percent,non_moe_normalized_optimistic_e2e_percent,whole_layer_normalized_optimistic_e2e_percent
gsm8k,17,early,2,6074.886083602905,0.355103999376297,3.434816002845764,0.954912006855011,26.617664337158203,0.02860799990594387,0.34831999242305756,0.7629759907722473,1.9669119715690613,0.43568000197410583,0.07145600020885468,0.10819200053811073,31.39110434614122,4.773440008983016,3.513887956738472,3.6935359574854374,0.5167356871245843,0.057842861715926175,0.060800085905394756,0.061472212406990766,0.12227229831238552
gsm8k,17,middle,27,6074.886083602905,4.972927942872047,17.735935866832733,15.510495960712433,327.60819149017334,0.3677119994536042,4.62630395591259,10.650751918554306,28.2183039188385,6.6848960518836975,0.9658240005373955,1.4045759961009026,366.19526326004416,38.58707176987082,50.180255845189095,52.55065584182739,6.028018603484007,0.8260279312995461,0.8650475929691928,0.4969231136323967,1.3619707066015896
gsm8k,17,late,36,6074.886083602905,6.664447978138924,26.07036793231964,15.366688013076782,183.40793633460999,0.5421440005302429,6.442304015159607,12.534111991524696,26.83817607164383,6.394624002277851,3.4820799827575684,2.9237440265715122,232.05158425867558,48.64364792406559,52.209216080605984,58.615040089935064,3.819850793334547,0.8594270799830643,0.9648747200074498,0.6264313894825938,1.5913061094900436
gsm8k,18,early,2,6074.886083602905,0.3736959993839264,3.38483202457428,0.9986880421638489,26.706527709960938,0.026240000501275063,0.3482560068368912,0.7276480197906494,2.025823950767517,0.40803200006484985,0.07296000048518181,0.10982399806380272,31.489983776584268,4.78345606662333,3.5097599774599075,3.692543976008892,0.5183633625917826,0.05777491016553075,0.06078375668600045,0.06160119888667572,0.12238495557267617
gsm8k,18,middle,27,6074.886083602905,5.008415997028351,17.771360099315643,14.880608141422272,325.9605760574341,0.3728320011869073,4.628608018159866,10.632863998413086,26.646207988262177,5.503456011414528,0.9648959971964359,1.3851839937269688,363.99379229638726,38.03321623895317,47.41113601624966,49.76121600717306,5.991779718781313,0.7804448571343574,0.8191300268409409,0.48979057928080033,1.3089206061217413
gsm8k,18,late,36,6074.886083602905,6.590623989701271,25.64169591665268,13.86150412261486,181.6030719280243,0.5348799955099821,6.3863039910793304,11.844384014606476,26.017343878746033,4.6640959940850735,3.330880004912615,2.909471992403269,228.23177595250309,46.62870402447879,48.91212787851691,55.152479875832796,3.7569721112719687,0.8051530054290008,0.907876775248481,0.600483004428948,1.5083597796774288
gsm8k,19,early,2,6074.886083602905,0.3694719970226288,3.418752074241638,1.0889280438423157,26.59171199798584,0.025919999927282333,0.35331200063228607,0.7727999985218048,2.0091519355773926,0.5022720098495483,0.07260800153017044,0.11126399785280228,31.494784113019705,4.903072115033865,3.637535944581032,3.8214079439640045,0.5184423819572386,0.05987825770756963,0.06290501404262706,0.06314161064870473,0.1260466246913318
gsm8k,19,middle,27,6074.886083602905,5.008928000926971,17.63967990875244,15.33008000254631,327.3005771636963,0.3719999995082617,4.60902401804924,10.640512019395828,27.68640011548996,7.001695945858955,0.962143998593092,1.379456002265215,365.6512650754303,38.350687911733985,49.93763209879398,52.27923209965229,6.0190637329378385,0.8220340498825761,0.8605796286577677,0.4938789696377879,1.3544585982955555
gsm8k,19,late,36,6074.886083602905,6.567040041089058,24.933536171913147,13.220863983035088,181.1152000427246,0.522752002812922,6.305984005331993,12.277504026889801,26.415456026792526,5.900703981518745,3.1346560176461935,2.573760012164712,226.35939224157482,45.244192198850214,50.899648040533066,56.60806407034397,3.7261504022693566,0.8378700001950555,0.931837458205813,0.5826533040734672,1.51449076227928
gsm8k,20,early,2,6074.886083602905,0.38339200615882874,3.552639961242676,1.5628480315208435,26.814720153808594,0.025887999683618546,0.3972479999065399,0.8903999924659729,2.0714240074157715,0.6429759860038757,0.07078399881720543,0.10630399733781815,32.33948815241456,5.524767998605967,4.00204798579216,4.179135981947184,0.5323472359375436,0.06587856843265474,0.06879365183863026,0.07114779095799455,0.1399414427966248
gsm8k,20,middle,27,6074.886083602905,4.999903991818428,17.765856087207794,15.037407845258713,326.5423345565796,0.3740480002015829,4.5294400453567505,10.572032004594803,27.304127871990204,6.623008027672768,0.9584640003740788,1.395648006349802,364.7195504810661,38.17721592448652,49.028607949614525,51.382719956338406,6.0037265795897445,0.807070408808992,0.8458219503906194,0.4916450027655382,1.3374669531561576
gsm8k,20,late,36,6074.886083602905,6.462591961026192,25.355327904224396,12.448576092720032,181.09897685050964,0.46444799937307835,6.203968018293381,12.270624056458473,26.44540810585022,6.00835195928812,3.1303680036216974,2.4962880052626133,225.82992080785334,44.7309439573437,50.928352139890194,56.555008148774505,3.717434659678716,0.8383425045179697,0.9309640933255616,0.5760437091356384,1.5070078024612
gsm8k,21,early,2,6074.886083602905,0.3696960061788559,4.471391916275024,1.0527680218219757,26.698559761047363,0.025887999683618546,0.3655039966106415,0.7332160174846649,2.050431966781616,0.44489601254463196,0.07254399731755257,0.11004799976944923,32.61830370500684,5.919743943959475,3.5940479934215546,3.7766399905085564,0.5369368784222783,0.05916239323602245,0.06216807917933334,0.07623427893369568,0.13840235811302903
gsm8k,21,middle,27,6074.886083602905,5.070816025137901,18.254368007183075,15.135423928499222,330.2210884094238,0.39663999900221825,4.618976011872292,10.682976007461548,25.958400011062622,4.297471985220909,0.957760002464056,1.3811520002782345,369.07833636924624,38.857247959822416,45.55782401561737,47.89673601835966,6.0754774869844566,0.7499370916367513,0.7884384226996561,0.5004024342281853,1.2888408569278416
gsm8k,21,late,36,6074.886083602905,6.500287964940071,24.84934413433075,12.009216040372849,178.9947829246521,0.5409599989652634,6.1864320039749146,11.430080085992813,25.28243190050125,3.678112003952265,3.2323840279132128,2.51408002153039,222.89459106326103,43.89980813860893,46.577055994421244,52.323520043864846,3.6691155685188797,0.7667148873810196,0.8613086619861802,0.5653403678362457,1.426649029822426
