dataset,repeat,layer,phase,waves,live_ratio_median,input_hidden_norm_median,output_hidden_norm_median,residual_update_norm_median,relative_l2_update_median,output_cosine_median,attention_update_norm_median,moe_update_norm_median,moe_to_total_update_norm_ratio_median,routed_output_norm_median,shared_output_norm_median,moe_output_norm_median
humaneval,r1,6,early,1,0.783203125,385.0551452636719,449.5468444824219,97.38249206542969,0.2529053130785869,0.9846209287643433,55.378421783447266,71.78529357910156,0.7371478389654499,42.367671966552734,53.29564666748047,71.78498077392578
humaneval,r1,6,late,26,0.171875,142.9620819091797,170.9319076538086,41.8602409362793,0.2923240235538596,0.9817700684070587,22.137327194213867,32.041565895080566,0.752503607455022,21.359959602355957,21.445313453674316,32.04049205780029
humaneval,r1,6,middle,58,0.458984375,299.62330627441406,355.3368835449219,80.33417510986328,0.2750888171309813,0.9833887815475464,43.24187088012695,59.705949783325195,0.7461478221567226,37.98117256164551,41.88071632385254,59.70767021179199
humaneval,r1,7,early,1,0.783203125,449.5468444824219,515.9967651367188,115.81909942626953,0.25763521832661485,0.9806036353111267,71.45795440673828,101.15186309814453,0.8733608152646518,61.683349609375,73.7076644897461,101.15258026123047
humaneval,r1,7,late,26,0.171875,170.9319076538086,197.93877410888672,49.104339599609375,0.27316681641850543,0.9777812063694,28.618972778320312,41.67648506164551,0.8491421511474577,30.22317600250244,25.152111053466797,41.673561096191406
humaneval,r1,7,middle,58,0.458984375,355.3368835449219,410.2422790527344,93.50506591796875,0.2615807604759066,0.9800011813640594,54.39520835876465,79.19427108764648,0.8606498206638421,52.961402893066406,52.46162796020508,79.19407653808594
humaneval,r1,8,early,1,0.783203125,515.9967651367188,614.2494506835938,154.28506469726562,0.29900393785683166,0.9776772260665894,81.85221099853516,142.27381896972656,0.9221490054717401,81.75807189941406,105.84668731689453,142.2723388671875
humaneval,r1,8,late,26,0.171875,197.93877410888672,241.15513610839844,65.07743072509766,0.3032887334206361,0.9769227802753448,31.608622550964355,60.795955657958984,0.9272595640315155,37.26419639587402,42.00333023071289,60.79378318786621
humaneval,r1,8,middle,58,0.458984375,410.2422790527344,490.31788635253906,121.06397247314453,0.29642536505733574,0.9783790111541748,62.54897117614746,109.22955703735352,0.9208317116373363,67.25239181518555,77.14575576782227,109.2298812866211
humaneval,r1,9,early,1,0.783203125,614.2494506835938,752.4801635742188,211.08717346191406,0.34365056936883975,0.9724686145782471,112.6783676147461,191.81478881835938,0.9086994044807182,118.03153991699219,139.8609619140625,191.81614685058594
humaneval,r1,9,late,26,0.171875,241.15513610839844,282.60638427734375,72.01959991455078,0.3098362005176676,0.9729603826999664,41.657249450683594,63.64570617675781,0.8809725579008268,45.25872611999512,39.07876396179199,63.64937973022461
humaneval,r1,9,middle,58,0.458984375,490.31788635253906,587.1683959960938,151.98831176757812,0.3111157696866905,0.9750457108020782,81.91587448120117,137.6268539428711,0.8959738575955856,93.79193115234375,90.39994049072266,137.6290283203125
humaneval,r1,10,early,1,0.783203125,752.4801635742188,979.2573852539062,307.4304504394531,0.4085562189163683,0.97076416015625,153.1971893310547,268.1211853027344,0.8721360714902231,142.2581329345703,209.77110290527344,268.12469482421875
humaneval,r1,10,late,26,0.171875,282.60638427734375,354.0303039550781,104.53829193115234,0.3750813109727712,0.9714274406433105,50.66950607299805,96.68764877319336,0.9153061290603741,56.53038215637207,71.9219741821289,96.68831253051758
humaneval,r1,10,middle,58,0.458984375,587.1683959960938,737.4614562988281,217.78186798095703,0.3683748360987769,0.9733427464962006,107.65058517456055,191.2281951904297,0.8922056424530906,107.2269172668457,145.8544692993164,191.22159576416016
humaneval,r1,11,early,1,0.783203125,979.2573852539062,1121.3826904296875,292.8510437011719,0.29905420996670873,0.9701477289199829,203.06448364257812,269.3858947753906,0.9198734324821962,167.55438232421875,195.3082275390625,269.3836364746094
humaneval,r1,11,late,26,0.171875,354.0303039550781,409.0544891357422,105.70101928710938,0.2974832917110466,0.9720463454723358,57.28503227233887,98.06387710571289,0.9292092954860772,68.77122116088867,61.15820503234863,98.05648040771484
humaneval,r1,11,middle,58,0.458984375,737.4614562988281,854.9290466308594,214.07706451416016,0.288505816853579,0.9746358394622803,126.02211380004883,192.94940185546875,0.9285078325302296,130.30182647705078,129.13262939453125,192.9542465209961
humaneval,r1,12,early,1,0.783203125,1121.3826904296875,1325.0452880859375,353.8110656738281,0.31551322192984455,0.971833348274231,217.49398803710938,348.8198547363281,0.9858930049912534,206.88491821289062,260.2421569824219,348.8428649902344
humaneval,r1,12,late,26,0.171875,409.0544891357422,498.9875793457031,136.8716812133789,0.3371255976906449,0.9723029732704163,71.38360214233398,128.9700927734375,0.9456681169943848,78.56385040283203,91.45341873168945,128.97470092773438
humaneval,r1,12,middle,58,0.458984375,854.9290466308594,1024.2738342285156,272.98753356933594,0.31652011903677457,0.9751847088336945,152.16041564941406,253.46379852294922,0.9492447553050158,160.99217987060547,180.9646987915039,253.46099853515625
humaneval,r1,13,early,1,0.783203125,1325.0452880859375,1597.6004638671875,462.50274658203125,0.3490467463569706,0.9670217037200928,281.32220458984375,413.3052673339844,0.8936277035939266,278.1315002441406,275.66925048828125,413.31365966796875
humaneval,r1,13,late,26,0.171875,498.9875793457031,587.8796691894531,158.4591293334961,0.3160175142195566,0.9690376818180084,94.1790542602539,157.1322784423828,0.9655845599304218,107.6568374633789,99.3615493774414,157.12823486328125
humaneval,r1,13,middle,58,0.458984375,1024.2738342285156,1209.4656372070312,331.7833251953125,0.3185876327600763,0.9707933962345123,197.94931030273438,308.95140075683594,0.9465712783784793,216.10581970214844,193.99774169921875,308.9491729736328
humaneval,r1,14,early,1,0.783203125,1597.6004638671875,1854.247802734375,522.8606567382812,0.32727873367827715,0.9649743437767029,331.899658203125,454.177001953125,0.8686387015354724,343.54449462890625,265.8292236328125,454.19610595703125
humaneval,r1,14,late,26,0.171875,587.8796691894531,709.067626953125,207.68472290039062,0.3544438910184421,0.9645781219005585,120.14380645751953,184.60041046142578,0.8763657177841071,139.93438720703125,104.88539123535156,184.5924835205078
humaneval,r1,14,middle,58,0.458984375,1209.4656372070312,1455.7373657226562,416.9875030517578,0.33715800302842935,0.9679485559463501,254.01883697509766,354.4844970703125,0.8654831712630292,268.21702575683594,207.00159454345703,354.48854064941406
humaneval,r1,15,early,1,0.783203125,1854.247802734375,2224.253173828125,668.4501953125,0.3604966899929809,0.9624273777008057,346.3830871582031,623.0772705078125,0.9321222057785835,440.42095947265625,388.4749755859375,623.0579833984375
humaneval,r1,15,late,26,0.171875,709.067626953125,825.3829650878906,212.58332061767578,0.3194629331212593,0.9685289561748505,127.3750991821289,183.83824920654297,0.8864107776393765,133.9492416381836,113.80411148071289,183.8404312133789
humaneval,r1,15,middle,58,0.458984375,1455.7373657226562,1681.2296752929688,456.74424743652344,0.31039231590936145,0.9694926142692566,271.91307067871094,404.7820587158203,0.8853932872078276,288.5898895263672,251.4280776977539,404.7622375488281
humaneval,r1,16,early,1,0.783203125,2224.253173828125,2633.68017578125,717.9002075195312,0.32276011380663344,0.9703179597854614,458.1285705566406,664.6058959960938,0.9257636215100445,421.3597717285156,476.7607421875,664.5914306640625
humaneval,r1,16,late,26,0.171875,825.3829650878906,995.2327880859375,271.68959045410156,0.3248275536916176,0.9720171391963959,149.85126495361328,268.3599548339844,0.9575300763663936,164.43115234375,188.70828247070312,268.35499572753906
humaneval,r1,16,middle,58,0.458984375,1681.2296752929688,2028.689453125,567.259521484375,0.33033797808822396,0.9709296822547913,327.1567840576172,521.3351135253906,0.936352177479888,340.55052185058594,359.11695861816406,521.2917175292969
humaneval,r1,17,early,1,0.783203125,2633.68017578125,3074.491455078125,889.76806640625,0.33784210952733124,0.9631120562553406,550.799560546875,780.4979248046875,0.877192556434508,528.962158203125,532.2603759765625,780.4946899414062
humaneval,r1,17,late,26,0.171875,995.2327880859375,1085.897216796875,299.1056213378906,0.3068064207755514,0.9642022848129272,205.77489471435547,257.40403747558594,0.8628551208131996,196.0818328857422,150.85284423828125,257.39244079589844
humaneval,r1,17,middle,58,0.458984375,2028.689453125,2333.9500732421875,670.8259582519531,0.3293868466325318,0.9622403979301453,425.3179016113281,575.8374633789062,0.868610254688302,429.5761260986328,347.48890686035156,575.8278198242188
humaneval,r1,18,early,1,0.783203125,3074.491455078125,3689.987548828125,1170.3990478515625,0.3806805336597762,0.9563220739364624,761.0205078125,977.7407836914062,0.8353909595929624,655.12548828125,679.1596069335938,977.7532958984375
humaneval,r1,18,late,26,0.171875,1085.897216796875,1320.7293701171875,401.8940124511719,0.36923487291531026,0.9611187875270844,233.95374298095703,346.3654022216797,0.8599425041432531,248.92005157470703,225.51659393310547,346.3367156982422
humaneval,r1,18,middle,58,0.458984375,2333.9500732421875,2826.069091796875,869.1123046875,0.36626805422111647,0.9605041444301605,517.0928649902344,732.8540344238281,0.866815362620924,512.6508483886719,491.406005859375,732.8999938964844
humaneval,r1,19,early,1,0.783203125,3689.987548828125,4157.87841796875,1339.8651123046875,0.36310830174215764,0.9486289024353027,922.1548461914062,1078.557373046875,0.8049745926973649,871.5468139648438,586.7617797851562,1078.5736083984375
humaneval,r1,19,late,26,0.171875,1320.7293701171875,1539.2265625,445.7428436279297,0.33268658931768413,0.9607211351394653,271.55701446533203,401.0301971435547,0.873882650540309,303.65672302246094,236.27163696289062,401.01759338378906
humaneval,r1,19,middle,58,0.458984375,2826.069091796875,3198.2620849609375,974.2516784667969,0.34418086239622775,0.9563755393028259,607.8453369140625,802.0469970703125,0.8443698275126483,653.8763122558594,427.2749328613281,802.0570373535156
humaneval,r1,20,early,1,0.783203125,4157.87841796875,4627.5263671875,1556.877685546875,0.37444040663109557,0.942743182182312,1054.97412109375,1313.5323486328125,0.8436965606398398,1051.7071533203125,752.3973999023438,1313.5496826171875
humaneval,r1,20,late,26,0.171875,1539.2265625,1705.0214233398438,461.2267761230469,0.3025244696965207,0.963779479265213,286.9940490722656,406.7369689941406,0.8662949603681768,320.96067810058594,232.45750427246094,406.75608825683594
humaneval,r1,20,middle,58,0.458984375,3198.2620849609375,3564.1693115234375,1057.06103515625,0.33695993606257296,0.9554836750030518,673.3536071777344,897.13818359375,0.8587529078944125,733.3737182617188,513.2214660644531,897.1330261230469
humaneval,r1,21,early,1,0.783203125,4627.5263671875,5616.8291015625,1920.6197509765625,0.4150424219287311,0.9478670358657837,1345.9342041015625,1474.0302734375,0.7674763693792128,1159.7537841796875,878.0029907226562,1474.0601806640625
humaneval,r1,21,late,26,0.171875,1705.0214233398438,1985.7117919921875,578.5807189941406,0.3497437786798596,0.9604015946388245,315.9381408691406,510.5460510253906,0.8665656757816691,390.500244140625,319.958984375,510.54762268066406
humaneval,r1,21,middle,58,0.458984375,3564.1693115234375,4263.42919921875,1348.5200805664062,0.37855418158828213,0.9547593593597412,807.8759460449219,1106.1845092773438,0.826309367397067,880.5908813476562,639.8719177246094,1106.17138671875
humaneval,r1,22,early,1,0.783203125,5616.8291015625,6365.7802734375,2399.715087890625,0.42723662132128387,0.9273152351379395,1550.274658203125,2071.11865234375,0.8630685629285622,1475.24853515625,1425.849365234375,2071.172119140625
humaneval,r1,22,late,26,0.171875,1985.7117919921875,2276.959228515625,760.2008666992188,0.3737420730256965,0.9461299180984497,426.8711242675781,629.6278991699219,0.8313718003948254,510.98651123046875,346.6008758544922,629.62353515625
humaneval,r1,22,middle,58,0.458984375,4263.42919921875,4850.9130859375,1661.8261108398438,0.40230296791323683,0.9364994466304779,1025.309326171875,1358.7864379882812,0.8285429277523648,1044.208740234375,843.0779113769531,1358.7789306640625
humaneval,r1,23,early,1,0.783203125,6365.7802734375,7573.837890625,2797.938232421875,0.4395279309430198,0.9339486956596375,2171.5390625,2191.646728515625,0.7833077596636404,1587.7398681640625,1461.656982421875,2191.646484375
humaneval,r1,23,late,26,0.171875,2276.959228515625,2692.87451171875,851.9378967285156,0.37641332394745547,0.9540420174598694,486.44944763183594,721.60498046875,0.8507542777545072,571.7776489257812,428.0432434082031,721.6314392089844
humaneval,r1,23,middle,58,0.458984375,4850.9130859375,5724.94384765625,1919.7291259765625,0.4073159771784993,0.9450840651988983,1264.06201171875,1530.9249877929688,0.8098919697400504,1179.9003295898438,917.868408203125,1530.9209594726562
humaneval,r1,24,early,1,0.783203125,7573.837890625,7916.56103515625,3432.80712890625,0.4532453926899367,0.9027103781700134,2397.16748046875,3433.5625,1.0002200447229876,1873.982421875,2863.444091796875,3433.620361328125
humaneval,r1,24,late,26,0.171875,2692.87451171875,2777.2535400390625,863.8140563964844,0.32379018239413815,0.9517444968223572,459.2070007324219,791.6895446777344,0.9234970518692968,566.3388671875,551.982177734375,791.7307739257812
humaneval,r1,24,middle,58,0.458984375,5724.94384765625,5989.85498046875,2093.193115234375,0.38633102534666364,0.9301442503929138,1271.06884765625,2003.1839599609375,0.9669536638886393,1274.7595825195312,1571.49169921875,2003.1898803710938
humaneval,r1,25,early,1,0.783203125,7916.56103515625,9703.154296875,3880.810546875,0.4902141889187625,0.9227441549301147,4070.923583984375,3035.983642578125,0.782306584129141,1883.295654296875,2376.91015625,3035.885986328125
humaneval,r1,25,late,26,0.171875,2777.2535400390625,3282.240234375,1066.4946899414062,0.36617374724998675,0.952469527721405,730.0401306152344,777.1397705078125,0.7452102354142586,598.7803039550781,491.1723937988281,777.1473083496094
humaneval,r1,25,middle,58,0.458984375,5989.85498046875,7201.607421875,2517.3389892578125,0.42540572967859624,0.9396680891513824,2161.198974609375,1852.4550170898438,0.7370327225377725,1349.4826049804688,1330.8810424804688,1852.5408325195312
humaneval,r1,26,early,1,0.783203125,9703.154296875,10129.005859375,4437.99169921875,0.4573761854583772,0.9007226228713989,3716.167724609375,4929.4306640625,1.1107345389875924,2376.302978515625,4303.9931640625,4929.12353515625
humaneval,r1,26,late,26,0.171875,3282.240234375,3222.6361083984375,1190.8209228515625,0.36780083819724096,0.9322705268859863,528.35888671875,1117.0718383789062,0.9499063484270036,735.2637634277344,847.1626281738281,1117.0509643554688
humaneval,r1,26,middle,58,0.458984375,7201.607421875,7282.914306640625,2904.1787109375,0.4098436654076371,0.9182486236095428,1849.3511962890625,2948.8614501953125,1.0111815117943332,1723.522705078125,2427.7628173828125,2948.874267578125
humaneval,r1,27,early,1,0.783203125,10129.005859375,11270.328125,4956.73388671875,0.4893603533787076,0.8980938196182251,5245.962890625,6500.71240234375,1.3114911050121112,2621.725830078125,5872.1396484375,6500.62158203125
humaneval,r1,27,late,26,0.171875,3222.6361083984375,3450.6295166015625,1274.1868896484375,0.3947231609533612,0.9302480816841125,813.6526794433594,1385.7899780273438,1.0810374864987833,772.657470703125,1140.0357055664062,1385.694091796875
humaneval,r1,27,middle,58,0.458984375,7282.914306640625,7925.921142578125,3105.7852783203125,0.4361553177271465,0.9164471626281738,2712.482177734375,3612.3477783203125,1.198353689251545,1865.2906494140625,3067.3642578125,3612.310302734375
humaneval,r1,28,early,1,0.783203125,11270.328125,13538.3232421875,6335.8642578125,0.5621721202382917,0.8853062987327576,7564.279296875,6786.4560546875,1.0711176531787898,3342.80419921875,5784.0966796875,6786.49658203125
humaneval,r1,28,late,26,0.171875,3450.6295166015625,3922.726806640625,1471.8649291992188,0.4188547589522685,0.9301868677139282,1487.1652221679688,1432.1719360351562,0.9930759880927265,874.9458312988281,1096.2243041992188,1432.1116333007812
humaneval,r1,28,middle,58,0.458984375,7925.921142578125,9103.8837890625,3733.12158203125,0.48186801969398374,0.911657840013504,4049.624267578125,3811.7091064453125,1.0391321785292178,2137.8701171875,3112.7066650390625,3811.5850830078125
humaneval,r1,29,early,1,0.783203125,13538.3232421875,15828.412109375,7907.2529296875,0.58406442129017,0.8663482069969177,8463.986328125,8804.4580078125,1.11346609070218,4123.69091796875,7673.6298828125,8804.4248046875
humaneval,r1,29,late,26,0.171875,3922.726806640625,4172.9669189453125,1724.2731323242188,0.43415939022929895,0.9122580885887146,1445.6197509765625,1999.9188232421875,1.1699109740908074,1055.8258666992188,1670.081787109375,1999.8595581054688
humaneval,r1,29,middle,58,0.458984375,9103.8837890625,9902.34375,4453.200439453125,0.4936513915882468,0.8940876424312592,4392.281494140625,5153.691650390625,1.1729326969720388,2538.434326171875,4479.82666015625,5154.033203125
humaneval,r1,30,early,1,0.783203125,15828.412109375,18939.06640625,9780.171875,0.6178871138443072,0.8565970659255981,10745.1591796875,10852.5478515625,1.1096479683862919,4934.24609375,9871.7919921875,10852.5732421875
humaneval,r1,30,late,26,0.171875,4172.9669189453125,4633.812744140625,2110.8147583007812,0.50463882067434,0.8868815898895264,1859.953125,2410.9306640625,1.1661380912332404,1279.7852172851562,2093.7922973632812,2410.9346923828125
humaneval,r1,30,middle,58,0.458984375,9902.34375,11293.2734375,5549.470458984375,0.5545672598573295,0.8740598559379578,5729.8818359375,6489.85400390625,1.1466167394727032,3053.4000244140625,5741.73974609375,6489.867919921875
humaneval,r1,31,early,1,0.783203125,18939.06640625,45909.79296875,38861.6953125,2.0519329981162864,0.5497865676879883,27304.220703125,18942.6328125,0.4874371192552435,6494.92236328125,16188.1123046875,18942.33203125
humaneval,r1,31,late,26,0.171875,4633.812744140625,8776.85205078125,6787.2626953125,1.5094274542091424,0.6248702108860016,7904.90185546875,4687.6279296875,0.6760951744152424,1738.4784545898438,4029.7406005859375,4687.15771484375
humaneval,r1,31,middle,58,0.458984375,11293.2734375,24336.576171875,20061.6962890625,1.8215096475694539,0.5660312473773956,18005.8369140625,11780.90771484375,0.552201749143092,4017.985595703125,10320.517578125,11781.29443359375
