accepted_set_change_fraction,aligned_rows,baseline_live_ratio,baseline_wave,benchmark_correct,benchmark_delta_vs_baseline,benchmark_total,confidence_logit_margin_abs_change_mean,elapsed_seconds_observer,final_sequence_exact,final_sequence_total,layers,live_aligned_rows,live_top1_flip_fraction,mode,nfe,per_sample_score_flips,phase,policy,policy_live_ratio,policy_wave,sampled_js_mean,sampled_kl_mean,sampled_logits_rows,task,top1_flip_fraction,dataset,direct_e2e_optimistic_percent,post_epoch_live_weighted_percent,current_step_exact,benchmark_vector_safe,final_trajectory_exact
0.019047619047619,960.0,0.328125,8.0,5,0,32,0.1982142857142857,4.853909969329834,23,32,3.0,315.0,0.1047619047619047,routed_bypass,63,0,late,routed_bypass_l03_late,0.328125,8.0,,,16.0,gsm8k,0.0510416666666666,gsm8k,0.8551782357142698,0.1546459768473685,False,True,False
0.0324543610547667,992.0,0.4969758064516129,0.0,5,0,32,0.2470841784989858,4.987263441085815,14,32,3.0,493.0,0.1602434077079107,routed_bypass,59,0,middle,routed_bypass_l03_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0977822580645161,gsm8k,0.8010137327408694,0.3560958227204873,False,True,False
0.0126953125,1024.0,1.0,36.0,5,0,32,0.2457275390625,4.885340213775635,26,32,4.0,1024.0,0.150390625,routed_bypass,64,0,early,routed_bypass_l04_early,1.0,36.0,,,16.0,gsm8k,0.150390625,gsm8k,0.0619521075106243,0.05599284716902616,False,True,False
0.0253968253968253,960.0,0.328125,8.0,5,0,32,0.2438492063492063,4.87425684928894,22,32,4.0,315.0,0.1555555555555555,routed_bypass,63,0,late,routed_bypass_l04_late,0.328125,8.0,,,16.0,gsm8k,0.0677083333333333,gsm8k,0.8418712564147084,0.1522396120374063,False,True,False
0.0141987829614604,992.0,0.4969758064516129,0.0,5,0,32,0.3239097363083164,4.866081714630127,15,32,4.0,493.0,0.2434077079107505,routed_bypass,58,0,middle,routed_bypass_l04_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1370967741935483,gsm8k,0.8134842259261107,0.36163966092078104,False,True,False
0.0146484375,1024.0,1.0,36.0,5,0,32,0.247802734375,4.9105610847473145,27,32,5.0,1024.0,0.138671875,routed_bypass,64,0,early,routed_bypass_l05_early,1.0,36.0,,,16.0,gsm8k,0.138671875,gsm8k,0.058005630949023,0.05242598773761796,False,True,False
0.0253968253968253,960.0,0.328125,8.0,5,0,32,0.2031746031746031,4.928797006607056,24,32,5.0,315.0,0.1396825396825396,routed_bypass,63,0,late,routed_bypass_l05_late,0.328125,8.0,,,16.0,gsm8k,0.0645833333333333,gsm8k,0.8532402983943944,0.15429553035868912,False,True,False
0.0223123732251521,992.0,0.4969758064516129,0.0,5,0,32,0.3090770791075051,4.807680368423462,14,32,5.0,493.0,0.2170385395537525,routed_bypass,58,0,middle,routed_bypass_l05_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.126008064516129,gsm8k,0.837046679043603,0.3721145014699888,False,True,False
0.0185546875,1024.0,1.0,36.0,5,0,32,0.22857666015625,5.089129209518433,22,32,6.0,1024.0,0.1259765625,routed_bypass,67,0,early,routed_bypass_l06_early,1.0,36.0,,,16.0,gsm8k,0.1259765625,gsm8k,0.0599377828918922,0.0541722832680139,False,True,False
0.0253968253968253,960.0,0.328125,8.0,5,0,32,0.2347222222222222,5.028951644897461,22,32,6.0,315.0,0.1746031746031746,routed_bypass,63,0,late,routed_bypass_l06_late,0.328125,8.0,,,16.0,gsm8k,0.0729166666666666,gsm8k,0.8855174432903417,0.16013236108451873,False,True,False
0.0223123732251521,992.0,0.4969758064516129,0.0,5,0,32,0.271551724137931,4.886371612548828,13,32,6.0,493.0,0.1886409736308316,routed_bypass,64,0,middle,routed_bypass_l06_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1058467741935483,gsm8k,0.826657939679871,0.3674961203617168,False,True,False
0.01953125,1024.0,1.0,36.0,5,0,32,0.226318359375,5.019389152526856,23,32,7.0,1024.0,0.1162109375,routed_bypass,66,0,early,routed_bypass_l07_early,1.0,36.0,,,16.0,gsm8k,0.1162109375,gsm8k,0.0758048114772264,0.06851304006071585,False,True,False
0.0095238095238095,960.0,0.328125,8.0,4,-1,32,0.2339285714285714,5.096076726913452,22,32,7.0,315.0,0.146031746031746,routed_bypass,66,1,late,routed_bypass_l07_late,0.328125,8.0,,,16.0,gsm8k,0.059375,gsm8k,0.9399089780515,0.1699682428622413,False,False,False
0.0263691683569979,992.0,0.4969758064516129,0.0,4,-1,32,0.277129817444219,4.814953327178955,12,32,7.0,493.0,0.1643002028397566,routed_bypass,63,1,middle,routed_bypass_l07_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0997983870967741,gsm8k,0.8902198259048626,0.3957529669597222,False,False,False
0.0205078125,1024.0,1.0,36.0,5,0,32,0.23541259765625,4.78841233253479,24,32,8.0,1024.0,0.1220703125,routed_bypass,63,0,early,routed_bypass_l08_early,1.0,36.0,,,16.0,gsm8k,0.1220703125,gsm8k,0.0607832313948878,0.0549364068905944,False,True,False
0.0158730158730158,960.0,0.328125,8.0,5,0,32,0.2654761904761905,4.96799635887146,19,32,8.0,315.0,0.1079365079365079,routed_bypass,64,0,late,routed_bypass_l08_late,0.328125,8.0,,,16.0,gsm8k,0.0541666666666666,gsm8k,0.87282361307742,0.15783687496100635,False,True,False
0.024340770791075,992.0,0.4969758064516129,0.0,4,-1,32,0.3171906693711968,4.819817066192627,10,32,8.0,493.0,0.2231237322515213,routed_bypass,63,1,middle,routed_bypass_l08_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1239919354838709,gsm8k,0.7987644756886786,0.35509590098660004,False,False,False
0.0283203125,1024.0,1.0,36.0,5,0,32,0.23345947265625,4.992577791213989,22,32,9.0,1024.0,0.119140625,routed_bypass,66,0,early,routed_bypass_l09_early,1.0,36.0,,,16.0,gsm8k,0.119140625,gsm8k,0.0592461481627943,0.05354717785611926,False,True,False
0.0158730158730158,960.0,0.328125,8.0,5,0,32,0.2265873015873016,4.694215536117554,21,32,9.0,315.0,0.1365079365079365,routed_bypass,61,0,late,routed_bypass_l09_late,0.328125,8.0,,,16.0,gsm8k,0.065625,gsm8k,0.8636616919043189,0.15618008086774995,False,True,False
0.0304259634888438,992.0,0.4969758064516129,0.0,6,1,32,0.325684584178499,4.767579555511475,11,32,9.0,493.0,0.2150101419878296,routed_bypass,62,1,middle,routed_bypass_l09_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.126008064516129,gsm8k,0.8033846790044741,0.35714984217840023,False,False,False
0.015625,1024.0,1.0,36.0,5,0,32,0.25640869140625,5.103053331375122,29,32,10.0,1024.0,0.13671875,routed_bypass,66,0,early,routed_bypass_l10_early,1.0,36.0,,,16.0,gsm8k,0.13671875,gsm8k,0.0606252022916556,0.05479357882903053,False,True,False
0.0317460317460317,960.0,0.328125,8.0,5,0,32,0.2448412698412698,5.14788556098938,15,32,10.0,315.0,0.1396825396825396,routed_bypass,66,0,late,routed_bypass_l10_late,0.328125,8.0,,,16.0,gsm8k,0.0645833333333333,gsm8k,0.8900528353327968,0.16095251775303526,False,True,False
0.0182555780933062,992.0,0.4969758064516129,0.0,5,0,32,0.3804513184584178,4.575673818588257,10,32,10.0,493.0,0.2718052738336714,routed_bypass,60,0,middle,routed_bypass_l10_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1542338709677419,gsm8k,0.7842591192842882,0.3486474512140837,False,True,False
0.0224609375,1024.0,1.0,36.0,5,0,32,0.2080078125,4.890047073364258,29,32,11.0,1024.0,0.1025390625,routed_bypass,64,0,early,routed_bypass_l11_early,1.0,36.0,,,16.0,gsm8k,0.1025390625,gsm8k,0.0631599675120631,0.05708452141837343,False,True,False
0.0222222222222222,960.0,0.328125,8.0,4,-1,32,0.2478174603174603,5.265876054763794,17,32,11.0,315.0,0.146031746031746,routed_bypass,68,1,late,routed_bypass_l11_late,0.328125,8.0,,,16.0,gsm8k,0.06875,gsm8k,0.8981807246914717,0.16242232292005962,False,False,False
0.0202839756592292,992.0,0.4969758064516129,0.0,5,0,32,0.3429259634888438,4.503681421279907,9,32,11.0,493.0,0.2170385395537525,routed_bypass,59,0,middle,routed_bypass_l11_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.125,gsm8k,0.852444365109638,0.3789596421505547,False,True,False
0.0146484375,1024.0,1.0,36.0,5,0,32,0.23089599609375,4.7979161739349365,28,32,12.0,1024.0,0.1181640625,routed_bypass,63,0,early,routed_bypass_l12_early,1.0,36.0,,,16.0,gsm8k,0.1181640625,gsm8k,0.0614506339286243,0.055539611036075964,False,True,False
0.0158730158730158,960.0,0.328125,8.0,5,0,32,0.1994047619047619,5.026096343994141,20,32,12.0,315.0,0.1396825396825396,routed_bypass,65,0,late,routed_bypass_l12_late,0.328125,8.0,,,16.0,gsm8k,0.0572916666666666,gsm8k,0.8975654724167295,0.16231106390403052,False,True,False
0.0162271805273833,992.0,0.4969758064516129,0.0,5,0,32,0.2697768762677485,4.952263116836548,12,32,12.0,493.0,0.1805273833671399,routed_bypass,62,0,middle,routed_bypass_l12_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1028225806451613,gsm8k,0.8008794138533172,0.3560361103924525,False,True,False
0.0166015625,1024.0,1.0,36.0,5,0,32,0.2529296875,4.699700593948364,28,32,13.0,1024.0,0.1298828125,routed_bypass,62,0,early,routed_bypass_l13_early,1.0,36.0,,,16.0,gsm8k,0.1298828125,gsm8k,0.0604366233954668,0.0546231396020552,False,True,False
0.0126984126984126,960.0,0.328125,8.0,6,1,32,0.2486111111111111,4.796144723892212,17,32,13.0,315.0,0.1301587301587301,routed_bypass,62,1,late,routed_bypass_l13_late,0.328125,8.0,,,16.0,gsm8k,0.0552083333333333,gsm8k,0.8615957418271227,0.1558064852189563,False,False,False
0.0324543610547667,992.0,0.4969758064516129,0.0,5,0,32,0.3558569979716024,5.319696664810181,10,32,13.0,493.0,0.1926977687626775,routed_bypass,62,2,middle,routed_bypass_l13_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1078629032258064,gsm8k,0.8188202916284781,0.3640118433549988,False,False,False
0.0166015625,1024.0,1.0,36.0,5,0,32,0.26898193359375,4.9823994636535645,24,32,14.0,1024.0,0.15234375,routed_bypass,66,0,early,routed_bypass_l14_early,1.0,36.0,,,16.0,gsm8k,0.15234375,gsm8k,0.0606299437706218,0.05479786421846726,False,True,False
0.0253968253968253,960.0,0.328125,8.0,4,-1,32,0.3196428571428571,5.156477689743042,18,32,14.0,315.0,0.1555555555555555,routed_bypass,67,1,late,routed_bypass_l14_late,0.328125,8.0,,,16.0,gsm8k,0.0677083333333333,gsm8k,0.8665372691382968,0.15670008527358842,False,False,False
0.0283975659229208,992.0,0.4969758064516129,0.0,4,-1,32,0.3524340770791075,5.109068870544434,10,32,14.0,493.0,0.2150101419878296,routed_bypass,60,1,middle,routed_bypass_l14_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1280241935483871,gsm8k,0.8119529410101343,0.3609589183321262,False,False,False
0.015625,1024.0,1.0,36.0,5,0,32,0.22503662109375,4.873106956481934,26,32,15.0,1024.0,0.130859375,routed_bypass,64,0,early,routed_bypass_l15_early,1.0,36.0,,,16.0,gsm8k,0.130859375,gsm8k,0.0684354564667179,0.06185255367182366,False,True,False
0.019047619047619,960.0,0.328125,8.0,5,0,32,0.2541666666666666,5.01269268989563,23,32,15.0,315.0,0.1269841269841269,routed_bypass,65,0,late,routed_bypass_l15_late,0.328125,8.0,,,16.0,gsm8k,0.0583333333333333,gsm8k,0.9087148512177374,0.16432725948048027,False,True,False
0.024340770791075,992.0,0.4969758064516129,0.0,4,-1,32,0.2946247464503043,5.050687789916992,10,32,15.0,493.0,0.2028397565922921,routed_bypass,59,1,middle,routed_bypass_l15_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1159274193548387,gsm8k,0.925004870011557,0.41121688273699253,False,False,False
0.0166015625,1024.0,1.0,36.0,5,0,32,0.23760986328125,4.763928413391113,23,32,16.0,1024.0,0.12109375,routed_bypass,63,0,early,routed_bypass_l16_early,1.0,36.0,,,16.0,gsm8k,0.12109375,gsm8k,0.0621833535852292,0.05620184935852503,False,True,False
0.0476190476190476,960.0,0.328125,8.0,5,0,32,0.281547619047619,5.081932067871094,18,32,16.0,315.0,0.1555555555555555,routed_bypass,66,0,late,routed_bypass_l16_late,0.328125,8.0,,,16.0,gsm8k,0.071875,gsm8k,0.8122126317885862,0.14687630087523057,False,True,False
0.0385395537525354,992.0,0.4969758064516129,0.0,4,-1,32,0.343052738336714,5.933482885360718,11,32,16.0,493.0,0.2393509127789046,routed_bypass,68,1,middle,routed_bypass_l16_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1360887096774193,gsm8k,0.787659349015199,0.35015904527792613,False,False,False
0.025390625,1024.0,1.0,36.0,5,0,32,0.28009033203125,4.699682950973511,24,32,17.0,1024.0,0.138671875,routed_bypass,62,0,early,routed_bypass_l17_early,1.0,36.0,,,16.0,gsm8k,0.138671875,gsm8k,0.0578428617159261,0.05227887550594688,False,True,False
0.0095238095238095,960.0,0.328125,8.0,3,-2,32,0.2740079365079365,4.780011177062988,15,32,17.0,315.0,0.1428571428571428,routed_bypass,62,2,late,routed_bypass_l17_late,0.328125,8.0,,,16.0,gsm8k,0.0625,gsm8k,0.8594270799830643,0.15541431570935002,False,False,False
0.024340770791075,992.0,0.4969758064516129,0.0,5,0,32,0.3240365111561866,5.079024791717529,9,32,17.0,493.0,0.2008113590263691,routed_bypass,58,0,middle,routed_bypass_l17_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1139112903225806,gsm8k,0.8260279312995461,0.3672160460716732,False,True,False
0.0341796875,1024.0,1.0,36.0,5,0,32,0.28094482421875,5.021549224853516,28,32,18.0,1024.0,0.146484375,routed_bypass,66,0,early,routed_bypass_l18_early,1.0,36.0,,,16.0,gsm8k,0.146484375,gsm8k,0.0577749101655307,0.05221746031074088,False,True,False
0.0349206349206349,960.0,0.328125,8.0,5,0,32,0.3111111111111111,4.664443492889404,17,32,18.0,315.0,0.146031746031746,routed_bypass,60,0,late,routed_bypass_l18_late,0.328125,8.0,,,16.0,gsm8k,0.0666666666666666,gsm8k,0.8051530054290008,0.14559967482353545,False,True,False
0.0344827586206896,992.0,0.4969758064516129,0.0,5,0,32,0.4334432048681541,5.540510416030884,9,32,18.0,493.0,0.2494929006085192,routed_bypass,63,0,middle,routed_bypass_l18_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1431451612903226,gsm8k,0.7804448571343574,0.3469517963671891,False,True,False
0.03125,1024.0,1.0,36.0,5,0,32,0.353271484375,4.882749319076538,23,32,19.0,1024.0,0.1787109375,routed_bypass,64,0,early,routed_bypass_l19_early,1.0,36.0,,,16.0,gsm8k,0.1787109375,gsm8k,0.0598782577075696,0.054118483894878576,False,True,False
0.0222222222222222,960.0,0.328125,8.0,4,-1,32,0.2684523809523809,4.92631721496582,17,32,19.0,315.0,0.1777777777777777,routed_bypass,64,1,late,routed_bypass_l19_late,0.328125,8.0,,,16.0,gsm8k,0.084375,gsm8k,0.8378700001950555,0.15151604570834976,False,False,False
0.0405679513184584,992.0,0.4969758064516129,0.0,4,-1,32,0.3799442190669371,5.77335262298584,6,32,19.0,493.0,0.2028397565922921,routed_bypass,68,1,middle,routed_bypass_l19_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1229838709677419,gsm8k,0.8220340498825761,0.36544054032078227,False,False,False
0.0224609375,1024.0,1.0,36.0,5,0,32,0.30487060546875,5.092798233032227,24,32,20.0,1024.0,0.138671875,routed_bypass,66,0,early,routed_bypass_l20_early,1.0,36.0,,,16.0,gsm8k,0.138671875,gsm8k,0.0658785684326547,0.05954161629338079,False,True,False
0.0444444444444444,960.0,0.328125,8.0,4,-1,32,0.3265873015873016,4.933722019195557,22,32,20.0,315.0,0.1555555555555555,routed_bypass,64,1,late,routed_bypass_l20_late,0.328125,8.0,,,16.0,gsm8k,0.0802083333333333,gsm8k,0.8383425045179697,0.15160149092845715,False,False,False
0.0324543610547667,992.0,0.4969758064516129,0.0,5,0,32,0.3135141987829614,4.891558647155762,8,32,20.0,493.0,0.1866125760649087,routed_bypass,64,0,middle,routed_bypass_l20_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1038306451612903,gsm8k,0.807070408808992,0.3587883571419006,False,True,False
0.0185546875,1024.0,1.0,36.0,5,0,32,0.3233642578125,4.866060256958008,26,32,21.0,1024.0,0.166015625,routed_bypass,64,0,early,routed_bypass_l21_early,1.0,36.0,,,16.0,gsm8k,0.166015625,gsm8k,0.0591623932360224,0.05347147943353391,False,True,False
0.0666666666666666,960.0,0.328125,8.0,5,0,32,0.3914682539682539,4.793698310852051,14,32,21.0,315.0,0.1555555555555555,routed_bypass,62,0,late,routed_bypass_l21_late,0.328125,8.0,,,16.0,gsm8k,0.0822916666666666,gsm8k,0.7667148873810196,0.1386487258102696,False,True,False
0.0304259634888438,992.0,0.4969758064516129,0.0,5,0,32,0.3490111561866126,5.097937345504761,6,32,21.0,493.0,0.2231237322515213,routed_bypass,67,0,middle,routed_bypass_l21_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.126008064516129,gsm8k,0.7499370916367513,0.33338937239093475,False,True,False
0.0361328125,1024.0,1.0,36.0,5,0,32,0.35150146484375,4.946835279464722,25,32,22.0,1024.0,0.1640625,routed_bypass,65,0,early,routed_bypass_l22_early,1.0,36.0,,,16.0,gsm8k,0.1640625,gsm8k,0.0599520047532333,0.0541851371085131,False,True,False
0.0603174603174603,960.0,0.328125,8.0,5,0,32,0.2938492063492063,5.103405475616455,18,32,22.0,315.0,0.1523809523809524,routed_bypass,66,0,late,routed_bypass_l22_late,0.328125,8.0,,,16.0,gsm8k,0.0708333333333333,gsm8k,0.8264108838513183,0.14944383880834045,False,True,False
0.0283975659229208,992.0,0.4969758064516129,0.0,5,0,32,0.2990618661257606,4.5871336460113525,10,32,22.0,493.0,0.1663286004056795,routed_bypass,60,0,middle,routed_bypass_l22_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0866935483870967,gsm8k,0.795179881900331,0.35350234669157854,False,True,False
0.0205078125,1024.0,1.0,36.0,5,0,32,0.31304931640625,5.028752326965332,28,32,23.0,1024.0,0.1484375,routed_bypass,66,0,early,routed_bypass_l23_early,1.0,36.0,,,16.0,gsm8k,0.1484375,gsm8k,0.0556389030808928,0.050286918751334266,False,True,False
0.0412698412698412,960.0,0.328125,8.0,4,-1,32,0.3204365079365079,5.077904939651489,18,32,23.0,315.0,0.1587301587301587,routed_bypass,66,1,late,routed_bypass_l23_late,0.328125,8.0,,,16.0,gsm8k,0.0802083333333333,gsm8k,0.8541205103026427,0.15445470329445735,False,False,False
0.0425963488843813,992.0,0.4969758064516129,0.0,5,0,32,0.2842292089249493,4.830895185470581,8,32,23.0,493.0,0.1825557809330628,routed_bypass,63,0,middle,routed_bypass_l23_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.1058467741935483,gsm8k,0.80970314726079,0.3599587580060568,False,True,False
0.02734375,1024.0,1.0,36.0,5,0,32,0.32940673828125,4.75310206413269,24,32,24.0,1024.0,0.146484375,routed_bypass,62,0,early,routed_bypass_l24_early,1.0,36.0,,,16.0,gsm8k,0.146484375,gsm8k,0.0591734546428503,0.05348147682808394,False,True,False
0.0095238095238095,960.0,0.328125,8.0,5,0,32,0.2974206349206349,4.988184213638306,18,32,24.0,315.0,0.1206349206349206,routed_bypass,65,0,late,routed_bypass_l24_late,0.328125,8.0,,,16.0,gsm8k,0.059375,gsm8k,0.8089957149196589,0.14629457038811577,False,True,False
0.0223123732251521,992.0,0.4969758064516129,0.0,4,-1,32,0.2672413793103448,5.205399036407471,8,32,24.0,493.0,0.1501014198782961,routed_bypass,68,1,middle,routed_bypass_l24_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0887096774193548,gsm8k,0.7678848213763945,0.3413681514384979,False,False,False
0.0205078125,1024.0,1.0,36.0,5,0,32,0.282470703125,4.980970144271851,25,32,25.0,1024.0,0.10546875,routed_bypass,64,0,early,routed_bypass_l25_early,1.0,36.0,,,16.0,gsm8k,0.10546875,gsm8k,0.076858858440641,0.06946569676446605,False,True,False
0.0222222222222222,960.0,0.328125,8.0,5,0,32,0.2664682539682539,4.797314405441284,20,32,25.0,315.0,0.0857142857142857,routed_bypass,62,0,late,routed_bypass_l25_late,0.328125,8.0,,,16.0,gsm8k,0.0427083333333333,gsm8k,0.7824138795339185,0.14148764976274422,False,True,False
0.0263691683569979,992.0,0.4969758064516129,0.0,5,0,32,0.2962728194726166,4.887839317321777,10,32,25.0,493.0,0.1480730223123732,routed_bypass,58,0,middle,routed_bypass_l25_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0816532258064516,gsm8k,0.7921973759757635,0.35217645444083834,False,True,False
0.0263671875,1024.0,1.0,36.0,5,0,32,0.34307861328125,5.309830188751221,25,32,26.0,1024.0,0.1455078125,routed_bypass,65,0,early,routed_bypass_l26_early,1.0,36.0,,,16.0,gsm8k,0.1455078125,gsm8k,0.0807421238270027,0.07297542539247168,False,True,False
0.0222222222222222,960.0,0.328125,8.0,5,0,32,0.2382936507936508,4.991461992263794,17,32,26.0,315.0,0.1142857142857142,routed_bypass,65,0,late,routed_bypass_l26_late,0.328125,8.0,,,16.0,gsm8k,0.0645833333333333,gsm8k,0.8189356529400662,0.14809205699473443,False,True,False
0.0283975659229208,992.0,0.4969758064516129,0.0,5,0,32,0.2721855983772819,5.118389844894409,15,32,26.0,493.0,0.1480730223123732,routed_bypass,59,0,middle,routed_bypass_l26_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0806451612903225,gsm8k,0.8105254183205999,0.3603243039106699,False,True,False
0.037109375,1024.0,1.0,36.0,5,0,32,0.3692626953125,4.894399404525757,25,32,27.0,1024.0,0.1318359375,routed_bypass,64,0,early,routed_bypass_l27_early,1.0,36.0,,,16.0,gsm8k,0.1318359375,gsm8k,0.0638995354537822,0.05775294927976116,False,True,False
0.0476190476190476,960.0,0.328125,8.0,5,0,32,0.3811507936507936,4.8464515209198,21,32,27.0,315.0,0.1873015873015873,routed_bypass,63,0,late,routed_bypass_l27_late,0.328125,8.0,,,16.0,gsm8k,0.0833333333333333,gsm8k,0.8516020752214715,0.15399928261489676,False,True,False
0.0405679513184584,992.0,0.4969758064516129,0.0,5,0,32,0.332657200811359,6.110190153121948,6,32,27.0,493.0,0.1399594320486815,routed_bypass,64,0,middle,routed_bypass_l27_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0796370967741935,gsm8k,0.8647747383930067,0.3844411891444717,False,True,False
0.0390625,1024.0,1.0,36.0,5,0,32,0.3746337890625,4.966592073440552,23,32,28.0,1024.0,0.1484375,routed_bypass,65,0,early,routed_bypass_l28_early,1.0,36.0,,,16.0,gsm8k,0.1484375,gsm8k,0.0671290958578008,0.060671853726947896,False,True,False
0.019047619047619,960.0,0.328125,8.0,5,0,32,0.2466269841269841,5.002719640731812,21,32,28.0,315.0,0.1746031746031746,routed_bypass,65,0,late,routed_bypass_l28_late,0.328125,8.0,,,16.0,gsm8k,0.0854166666666666,gsm8k,0.8835489482668685,0.15977638869991995,False,True,False
0.0121703853955375,992.0,0.4969758064516129,0.0,4,-1,32,0.2775101419878296,5.712563753128052,10,32,28.0,493.0,0.1460446247464503,routed_bypass,64,1,middle,routed_bypass_l28_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0887096774193548,gsm8k,0.877945289484633,0.39029624260355156,False,False,False
0.0302734375,1024.0,1.0,36.0,5,0,32,0.38751220703125,5.0465476512908936,26,32,29.0,1024.0,0.1552734375,routed_bypass,66,0,early,routed_bypass_l29_early,1.0,36.0,,,16.0,gsm8k,0.1552734375,gsm8k,0.0644547400739382,0.05825474798674785,False,True,False
0.0444444444444444,960.0,0.328125,8.0,5,0,32,0.3184523809523809,4.948165416717529,20,32,29.0,315.0,0.1555555555555555,routed_bypass,64,0,late,routed_bypass_l29_late,0.328125,8.0,,,16.0,gsm8k,0.075,gsm8k,0.8786384965303461,0.1588884081903106,False,True,False
