accepted_set_change_fraction,aligned_rows,baseline_live_ratio,baseline_wave,benchmark_correct,benchmark_delta_vs_baseline,benchmark_total,confidence_logit_margin_abs_change_mean,elapsed_seconds_observer,final_sequence_exact,final_sequence_total,layers,live_aligned_rows,live_top1_flip_fraction,mode,nfe,per_sample_score_flips,phase,policy,policy_live_ratio,policy_wave,sampled_js_mean,sampled_kl_mean,sampled_logits_rows,task,top1_flip_fraction,dataset,direct_e2e_optimistic_percent,post_epoch_live_weighted_percent,current_step_exact,benchmark_vector_safe,final_trajectory_exact
0.0444444444444444,960.0,0.328125,8.0,4,-1,32,0.6281746031746032,9.850960969924929,15,32,"24,25,26,27,28,29,30,31",315.0,0.2634920634920635,stale_routed,69,1,late,stale_routed_deep_late,0.328125,8.0,,,16.0,gsm8k,0.165625,gsm8k,6.697514887728842,1.2111436996493918,False,False,False
0.0,992.0,0.4969758064516129,0.0,5,0,32,0.0,10.781237363815308,2,32,"24,25,26,27,28,29,30,31",493.0,0.0,stale_routed,67,2,middle,stale_routed_deep_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0,gsm8k,6.468063485970069,2.875419352129839,True,False,False
0.0,1024.0,1.0,36.0,5,0,32,0.0,10.047617197036743,30,32,"16,17,18,19,20,21,22,23",1024.0,0.0,stale_routed,66,0,early,stale_routed_middle_high_early,1.0,36.0,,,16.0,gsm8k,0.0,gsm8k,0.47831125267705876,0.4323018206568534,True,True,False
0.0507936507936507,960.0,0.328125,8.0,6,1,32,0.4978174603174603,9.61703896522522,16,32,"16,17,18,19,20,21,22,23",315.0,0.2761904761904762,stale_routed,65,1,late,stale_routed_middle_high_late,0.328125,8.0,,,16.0,gsm8k,0.134375,gsm8k,6.600251503448657,1.1935550959579904,False,False,False
0.0,992.0,0.4969758064516129,0.0,5,0,32,0.0,9.945974588394163,4,32,"16,17,18,19,20,21,22,23",493.0,0.0,stale_routed,69,0,middle,stale_routed_middle_high_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0,gsm8k,6.378056716938542,2.8354062622680414,True,True,False
0.0,1024.0,1.0,36.0,5,0,32,0.0,9.80293035507202,29,32,"8,9,10,11,12,13,14,15",1024.0,0.0,stale_routed,66,0,early,stale_routed_middle_low_early,1.0,36.0,,,16.0,gsm8k,0.0,gsm8k,0.4947672069228316,0.4471748535225397,True,True,False
0.0285714285714285,960.0,0.328125,8.0,5,0,32,0.3654761904761904,9.635974407196043,14,32,"8,9,10,11,12,13,14,15",315.0,0.2412698412698412,stale_routed,65,0,late,stale_routed_middle_low_late,0.328125,8.0,,,16.0,gsm8k,0.1145833333333333,gsm8k,7.0591321996058936,1.2765366903789066,False,True,False
0.0,992.0,0.4969758064516129,0.0,4,-1,32,0.0,9.11840295791626,6,32,"8,9,10,11,12,13,14,15",493.0,0.0,stale_routed,56,1,middle,stale_routed_middle_low_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0,gsm8k,6.595510155590565,2.932076591346209,True,False,False
0.0,1024.0,1.0,36.0,5,0,32,0.0,9.5775146484375,28,32,"0,1,2,3,4,5,6,7",1024.0,0.0,stale_routed,66,0,early,stale_routed_shallow_early,1.0,36.0,,,16.0,gsm8k,0.0,gsm8k,0.44968085750194087,0.4064254234551233,True,True,False
0.0349206349206349,960.0,0.328125,8.0,4,-1,32,0.3533730158730159,9.52164912223816,13,32,"0,1,2,3,4,5,6,7",315.0,0.2,stale_routed,64,1,late,stale_routed_shallow_late,0.328125,8.0,,,16.0,gsm8k,0.10625,gsm8k,6.583550075931854,1.1905348968167853,False,False,False
0.0,992.0,0.4969758064516129,0.0,4,-1,32,0.0,9.66897463798523,7,32,"0,1,2,3,4,5,6,7",493.0,0.0,stale_routed,61,1,middle,stale_routed_shallow_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.0,gsm8k,6.026653265410694,2.679187590772295,True,False,False
0.3453865336658354,1024.0,0.783203125,29.0,3,-3,32,2.471438591022444,7.539917707443237,2,32,"24,25,26,27,28,29,30,31",802.0,0.8029925187032418,layer_bypass,105,3,early,layer_bypass_deep_early,0.783203125,29.0,,,16.0,humaneval,0.8193359375,humaneval,0.4044151433729113,0.3167392040869872,False,False,False
0.2987012987012987,576.0,0.1336805555555555,2.0,4,-2,32,2.1501623376623376,6.701841354370117,9,32,"24,25,26,27,28,29,30,31",77.0,0.7662337662337663,layer_bypass,93,2,late,layer_bypass_deep_late,0.1336805555555555,2.0,,,16.0,humaneval,0.8576388888888888,humaneval,6.75593392030463,1.1611761425523583,False,False,False
0.3849056603773585,576.0,0.4600694444444444,0.0,0,-6,32,2.378301886792453,6.677157640457153,0,32,"24,25,26,27,28,29,30,31",265.0,0.8830188679245283,layer_bypass,91,6,middle,layer_bypass_deep_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.8836805555555556,humaneval,17.093590012777998,7.845690728521151,False,False,False
