request_id,category,budget,strategy,scope,chunks,total_tokens,total_assignments,tile_sum,padding_sum,tail_expert_sum,median_batch,p10_batch,small_le4,frag_mean,rank_cv_mean
histology,fine_grained,256,spatial,vision,2,256,98304,5541,256320,5247,3.25,0.5,0.1367968808334297,0.5273317474839819,0.09342300055254953
histology,fine_grained,256,spatial,all,2,277,106368,7941,292512,7644,5.0,1.0,0.5310182802868089,1.0269960056559289,0.21482515987070883
histology,fine_grained,256,spatial_shuffled,vision,2,256,98304,5541,256320,5247,3.25,0.5,0.1367968808334297,0.5273317474839819,0.09342300055254953
histology,fine_grained,256,spatial_shuffled,all,2,277,106368,7941,292512,7644,5.0,1.0,0.5310182802868089,1.0269960056559289,0.21482515987070883
histology,fine_grained,256,modality_spatial,vision,2,256,98304,5541,256320,5247,3.25,0.5,0.1367968808334297,0.5273317474839819,0.09342300055254953
histology,fine_grained,256,modality_spatial,all,2,277,106368,7941,292512,7644,5.0,1.0,0.5310182802868089,1.0269960056559289,0.21482515987070883
histology,fine_grained,256,oracle,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,256,oracle,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,512,fixed,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,512,fixed,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,512,modality,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,512,modality,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,512,spatial,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,512,spatial,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,512,spatial_shuffled,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,512,spatial_shuffled,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,512,modality_spatial,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,512,modality_spatial,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,512,oracle,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,512,oracle,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,1024,fixed,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,1024,fixed,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,1024,modality,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,1024,modality,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,1024,spatial,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,1024,spatial,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,1024,spatial_shuffled,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,1024,spatial_shuffled,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,1024,modality_spatial,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,1024,modality_spatial,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
histology,fine_grained,1024,oracle,vision,1,256,98304,5541,256320,5247,10.0,2.0,0.2735937616668594,1.0546634949679639,0.18684600110509905
histology,fine_grained,1024,oracle,all,1,277,106368,5873,269504,5558,11.0,2.0,0.25039842966428494,1.0552567590855848,0.17853426938196704
grass,fine_grained,128,fixed,vision,3,256,98304,11511,587664,11499,6.0,1.0,0.5904740077282415,1.0008063400097684,0.21283523640259336
grass,fine_grained,128,fixed,all,3,277,106368,13729,623536,13715,6.0,1.0,0.5380280911556823,1.0009246813020063,0.1657798676322324
grass,fine_grained,128,modality,vision,3,256,98304,10467,571584,10454,6.0,1.0,0.2535831920401486,0.6674730066764352,0.09827379851017695
grass,fine_grained,128,modality,all,3,277,106368,12937,611488,12923,6.0,1.0,0.5188713632423683,1.000788515724664,0.17949515861501492
grass,fine_grained,128,spatial,vision,3,256,98304,10475,572096,10462,6.0,1.0,0.252067898624391,0.6675372854856427,0.0979773328857463
grass,fine_grained,128,spatial,all,3,277,106368,12941,611744,12927,6.0,1.0,0.5172814661656768,1.0008524203260083,0.1792445648849808
grass,fine_grained,128,spatial_shuffled,vision,3,256,98304,10475,572096,10461,6.0,1.0,0.2524975683354363,0.6674717348001633,0.09791548387213647
grass,fine_grained,128,spatial_shuffled,all,3,277,106368,12944,611936,12929,6.0,1.0,0.5179319068391344,1.0007873878306215,0.17916876704770393
grass,fine_grained,128,modality_spatial,vision,3,256,98304,10475,572096,10462,6.0,1.0,0.252067898624391,0.6675372854856427,0.0979773328857463
grass,fine_grained,128,modality_spatial,all,3,277,106368,12941,611744,12927,6.0,1.0,0.5172814661656768,1.0008524203260083,0.1792445648849808
grass,fine_grained,128,oracle,vision,3,256,98304,10321,562240,10300,5.0,1.0,0.2650133640863291,0.668023458602606,0.1003376811069698
grass,fine_grained,128,oracle,all,3,277,106368,12824,604256,12801,5.0,1.0,0.5292852605056534,1.0014248747246104,0.18133028899908976
grass,fine_grained,256,fixed,vision,2,256,98304,6773,284432,6649,5.0,1.0,0.6149106233961364,1.0107757234469812,0.2406875432448675
grass,fine_grained,256,fixed,all,2,277,106368,8924,316016,8797,5.25,1.0,0.5368830022396883,1.0109065408542817,0.1710487373424999
grass,fine_grained,256,modality,vision,2,256,98304,5730,268416,5597,4.5,0.5,0.11358485747454049,0.5116960303834556,0.06940972972013139
grass,fine_grained,256,modality,all,2,277,106368,8131,303904,7996,6.5,1.0,0.5119471423367875,1.011508373305672,0.19220492154919522
grass,fine_grained,256,spatial,vision,2,256,98304,5730,268416,5597,4.5,0.5,0.11358485747454049,0.5116960303834556,0.06940972972013139
grass,fine_grained,256,spatial,all,2,277,106368,8131,303904,7996,6.5,1.0,0.5119471423367875,1.011508373305672,0.19220492154919522
grass,fine_grained,256,spatial_shuffled,vision,2,256,98304,5730,268416,5597,4.5,0.5,0.11358485747454049,0.5116960303834556,0.06940972972013139
grass,fine_grained,256,spatial_shuffled,all,2,277,106368,8131,303904,7996,6.5,1.0,0.5119471423367875,1.011508373305672,0.19220492154919522
grass,fine_grained,256,modality_spatial,vision,2,256,98304,5730,268416,5597,4.5,0.5,0.11358485747454049,0.5116960303834556,0.06940972972013139
grass,fine_grained,256,modality_spatial,all,2,277,106368,8131,303904,7996,6.5,1.0,0.5119471423367875,1.011508373305672,0.19220492154919522
grass,fine_grained,256,oracle,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,256,oracle,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,512,fixed,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,512,fixed,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,512,modality,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,512,modality,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,512,spatial,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,512,spatial,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,512,spatial_shuffled,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,512,spatial_shuffled,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,512,modality_spatial,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,512,modality_spatial,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,512,oracle,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,512,oracle,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,1024,fixed,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,1024,fixed,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,1024,modality,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,1024,modality,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,1024,spatial,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,1024,spatial,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,1024,spatial_shuffled,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,1024,spatial_shuffled,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,1024,modality_spatial,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,1024,modality_spatial,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
grass,fine_grained,1024,oracle,vision,1,256,98304,5730,268416,5597,12.0,2.0,0.22716971494908098,1.0233920607669111,0.13881945944026278
grass,fine_grained,1024,oracle,all,1,277,106368,5968,275584,5819,13.0,3.0,0.1885626666011151,1.0251005018222348,0.1313616396675531
brick,fine_grained,128,fixed,vision,3,256,98304,11384,571328,11363,5.75,1.0,0.5947518027818958,1.0013965637278461,0.21641422212565584
brick,fine_grained,128,fixed,all,3,277,106368,13559,608288,13535,5.25,1.0,0.5446936377349694,1.0017840539726612,0.18268368364344204
brick,fine_grained,128,modality,vision,3,256,98304,10181,553280,10160,6.0,1.0,0.25836136639859,0.6680578716145286,0.11629742701423557
brick,fine_grained,128,modality,all,3,277,106368,12712,595936,12690,6.0,1.0,0.5267429584249483,1.0014234196450507,0.19428961317818993
brick,fine_grained,128,spatial,vision,3,256,98304,10191,553920,10170,6.0,1.0,0.25855407703055167,0.6679852333560325,0.1164733106102156
brick,fine_grained,128,spatial,all,3,277,106368,12711,595872,12688,6.0,1.0,0.5265145693574137,1.001352286385353,0.19455246034798618
brick,fine_grained,128,spatial_shuffled,vision,3,256,98304,12683,589328,12666,5.0,1.0,0.5671023261061944,1.0011239134750005,0.19940228081444275
brick,fine_grained,128,spatial_shuffled,all,3,277,106368,14323,618256,14301,5.0,1.0,0.5326111179979265,1.001357999587626,0.17426906744126752
brick,fine_grained,128,modality_spatial,vision,3,256,98304,10191,553920,10170,6.0,1.0,0.25855407703055167,0.6679852333560325,0.1164733106102156
brick,fine_grained,128,modality_spatial,all,3,277,106368,12711,595872,12688,6.0,1.0,0.5265145693574137,1.001352286385353,0.19455246034798618
brick,fine_grained,128,oracle,vision,3,256,98304,10046,544640,10018,5.0,1.0,0.2678757671214867,0.6683581559139372,0.11708288982434173
brick,fine_grained,128,oracle,all,3,277,106368,12613,589600,12584,5.0,1.0,0.5362985035535563,1.0016853225744373,0.19450475586578922
brick,fine_grained,256,fixed,vision,2,256,98304,6916,285376,6718,4.75,1.0,0.61833410865879,1.017459857819144,0.23261062452623826
brick,fine_grained,256,fixed,all,2,277,106368,8989,315808,8786,5.0,1.0,0.5394864717888082,1.0178661328169099,0.1836035077944432
brick,fine_grained,256,modality,vision,2,256,98304,5705,266816,5501,4.0,0.5,0.11630665246801768,0.5178865269055113,0.08303694017220463
brick,fine_grained,256,modality,all,2,277,106368,8130,302688,7923,5.5,1.0,0.5161311026015275,1.0176676391513202,0.20164599711723277
brick,fine_grained,256,spatial,vision,2,256,98304,5705,266816,5501,4.0,0.5,0.11630665246801768,0.5178865269055113,0.08303694017220463
brick,fine_grained,256,spatial,all,2,277,106368,8130,302688,7923,5.5,1.0,0.5161311026015275,1.0176676391513202,0.20164599711723277
brick,fine_grained,256,spatial_shuffled,vision,2,256,98304,6082,272512,5881,4.5,1.0,0.6175363878108476,1.017812359594872,0.3572851507992881
brick,fine_grained,256,spatial_shuffled,all,2,277,106368,8426,307184,8221,5.5,1.0,0.5282048031606802,1.0174933851527046,0.19486048594944397
brick,fine_grained,256,modality_spatial,vision,2,256,98304,5705,266816,5501,4.0,0.5,0.11630665246801768,0.5178865269055113,0.08303694017220463
brick,fine_grained,256,modality_spatial,all,2,277,106368,8130,302688,7923,5.5,1.0,0.5161311026015275,1.0176676391513202,0.20164599711723277
brick,fine_grained,256,oracle,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,256,oracle,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,512,fixed,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,512,fixed,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,512,modality,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,512,modality,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,512,spatial,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,512,spatial,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,512,spatial_shuffled,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,512,spatial_shuffled,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,512,modality_spatial,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,512,modality_spatial,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,512,oracle,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,512,oracle,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,1024,fixed,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,1024,fixed,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,1024,modality,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,1024,modality,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,1024,spatial,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,1024,spatial,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,1024,spatial_shuffled,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,1024,spatial_shuffled,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,1024,modality_spatial,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,1024,modality_spatial,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
brick,fine_grained,1024,oracle,vision,1,256,98304,5705,266816,5501,12.0,2.0,0.23261330493603535,1.0357730538110226,0.16607388034440926
brick,fine_grained,1024,oracle,all,1,277,106368,5960,275072,5740,12.25,2.1500000000000012,0.2037371661404238,1.0364068143928822,0.15525314369951693
logo,chart_document,128,fixed,vision,3,256,98304,11445,572256,11423,5.5,1.0,0.5974933324679227,1.0012061722142296,0.2237915043286465
logo,chart_document,128,fixed,all,3,279,107136,13437,603120,13384,5.5,1.0,0.545031260515539,1.0035329359075347,0.19032396122638445
logo,chart_document,128,modality,vision,3,256,98304,10185,553536,10161,6.0,1.0,0.2613297726104751,0.6680622679524085,0.1156704132840139
logo,chart_document,128,modality,all,3,279,107136,12793,594256,12748,6.0,1.0,0.5354997862094478,1.00386027900362,0.20026206023860452
logo,chart_document,128,spatial,vision,3,256,98304,10197,554304,10173,6.0,1.0,0.2608468613378053,0.6680061711231459,0.11541136565643782
logo,chart_document,128,spatial,all,3,279,107136,12801,594768,12757,6.0,1.0,0.5348340880751934,1.0037946072087895,0.20005359269565987
logo,chart_document,128,spatial_shuffled,vision,2,256,98304,10200,554496,10179,6.0,1.0,0.39469611061468113,1.0021265643405675,0.17460139473816028
logo,chart_document,128,spatial_shuffled,all,2,279,107136,10666,575488,10641,7.0,1.0,0.3639681344490615,1.0024157946662007,0.16481762535204045
logo,chart_document,128,modality_spatial,vision,3,256,98304,10197,554304,10173,6.0,1.0,0.2608468613378053,0.6680061711231459,0.11541136565643782
logo,chart_document,128,modality_spatial,all,3,279,107136,12801,594768,12757,6.0,1.0,0.5348340880751934,1.0037946072087895,0.20005359269565987
logo,chart_document,128,oracle,vision,3,256,98304,10082,546944,10041,5.0,1.0,0.2667055541683518,0.6691555675672873,0.11573388054384649
logo,chart_document,128,oracle,all,3,279,107136,12725,589904,12664,5.0,1.0,0.540583542067979,1.0049026716440435,0.20005813755016702
logo,chart_document,256,fixed,vision,2,256,98304,6997,287584,6800,4.5,1.0,0.6221726092636587,1.0171694468723682,0.24333635611855461
logo,chart_document,256,fixed,all,2,279,107136,8915,313712,8685,5.5,1.0,0.5403430959061711,1.0206426131923194,0.1941627283125146
logo,chart_document,256,modality,vision,2,256,98304,5722,267904,5518,4.25,0.5,0.12024710986268405,0.5176684625900351,0.08099777941215057
logo,chart_document,256,modality,all,2,279,107136,8254,303760,8028,5.5,1.0,0.5280802377190136,1.0213608949752038,0.20893610649027214
logo,chart_document,256,spatial,vision,2,256,98304,5722,267904,5518,4.25,0.5,0.12024710986268405,0.5176684625900351,0.08099777941215057
logo,chart_document,256,spatial,all,2,279,107136,8254,303760,8028,5.5,1.0,0.5280802377190136,1.0213608949752038,0.20893610649027214
logo,chart_document,256,spatial_shuffled,vision,2,256,98304,6720,283392,6520,4.75,1.0,0.6217312070212829,1.0172411885552881,0.2601887403835007
logo,chart_document,256,spatial_shuffled,all,2,279,107136,8835,312672,8609,5.0,1.0,0.5423602576395403,1.0206986872148827,0.19601551493376337
logo,chart_document,256,modality_spatial,vision,2,256,98304,5722,267904,5518,4.25,0.5,0.12024710986268405,0.5176684625900351,0.08099777941215057
logo,chart_document,256,modality_spatial,all,2,279,107136,8254,303760,8028,5.5,1.0,0.5280802377190136,1.0213608949752038,0.20893610649027214
logo,chart_document,256,oracle,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,256,oracle,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,512,fixed,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,512,fixed,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,512,modality,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,512,modality,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,512,spatial,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,512,spatial,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,512,spatial_shuffled,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,512,spatial_shuffled,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,512,modality_spatial,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,512,modality_spatial,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,512,oracle,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,512,oracle,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,1024,fixed,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,1024,fixed,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,1024,modality,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,1024,modality,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,1024,spatial,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,1024,spatial,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,1024,spatial_shuffled,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,1024,spatial_shuffled,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,1024,modality_spatial,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,1024,modality_spatial,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
logo,chart_document,1024,oracle,vision,1,256,98304,5722,267904,5518,12.0,2.0,0.2404942197253681,1.0353369251800701,0.16199555882430114
logo,chart_document,1024,oracle,all,1,279,107136,5933,272576,5711,13.0,2.0,0.1980292077983229,1.0379768604281845,0.15325857338017423
cell,fine_grained,128,fixed,vision,3,357,137088,14713,804544,14692,6.0,1.0,0.3933451321723909,1.001239624334119,0.1701804472430875
cell,fine_grained,128,fixed,all,3,378,145152,15466,844672,15445,6.0,1.0,0.3852745320621629,1.0012275423473993,0.16465395947507583
cell,fine_grained,128,modality,vision,3,357,137088,14713,804544,14692,6.0,1.0,0.3933451321723909,1.001239624334119,0.1701804472430875
cell,fine_grained,128,modality,all,3,378,145152,15466,844672,15445,6.0,1.0,0.3852745320621629,1.0012275423473993,0.16465395947507583
cell,fine_grained,128,spatial,vision,3,357,137088,14661,801216,14635,6.0,1.0,0.3931568797221219,1.0015013896577747,0.17066270818341284
cell,fine_grained,128,spatial,all,3,378,145152,15455,843968,15429,6.0,1.0,0.38582110196404995,1.001488919915274,0.1648838124888223
cell,fine_grained,128,spatial_shuffled,vision,3,357,137088,14660,801152,14637,6.0,1.0,0.3920232684264932,1.0014243265559344,0.17056765264683346
cell,fine_grained,128,spatial_shuffled,all,3,378,145152,15464,844544,15440,6.0,1.0,0.38574189534284403,1.0014825215144916,0.16484119725520915
cell,fine_grained,128,modality_spatial,vision,3,357,137088,14661,801216,14635,6.0,1.0,0.3931568797221219,1.0015013896577747,0.17066270818341284
cell,fine_grained,128,modality_spatial,all,3,378,145152,15455,843968,15429,6.0,1.0,0.38582110196404995,1.001488919915274,0.1648838124888223
cell,fine_grained,128,oracle,vision,3,357,137088,13977,639488,13917,7.0,1.0,0.4343162968491519,1.0037833157933551,0.17293735955883136
cell,fine_grained,128,oracle,all,3,378,145152,15086,673184,15024,7.0,1.0,0.41740622851683956,1.0037691956105106,0.16274764043308879
cell,fine_grained,256,fixed,vision,2,357,137088,10362,526080,10201,8.0,1.200000000000001,0.3290514874050911,1.0137919028671465,0.16390439948994298
cell,fine_grained,256,fixed,all,2,378,145152,11002,558976,10839,8.0,2.0,0.3138722778781547,1.0136085130674528,0.15689496509226294
cell,fine_grained,256,modality,vision,2,357,137088,10362,526080,10201,8.0,1.200000000000001,0.3290514874050911,1.0137919028671465,0.16390439948994298
cell,fine_grained,256,modality,all,2,378,145152,11002,558976,10839,8.0,2.0,0.3138722778781547,1.0136085130674528,0.15689496509226294
cell,fine_grained,256,spatial,vision,2,357,137088,10311,522816,10146,8.25,1.0,0.3307849437382162,1.0146161074435218,0.16487647139446748
cell,fine_grained,256,spatial,all,2,378,145152,10985,557888,10817,8.0,2.0,0.3173318266688198,1.0145010470001197,0.15761464303931277
cell,fine_grained,256,spatial_shuffled,vision,2,357,137088,10438,530944,10291,8.0,1.1500000000000012,0.3259651801828607,1.0130855480165832,0.16321804757714917
cell,fine_grained,256,spatial_shuffled,all,2,378,145152,11006,559232,10859,8.5,2.0,0.3072742004889771,1.0127956164700738,0.15656615493166717
cell,fine_grained,256,modality_spatial,vision,2,357,137088,10311,522816,10146,8.25,1.0,0.3307849437382162,1.0146161074435218,0.16487647139446748
cell,fine_grained,256,modality_spatial,all,2,378,145152,10985,557888,10817,8.0,2.0,0.3173318266688198,1.0145010470001197,0.15761464303931277
