active_experts,inactive_experts,operation,repetition,host_visible_latency_us
4,60,vllm_make_from_list,22,20.626
4,60,vllm_make_from_list,23,20.709
4,60,vllm_make_from_list,24,19.859
4,60,vllm_make_from_list,25,20.335
4,60,vllm_make_from_list,26,19.956
4,60,vllm_make_from_list,27,19.886
4,60,vllm_make_from_list,28,20.663
4,60,vllm_make_from_list,29,20.298
4,60,vllm_make_from_list,30,20.465
4,60,vllm_make_from_list,31,20.287
4,60,vllm_make_from_list,32,20.375
4,60,vllm_make_from_list,33,20.518
4,60,vllm_make_from_list,34,20.463
4,60,vllm_make_from_list,35,20.546
4,60,vllm_make_from_list,36,20.782
4,60,vllm_make_from_list,37,20.188
4,60,vllm_make_from_list,38,20.732
4,60,vllm_make_from_list,39,19.93
8,56,gpu_counts_cumsum,0,21.28
8,56,gpu_counts_cumsum,1,21.284
8,56,gpu_counts_cumsum,2,20.915
8,56,gpu_counts_cumsum,3,19.567
8,56,gpu_counts_cumsum,4,17.847
8,56,gpu_counts_cumsum,5,17.618
8,56,gpu_counts_cumsum,6,17.836
8,56,gpu_counts_cumsum,7,17.637
8,56,gpu_counts_cumsum,8,18.094
8,56,gpu_counts_cumsum,9,20.053
8,56,gpu_counts_cumsum,10,20.655
8,56,gpu_counts_cumsum,11,19.471
8,56,gpu_counts_cumsum,12,17.885
8,56,gpu_counts_cumsum,13,20.549
8,56,gpu_counts_cumsum,14,20.168
8,56,gpu_counts_cumsum,15,18.457
8,56,gpu_counts_cumsum,16,17.436
8,56,gpu_counts_cumsum,17,17.26
8,56,gpu_counts_cumsum,18,17.837
8,56,gpu_counts_cumsum,19,19.359
8,56,gpu_counts_cumsum,20,19.412
8,56,gpu_counts_cumsum,21,17.592
8,56,gpu_counts_cumsum,22,17.073
8,56,gpu_counts_cumsum,23,17.514
8,56,gpu_counts_cumsum,24,17.532
8,56,gpu_counts_cumsum,25,17.9
8,56,gpu_counts_cumsum,26,20.35
8,56,gpu_counts_cumsum,27,19.973
8,56,gpu_counts_cumsum,28,19.893
8,56,gpu_counts_cumsum,29,19.455
8,56,gpu_counts_cumsum,30,17.805
8,56,gpu_counts_cumsum,31,17.364
8,56,gpu_counts_cumsum,32,30.187
8,56,gpu_counts_cumsum,33,22.888
8,56,gpu_counts_cumsum,34,20.779
8,56,gpu_counts_cumsum,35,20.622
8,56,gpu_counts_cumsum,36,18.698
8,56,gpu_counts_cumsum,37,17.838
8,56,gpu_counts_cumsum,38,17.993
8,56,gpu_counts_cumsum,39,19.702
8,56,cpu_list_to_cuda_offsets,0,42.798
8,56,cpu_list_to_cuda_offsets,1,36.002
8,56,cpu_list_to_cuda_offsets,2,36.256
8,56,cpu_list_to_cuda_offsets,3,37.981
8,56,cpu_list_to_cuda_offsets,4,35.901
8,56,cpu_list_to_cuda_offsets,5,35.369
8,56,cpu_list_to_cuda_offsets,6,35.192
8,56,cpu_list_to_cuda_offsets,7,35.219
8,56,cpu_list_to_cuda_offsets,8,35.142
8,56,cpu_list_to_cuda_offsets,9,34.373
8,56,cpu_list_to_cuda_offsets,10,35.04
8,56,cpu_list_to_cuda_offsets,11,36.673
8,56,cpu_list_to_cuda_offsets,12,36.263
8,56,cpu_list_to_cuda_offsets,13,38.085
8,56,cpu_list_to_cuda_offsets,14,38.07
8,56,cpu_list_to_cuda_offsets,15,39.119
8,56,cpu_list_to_cuda_offsets,16,53.704
8,56,cpu_list_to_cuda_offsets,17,39.277
8,56,cpu_list_to_cuda_offsets,18,35.505
8,56,cpu_list_to_cuda_offsets,19,35.386
8,56,cpu_list_to_cuda_offsets,20,49.659
8,56,cpu_list_to_cuda_offsets,21,40.095
8,56,cpu_list_to_cuda_offsets,22,38.468
8,56,cpu_list_to_cuda_offsets,23,43.393
8,56,cpu_list_to_cuda_offsets,24,38.646
8,56,cpu_list_to_cuda_offsets,25,36.806
8,56,cpu_list_to_cuda_offsets,26,35.832
8,56,cpu_list_to_cuda_offsets,27,35.315
8,56,cpu_list_to_cuda_offsets,28,36.403
8,56,cpu_list_to_cuda_offsets,29,38.389
8,56,cpu_list_to_cuda_offsets,30,35.055
8,56,cpu_list_to_cuda_offsets,31,38.238
8,56,cpu_list_to_cuda_offsets,32,35.39
8,56,cpu_list_to_cuda_offsets,33,35.993
8,56,cpu_list_to_cuda_offsets,34,38.186
8,56,cpu_list_to_cuda_offsets,35,39.463
8,56,cpu_list_to_cuda_offsets,36,56.281
8,56,cpu_list_to_cuda_offsets,37,43.275
8,56,cpu_list_to_cuda_offsets,38,38.847
8,56,cpu_list_to_cuda_offsets,39,36.966
8,56,vllm_make_from_list,0,27.058
8,56,vllm_make_from_list,1,22.553
8,56,vllm_make_from_list,2,21.103
8,56,vllm_make_from_list,3,20.999
8,56,vllm_make_from_list,4,20.325
8,56,vllm_make_from_list,5,20.604
8,56,vllm_make_from_list,6,20.653
8,56,vllm_make_from_list,7,20.708
8,56,vllm_make_from_list,8,20.444
8,56,vllm_make_from_list,9,20.584
8,56,vllm_make_from_list,10,20.499
8,56,vllm_make_from_list,11,20.389
8,56,vllm_make_from_list,12,20.343
8,56,vllm_make_from_list,13,20.443
8,56,vllm_make_from_list,14,20.124
8,56,vllm_make_from_list,15,20.57
8,56,vllm_make_from_list,16,20.412
8,56,vllm_make_from_list,17,20.619
8,56,vllm_make_from_list,18,20.295
8,56,vllm_make_from_list,19,20.695
8,56,vllm_make_from_list,20,20.096
8,56,vllm_make_from_list,21,20.199
8,56,vllm_make_from_list,22,20.54
8,56,vllm_make_from_list,23,20.662
8,56,vllm_make_from_list,24,20.363
8,56,vllm_make_from_list,25,20.17
8,56,vllm_make_from_list,26,20.344
8,56,vllm_make_from_list,27,20.048
8,56,vllm_make_from_list,28,20.168
8,56,vllm_make_from_list,29,19.92
8,56,vllm_make_from_list,30,29.701
8,56,vllm_make_from_list,31,21.237
8,56,vllm_make_from_list,32,20.668
8,56,vllm_make_from_list,33,20.94
8,56,vllm_make_from_list,34,21.086
8,56,vllm_make_from_list,35,21.183
8,56,vllm_make_from_list,36,20.565
8,56,vllm_make_from_list,37,20.23
8,56,vllm_make_from_list,38,20.12
8,56,vllm_make_from_list,39,20.604
16,48,gpu_counts_cumsum,0,22.03
16,48,gpu_counts_cumsum,1,21.464
16,48,gpu_counts_cumsum,2,19.841
16,48,gpu_counts_cumsum,3,18.925
16,48,gpu_counts_cumsum,4,20.781
16,48,gpu_counts_cumsum,5,20.552
16,48,gpu_counts_cumsum,6,29.03
16,48,gpu_counts_cumsum,7,22.185
16,48,gpu_counts_cumsum,8,17.687
16,48,gpu_counts_cumsum,9,17.487
16,48,gpu_counts_cumsum,10,18.243
16,48,gpu_counts_cumsum,11,17.47
16,48,gpu_counts_cumsum,12,17.834
16,48,gpu_counts_cumsum,13,20.332
16,48,gpu_counts_cumsum,14,20.111
16,48,gpu_counts_cumsum,15,26.819
16,48,gpu_counts_cumsum,16,20.332
16,48,gpu_counts_cumsum,17,20.135
