sample,layer,position,modality,scope,surrogate,cosine,relative_l2
brick,4,164,visual,top6,random_same_expert,0.878485247828937,0.48477312196532063
brick,4,164,visual,top7,same_expert_mean,0.9816022837073028,0.19117360082504217
brick,4,164,visual,top7,spatial_neighbor,0.9525868044531135,0.3063029039765378
brick,4,164,visual,top7,random_same_expert,0.9558081091201359,0.29528792377238394
brick,4,167,visual,top4,same_expert_mean,0.9222719558820301,0.3881882027438799
brick,4,167,visual,top4,spatial_neighbor,0.8328481848966679,0.5626710042080395
brick,4,167,visual,top4,random_same_expert,0.8340206992232697,0.5657308491062878
brick,4,167,visual,top6,same_expert_mean,0.9595751818657933,0.2816824251139167
brick,4,167,visual,top6,spatial_neighbor,0.9185954797432336,0.396254468637242
brick,4,167,visual,top6,random_same_expert,0.9408421937715782,0.34218789656375587
brick,4,167,visual,top7,same_expert_mean,0.9794134503163562,0.20215683815437543
brick,4,167,visual,top7,spatial_neighbor,0.9635028666587219,0.26794887350555674
brick,4,167,visual,top7,random_same_expert,0.9553052953463779,0.2981870335127046
brick,4,168,visual,top4,same_expert_mean,0.9555212565078429,0.29566987734588535
brick,4,168,visual,top4,spatial_neighbor,0.8919571963574768,0.46560245798561195
brick,4,168,visual,top4,random_same_expert,0.8680512407693304,0.51313312357435
brick,4,168,visual,top6,same_expert_mean,0.9712166898794264,0.23867169178762784
brick,4,168,visual,top6,spatial_neighbor,0.9294118923939523,0.37687267440352784
brick,4,168,visual,top6,random_same_expert,0.9807003093972478,0.19652730240857993
brick,4,168,visual,top7,same_expert_mean,0.9868826892056226,0.16155199686940083
brick,4,168,visual,top7,spatial_neighbor,0.9561971302955966,0.29553151500687025
brick,4,168,visual,top7,random_same_expert,0.9761513815928695,0.21769289334482916
brick,4,171,visual,top4,same_expert_mean,0.8913191873849666,0.4534373147743287
brick,4,171,visual,top4,spatial_neighbor,0.7640338277306142,0.6796611128460928
brick,4,171,visual,top4,random_same_expert,0.6479735432193009,0.8615215043015967
brick,4,171,visual,top6,same_expert_mean,0.951708469221745,0.3070705945194535
brick,4,171,visual,top6,spatial_neighbor,0.8830889717358561,0.47796876996299686
brick,4,171,visual,top6,random_same_expert,0.9424113770581473,0.336943727470706
brick,4,171,visual,top7,same_expert_mean,0.9839097197058606,0.17870676409774972
brick,4,171,visual,top7,spatial_neighbor,0.9356747300074822,0.35741352819549943
brick,4,171,visual,top7,random_same_expert,0.9356747300074822,0.35741352819549943
brick,4,176,visual,top4,same_expert_mean,0.9162575697809041,0.40139207181224573
brick,4,176,visual,top4,spatial_neighbor,0.8486871861765287,0.5474751332081768
brick,4,176,visual,top4,random_same_expert,0.7857512899643615,0.6854555600174529
brick,4,176,visual,top6,same_expert_mean,0.9793330606980751,0.20297663552564368
brick,4,176,visual,top6,spatial_neighbor,0.9592229261486818,0.28317773469545954
brick,4,176,visual,top6,random_same_expert,0.9624725832958796,0.2738893946770752
brick,4,176,visual,top7,same_expert_mean,0.9999999999988763,0.0
brick,4,176,visual,top7,spatial_neighbor,0.9999999999988763,0.0
brick,4,176,visual,top7,random_same_expert,0.9999999999988763,0.0
brick,4,183,visual,top4,same_expert_mean,0.9223058308482637,0.3887099128790922
brick,4,183,visual,top4,spatial_neighbor,0.7976408969272435,0.6326509450673801
brick,4,183,visual,top4,random_same_expert,0.8078195435787243,0.623394642994917
brick,4,183,visual,top6,same_expert_mean,0.9641891318942378,0.2659577827243972
brick,4,183,visual,top6,spatial_neighbor,0.9007221312312929,0.44223815596115384
brick,4,183,visual,top6,random_same_expert,0.9014775822126989,0.44040720117173726
brick,4,183,visual,top7,same_expert_mean,0.9833107473552121,0.1820810058813091
brick,4,183,visual,top7,spatial_neighbor,0.9554175753840706,0.298415690571881
brick,4,183,visual,top7,random_same_expert,0.9630726725953569,0.27144234055596056
brick,4,196,visual,top4,same_expert_mean,0.9110504686610039,0.4127079594242156
brick,4,196,visual,top4,spatial_neighbor,0.810888244203745,0.6129940329434589
brick,4,196,visual,top4,random_same_expert,0.749607866995798,0.7039288673997917
brick,4,196,visual,top6,same_expert_mean,0.9648207000261578,0.2629524917706251
brick,4,196,visual,top6,spatial_neighbor,0.9119405272360676,0.421737293980879
brick,4,196,visual,top6,random_same_expert,0.9499738675574784,0.3161282908215205
brick,4,196,visual,top7,same_expert_mean,0.9800641100415,0.19914721479847552
brick,4,196,visual,top7,spatial_neighbor,0.9499738675574784,0.3161282908215205
brick,4,196,visual,top7,random_same_expert,0.9999999999987929,0.0
brick,4,200,text,top4,same_expert_mean,0.9841140918702869,0.17764861633636186
brick,4,200,text,top4,spatial_neighbor,0.9841140918702869,0.17764861633636186
brick,4,200,text,top4,random_same_expert,0.9812407529538548,0.19437240389488591
brick,4,200,text,top6,same_expert_mean,0.9999999999984652,0.0
brick,4,200,text,top6,spatial_neighbor,0.9999999999984652,0.0
brick,4,200,text,top6,random_same_expert,0.9999999999984652,0.0
brick,4,200,text,top7,same_expert_mean,0.9999999999984652,0.0
brick,4,200,text,top7,spatial_neighbor,0.9999999999984652,0.0
brick,4,200,text,top7,random_same_expert,0.9999999999984652,0.0
brick,4,202,text,top4,same_expert_mean,0.9304607461753699,0.37483073190103844
brick,4,202,text,top4,spatial_neighbor,0.9304607461753699,0.37483073190103844
brick,4,202,text,top4,random_same_expert,0.8512152881553391,0.5796555814053692
brick,4,202,text,top6,same_expert_mean,0.9452152291490041,0.3328838638418093
brick,4,202,text,top6,spatial_neighbor,0.9452152291490041,0.3328838638418093
brick,4,202,text,top6,random_same_expert,0.8582625113336808,0.5658964489539299
brick,4,202,text,top7,same_expert_mean,0.9705985947511332,0.2418096353576172
brick,4,202,text,top7,spatial_neighbor,0.9705985947511332,0.2418096353576172
brick,4,202,text,top7,random_same_expert,0.9207749460105705,0.40273729423004534
brick,4,203,text,top4,same_expert_mean,0.9958370509040103,0.09115154576982029
brick,4,203,text,top4,spatial_neighbor,0.9958370509040103,0.09115154576982029
brick,4,203,text,top4,random_same_expert,0.9914871737846055,0.13046765935068666
brick,4,203,text,top6,same_expert_mean,0.9999999999996995,0.0
brick,4,203,text,top6,spatial_neighbor,0.9999999999996995,0.0
brick,4,203,text,top6,random_same_expert,0.9999999999996995,0.0
brick,4,203,text,top7,same_expert_mean,0.9999999999996995,0.0
brick,4,203,text,top7,spatial_neighbor,0.9999999999996995,0.0
brick,4,203,text,top7,random_same_expert,0.9999999999996995,0.0
brick,4,205,text,top4,same_expert_mean,0.9166733293284667,0.39971312071528964
brick,4,205,text,top4,spatial_neighbor,0.9166733293284667,0.39971312071528964
brick,4,205,text,top4,random_same_expert,0.8133435849124082,0.6032517299545629
brick,4,205,text,top6,same_expert_mean,0.9940638912647138,0.10884203702105047
brick,4,205,text,top6,spatial_neighbor,0.9940638912647138,0.10884203702105047
brick,4,205,text,top6,random_same_expert,0.9897717838144248,0.1437531763264776
brick,4,205,text,top7,same_expert_mean,0.9957763676034711,0.09203976024689542
brick,4,205,text,top7,spatial_neighbor,0.9957763676034711,0.09203976024689542
brick,4,205,text,top7,random_same_expert,0.9923066697095587,0.12420589424355863
brick,24,10,visual,top4,same_expert_mean,0.9900303229300256,0.14105197020934337
brick,24,10,visual,top4,spatial_neighbor,0.9700160686396407,0.24482982605357828
brick,24,10,visual,top4,random_same_expert,0.9687166778300434,0.24843985945244995
brick,24,10,visual,top6,same_expert_mean,0.9954468525564131,0.09534547738224
brick,24,10,visual,top6,spatial_neighbor,0.9817459364384636,0.19069095476448
brick,24,10,visual,top6,random_same_expert,0.9900565826637853,0.14079851733327614
brick,24,10,visual,top7,same_expert_mean,0.9975208312634958,0.07039925866663808
brick,24,10,visual,top7,spatial_neighbor,0.9900565826637853,0.14079851733327614
brick,24,10,visual,top7,random_same_expert,0.9999999999999347,0.0
brick,24,15,visual,top4,same_expert_mean,0.9928995776412127,0.11973476934673735
brick,24,15,visual,top4,spatial_neighbor,0.9810711550563317,0.193804077322791
brick,24,15,visual,top4,random_same_expert,0.9870822042744822,0.16023164795484865
brick,24,15,visual,top6,same_expert_mean,0.9960353910360693,0.08915160470770456
brick,24,15,visual,top6,spatial_neighbor,0.9918259885949011,0.1276530346660028
brick,24,15,visual,top6,random_same_expert,0.990689140193737,0.13618715183485605
brick,24,15,visual,top7,same_expert_mean,0.9990261022076583,0.04428996173864881
brick,24,15,visual,top7,spatial_neighbor,0.9960761340104808,0.08857992347729762
brick,24,15,visual,top7,random_same_expert,0.999999999999963,0.0
brick,24,22,visual,top4,same_expert_mean,0.9317269874851339,0.3636572521461039
brick,24,22,visual,top4,spatial_neighbor,0.8753498314907925,0.4940134242975473
brick,24,22,visual,top4,random_same_expert,0.9220943201948418,0.39112047215186396
brick,24,22,visual,top6,same_expert_mean,0.976407668883039,0.21659495908841614
brick,24,22,visual,top6,spatial_neighbor,0.9632269540585578,0.27078525988000834
brick,24,22,visual,top6,random_same_expert,0.9632269540585578,0.27078525988000834
brick,24,22,visual,top7,same_expert_mean,0.9999999999997207,0.0
brick,24,22,visual,top7,spatial_neighbor,0.9999999999997207,0.0
brick,24,22,visual,top7,random_same_expert,0.9999999999997207,0.0
brick,24,25,visual,top4,same_expert_mean,0.9093526436733608,0.4164841967864058
brick,24,25,visual,top4,spatial_neighbor,0.818129656640067,0.6018632402143859
brick,24,25,visual,top4,random_same_expert,0.8383993126965231,0.5702233598708902
brick,24,25,visual,top6,same_expert_mean,0.9716390281729425,0.2365221367148953
brick,24,25,visual,top6,spatial_neighbor,0.9250185856780211,0.3833505398014239
brick,24,25,visual,top6,random_same_expert,0.9147002552632562,0.41397122904777667
brick,24,25,visual,top7,same_expert_mean,0.9898798940935376,0.1419630675976372
brick,24,25,visual,top7,spatial_neighbor,0.9711690612956727,0.23901639379730863
brick,24,25,visual,top7,random_same_expert,0.9657817228813649,0.2618959919242469
brick,24,27,visual,top4,same_expert_mean,0.910595093600213,0.41555700694912856
brick,24,27,visual,top4,spatial_neighbor,0.7969074257215846,0.6728501311216872
brick,24,27,visual,top4,random_same_expert,0.9433361846835968,0.3386181763933876
brick,24,27,visual,top6,same_expert_mean,0.9740680340773031,0.22627688825977302
brick,24,27,visual,top6,spatial_neighbor,0.9516535376186445,0.3113501778882137
brick,24,27,visual,top6,random_same_expert,0.9599496256481668,0.28254094507241906
brick,24,27,visual,top7,same_expert_mean,0.9999999999988987,0.0
brick,24,27,visual,top7,spatial_neighbor,0.9999999999988987,0.0
brick,24,27,visual,top7,random_same_expert,0.9999999999988987,0.0
brick,24,32,visual,top4,same_expert_mean,0.908121824968013,0.41998923008416683
brick,24,32,visual,top4,spatial_neighbor,0.7772506972062325,0.655545684687787
brick,24,32,visual,top4,random_same_expert,0.9524548633623954,0.3063121819511676
brick,24,32,visual,top6,same_expert_mean,0.9623950816006466,0.272396681276248
brick,24,32,visual,top6,spatial_neighbor,0.8859019421208345,0.4721781422501138
brick,24,32,visual,top6,random_same_expert,0.9567211032553841,0.2915789623940973
brick,24,32,visual,top7,same_expert_mean,0.9866009469551986,0.16326686506398475
brick,24,32,visual,top7,spatial_neighbor,0.9461097907477835,0.3265337301279695
brick,24,32,visual,top7,random_same_expert,0.9461097907477835,0.3265337301279695
brick,24,40,visual,top4,same_expert_mean,0.9388997527131274,0.3447670565209186
brick,24,40,visual,top4,spatial_neighbor,0.8738629708988832,0.4955837033578593
brick,24,40,visual,top4,random_same_expert,0.9148633122038545,0.41136679155384587
brick,24,40,visual,top6,same_expert_mean,0.9727716582184459,0.23186095662072015
brick,24,40,visual,top6,spatial_neighbor,0.9459297522699892,0.3262604549161656
brick,24,40,visual,top6,random_same_expert,0.9626623075732116,0.27225748355506935
brick,24,40,visual,top7,same_expert_mean,0.9843679040164065,0.17620149413516953
brick,24,40,visual,top7,spatial_neighbor,0.9633958598815686,0.2695760127484144
brick,24,40,visual,top7,random_same_expert,0.9643533748960997,0.2659140562154894
brick,24,42,visual,top4,same_expert_mean,0.8921725907433662,0.45556368613481324
brick,24,42,visual,top4,spatial_neighbor,0.7821207857859642,0.6555427982950802
brick,24,42,visual,top4,random_same_expert,0.6996579492744587,0.7594100973076753
brick,24,42,visual,top6,same_expert_mean,0.968005018338641,0.2512478902885616
brick,24,42,visual,top6,spatial_neighbor,0.9342632047433437,0.36059538747365355
brick,24,42,visual,top6,random_same_expert,0.9038986043303011,0.43567161860140374
brick,24,42,visual,top7,same_expert_mean,0.9787105004727541,0.20534241860626185
brick,24,42,visual,top7,spatial_neighbor,0.962593404254312,0.27346617105224136
brick,24,42,visual,top7,random_same_expert,0.931713778083637,0.3694275768411662
brick,24,43,visual,top4,same_expert_mean,0.9478611619917666,0.31903786666348155
brick,24,43,visual,top4,spatial_neighbor,0.874887688843202,0.49419472769381384
brick,24,43,visual,top4,random_same_expert,0.8483771715005715,0.5699271067375515
brick,24,43,visual,top6,same_expert_mean,0.9478611619917666,0.31903786666348155
brick,24,43,visual,top6,spatial_neighbor,0.874887688843202,0.49419472769381384
brick,24,43,visual,top6,random_same_expert,0.874887688843202,0.49419472769381384
brick,24,43,visual,top7,same_expert_mean,0.9837674186925343,0.17989131421014443
brick,24,43,visual,top7,spatial_neighbor,0.9339469652335376,0.35978262842028885
brick,24,43,visual,top7,random_same_expert,0.9339469652335376,0.35978262842028885
brick,24,44,visual,top4,same_expert_mean,0.8105804455008704,0.5987742819787177
brick,24,44,visual,top4,spatial_neighbor,0.5557459423936324,1.1023634527098973
brick,24,44,visual,top4,random_same_expert,0.6012138026182811,1.011349733009571
brick,24,44,visual,top6,same_expert_mean,0.8836704680090057,0.4794376180563681
brick,24,44,visual,top6,spatial_neighbor,0.7132131507228809,0.8623977452833296
brick,24,44,visual,top6,random_same_expert,0.6892999800668796,0.8606669709830831
brick,24,44,visual,top7,same_expert_mean,0.9710914817092252,0.2398868469887094
brick,24,44,visual,top7,spatial_neighbor,0.9154345643994728,0.42084158420760476
brick,24,44,visual,top7,random_same_expert,0.9352496440119734,0.362347096181265
brick,24,49,visual,top4,same_expert_mean,0.9191193164029796,0.39547971485775657
brick,24,49,visual,top4,spatial_neighbor,0.8289379555848819,0.573257581109184
brick,24,49,visual,top4,random_same_expert,0.9585064168146906,0.28669352083957755
brick,24,49,visual,top6,same_expert_mean,0.9839469149357013,0.17847285749901642
brick,24,49,visual,top6,spatial_neighbor,0.9668291667972738,0.2576489770518619
brick,24,49,visual,top6,random_same_expert,0.9592473694524127,0.2845084885524667
brick,24,49,visual,top7,same_expert_mean,0.9929171053402399,0.11883013609335086
brick,24,49,visual,top7,spatial_neighbor,0.9868986408035664,0.1621393903198452
brick,24,49,visual,top7,random_same_expert,0.9822532881822107,0.1881077201406239
brick,24,54,visual,top4,same_expert_mean,0.9603859951871643,0.2786846576843381
brick,24,54,visual,top4,spatial_neighbor,0.8877089287954678,0.4736205431501917
brick,24,54,visual,top4,random_same_expert,0.9317419861073657,0.36958156874442666
brick,24,54,visual,top6,same_expert_mean,0.9786730848143593,0.2054940057099133
brick,24,54,visual,top6,spatial_neighbor,0.9298011564326096,0.3764594147094306
brick,24,54,visual,top6,random_same_expert,0.976662075762068,0.21529307217769836
brick,24,54,visual,top7,same_expert_mean,0.9912786867291308,0.13178848447885574
brick,24,54,visual,top7,spatial_neighbor,0.9705921080138982,0.24313428488994804
brick,24,54,visual,top7,random_same_expert,0.982577343598362,0.1866105773146415
brick,24,58,visual,top4,same_expert_mean,0.9528483604527028,0.3034998589814989
brick,24,58,visual,top4,spatial_neighbor,0.907760344298015,0.42263808660641716
brick,24,58,visual,top4,random_same_expert,0.9259474905862329,0.3804890111797433
brick,24,58,visual,top6,same_expert_mean,0.9787113676615832,0.20532731213007457
brick,24,58,visual,top6,spatial_neighbor,0.9619283212127614,0.2739821058442126
brick,24,58,visual,top6,random_same_expert,0.9666776659761527,0.2573390727466428
brick,24,58,visual,top7,same_expert_mean,0.9926784236703762,0.12080147619036427
brick,24,58,visual,top7,spatial_neighbor,0.9845924956686268,0.17489586572976662
brick,24,58,visual,top7,random_same_expert,0.977998863994821,0.21020581704317964
brick,24,63,visual,top4,same_expert_mean,0.8861862997251264,0.4633404737184037
brick,24,63,visual,top4,spatial_neighbor,0.6453763078601442,0.8757478340063681
brick,24,63,visual,top4,random_same_expert,0.6894438768437537,0.7999125584429231
brick,24,63,visual,top6,same_expert_mean,0.9535073155198569,0.3013701656477531
brick,24,63,visual,top6,spatial_neighbor,0.8743416760085273,0.5003683284464611
brick,24,63,visual,top6,random_same_expert,0.8717619524053281,0.5141630969812072
brick,24,63,visual,top7,same_expert_mean,0.9781238640122194,0.20805671381106142
brick,24,63,visual,top7,spatial_neighbor,0.9339218472720097,0.3636781746830064
brick,24,63,visual,top7,random_same_expert,0.9496927213639673,0.31934351872095756
brick,24,72,visual,top4,same_expert_mean,0.9426496106005929,0.3341882157135784
brick,24,72,visual,top4,spatial_neighbor,0.8607349894235019,0.5266483070620548
brick,24,72,visual,top4,random_same_expert,0.9064834569616359,0.42502569912487653
brick,24,72,visual,top6,same_expert_mean,0.9756915685822936,0.21915287065084862
brick,24,72,visual,top6,spatial_neighbor,0.928576669184842,0.3788902469266529
brick,24,72,visual,top6,random_same_expert,0.9298073469173256,0.37621800545785555
brick,24,72,visual,top7,same_expert_mean,0.9908724659005544,0.13483943690428518
brick,24,72,visual,top7,spatial_neighbor,0.9779017265210376,0.2093508442084674
brick,24,72,visual,top7,random_same_expert,0.9780072620552559,0.20986847109446402
brick,24,76,visual,top4,same_expert_mean,0.8448007585038841,0.5355318961537722
brick,24,76,visual,top4,spatial_neighbor,0.6447622135846403,0.859191586023867
brick,24,76,visual,top4,random_same_expert,0.643860608663487,0.8462564337555565
brick,24,76,visual,top6,same_expert_mean,0.918215085353487,0.39608296356962996
brick,24,76,visual,top6,spatial_neighbor,0.7808931508614234,0.6655738416335955
brick,24,76,visual,top6,random_same_expert,0.8482764878662152,0.5496905605270069
brick,24,76,visual,top7,same_expert_mean,0.9678515565578136,0.25178070311357914
brick,24,76,visual,top7,spatial_neighbor,0.9238454201572008,0.3845657621307923
brick,24,76,visual,top7,random_same_expert,0.9038872915309907,0.4351741411467472
brick,24,85,visual,top4,same_expert_mean,0.8546127106033465,0.5195889099615929
brick,24,85,visual,top4,spatial_neighbor,0.6452146832288786,0.8563330543222721
brick,24,85,visual,top4,random_same_expert,0.7665246382136804,0.6958661937082151
brick,24,85,visual,top6,same_expert_mean,0.9320061001772271,0.36271127379150075
brick,24,85,visual,top6,spatial_neighbor,0.8121570456758546,0.6196099441200283
brick,24,85,visual,top6,random_same_expert,0.8330596227886109,0.5765876771028223
brick,24,85,visual,top7,same_expert_mean,0.9717658637812131,0.2360808642268256
brick,24,85,visual,top7,spatial_neighbor,0.9234192768861652,0.3918053631080044
brick,24,85,visual,top7,random_same_expert,0.9288770454433518,0.37553778366090257
brick,24,89,visual,top4,same_expert_mean,0.9687912914612954,0.24839666548289455
brick,24,89,visual,top4,spatial_neighbor,0.9057346395064719,0.43225082428218214
brick,24,89,visual,top4,random_same_expert,0.9503161863425431,0.3119529094796881
brick,24,89,visual,top6,same_expert_mean,0.9925603509689298,0.12191011339796046
brick,24,89,visual,top6,spatial_neighbor,0.9736055001932781,0.23010177528577774
brick,24,89,visual,top6,random_same_expert,0.9902917952552924,0.13943319301075052
brick,24,89,visual,top7,same_expert_mean,0.9999999999998151,0.0
brick,24,89,visual,top7,spatial_neighbor,0.9999999999998151,0.0
brick,24,89,visual,top7,random_same_expert,0.9999999999998151,0.0
brick,24,90,visual,top4,same_expert_mean,0.91446069770144,0.40478611661569136
brick,24,90,visual,top4,spatial_neighbor,0.7504791618273403,0.7055750294892462
brick,24,90,visual,top4,random_same_expert,0.9121376198581007,0.4194492147181079
brick,24,90,visual,top6,same_expert_mean,0.9672530342237344,0.2538588187367439
brick,24,90,visual,top6,spatial_neighbor,0.8883771810764032,0.4742098170676725
brick,24,90,visual,top6,random_same_expert,0.9148679902842483,0.415278729155548
brick,24,90,visual,top7,same_expert_mean,0.9782247511535371,0.207639364577774
brick,24,90,visual,top7,spatial_neighbor,0.9148679902842483,0.415278729155548
brick,24,90,visual,top7,random_same_expert,0.9148679902842483,0.415278729155548
brick,24,91,visual,top4,same_expert_mean,0.8710204916365603,0.49151408691837195
brick,24,91,visual,top4,spatial_neighbor,0.7154665636945192,0.7410596070448853
brick,24,91,visual,top4,random_same_expert,0.6580742274304924,0.8290092821597971
brick,24,91,visual,top6,same_expert_mean,0.9387873704992113,0.3445057307341848
brick,24,91,visual,top6,spatial_neighbor,0.8436729720111639,0.5550803898710434
brick,24,91,visual,top6,random_same_expert,0.7962187022523449,0.638590886821996
brick,24,91,visual,top7,same_expert_mean,0.9716566063974902,0.23645119528394765
brick,24,91,visual,top7,spatial_neighbor,0.8942627844713137,0.45811498965205216
brick,24,91,visual,top7,random_same_expert,0.8942627844713137,0.45811498965205216
brick,24,105,visual,top4,same_expert_mean,0.8407686470160394,0.5553552449619068
brick,24,105,visual,top4,spatial_neighbor,0.6403228667237721,0.9540399780978128
brick,24,105,visual,top4,random_same_expert,0.6070114794534346,1.045949813697729
brick,24,105,visual,top6,same_expert_mean,0.9592011830194335,0.28422669268619916
brick,24,105,visual,top6,spatial_neighbor,0.8362374440958095,0.6090397350420201
brick,24,105,visual,top6,random_same_expert,0.9183214901243192,0.41549426146758556
brick,24,105,visual,top7,same_expert_mean,0.9768128988115741,0.2149218583019875
brick,24,105,visual,top7,spatial_neighbor,0.8702555717263907,0.540768777380469
brick,24,105,visual,top7,random_same_expert,0.9516443477212105,0.3156357798180704
brick,24,106,visual,top4,same_expert_mean,0.8505444526535532,0.5400796925801246
brick,24,106,visual,top4,spatial_neighbor,0.6811925282520392,0.8520047588593799
brick,24,106,visual,top4,random_same_expert,0.7398953310388462,0.7733128791158407
brick,24,106,visual,top6,same_expert_mean,0.9163667076750054,0.41611717622766914
brick,24,106,visual,top6,spatial_neighbor,0.8067808629048507,0.6716804451221592
brick,24,106,visual,top6,random_same_expert,0.8066058828234851,0.6804910290983793
brick,24,106,visual,top7,same_expert_mean,0.9163667076750054,0.41611717622766914
brick,24,106,visual,top7,spatial_neighbor,0.8067808629048507,0.6716804451221592
brick,24,106,visual,top7,random_same_expert,0.8066058828234851,0.6804910290983793
brick,24,108,visual,top4,same_expert_mean,0.803703023716816,0.6025347536086659
brick,24,108,visual,top4,spatial_neighbor,0.6126632712298415,0.8903617322317641
brick,24,108,visual,top4,random_same_expert,0.6963150023020918,0.840982916732213
brick,24,108,visual,top6,same_expert_mean,0.9302974297380083,0.3669586596112144
brick,24,108,visual,top6,spatial_neighbor,0.8369190954730702,0.5663215562507555
brick,24,108,visual,top6,random_same_expert,0.7767305365215842,0.6924678169875506
brick,24,108,visual,top7,same_expert_mean,0.9787394565644431,0.20514605950789708
brick,24,108,visual,top7,spatial_neighbor,0.942893588072726,0.3376077303215728
brick,24,108,visual,top7,random_same_expert,0.9270699653576217,0.38075482392653603
brick,24,109,visual,top4,same_expert_mean,0.9999881915259263,0.004862576428700446
brick,24,109,visual,top4,spatial_neighbor,0.9999703609696317,0.007703544276683872
brick,24,109,visual,top4,random_same_expert,0.9999807162965335,0.006218373290850486
brick,24,109,visual,top6,same_expert_mean,0.9999909230864065,0.004265073891217466
brick,24,109,visual,top6,spatial_neighbor,0.9999809669140444,0.006181558851836148
brick,24,109,visual,top6,random_same_expert,0.9999910273961027,0.004238115162542259
brick,24,109,visual,top7,same_expert_mean,0.9999951538690213,0.0031169873501079998
brick,24,109,visual,top7,spatial_neighbor,0.9999885344390925,0.004796553958353719
brick,24,109,visual,top7,random_same_expert,0.9999898286809934,0.004516128940479058
brick,24,116,visual,top4,same_expert_mean,0.86802497247768,0.4968888033556353
brick,24,116,visual,top4,spatial_neighbor,0.7485931472687568,0.6810947336455738
brick,24,116,visual,top4,random_same_expert,0.6387940648701249,0.9214716239066214
brick,24,116,visual,top6,same_expert_mean,0.969628389486349,0.2454852554978668
brick,24,116,visual,top6,spatial_neighbor,0.9213482502389756,0.39151170513709527
brick,24,116,visual,top6,random_same_expert,0.924071927648825,0.3831620488366445
brick,24,116,visual,top7,same_expert_mean,0.9887309465132014,0.14998569346798585
brick,24,116,visual,top7,spatial_neighbor,0.9673390244354994,0.2538173817174292
brick,24,116,visual,top7,random_same_expert,0.9681658303453824,0.25114838612624335
brick,24,121,visual,top4,same_expert_mean,0.9999649156930633,0.008376895019383221
brick,24,121,visual,top4,spatial_neighbor,0.9999381274040586,0.01112739634021419
brick,24,121,visual,top4,random_same_expert,0.9999282358369813,0.011980370087699158
brick,24,121,visual,top6,same_expert_mean,0.9999876966446495,0.004960529095336277
brick,24,121,visual,top6,spatial_neighbor,0.9999725766394083,0.00740658745279629
brick,24,121,visual,top6,random_same_expert,0.9999858293044407,0.005324334686346536
brick,24,121,visual,top7,same_expert_mean,0.9999941851837391,0.0034104931217451063
brick,24,121,visual,top7,spatial_neighbor,0.9999858293044407,0.005324334686346536
brick,24,121,visual,top7,random_same_expert,0.9999888355742356,0.004726248763668327
brick,24,123,visual,top4,same_expert_mean,0.9160637211738049,0.4010929976328421
brick,24,123,visual,top4,spatial_neighbor,0.8244183649632774,0.6036855203155039
brick,24,123,visual,top4,random_same_expert,0.8121649527397542,0.6148498268278189
brick,24,123,visual,top6,same_expert_mean,0.9577550216201066,0.28761886798317277
brick,24,123,visual,top6,spatial_neighbor,0.9020538452293541,0.4482689327972889
brick,24,123,visual,top6,random_same_expert,0.9036084295024199,0.43786412793519075
brick,24,123,visual,top7,same_expert_mean,0.9870285498554401,0.16055031183851576
brick,24,123,visual,top7,spatial_neighbor,0.9762317861879546,0.21801998549804544
brick,24,123,visual,top7,random_same_expert,0.9633993885664346,0.27067154111573843
brick,24,127,visual,top4,same_expert_mean,0.9448933462656045,0.32738759790366717
brick,24,127,visual,top4,spatial_neighbor,0.8251703419492431,0.5881705921918641
brick,24,127,visual,top4,random_same_expert,0.8917897177069191,0.45923628134549194
brick,24,127,visual,top6,same_expert_mean,0.9790324573953482,0.20432537286357555
brick,24,127,visual,top6,spatial_neighbor,0.9288908698494255,0.38327133336972374
brick,24,127,visual,top6,random_same_expert,0.9999999999997004,0.0
brick,24,127,visual,top7,same_expert_mean,0.9854675776145163,0.17037911009326634
brick,24,127,visual,top7,spatial_neighbor,0.9505321366044955,0.32122740923203014
brick,24,127,visual,top7,random_same_expert,0.9698680620467311,0.24612245283500167
brick,24,129,visual,top4,same_expert_mean,0.8607286808361416,0.509158912758896
brick,24,129,visual,top4,spatial_neighbor,0.7272436668259112,0.724326308612212
brick,24,129,visual,top4,random_same_expert,0.885851190469588,0.46922310820205865
brick,24,129,visual,top6,same_expert_mean,0.9028261618558862,0.4303478899936024
brick,24,129,visual,top6,spatial_neighbor,0.8149081981189417,0.6044723296446698
brick,24,129,visual,top6,random_same_expert,0.8232022115651598,0.5841421718228991
brick,24,129,visual,top7,same_expert_mean,0.9542274306564374,0.2996849128154376
brick,24,129,visual,top7,spatial_neighbor,0.9354328363833213,0.35590885992073057
brick,24,129,visual,top7,random_same_expert,0.9999999999997147,0.0
brick,24,133,visual,top4,same_expert_mean,0.8954843992214537,0.44522783878205324
brick,24,133,visual,top4,spatial_neighbor,0.7385949976160244,0.7307589368671943
brick,24,133,visual,top4,random_same_expert,0.7836653050590309,0.6516825646572886
brick,24,133,visual,top6,same_expert_mean,0.9562946601004425,0.292449034140493
brick,24,133,visual,top6,spatial_neighbor,0.8805091863071691,0.4872969113807001
brick,24,133,visual,top6,random_same_expert,0.8908097519460848,0.4667274683100985
brick,24,133,visual,top7,same_expert_mean,0.9562946601004425,0.292449034140493
brick,24,133,visual,top7,spatial_neighbor,0.8805091863071691,0.4872969113807001
brick,24,133,visual,top7,random_same_expert,0.9242779598329487,0.3837109028531211
